seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820918,matching,0,64,0.0,0.15,mixed_p3,mixed_p2,8,0.002475611981935799,0.04400510201230645,0.06260503001976758,4,True,0.06390847565929782
820918,matching,0,64,0.5,0.15,mixed_p3,balanced_p1,8,0.002568305004388094,0.046343619003891945,0.0601386409252882,22,True,0.08580124357705489
820918,matching,0,256,0.0,0.15,mixed_p3,mixed_p3,8,0.0031459799502044916,0.04487698199227452,0.07294535601977259,4,True,0.03583155967991901
820918,matching,0,256,0.5,0.15,mixed_p3,mixed_p3,8,0.003257161006331444,0.04660986491944641,0.07250677503179759,56,True,0.03955081801737785
820918,matching,0,1024,0.0,0.15,mixed_p3,mixed_p3,8,0.012153627001680434,0.044664090033620596,0.0986433990765363,4,True,0.018187059743546768
820918,matching,0,1024,0.5,0.15,mixed_p3,balanced_p3,8,0.010768266976810992,0.04687218100298196,0.09800317406188697,59,True,0.020591629441236582
820918,quartet,1,64,0.0,0.15,balanced_p0,mixed_p2,8,0.0020745369838550687,0.04369047493673861,0.060306702041998506,2,True,0.08089375203403365
820918,quartet,1,64,0.5,0.15,balanced_p2,balanced_p0,8,0.0025479759788140655,0.04591504402924329,0.059735561022534966,19,True,0.07854486565946744
820918,quartet,1,256,0.0,0.15,balanced_p0,balanced_p2,8,0.003197239013388753,0.043694950989447534,0.07212914805859327,2,True,0.03621941403280222
820918,quartet,1,256,0.5,0.15,mixed_p1,balanced_p0,8,0.003510763985104859,0.04598341300152242,0.07212711998727173,47,True,0.04139433690240506
820918,quartet,1,1024,0.0,0.15,balanced_p0,balanced_p0,8,0.010667792055755854,0.04253748198971152,0.10008034599013627,2,True,0.018110886254812508
820918,quartet,1,1024,0.5,0.15,balanced_p1,mixed_p1,8,0.0112234529806301,0.04591839003842324,0.0982938619563356,67,True,0.019597896999794
820918,nested_prefix,2,64,0.0,0.15,balanced_p1,balanced_p3,8,0.0023625519825145602,0.04334979294799268,0.0602994590299204,6,True,0.06426046913673562
820918,nested_prefix,2,64,0.5,0.15,balanced_p1,mixed_p0,8,0.0033304200042039156,0.0458548569586128,0.05975470505654812,32,True,0.08297656298105997
820918,nested_prefix,2,256,0.0,0.15,balanced_p1,balanced_p3,8,0.0032250889344140887,0.04246137395966798,0.07274512201547623,4,True,0.03763318395446358
820918,nested_prefix,2,256,0.5,0.15,balanced_p1,balanced_p1,8,0.0035698110004886985,0.045526295085437596,0.07316961407195777,55,True,0.03709151468637253
820918,nested_prefix,2,1024,0.0,0.15,balanced_p1,mixed_p1,8,0.010187129024416208,0.04217497096396983,0.0992273569572717,4,True,0.01769938369272959
820918,nested_prefix,2,1024,0.5,0.15,balanced_p1,balanced_p1,8,0.011677703936584294,0.0457645250717178,0.09966630407143384,69,True,0.019821420485711394
820918,random_interactions,3,64,0.0,0.15,mixed_p2,comb_p0,8,0.0022192400647327304,0.042820901959203184,0.05966999300289899,4,True,0.0713486215380811
820918,random_interactions,3,64,0.5,0.15,mixed_p2,balanced_p0,8,0.002881623920984566,0.04552737099584192,0.0596177619881928,26,True,0.07424710176025731
820918,random_interactions,3,256,0.0,0.15,mixed_p2,mixed_p1,8,0.0030110300285741687,0.04300418100319803,0.0732948899967596,4,True,0.03918896919512363
820918,random_interactions,3,256,0.5,0.15,balanced_p2,mixed_p1,8,0.004382897983305156,0.04506453301291913,0.07497071102261543,36,True,0.038152699337561866
820918,random_interactions,3,1024,0.0,0.15,mixed_p2,comb_p0,8,0.010338398977182806,0.04323225806001574,0.09982020501047373,4,True,0.01830576832458988
820918,random_interactions,3,1024,0.5,0.15,balanced_p2,mixed_p2,8,0.010999090038239956,0.04561662196647376,0.0976316750748083,66,True,0.020835501512346897
