seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820920,matching,0,64,0.0,0.15,balanced_p0,mixed_p0,8,0.0017865069676190615,0.03979337599594146,0.0527606540126726,4,True,0.07441748418490536
820920,matching,0,64,0.5,0.15,balanced_p0,balanced_p0,8,0.00225537596270442,0.04127895995043218,0.05074580607470125,25,True,0.08451045519574991
820920,matching,0,256,0.0,0.15,balanced_p0,balanced_p0,8,0.0023514829808846116,0.039910968975163996,0.060066477046348155,4,True,0.0335776308986112
820920,matching,0,256,0.5,0.15,balanced_p0,balanced_p0,8,0.002540834015235305,0.041802469990216196,0.059325973968952894,45,True,0.040892481234059974
820920,matching,0,1024,0.0,0.15,balanced_p0,balanced_p0,8,0.006677355035208166,0.04009518993552774,0.07979281502775848,4,True,0.01764170744103552
820920,matching,0,1024,0.5,0.15,balanced_p0,balanced_p0,8,0.006927090929821134,0.04241994698531926,0.0797516549937427,71,True,0.019766742739439916
820920,quartet,1,64,0.0,0.15,balanced_p0,balanced_p2,8,0.0015216640895232558,0.03990526800043881,0.049313802970573306,2,True,0.08217244537020309
820920,quartet,1,64,0.5,0.15,balanced_p3,balanced_p0,8,0.0023880660301074386,0.04291458602529019,0.05055651895236224,22,True,0.08217560497360148
820920,quartet,1,256,0.0,0.15,balanced_p0,comb_p1,8,0.0031050890684127808,0.039964366937056184,0.06305249594151974,2,True,0.034614683269629076
820920,quartet,1,256,0.5,0.15,balanced_p1,balanced_p0,8,0.0023573150392621756,0.04193376889452338,0.05948344001080841,38,True,0.03897842382491769
820920,quartet,1,1024,0.0,0.15,balanced_p0,balanced_p0,8,0.005843676975928247,0.0375842519570142,0.07993803103454411,2,True,0.01799958597763637
820920,quartet,1,1024,0.5,0.15,balanced_p3,comb_p0,8,0.006744254962541163,0.0409245069604367,0.07970244798343629,57,True,0.020173502712268913
820920,nested_prefix,2,64,0.0,0.15,mixed_p2,mixed_p2,8,0.0016167700523510575,0.03815807297360152,0.04910908895544708,4,True,0.0739231566007621
820920,nested_prefix,2,64,0.5,0.15,mixed_p0,balanced_p2,8,0.0023575290106236935,0.04051133699249476,0.05001306999474764,27,True,0.06793913853436746
820920,nested_prefix,2,256,0.0,0.15,mixed_p0,comb_p3,8,0.0023009200813248754,0.03822490700986236,0.059911326970905066,4,True,0.034663745994123064
820920,nested_prefix,2,256,0.5,0.15,mixed_p1,comb_p2,8,0.002567774965427816,0.04088024504017085,0.05954550998285413,46,True,0.04234093278627036
820920,nested_prefix,2,1024,0.0,0.15,mixed_p0,comb_p3,8,0.006115135038271546,0.0379645669599995,0.0783101610140875,4,True,0.01856950978784782
820920,nested_prefix,2,1024,0.5,0.15,mixed_p1,comb_p3,8,0.0067414980148896575,0.041200847015716136,0.07917042390909046,61,True,0.019900044083233776
820920,random_interactions,3,64,0.0,0.15,balanced_p1,mixed_p2,8,0.0016714769881218672,0.0392037290148437,0.04938988504000008,4,True,0.07663381311920227
820920,random_interactions,3,64,0.5,0.15,mixed_p3,comb_p2,8,0.0021826860029250383,0.039930614992044866,0.0502798929810524,23,True,0.09069956313383981
820920,random_interactions,3,256,0.0,0.15,balanced_p1,comb_p0,8,0.002279193955473602,0.03815542708616704,0.05986511008813977,4,True,0.0363267654826877
820920,random_interactions,3,256,0.5,0.15,balanced_p3,balanced_p3,8,0.0024473810335621238,0.04055357293691486,0.05984181398525834,46,True,0.041851179884520494
820920,random_interactions,3,1024,0.0,0.15,balanced_p1,comb_p2,8,0.0061872509540989995,0.038301334949210286,0.07965087203774601,4,True,0.018236320711488417
820920,random_interactions,3,1024,0.5,0.15,balanced_p0,comb_p0,8,0.006754953064955771,0.04087545396760106,0.07996643299702555,60,True,0.01986803340264626
