seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820922,matching,0,64,0.0,0.15,mixed_p2,mixed_p3,8,0.0017104530707001686,0.03840229392517358,0.05334413191303611,4,True,0.07757773797734441
820922,matching,0,64,0.5,0.15,mixed_p2,balanced_p2,8,0.0018225130625069141,0.040051926975138485,0.050201661069877446,28,True,0.07955487129508908
820922,matching,0,256,0.0,0.15,mixed_p2,balanced_p2,8,0.0021574050188064575,0.0387322410242632,0.056244092993438244,4,True,0.03356844882876437
820922,matching,0,256,0.5,0.15,mixed_p2,balanced_p2,8,0.00218314107041806,0.03979638800956309,0.05849773995578289,45,True,0.03942187947176942
820922,matching,0,1024,0.0,0.15,mixed_p2,balanced_p2,8,0.006303415982984006,0.038362015038728714,0.07323700608685613,4,True,0.018043402828302517
820922,matching,0,1024,0.5,0.15,mixed_p2,balanced_p2,8,0.006484797922894359,0.03999323898460716,0.07339034997858107,59,True,0.020383044953917944
820922,quartet,1,64,0.0,0.15,mixed_p1,balanced_p2,8,0.0014606729382649064,0.038341023959219456,0.04792809206992388,2,True,0.07844446245506449
820922,quartet,1,64,0.5,0.15,comb_p1,balanced_p3,8,0.0017038340447470546,0.039594704983755946,0.05064196197781712,17,True,0.08744752576002368
820922,quartet,1,256,0.0,0.15,mixed_p1,mixed_p2,8,0.002168057020753622,0.03823942306917161,0.055907153990119696,2,True,0.03499898130493476
820922,quartet,1,256,0.5,0.15,comb_p1,balanced_p3,8,0.0031449540983885527,0.04016070603393018,0.061543490970507264,37,True,0.04198429577952374
820922,quartet,1,1024,0.0,0.15,mixed_p1,balanced_p2,8,0.006058409926481545,0.03668127709534019,0.07415874802973121,2,True,0.01822484831216302
820922,quartet,1,1024,0.5,0.15,balanced_p3,mixed_p2,8,0.006943188956938684,0.039168549003079534,0.07294011896010488,73,True,0.020706456629649417
820922,nested_prefix,2,64,0.0,0.15,balanced_p2,balanced_p1,8,0.001526531996205449,0.0372572410851717,0.047746366006322205,4,True,0.0709210120989007
820922,nested_prefix,2,64,0.5,0.15,balanced_p0,mixed_p2,8,0.001735582947731018,0.03868514799978584,0.047468142001889646,25,True,0.08611656427427954
820922,nested_prefix,2,256,0.0,0.15,balanced_p2,balanced_p3,8,0.0022688579047098756,0.03742966102436185,0.05496854998636991,4,True,0.03555736346717628
820922,nested_prefix,2,256,0.5,0.15,mixed_p0,comb_p2,8,0.0022183749824762344,0.03848976094741374,0.055088466964662075,36,True,0.04104877014328006
820922,nested_prefix,2,1024,0.0,0.15,mixed_p3,balanced_p2,8,0.006105497013777494,0.03735929890535772,0.07629740098491311,4,True,0.017747111955537027
820922,nested_prefix,2,1024,0.5,0.15,balanced_p3,comb_p2,8,0.006835557986050844,0.03949443402234465,0.07232101308181882,59,True,0.01971954479533019
820922,random_interactions,3,64,0.0,0.15,balanced_p1,mixed_p1,8,0.0015699310461059213,0.037195681943558156,0.04820676695089787,4,True,0.06405381247137967
820922,random_interactions,3,64,0.5,0.15,balanced_p1,comb_p0,8,0.001773433992639184,0.039923111093230546,0.04777623200789094,19,True,0.0841587986546814
820922,random_interactions,3,256,0.0,0.15,balanced_p1,mixed_p2,8,0.0020516039803624153,0.03723191097378731,0.05770617490634322,4,True,0.03603673965439378
820922,random_interactions,3,256,0.5,0.15,balanced_p1,comb_p2,8,0.0024488141061738133,0.03880071500316262,0.0546625810675323,50,True,0.03713228175154494
820922,random_interactions,3,1024,0.0,0.15,balanced_p1,mixed_p2,8,0.005976532003842294,0.03763147001154721,0.0745923260692507,4,True,0.017802421884856628
820922,random_interactions,3,1024,0.5,0.15,balanced_p1,comb_p0,8,0.006964668980799615,0.03877733298577368,0.07231782900635153,65,True,0.019128364031844168
