seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820917,matching,0,64,0.0,0.15,mixed_p3,mixed_p0,8,0.001997743034735322,0.04308787896297872,0.05844333698041737,4,True,0.06291635494936317
820917,matching,0,64,0.5,0.15,mixed_p3,mixed_p3,8,0.0024006309686228633,0.0450417340034619,0.05624924798030406,25,True,0.08725120946676533
820917,matching,0,256,0.0,0.15,mixed_p3,mixed_p3,8,0.002474214998073876,0.043226370005868375,0.06907303794287145,4,True,0.03515102125815384
820917,matching,0,256,0.5,0.15,mixed_p3,mixed_p3,8,0.0028214399935677648,0.04495168698485941,0.06866719899699092,53,True,0.03833717852247414
820917,matching,0,1024,0.0,0.15,mixed_p3,mixed_p3,8,0.007315983064472675,0.043051768094301224,0.0935312220826745,4,True,0.018276589922800172
820917,matching,0,1024,0.5,0.15,mixed_p3,mixed_p3,8,0.007497292011976242,0.04528324701823294,0.09280522202607244,56,True,0.020949412318909014
820917,quartet,1,64,0.0,0.15,balanced_p3,comb_p1,8,0.002426180988550186,0.04259358893614262,0.05875580897554755,2,True,0.07197298327837022
820917,quartet,1,64,0.5,0.15,mixed_p2,balanced_p3,8,0.002815839950926602,0.045838376972824335,0.0562576309312135,25,True,0.07356364137427189
820917,quartet,1,256,0.0,0.15,balanced_p3,comb_p1,8,0.0025435610441491008,0.04234989802353084,0.06885610602330416,2,True,0.03490239167328929
820917,quartet,1,256,0.5,0.15,balanced_p0,comb_p1,8,0.0028596860356628895,0.04530582798179239,0.06847539893351495,45,True,0.039733649690709555
820917,quartet,1,1024,0.0,0.15,balanced_p3,comb_p1,8,0.0070008059265092015,0.04020350205246359,0.09337182308081537,2,True,0.01781257194935151
820917,quartet,1,1024,0.5,0.15,balanced_p2,balanced_p3,8,0.007588797947391868,0.044123465893790126,0.09249484702013433,60,True,0.020724845743039372
820917,nested_prefix,2,64,0.0,0.15,balanced_p1,mixed_p3,8,0.0018403700087219477,0.04143525299150497,0.056488508940674365,5,True,0.06620215846993595
820917,nested_prefix,2,64,0.5,0.15,balanced_p1,comb_p1,8,0.0021787879522889853,0.04352263198234141,0.05664442200213671,27,True,0.0851856264996202
820917,nested_prefix,2,256,0.0,0.15,balanced_p1,comb_p0,8,0.0025996349286288023,0.04024155507795513,0.0690487870015204,4,True,0.03528542569814422
820917,nested_prefix,2,256,0.5,0.15,mixed_p3,comb_p2,8,0.0027476930990815163,0.04335402499418706,0.06843035004567355,46,True,0.04315797096330472
820917,nested_prefix,2,1024,0.0,0.15,balanced_p1,balanced_p1,8,0.007082178024575114,0.04035443707834929,0.09209634293802083,4,True,0.01810954761298242
820917,nested_prefix,2,1024,0.5,0.15,balanced_p1,balanced_p1,8,0.007932030945084989,0.04331662901677191,0.09262961894273758,60,True,0.019595616044653617
820917,random_interactions,3,64,0.0,0.15,comb_p0,balanced_p2,8,0.0017435479676350951,0.04071841400582343,0.05556778097525239,4,True,0.06708418781983752
820917,random_interactions,3,64,0.5,0.15,mixed_p2,mixed_p2,8,0.0022094440646469593,0.042694960022345185,0.05574037798214704,25,True,0.06732399241605963
820917,random_interactions,3,256,0.0,0.15,comb_p0,balanced_p1,8,0.002505040029063821,0.04094423400238156,0.06807422800920904,4,True,0.033379092437636176
820917,random_interactions,3,256,0.5,0.15,balanced_p3,mixed_p2,8,0.0029688579961657524,0.04344130400568247,0.06801348202861845,54,True,0.03785846167850769
820917,random_interactions,3,1024,0.0,0.15,comb_p0,mixed_p2,8,0.006621525972150266,0.04090005496982485,0.09041022695600986,4,True,0.0179995480319122
820917,random_interactions,3,1024,0.5,0.15,mixed_p3,comb_p0,8,0.007323630037717521,0.043304402963258326,0.09049765090458095,65,True,0.020758911283965006
