seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820926,matching,0,64,0.0,0.15,mixed_p0,mixed_p0,8,0.0018714379984885454,0.040213258005678654,0.052725068060681224,6,True,0.06471512381659901
820926,matching,0,64,0.5,0.15,mixed_p0,mixed_p0,8,0.0017024070257321,0.04189430293627083,0.049677088973112404,17,True,0.09119128536595263
820926,matching,0,256,0.0,0.15,mixed_p0,mixed_p0,8,0.002270486089400947,0.04032996098976582,0.05980895401444286,4,True,0.036745466905040616
820926,matching,0,256,0.5,0.15,mixed_p0,mixed_p0,8,0.002454017987474799,0.041931824991479516,0.0601048800162971,48,True,0.03881912983641034
820926,matching,0,1024,0.0,0.15,mixed_p0,mixed_p0,8,0.006643430911935866,0.03955868701450527,0.08051967795472592,4,True,0.01865883486742159
820926,matching,0,1024,0.5,0.15,mixed_p0,mixed_p0,8,0.006911096046678722,0.04101150494534522,0.07974587590433657,59,True,0.02047537254966079
820926,quartet,1,64,0.0,0.15,mixed_p0,comb_p0,8,0.0015163139905780554,0.039675719919614494,0.05018616409506649,2,True,0.06416804452038528
820926,quartet,1,64,0.5,0.15,mixed_p2,comb_p3,8,0.0019897930324077606,0.041255732998251915,0.050249877967871726,20,True,0.06491461282428328
820926,quartet,1,256,0.0,0.15,mixed_p0,comb_p1,8,0.0022214099299162626,0.03950011602137238,0.05933251103851944,2,True,0.0365983111620956
820926,quartet,1,256,0.5,0.15,mixed_p0,balanced_p0,8,0.0035075279884040356,0.042956174002029,0.06119641603436321,49,True,0.03949340262316975
820926,quartet,1,1024,0.0,0.15,mixed_p0,mixed_p2,8,0.006067406968213618,0.037977703963406384,0.08054175006691366,2,True,0.017815045663119547
820926,quartet,1,1024,0.5,0.15,mixed_p1,comb_p0,8,0.006533682928420603,0.04069168004207313,0.07990127999801189,58,True,0.01953480632584419
820926,nested_prefix,2,64,0.0,0.15,balanced_p0,mixed_p3,8,0.001664067036472261,0.038269690005108714,0.0508306430419907,4,True,0.07427480170533866
820926,nested_prefix,2,64,0.5,0.15,balanced_p0,mixed_p1,8,0.0024425419978797436,0.039954604930244386,0.04893472301773727,26,True,0.06747800532821566
820926,nested_prefix,2,256,0.0,0.15,balanced_p0,balanced_p1,8,0.0023451020242646337,0.03812623000703752,0.05977245606482029,4,True,0.0345139526753666
820926,nested_prefix,2,256,0.5,0.15,balanced_p0,mixed_p0,8,0.0025962640065699816,0.040150520973838866,0.06000053905881941,44,True,0.041175169400504065
820926,nested_prefix,2,1024,0.0,0.15,balanced_p0,mixed_p0,8,0.006292463978752494,0.038702616933733225,0.08032265608198941,4,True,0.017152651040968837
820926,nested_prefix,2,1024,0.5,0.15,balanced_p0,mixed_p0,8,0.006838098051957786,0.04058631299994886,0.07992488797754049,63,True,0.01979104274858513
820926,random_interactions,3,64,0.0,0.15,balanced_p2,balanced_p0,8,0.0016855730209499598,0.03880968794692308,0.05034972296562046,4,True,0.06840744021407351
820926,random_interactions,3,64,0.5,0.15,balanced_p2,comb_p3,8,0.0018797189695760608,0.03936034196522087,0.049646914936602116,21,True,0.06966393595421641
820926,random_interactions,3,256,0.0,0.15,balanced_p2,balanced_p0,8,0.0023479419760406017,0.038449943996965885,0.05995143705513328,4,True,0.034459553183054506
820926,random_interactions,3,256,0.5,0.15,balanced_p2,comb_p3,8,0.0024635790614411235,0.040609298972412944,0.06088090094272047,46,True,0.03783637792869096
820926,random_interactions,3,1024,0.0,0.15,balanced_p2,balanced_p0,8,0.005987594020552933,0.03827698004897684,0.07968470000196248,4,True,0.01831718148296655
820926,random_interactions,3,1024,0.5,0.15,balanced_p2,balanced_p0,8,0.006566918920725584,0.04063238203525543,0.08077180397231132,64,True,0.019758879515264876
