seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820919,matching,0,64,0.0,0.15,balanced_p1,comb_p2,8,0.0018954280531033874,0.0418374789878726,0.056644779979251325,4,True,0.0819092872114514
820919,matching,0,64,0.5,0.15,balanced_p1,comb_p0,8,0.002097086049616337,0.043562971986830235,0.05392341106198728,25,True,0.08759210718653747
820919,matching,0,256,0.0,0.15,balanced_p1,balanced_p3,8,0.0024229399859905243,0.04264475707896054,0.06562624592334032,4,True,0.032692546990988
820919,matching,0,256,0.5,0.15,balanced_p1,mixed_p3,8,0.002395582036115229,0.04388438502792269,0.0650900499895215,41,True,0.04001282447442278
820919,matching,0,1024,0.0,0.15,balanced_p1,balanced_p1,8,0.006840330082923174,0.041752791963517666,0.08738337201066315,4,True,0.018734744715189534
820919,matching,0,1024,0.5,0.15,balanced_p1,balanced_p1,8,0.007195095997303724,0.04546754201874137,0.08782109699677676,55,True,0.020160666507236025
820919,quartet,1,64,0.0,0.15,balanced_p0,comb_p2,8,0.0016070560086518526,0.04056696000043303,0.05265188997145742,2,True,0.07096615065134373
820919,quartet,1,64,0.5,0.15,balanced_p2,mixed_p2,8,0.001887093996629119,0.04340388299897313,0.053010676987469196,21,True,0.09189571736504987
820919,quartet,1,256,0.0,0.15,balanced_p0,comb_p2,8,0.003145597060211003,0.04137608304154128,0.0680091860704124,2,True,0.036790186431857066
820919,quartet,1,256,0.5,0.15,balanced_p1,mixed_p1,8,0.002628743997775018,0.0442744349129498,0.0650237980298698,43,True,0.03959281940123172
820919,quartet,1,1024,0.0,0.15,balanced_p0,comb_p2,8,0.006305304006673396,0.03908290097024292,0.08842006593476981,2,True,0.018207937184199895
820919,quartet,1,1024,0.5,0.15,balanced_p1,mixed_p2,8,0.006958769983612001,0.04326198995113373,0.08772099204361439,48,True,0.020858008227826897
820919,nested_prefix,2,64,0.0,0.15,comb_p2,balanced_p0,8,0.0017516069347038865,0.04031204397324473,0.05362806504126638,4,True,0.07435077513476784
820919,nested_prefix,2,64,0.5,0.15,comb_p2,mixed_p2,8,0.002212355029769242,0.04170557402539998,0.05395010800566524,21,True,0.08089381846619392
820919,nested_prefix,2,256,0.0,0.15,comb_p2,mixed_p2,8,0.002436427981592715,0.039815510041080415,0.06576374499127269,4,True,0.03760545082438408
820919,nested_prefix,2,256,0.5,0.15,comb_p2,mixed_p1,8,0.0025741889839991927,0.04314437496941537,0.06581412395462394,49,True,0.04047114895522577
820919,nested_prefix,2,1024,0.0,0.15,comb_p2,comb_p2,8,0.006399332080036402,0.03943277196958661,0.08783476101234555,4,True,0.018079684903028782
820919,nested_prefix,2,1024,0.5,0.15,comb_p2,comb_p2,8,0.007422795984894037,0.04256804392207414,0.08738642500247806,75,True,0.020044872120565167
820919,random_interactions,3,64,0.0,0.15,comb_p0,mixed_p3,8,0.0017717890441417694,0.0402694339863956,0.05413896404206753,5,True,0.06883688029478993
820919,random_interactions,3,64,0.5,0.15,comb_p0,mixed_p2,8,0.0019408109365031123,0.04147210903465748,0.053292189026251435,23,True,0.09485304820829803
820919,random_interactions,3,256,0.0,0.15,comb_p0,comb_p3,8,0.0024419829715043306,0.039981859968975186,0.06532403908204287,4,True,0.03857611791827554
820919,random_interactions,3,256,0.5,0.15,comb_p0,comb_p1,8,0.0027270159916952252,0.04274658998474479,0.0655009790789336,59,True,0.03499323615201424
820919,random_interactions,3,1024,0.0,0.15,comb_p0,comb_p0,8,0.006402821047231555,0.040117559023201466,0.08735507202800363,4,True,0.01835245334550549
820919,random_interactions,3,1024,0.5,0.15,comb_p0,comb_p0,8,0.007164994953200221,0.04250283306464553,0.08781394304241985,59,True,0.02079707997177535
