seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,candidate_id,estimated_max_tail,estimated_sum_tail,pilot_gate_mse,pilot_status
820920,matching,0,64,0.0,0.15,balanced_p0,0.05920466967724434,0.11840933935448868,0.5458292280309238,completed
820920,matching,0,64,0.0,0.15,balanced_p1,0.5036909503402608,1.2937154814573861,2.420745868079744,completed
820920,matching,0,64,0.0,0.15,balanced_p2,0.4444862806630164,1.1505486910689537,1.5644009645452677,completed
820920,matching,0,64,0.0,0.15,balanced_p3,0.4444862806630165,1.150548691068954,1.9851547643862708,completed
820920,matching,0,64,0.0,0.15,comb_p0,0.36052415995182846,0.6716151917626368,7.954357797806548,completed
820920,matching,0,64,0.0,0.15,comb_p1,0.5036909503402608,2.0642787034289305,2.4113382487777817,completed
820920,matching,0,64,0.0,0.15,comb_p2,0.4444862806630165,1.234510811780142,1.5742932694584553,completed
820920,matching,0,64,0.0,0.15,comb_p3,0.5036909503402609,1.5455200696640832,1.6665251757723056,completed
820920,matching,0,64,0.0,0.15,mixed_p0,0.36052415995182846,0.5876530710514488,0.48788054843911455,completed
820920,matching,0,64,0.0,0.15,mixed_p1,0.5036909503402608,1.2937154814573861,1.1477519658644686,completed
820920,matching,0,64,0.0,0.15,mixed_p2,0.14316679038843233,0.513462491876485,0.5099284422379577,completed
820920,matching,0,64,0.0,0.15,mixed_p3,0.4197288296290729,1.066586570357766,0.9253560535736907,completed
820920,matching,0,64,0.5,0.15,balanced_p0,0.06124931702691284,0.2761404424247095,0.5571168233479531,completed
820920,matching,0,64,0.5,0.15,balanced_p1,0.502041793632785,1.2380970784273553,1.8985938962739737,completed
820920,matching,0,64,0.5,0.15,balanced_p2,0.46932102691854277,1.1975760558531188,1.1831090368267823,completed
820920,matching,0,64,0.5,0.15,balanced_p3,0.477983205609962,1.1863129521607993,1.5570118783395173,completed
820920,matching,0,64,0.5,0.15,comb_p0,0.44540599348105203,0.7993327428247141,1.875724253640577,completed
820920,matching,0,64,0.5,0.15,comb_p1,0.5043954152774982,2.032985382465195,2.1139782793769135,completed
820920,matching,0,64,0.5,0.15,comb_p2,0.4680192810543788,1.230327018154657,1.8342823796022991,completed
820920,matching,0,64,0.5,0.15,comb_p3,0.49617488103095286,1.675997384135643,5.794933120679569,completed
820920,matching,0,64,0.5,0.15,mixed_p0,0.44540599348105203,0.720330799003535,1.807157725789374,completed
820920,matching,0,64,0.5,0.15,mixed_p1,0.5043954152774982,1.2264599222763548,1.3660020977351488,completed
820920,matching,0,64,0.5,0.15,mixed_p2,0.0851507872587132,0.4513089238938862,0.6231462703024062,completed
820920,matching,0,64,0.5,0.15,mixed_p3,0.473075336112561,1.1848791648661985,1.346429864096848,completed
820920,matching,0,256,0.0,0.15,balanced_p0,0.06772346446906422,0.13544692893812843,0.06691845091552565,completed
820920,matching,0,256,0.0,0.15,balanced_p1,0.5125743430242055,1.3273663452901887,0.8510902140023666,completed
820920,matching,0,256,0.0,0.15,balanced_p2,0.4448508785551413,1.1762575156693,0.62128936148683,completed
820920,matching,0,256,0.0,0.15,balanced_p3,0.4448508785551413,1.1762575156693,0.9382848137603781,completed
820920,matching,0,256,0.0,0.15,comb_p0,0.3614655134033166,0.679345073327855,1.0030096812597677,completed
820920,matching,0,256,0.0,0.15,comb_p1,0.5125743430242055,2.0816211734623433,1.5056268944628017,completed
820920,matching,0,256,0.0,0.15,comb_p2,0.4448508785551413,1.2596428808211244,0.7166177493447247,completed
820920,matching,0,256,0.0,0.15,comb_p3,0.5125743430242056,1.5897845928589207,1.162238913154772,completed
820920,matching,0,256,0.0,0.15,mixed_p0,0.3614655134033166,0.5959597081760302,0.951671525030851,completed
820920,matching,0,256,0.0,0.15,mixed_p1,0.5125743430242055,1.3273663452901887,0.9970651320417998,completed
820920,matching,0,256,0.0,0.15,mixed_p2,0.1511088296208889,0.5367118540144913,0.19974938651192253,completed
820920,matching,0,256,0.0,0.15,mixed_p3,0.42918897787238086,1.0928721505174754,1.0497321486085718,completed
820920,matching,0,256,0.5,0.15,balanced_p0,0.0635955461606497,0.18578020432615458,0.35127883453486625,completed
820920,matching,0,256,0.5,0.15,balanced_p1,0.5316155855884103,1.347183247100934,1.1127333026053838,completed
820920,matching,0,256,0.5,0.15,balanced_p2,0.4776064282476332,1.2184249087816608,0.936052502845619,completed
820920,matching,0,256,0.5,0.15,balanced_p3,0.4774132601879958,1.2242470901744975,1.1288260125825516,completed
820920,matching,0,256,0.5,0.15,comb_p0,0.40247845765204293,0.741373073678689,1.0401878650523202,completed
820920,matching,0,256,0.5,0.15,comb_p1,0.5287824789950305,2.166831031168898,0.8068137422801076,completed
820920,matching,0,256,0.5,0.15,comb_p2,0.4769103056823974,1.2982761818558275,0.9807072190334905,completed
820920,matching,0,256,0.5,0.15,comb_p3,0.5259018475797532,1.6522611853507299,1.1198455957015423,completed
820920,matching,0,256,0.5,0.15,mixed_p0,0.40247845765204293,0.6701683181404424,0.616745299735646,completed
820920,matching,0,256,0.5,0.15,mixed_p1,0.5260097260142763,1.3468090444168064,1.162129026323169,completed
820920,matching,0,256,0.5,0.15,mixed_p2,0.1373313137934155,0.5139777298935344,0.45591869779201,completed
820920,matching,0,256,0.5,0.15,mixed_p3,0.4568780942146988,1.1552208792709253,1.193918837673102,completed
820920,matching,0,1024,0.0,0.15,balanced_p0,0.07100285759707761,0.14200571519415522,0.10124688219624375,completed
820920,matching,0,1024,0.0,0.15,balanced_p1,0.5205002212007211,1.3592178053228738,1.0631363657362292,completed
820920,matching,0,1024,0.0,0.15,balanced_p2,0.4494973636036435,1.2001091238621582,0.5525034275672491,completed
820920,matching,0,1024,0.0,0.15,balanced_p3,0.4494973636036435,1.2001091238621582,0.8641571575788785,completed
820920,matching,0,1024,0.0,0.15,comb_p0,0.3613915397400053,0.6967118689279973,0.9743860861599805,completed
820920,matching,0,1024,0.0,0.15,comb_p1,0.5205002212007213,2.116206817336006,0.6611311769635141,completed
820920,matching,0,1024,0.0,0.15,comb_p2,0.4494973636036435,1.288214947725796,0.6766170319715599,completed
820920,matching,0,1024,0.0,0.15,comb_p3,0.5205002212007211,1.6154005549326804,0.8727666039297103,completed
820920,matching,0,1024,0.0,0.15,mixed_p0,0.3613915397400053,0.6086060450643592,0.5247505625826565,completed
820920,matching,0,1024,0.0,0.15,mixed_p1,0.5205002212007213,1.3592178053228738,0.5879011775169325,completed
820920,matching,0,1024,0.0,0.15,mixed_p2,0.15910868146071577,0.5654318682457856,0.1605767478639695,completed
820920,matching,0,1024,0.0,0.15,mixed_p3,0.43239439733708296,1.1120032999985199,0.8776863630463728,completed
820920,matching,0,1024,0.5,0.15,balanced_p0,0.07427249338529869,0.17414082331441189,0.35364767207269965,completed
820920,matching,0,1024,0.5,0.15,balanced_p1,0.5176843359737763,1.345702080847893,1.2523758373958926,completed
820920,matching,0,1024,0.5,0.15,balanced_p2,0.44466168010292473,1.1981006241206713,0.8356628419088643,completed
820920,matching,0,1024,0.5,0.15,balanced_p3,0.4459281520186039,1.199692978742556,1.077075261951085,completed
820920,matching,0,1024,0.5,0.15,comb_p0,0.37080962401627693,0.6944790335850703,1.1523729726629512,completed
820920,matching,0,1024,0.5,0.15,comb_p1,0.5176843359737763,2.075543963287222,0.8958808573627357,completed
820920,matching,0,1024,0.5,0.15,comb_p2,0.44368893599288917,1.279466306729687,0.7598795485173548,completed
820920,matching,0,1024,0.5,0.15,comb_p3,0.516273268879561,1.642965180506778,1.0012031103770416,completed
820920,matching,0,1024,0.5,0.15,mixed_p0,0.37080962401627693,0.6206816078705679,0.632674234061072,completed
820920,matching,0,1024,0.5,0.15,mixed_p1,0.5172146534223373,1.3470076729173497,0.7439957856793942,completed
820920,matching,0,1024,0.5,0.15,mixed_p2,0.15250834309674588,0.5466469597698701,0.45817309016216745,completed
