candidate_id,shape,restart,fit_seed,validation_mse,test_nmse,noisy_test_mse,exact_population_nmse,status,fit_seconds,training_curve,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,selected_by_validation,seed,family,family_index,oracle_cut_candidate,parameters,edges
balanced_p0,balanced,0,82091500,0.4956584221585981,0.4145744298032493,0.5058275443794215,0.42113123577263784,completed,0.08823514799587429,"{""0"": 1.080023121108129, ""2"": 0.44883752449724895, ""8"": 0.4430519909238013, ""32"": 0.443051990906415}",0,4,2.5717710274561005,2.710118559044562,True,820915,matching,0,mixed_p3,28,14
balanced_p0,balanced,1,82091501,0.7454766194878328,0.7806708788050012,0.8744413598771825,0.7743045642351261,completed,0.09026222804095596,"{""0"": 1.1636556449508233, ""2"": 0.8792609873616793, ""8"": 0.7540209656619308, ""32"": 0.7539926393516148}",0,4,2.501746186473375,2.8504824048851063,False,820915,matching,0,mixed_p3,28,14
balanced_p1,balanced,0,82091500,0.5744569382919407,0.4882039089579654,0.5752906161566408,0.48911445597765374,completed,0.088443270069547,"{""0"": 1.0408746060472163, ""2"": 0.5269090291736241, ""8"": 0.5258395733769702, ""32"": 0.5257548099118551}",0,4,2.5577857275535623,2.8604423938584684,True,820915,matching,0,mixed_p3,28,14
balanced_p1,balanced,1,82091501,0.7502018798701929,0.7591118148057003,0.8525870452920928,0.7673503702152682,completed,0.0881992329377681,"{""0"": 1.1974757408134225, ""2"": 0.7954217829030547, ""8"": 0.7723787655369801, ""32"": 0.7583760216947775}",0,4,2.4880596640460575,2.595496521651928,False,820915,matching,0,mixed_p3,28,14
balanced_p2,balanced,0,82091500,0.5906218468937696,0.4965744774951103,0.582893015574115,0.49815849660088113,completed,0.08760688302572817,"{""0"": 1.078115921136861, ""2"": 0.5375838275124915, ""8"": 0.5191343275082086, ""32"": 0.5191343274118878}",0,4,2.5588477112615235,2.974437759951772,True,820915,matching,0,mixed_p3,28,14
balanced_p2,balanced,1,82091501,0.8116169068565329,0.7567876800610069,0.8539269482854756,0.7799826214138282,completed,0.08719651505816728,"{""0"": 1.0737769071161163, ""2"": 0.7830720619819793, ""8"": 0.7467451001363776, ""32"": 0.7439892926847895}",0,4,2.5039366743701703,2.6235883418338535,False,820915,matching,0,mixed_p3,28,14
balanced_p3,balanced,0,82091500,0.4981810552744872,0.4168788742648746,0.5089540237284746,0.42229884180767197,completed,0.08803778397850692,"{""0"": 1.1048044240611083, ""2"": 0.4655949131166735, ""8"": 0.4426355703563318, ""32"": 0.4426355703493976}",0,4,2.5734631087809334,4.098336283215923,True,820915,matching,0,mixed_p3,28,14
balanced_p3,balanced,1,82091501,0.7532324837667453,0.7631273108627336,0.8559810433036685,0.7646073231593256,completed,0.08788119000382721,"{""0"": 1.1881640974645293, ""2"": 0.7670458437444637, ""8"": 0.7616616343189951, ""32"": 0.7616512435003748}",0,4,2.4981116359973443,2.8902974825359773,False,820915,matching,0,mixed_p3,28,14
comb_p0,comb,0,82091500,0.7199516212377857,0.6578201939462216,0.7442531999766655,0.6613175054027361,completed,0.08858813298866153,"{""0"": 1.1714819577941489, ""2"": 0.6839693247678403, ""8"": 0.6716913710590648, ""32"": 0.6707089774082847}",0,4,2.522127536827124,15.503576309143028,True,820915,matching,0,mixed_p3,28,14
comb_p0,comb,1,82091501,0.7269699028577102,0.6644605317689258,0.7513164552650062,0.6641384297713679,completed,0.08832729700952768,"{""0"": 2.0303082026216144, ""2"": 0.7546310155367699, ""8"": 0.719331861585688, ""32"": 0.671051831324996}",0,4,2.522078636214578,10.011074907095107,False,820915,matching,0,mixed_p3,28,14
comb_p1,comb,0,82091500,0.6869154948437052,0.6407006545410222,0.7261303331090732,0.6575371387918321,completed,0.08885615202598274,"{""0"": 1.165891194395965, ""2"": 0.6925550814390408, ""8"": 0.6783909297154457, ""32"": 0.6778793651445515}",0,4,2.51645646834155,14.368170312436009,False,820915,matching,0,mixed_p3,28,14
comb_p1,comb,1,82091501,0.6835861639344692,0.6353242106300652,0.7218378945933848,0.6521253563972397,completed,0.08914616401307285,"{""0"": 1.7818273224620018, ""2"": 0.8019510212074417, ""8"": 0.7366134521061992, ""32"": 0.6786533391065527}",0,4,2.5176471419462247,9.268012052573601,True,820915,matching,0,mixed_p3,28,14
comb_p2,comb,0,82091500,0.7577339696220032,0.7643189459544502,0.8578149941197543,0.7633532493405344,completed,0.08891820395365357,"{""0"": 1.1438738737369596, ""2"": 0.8730082696212577, ""8"": 0.764178548241886, ""32"": 0.7627393742620551}",0,4,2.5004743683566657,10.99554938976842,False,820915,matching,0,mixed_p3,28,14
comb_p2,comb,1,82091501,0.7027285357831288,0.6382020552000467,0.7259032066090392,0.6600430335050912,completed,0.08962087903637439,"{""0"": 1.9480777084729088, ""2"": 0.6830846371106213, ""8"": 0.6791733101761164, ""32"": 0.6760123140235864}",0,4,2.5229501338707454,10.58781080526656,True,820915,matching,0,mixed_p3,28,14
comb_p3,comb,0,82091500,0.7290350436473229,0.6748561798643141,0.76353983848851,0.6697611405251954,completed,0.08860524802003056,"{""0"": 1.1378075383625799, ""2"": 0.6785502409509903, ""8"": 0.6672864907636377, ""32"": 0.6663930786500912}",0,4,2.524073393625449,5.820546634875756,True,820915,matching,0,mixed_p3,28,14
comb_p3,comb,1,82091501,0.8427879724236977,0.7720132421642865,0.8675493375882224,0.7880641429537065,completed,0.08814524800982326,"{""0"": 1.6803000565093003, ""2"": 0.7542457554181593, ""8"": 0.751647224638462, ""32"": 0.7501689243271704}",0,4,2.554667295958434,9.034369323850711,False,820915,matching,0,mixed_p3,28,14
mixed_p0,mixed,0,82091500,0.724961157738617,0.6621931225563595,0.7495340335246536,0.6643611935664955,completed,0.08845312509220093,"{""0"": 1.0157224991960183, ""2"": 0.6787702185368311, ""8"": 0.6710851212447559, ""32"": 0.6704227132486452}",0,4,2.527867174790555,4.521622407143216,True,820915,matching,0,mixed_p3,28,14
mixed_p0,mixed,1,82091501,0.7249913912337793,0.6622194429229328,0.749560125145788,0.6643788652834783,completed,0.08821330906357616,"{""0"": 1.2221514351889797, ""2"": 0.7532093554749781, ""8"": 0.7019848030872812, ""32"": 0.6704227167351656}",0,4,2.5278658638567766,3.8268813840836367,False,820915,matching,0,mixed_p3,28,14
mixed_p1,mixed,0,82091500,0.6895531539151549,0.6374253041764109,0.7258921044053585,0.6554381797377613,completed,0.08858778199646622,"{""0"": 1.0426976883269532, ""2"": 0.684030602082471, ""8"": 0.6770800334884911, ""32"": 0.6770687040330963}",0,4,2.544436340655077,4.427630489545748,False,820915,matching,0,mixed_p3,28,14
mixed_p1,mixed,1,82091501,0.689023091696876,0.6397173508697467,0.7266131394889319,0.6562152727079383,completed,0.08761906798463315,"{""0"": 1.283000479050435, ""2"": 0.8002980986362778, ""8"": 0.6837287955162453, ""32"": 0.6765348089573362}",0,4,2.529200243152157,3.3436099330607623,True,820915,matching,0,mixed_p3,28,14
mixed_p2,mixed,0,82091500,0.9587165505549595,0.8556409458593184,0.9466421711534357,0.8519416380451621,completed,0.08732356200926006,"{""0"": 1.0394292651528731, ""2"": 0.9058395053521837, ""8"": 0.8414025102543654, ""32"": 0.84139025104564}",0,4,2.4742713917194665,3.727710920874861,False,820915,matching,0,mixed_p3,28,14
mixed_p2,mixed,1,82091501,0.6565794983448724,0.6441864230149487,0.7338160891367496,0.6599975812483507,completed,0.08774761599488556,"{""0"": 1.2143092414931258, ""2"": 0.6990540847035152, ""8"": 0.678781730951761, ""32"": 0.6722693236954449}",0,4,2.505435386385789,3.216486886280674,True,820915,matching,0,mixed_p3,28,14
mixed_p3,mixed,0,82091500,0.5026178650245581,0.4305112512035283,0.5244323641159231,0.43302316488710624,completed,0.09001534897834063,"{""0"": 1.0515298930240158, ""2"": 0.5352801952398665, ""8"": 0.4604079130206291, ""32"": 0.4305484190586682}",0,4,2.567397923693798,2.808445955099048,False,820915,matching,0,mixed_p3,28,14
mixed_p3,mixed,1,82091501,0.5025063205145659,0.4302957855773588,0.5242016788764134,0.4328237143856218,completed,0.08938596094958484,"{""0"": 1.3020517793541768, ""2"": 0.49361860954352954, ""8"": 0.438506674720846, ""32"": 0.43054591474830467}",0,4,2.567423098998971,2.6442322696920773,True,820915,matching,0,mixed_p3,28,14
estimated_adaptive_dp,adaptive,0,82091500,0.08432541189715864,0.0014407755105824743,0.09044300766068833,0.001435209871251238,completed,0.08945383096579462,"{""0"": 1.2851808671151863, ""2"": 0.07738881970648775, ""8"": 0.07734953718745856, ""32"": 0.07734953718744429}",0,4,2.6500474872448168,12.824718496678637,True,820915,matching,0,mixed_p3,28,14
estimated_adaptive_dp,adaptive,1,82091501,0.08432541189715866,0.0014407755105824691,0.09044300766068833,0.0014352098712512315,completed,0.08776111097540706,"{""0"": 1.219369010041008, ""2"": 0.07857615743349926, ""8"": 0.07734953718802985, ""32"": 0.07734953718744429}",0,4,2.6500474872448168,2.656259985228322,False,820915,matching,0,mixed_p3,28,14
oracle_adaptive_dp,adaptive,0,82091500,0.0847639937942482,0.0015607844239393315,0.090423183348021,0.0015368449604050598,completed,0.08725659002084285,"{""0"": 1.094896236218323, ""2"": 0.07738280383338321, ""8"": 0.07723542505845073, ""32"": 0.0772354250583592}",0,4,2.647823256529246,4.507870424639761,True,820915,matching,0,mixed_p3,28,14
