seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,candidate_id,estimated_max_tail,estimated_sum_tail,pilot_gate_mse,pilot_status
820918,matching,0,64,0.0,0.15,balanced_p0,0.5688568968022718,1.7459998991275065,4.352862445569778,completed
820918,matching,0,64,0.0,0.15,balanced_p1,0.5688568968022718,1.4599150659394373,0.6228323277121123,completed
820918,matching,0,64,0.0,0.15,balanced_p2,0.3945895138243227,1.2889604525353549,1.0892623599615652,completed
820918,matching,0,64,0.0,0.15,balanced_p3,0.391276744250456,1.565106977001824,0.6853470827951881,completed
820918,matching,0,64,0.0,0.15,comb_p0,0.5688568968022718,2.209664884867392,1.115031488644882,completed
820918,matching,0,64,0.0,0.15,comb_p1,0.5688568968022718,2.2030393457196586,1.0546667381122286,completed
820918,matching,0,64,0.0,0.15,comb_p2,0.6773615774385253,2.324795104651378,0.8408986016457487,completed
820918,matching,0,64,0.0,0.15,comb_p3,0.4311431031977281,1.256438569993198,0.6353964483405963,completed
820918,matching,0,64,0.0,0.15,mixed_p0,0.5688568968022718,1.6374952184912532,0.7132861555223384,completed
820918,matching,0,64,0.0,0.15,mixed_p1,0.5688568968022718,1.6374952184912532,0.4939925766309001,completed
820918,matching,0,64,0.0,0.15,mixed_p2,0.6773615774385253,1.8578173493376267,0.368126031061208,completed
820918,matching,0,64,0.0,0.15,mixed_p3,0.10850468063625342,0.43401872254501367,0.387833932242275,completed
820918,matching,0,64,0.5,0.15,balanced_p0,0.6003052609623243,2.1190494597857277,1.001052418802425,completed
820918,matching,0,64,0.5,0.15,balanced_p1,0.5789975415146932,1.7718686988470786,0.7358475496863519,completed
820918,matching,0,64,0.5,0.15,balanced_p2,0.43623281905457645,1.6912502719568439,1.437524384823017,completed
820918,matching,0,64,0.5,0.15,balanced_p3,0.46781419200920593,1.9021187999869125,1.1842829440567526,completed
820918,matching,0,64,0.5,0.15,comb_p0,0.6003052609623243,2.516526103674852,1.4912022787341164,completed
820918,matching,0,64,0.5,0.15,comb_p1,0.5789975415146932,2.570172674988706,12.446339990065942,completed
820918,matching,0,64,0.5,0.15,comb_p2,0.6900966362696135,2.512888491866271,1.1874687551175758,completed
820918,matching,0,64,0.5,0.15,comb_p3,0.4610888209366462,1.7060430133834263,1.4074345585524242,completed
820918,matching,0,64,0.5,0.15,mixed_p0,0.5946573996896182,2.009696823768865,0.9333367101386745,completed
820918,matching,0,64,0.5,0.15,mixed_p1,0.571753063933426,1.9957091405371852,2.7339653402603887,completed
820918,matching,0,64,0.5,0.15,mixed_p2,0.6900966362696135,2.159283135950119,1.5401638330946796,completed
820918,matching,0,64,0.5,0.15,mixed_p3,0.2123575777350529,1.012158278212285,2.1743155331369324,completed
820918,matching,0,256,0.0,0.15,balanced_p0,0.5562730533461865,1.6964151147603952,0.7120177042192584,completed
820918,matching,0,256,0.0,0.15,balanced_p1,0.5562730533461865,1.4636205949903165,0.8049523579974756,completed
820918,matching,0,256,0.0,0.15,balanced_p2,0.36997135227073297,1.2168628847108438,0.7089593631968115,completed
820918,matching,0,256,0.0,0.15,balanced_p3,0.4001993568727427,1.5403414182869515,0.45373272227305506,completed
