candidate_id,shape,restart,fit_seed,validation_mse,test_nmse,noisy_test_mse,exact_population_nmse,status,fit_seconds,training_curve,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,selected_by_validation,seed,family,family_index,oracle_cut_candidate,parameters,edges
balanced_p0,balanced,0,82091800,0.6967361559933072,0.5888422733599384,0.682561457925531,0.6054610643013965,completed,0.10291127196978778,"{""0"": 1.1593985508153501, ""2"": 0.6378169918490871, ""8"": 0.6366253289376802, ""32"": 0.6366253287799485}",0,4,2.529151626507201,5.5325968315725165,True,820918,matching,0,mixed_p3,28,14
balanced_p0,balanced,1,82091801,0.6967361559933072,0.5888422733599384,0.682561457925531,0.6054610643013965,completed,0.10076048399787396,"{""0"": 1.1017308618041162, ""2"": 0.6413832849486965, ""8"": 0.6366253297335138, ""32"": 0.6366253287799485}",0,4,2.5291516265072005,2.678231375302376,False,820918,matching,0,mixed_p3,28,14
balanced_p1,balanced,0,82091800,0.7116065012004722,0.6277911780561642,0.7309234325175384,0.6278669647865078,completed,0.09980661398731172,"{""0"": 1.1386056806169118, ""2"": 0.6423596891907736, ""8"": 0.6378074053999421, ""32"": 0.6378073079037888}",0,4,2.5303254514811364,7.4967717802953215,True,820918,matching,0,mixed_p3,28,14
balanced_p1,balanced,1,82091801,0.7116065012004928,0.6277911780561601,0.7309234325175322,0.6278669647865041,completed,0.09971698897425085,"{""0"": 1.1575450059417784, ""2"": 0.6489357323040293, ""8"": 0.6378073377177877, ""32"": 0.6378073079037888}",0,4,2.5303254514811293,2.97481998580304,False,820918,matching,0,mixed_p3,28,14
balanced_p2,balanced,0,82091800,0.430052664966322,0.38685548571041767,0.4710197895607692,0.3844356452506852,completed,0.10147363203577697,"{""0"": 1.1199565337393937, ""2"": 0.44458140373977717, ""8"": 0.4441507855030988, ""32"": 0.4441507734452509}",0,4,2.5725749713022967,3.338078202477766,False,820918,matching,0,mixed_p3,28,14
balanced_p2,balanced,1,82091801,0.4300526649547062,0.3868554856629224,0.47101978950384193,0.3844356452462906,completed,0.10087721201125532,"{""0"": 1.156268876889627, ""2"": 0.758481564320696, ""8"": 0.44415125624025786, ""32"": 0.444150773445251}",0,4,2.5725749716181845,3.631286829037864,True,820918,matching,0,mixed_p3,28,14
balanced_p3,balanced,0,82091800,0.508712119976749,0.4152240897116004,0.510903972982236,0.4079674030435877,completed,0.10051013599149883,"{""0"": 1.1186062537330637, ""2"": 0.4306863162496724, ""8"": 0.4300500825281004, ""32"": 0.4300500825261835}",0,4,2.567224728443161,3.1344953846401724,True,820918,matching,0,mixed_p3,28,14
balanced_p3,balanced,1,82091801,0.5087121199767493,0.4152240897116005,0.510903972982236,0.4079674030435877,completed,0.09972727403510362,"{""0"": 0.9088790993978391, ""2"": 0.4304787043433372, ""8"": 0.43005008252666027, ""32"": 0.43005008252618343}",0,4,2.5672247284431613,3.457734746890755,False,820918,matching,0,mixed_p3,28,14
comb_p0,comb,0,82091800,0.8392967293044136,0.7598190897274052,0.8633519790750996,0.7473930454822821,completed,0.10055159591138363,"{""0"": 1.2578774161050905, ""2"": 0.7857600444284173, ""8"": 0.732366480513852, ""32"": 0.732343482047343}",0,4,2.4986167493888405,6.819469714204424,True,820918,matching,0,mixed_p3,28,14
comb_p0,comb,1,82091801,0.8392971570598333,0.7598194226769888,0.8633519559797096,0.7473931431356321,completed,0.09996041702106595,"{""0"": 1.3511479445020025, ""2"": 0.7563800723278419, ""8"": 0.7323639189039132, ""32"": 0.7323434820458976}",0,4,2.4986161290278015,7.056688324721138,False,820918,matching,0,mixed_p3,28,14
