seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,candidate_id,estimated_max_tail,estimated_sum_tail,pilot_gate_mse,pilot_status
820913,matching,0,64,0.0,0.15,balanced_p0,0.4954820504800112,1.3467255790979438,2.95776807980463,completed
820913,matching,0,64,0.0,0.15,balanced_p1,0.06753249772686219,0.13506499545372438,0.433740729075795,completed
820913,matching,0,64,0.0,0.15,balanced_p2,0.1778807390689607,0.7115229562758428,1.4728481655037426,completed
820913,matching,0,64,0.0,0.15,balanced_p3,0.4279495527531489,1.144128085917357,1.9073209212906097,completed
820913,matching,0,64,0.0,0.15,comb_p0,0.4954820504800112,2.227341438715867,8.386862302249565,completed
820913,matching,0,64,0.0,0.15,comb_p1,0.4954820504800111,0.8084277850026963,0.5736193993467642,completed
820913,matching,0,64,0.0,0.15,comb_p2,0.4954820504800111,1.1394725090289914,1.850683815858715,completed
820913,matching,0,64,0.0,0.15,comb_p3,0.4954820504800112,1.952555870920053,1.3741479852297938,completed
820913,matching,0,64,0.0,0.15,mixed_p0,0.4954820504800112,1.3039098354827074,1.7407490598199882,completed
820913,matching,0,64,0.0,0.15,mixed_p1,0.3176013114110504,1.015680855071648,1.2789840284171703,completed
820913,matching,0,64,0.0,0.15,mixed_p2,0.1778807390689607,0.5336422172068821,1.206521219947617,completed
820913,matching,0,64,0.0,0.15,mixed_p3,0.4954820504800112,1.3895413227131803,3.8561263727949697,completed
820913,matching,0,64,0.5,0.15,balanced_p0,0.5641406083007021,1.6799256411725154,3.1095986296655975,completed
820913,matching,0,64,0.5,0.15,balanced_p1,0.11521443308334002,0.4911992531634092,1.183983297249873,completed
820913,matching,0,64,0.5,0.15,balanced_p2,0.2502478560126564,1.0458820610918722,3.3889238642403994,completed
820913,matching,0,64,0.5,0.15,balanced_p3,0.4614490504870788,1.2923858264346597,1.6394753025176307,completed
820913,matching,0,64,0.5,0.15,comb_p0,0.5641406083007021,2.5206008910576516,78.18138729442329,completed
820913,matching,0,64,0.5,0.15,comb_p1,0.4432116045863367,1.0184837660656916,1.3380914563873638,completed
820913,matching,0,64,0.5,0.15,comb_p2,0.5370965441951671,1.489110923853615,1.5318593307407795,completed
820913,matching,0,64,0.5,0.15,comb_p3,0.5585901320290184,2.0730776298237457,4.161574490026505,completed
820913,matching,0,64,0.5,0.15,mixed_p0,0.5641402491011487,1.7639054224919657,3.873459115635021,completed
820913,matching,0,64,0.5,0.15,mixed_p1,0.3509014451345673,1.3424131193709885,1.3353754163789042,completed
820913,matching,0,64,0.5,0.15,mixed_p2,0.24386160238808216,0.9117047786385464,30.109900137960103,completed
820913,matching,0,64,0.5,0.15,mixed_p3,0.5585901320290184,1.5697883727709263,1.6929156051151228,completed
820913,matching,0,256,0.0,0.15,balanced_p0,0.5169415970607142,1.485469212120332,0.7456553467722089,completed
820913,matching,0,256,0.0,0.15,balanced_p1,0.0814545359475126,0.1629090718950252,0.30114893627094197,completed
820913,matching,0,256,0.0,0.15,balanced_p2,0.22579300899945173,0.9031720359978069,0.9542114857391758,completed
820913,matching,0,256,0.0,0.15,balanced_p3,0.43548706111320157,1.241105604277794,0.46980768131870254,completed
820913,matching,0,256,0.0,0.15,comb_p0,0.5169415970607143,2.341130739068393,0.9583799428943242,completed
820913,matching,0,256,0.0,0.15,comb_p1,0.48305840293928587,0.8717604838337627,0.5543313432596032,completed
820913,matching,0,256,0.0,0.15,comb_p2,0.5169415970607142,1.3386590971110086,0.4935219844045067,completed
820913,matching,0,256,0.0,0.15,comb_p3,0.5169415970607142,2.112866088111557,1.068342667557917,completed
820913,matching,0,256,0.0,0.15,mixed_p0,0.5169415970607142,1.4225852750159054,0.55226572966831,completed
820913,matching,0,256,0.0,0.15,mixed_p1,0.2911485880612625,1.0524537929645144,0.47507426780152023,completed
820913,matching,0,256,0.0,0.15,mixed_p2,0.22579300899945173,0.6773790269983552,0.2600265444332355,completed
820913,matching,0,256,0.0,0.15,mixed_p3,0.5169415970607142,1.5483531492247584,0.7889729495006719,completed
820913,matching,0,256,0.5,0.15,balanced_p0,0.5507885258015529,1.5972261927923055,0.9592045337962987,completed
820913,matching,0,256,0.5,0.15,balanced_p1,0.12053163160946058,0.3132045317584944,0.458803099379887,completed
820913,matching,0,256,0.5,0.15,balanced_p2,0.24005989569228803,0.9798872322483624,1.0026092782372533,completed
820913,matching,0,256,0.5,0.15,balanced_p3,0.4465592743681326,1.2857352849926624,0.6384917368193737,completed
820913,matching,0,256,0.5,0.15,comb_p0,0.5507885258015529,2.469141770550563,0.9799964262618865,completed
820913,matching,0,256,0.5,0.15,comb_p1,0.4569699058846107,1.0024007786708016,0.9086674385689445,completed
820913,matching,0,256,0.5,0.15,comb_p2,0.5424383782599353,1.4141772709043718,0.8383265020495858,completed
820913,matching,0,256,0.5,0.15,comb_p3,0.5486470318690032,2.1893446404339043,1.5270222805606188,completed
820913,matching,0,256,0.5,0.15,mixed_p0,0.5506087008594975,1.5854979225647692,0.8269259605705648,completed
820913,matching,0,256,0.5,0.15,mixed_p1,0.32350403157333985,1.252047040800592,0.6505196584017835,completed
820913,matching,0,256,0.5,0.15,mixed_p2,0.23885071297908944,0.7731514852362116,0.6317388602654788,completed
820913,matching,0,256,0.5,0.15,mixed_p3,0.548472779649364,1.6238275762199303,0.6143439599059066,completed
820913,matching,0,1024,0.0,0.15,balanced_p0,0.5298015698735441,1.5298620837143502,0.8712870477790302,completed
820913,matching,0,1024,0.0,0.15,balanced_p1,0.0889515458189319,0.1779030916378638,0.2798899746023321,completed
820913,matching,0,1024,0.0,0.15,balanced_p2,0.23512947198363104,0.9405178879345242,0.5904033560115383,completed
820913,matching,0,1024,0.0,0.15,balanced_p3,0.44085002405461216,1.2630074462575547,0.5101567309145126,completed
820913,matching,0,1024,0.0,0.15,comb_p0,0.5298015698735442,2.3836841575496512,1.007486921714043,completed
820913,matching,0,1024,0.0,0.15,comb_p1,0.4701984301264559,0.8832309937479508,0.5999898258272803,completed
820913,matching,0,1024,0.0,0.15,comb_p2,0.5298015698735441,1.3813679119891362,0.6033453872873529,completed
820913,matching,0,1024,0.0,0.15,comb_p3,0.5298015698735441,2.146238440005505,0.8637040863202898,completed
820913,matching,0,1024,0.0,0.15,mixed_p0,0.5298015698735441,1.472635703368583,0.6242404764537195,completed
820913,matching,0,1024,0.0,0.15,mixed_p1,0.294672097889913,1.091328305220253,0.43524040916981444,completed
820913,matching,0,1024,0.0,0.15,mixed_p2,0.23512947198363104,0.7053884159508931,0.6115292309558422,completed
820913,matching,0,1024,0.0,0.15,mixed_p3,0.5298015698735441,1.5870884640601175,0.6686571973312155,completed
820913,matching,0,1024,0.5,0.15,balanced_p0,0.5674019929711425,1.6046319857080926,1.1562954825495106,completed
820913,matching,0,1024,0.5,0.15,balanced_p1,0.10190364471068702,0.2243684405136673,0.3619685074608942,completed
820913,matching,0,1024,0.5,0.15,balanced_p2,0.23192480731046305,0.9327586416305008,0.7295016359619655,completed
820913,matching,0,1024,0.5,0.15,balanced_p3,0.47030949730593213,1.314913259643425,0.6607268612645614,completed
820913,matching,0,1024,0.5,0.15,comb_p0,0.5673287064115704,2.439505633266294,1.0408446933873001,completed
820913,matching,0,1024,0.5,0.15,comb_p1,0.4360819128795765,0.885051308633149,0.7990636572664209,completed
820913,matching,0,1024,0.5,0.15,comb_p2,0.5662623263138592,1.3964762438792642,0.7674549836394953,completed
820913,matching,0,1024,0.5,0.15,comb_p3,0.5662636417976468,2.163951608845193,0.8962833450552853,completed
820913,matching,0,1024,0.5,0.15,mixed_p0,0.5672928934176699,1.5734428051008524,0.7734290867562317,completed
820913,matching,0,1024,0.5,0.15,mixed_p1,0.3419683652139549,1.215924349424736,0.6957782007396487,completed
820913,matching,0,1024,0.5,0.15,mixed_p2,0.23068553865773056,0.7059576249125147,0.7752541780212929,completed
820913,matching,0,1024,0.5,0.15,mixed_p3,0.5662636417976468,1.6360927635515854,1.1520037188605539,completed
820913,quartet,1,64,0.0,0.15,balanced_p0,0.3240089855679402,1.2960359422717609,2.275753271430548,completed
820913,quartet,1,64,0.0,0.15,balanced_p1,0.3240089855679402,1.2960359422717609,1.2583324802498677,completed
820913,quartet,1,64,0.0,0.15,balanced_p2,0.3240089855679402,1.2960359422717609,1.6714312611218267,completed
820913,quartet,1,64,0.0,0.15,balanced_p3,0.3240089855679402,1.2960359422717609,3.766788045732613,completed
820913,quartet,1,64,0.0,0.15,comb_p0,0.3240089855679402,1.9440539134076413,1.0919286053781287,completed
820913,quartet,1,64,0.0,0.15,comb_p1,0.3240089855679402,1.620044927839701,3.880763803977809,completed
820913,quartet,1,64,0.0,0.15,comb_p2,0.3240089855679402,1.9440539134076413,0.6576540374904949,completed
820913,quartet,1,64,0.0,0.15,comb_p3,0.3240089855679402,1.9440539134076413,1.4502098645274644,completed
820913,quartet,1,64,0.0,0.15,mixed_p0,0.3240089855679402,1.620044927839701,2.6897277325418956,completed
820913,quartet,1,64,0.0,0.15,mixed_p1,0.3240089855679402,1.620044927839701,5.40958686444626,completed
820913,quartet,1,64,0.0,0.15,mixed_p2,0.3240089855679402,0.9720269567038206,1.0792058780741853,completed
820913,quartet,1,64,0.0,0.15,mixed_p3,0.3240089855679402,1.9440539134076413,1.732487137703306,completed
820913,quartet,1,64,0.5,0.15,balanced_p0,0.41855854730163905,1.673945046265729,4.813565102332433,completed
820913,quartet,1,64,0.5,0.15,balanced_p1,0.419293808007723,1.671561039401272,3.253098865494442,completed
820913,quartet,1,64,0.5,0.15,balanced_p2,0.4127989307349222,1.6798993108836202,3.0896370406953193,completed
820913,quartet,1,64,0.5,0.15,balanced_p3,0.4168945410369779,1.6956902019779083,10.6049954924294,completed
820913,quartet,1,64,0.5,0.15,comb_p0,0.4170610545305117,2.4239784018028296,1.264150486044169,completed
820913,quartet,1,64,0.5,0.15,comb_p1,0.41929380800772287,2.068895409803449,4.231010170606746,completed
820913,quartet,1,64,0.5,0.15,comb_p2,0.4172062331868092,2.473505805532927,0.7535816369636917,completed
820913,quartet,1,64,0.5,0.15,comb_p3,0.4189855547227063,2.447631956840835,2.3607646130059408,completed
820913,quartet,1,64,0.5,0.15,mixed_p0,0.4152111471855146,2.02260479155366,40.57006804120603,completed
820913,quartet,1,64,0.5,0.15,mixed_p1,0.41928978684534957,2.0644657462762006,2.327653662901576,completed
820913,quartet,1,64,0.5,0.15,mixed_p2,0.4172062331868092,1.2944840524122299,2.004839789634906,completed
820913,quartet,1,64,0.5,0.15,mixed_p3,0.41892783328667615,2.4694879026258407,1.350350793390883,completed
820913,quartet,1,256,0.0,0.15,balanced_p0,0.33367020442972095,1.3346808177188838,1.1106573122528343,completed
820913,quartet,1,256,0.0,0.15,balanced_p1,0.33367020442972095,1.3346808177188838,0.5001594750939903,completed
820913,quartet,1,256,0.0,0.15,balanced_p2,0.33367020442972095,1.3346808177188838,1.7335522299435355,completed
820913,quartet,1,256,0.0,0.15,balanced_p3,0.33367020442972095,1.3346808177188838,0.8012067371128938,completed
820913,quartet,1,256,0.0,0.15,comb_p0,0.33367020442972095,2.002021226578326,1.1613842170289697,completed
820913,quartet,1,256,0.0,0.15,comb_p1,0.33367020442972095,1.6683510221486049,0.8186297004368877,completed
820913,quartet,1,256,0.0,0.15,comb_p2,0.33367020442972095,2.002021226578326,0.3408501096208757,completed
820913,quartet,1,256,0.0,0.15,comb_p3,0.33367020442972095,2.002021226578326,0.8994839992351397,completed
820913,quartet,1,256,0.0,0.15,mixed_p0,0.33367020442972095,1.6683510221486049,1.0336422686191549,completed
820913,quartet,1,256,0.0,0.15,mixed_p1,0.33367020442972095,1.6683510221486049,0.607493634818862,completed
820913,quartet,1,256,0.0,0.15,mixed_p2,0.33367020442972095,1.0010106132891627,1.0002212199314022,completed
820913,quartet,1,256,0.0,0.15,mixed_p3,0.33367020442972095,2.002021226578326,1.1319351133269393,completed
820913,quartet,1,256,0.5,0.15,balanced_p0,0.3402846151802627,1.3567347149016544,1.635013876022664,completed
820913,quartet,1,256,0.5,0.15,balanced_p1,0.3369768958275492,1.3614621617599056,1.5070387054086147,completed
820913,quartet,1,256,0.5,0.15,balanced_p2,0.33976948858029804,1.358275534036916,2.0479965896534917,completed
820913,quartet,1,256,0.5,0.15,balanced_p3,0.33945124476105437,1.3650918592345056,2.027391101119147,completed
820913,quartet,1,256,0.5,0.15,comb_p0,0.3406879340261206,2.013257633484797,1.5687819736734339,completed
820913,quartet,1,256,0.5,0.15,comb_p1,0.33835552467837043,1.6929744484402394,1.7562765803337383,completed
820913,quartet,1,256,0.5,0.15,comb_p2,0.3390087391724608,2.0124400279843355,0.7103909169612281,completed
820913,quartet,1,256,0.5,0.15,comb_p3,0.3392044635388032,2.0123792820187756,1.7058309177949267,completed
820913,quartet,1,256,0.5,0.15,mixed_p0,0.3406879340261206,1.688998215212419,1.1405190675514443,completed
820913,quartet,1,256,0.5,0.15,mixed_p1,0.3377612970386406,1.6870858778123627,1.792877585308172,completed
820913,quartet,1,256,0.5,0.15,mixed_p2,0.33783364894893053,1.0394177147477432,1.1756263872834465,completed
820913,quartet,1,256,0.5,0.15,mixed_p3,0.339120576205787,2.0107839267111243,1.4379629802917409,completed
820913,quartet,1,1024,0.0,0.15,balanced_p0,0.3380318568669953,1.352127427467981,0.967455591257825,completed
820913,quartet,1,1024,0.0,0.15,balanced_p1,0.3380318568669953,1.352127427467981,0.4183632657832924,completed
820913,quartet,1,1024,0.0,0.15,balanced_p2,0.3380318568669953,1.352127427467981,0.8292520518701536,completed
820913,quartet,1,1024,0.0,0.15,balanced_p3,0.3380318568669953,1.352127427467981,0.9167503692644436,completed
820913,quartet,1,1024,0.0,0.15,comb_p0,0.3380318568669953,2.0281911412019715,0.9111975782694488,completed
820913,quartet,1,1024,0.0,0.15,comb_p1,0.3380318568669955,1.6901592843349764,0.7564603661259673,completed
820913,quartet,1,1024,0.0,0.15,comb_p2,0.3380318568669953,2.0281911412019715,0.3400658961955667,completed
820913,quartet,1,1024,0.0,0.15,comb_p3,0.3380318568669953,2.0281911412019715,0.5601962665933835,completed
820913,quartet,1,1024,0.0,0.15,mixed_p0,0.3380318568669953,1.6901592843349764,0.7414836850428586,completed
820913,quartet,1,1024,0.0,0.15,mixed_p1,0.3380318568669955,1.6901592843349766,0.9074623112780686,completed
820913,quartet,1,1024,0.0,0.15,mixed_p2,0.3380318568669953,1.014095570600986,0.685593704937475,completed
820913,quartet,1,1024,0.0,0.15,mixed_p3,0.3380318568669953,2.0281911412019715,0.5368453302000208,completed
820913,quartet,1,1024,0.5,0.15,balanced_p0,0.36325865774228583,1.4561385942647276,1.3447074925692477,completed
820913,quartet,1,1024,0.5,0.15,balanced_p1,0.3634342618401838,1.4543646475777239,1.1608187642490082,completed
820913,quartet,1,1024,0.5,0.15,balanced_p2,0.3632154036105411,1.453526603231753,1.231387374459759,completed
820913,quartet,1,1024,0.5,0.15,balanced_p3,0.3621567022832413,1.4459390563503058,1.3126024278336605,completed
820913,quartet,1,1024,0.5,0.15,comb_p0,0.36325865774228583,2.1663633292504723,1.1845516395329956,completed
820913,quartet,1,1024,0.5,0.15,comb_p1,0.36311854681829253,1.807989768327393,1.3450346467109027,completed
820913,quartet,1,1024,0.5,0.15,comb_p2,0.3636371599682944,2.1691374077122716,0.5819197942470148,completed
820913,quartet,1,1024,0.5,0.15,comb_p3,0.36201189599744515,2.160330828812605,1.33047912564559,completed
820913,quartet,1,1024,0.5,0.15,mixed_p0,0.3627089202451435,1.8070466360397728,1.1190122139190986,completed
820913,quartet,1,1024,0.5,0.15,mixed_p1,0.3633844831610005,1.8102365345986111,1.3774578827341952,completed
820913,quartet,1,1024,0.5,0.15,mixed_p2,0.3625965509264568,1.1027942583740946,0.9150041574316823,completed
820913,quartet,1,1024,0.5,0.15,mixed_p3,0.36201189599744515,2.1560542241482112,1.2400913330263585,completed
820913,nested_prefix,2,64,0.0,0.15,balanced_p0,0.3625028209716887,1.351804464884764,2.4135746408362997,completed
820913,nested_prefix,2,64,0.0,0.15,balanced_p1,0.3625028209716888,1.6117192873945412,2.01239501270852,completed
820913,nested_prefix,2,64,0.0,0.15,balanced_p2,0.3625028209716887,1.5525992823486665,2.1741990349507962,completed
820913,nested_prefix,2,64,0.0,0.15,balanced_p3,0.18344200021580498,0.42600400547748424,2.460114998627902,completed
820913,nested_prefix,2,64,0.0,0.15,comb_p0,0.46509081943360053,1.3735384615927826,1.5679285681170805,completed
820913,nested_prefix,2,64,0.0,0.15,comb_p1,0.3625028209716888,1.2492164664228522,1.8999381122569508,completed
820913,nested_prefix,2,64,0.0,0.15,comb_p2,0.3625028209716887,1.5912842477359654,1.5987526489153479,completed
820913,nested_prefix,2,64,0.0,0.15,comb_p3,0.0808540017538931,0.1319577800662962,1.5944066308323925,completed
820913,nested_prefix,2,64,0.0,0.15,mixed_p0,0.46509081943360053,1.8168952843183646,2.448288641526812,completed
820913,nested_prefix,2,64,0.0,0.15,mixed_p1,0.3625028209716888,1.351804464884764,2.0844052850077106,completed
