candidate_id,shape,restart,fit_seed,validation_mse,test_nmse,noisy_test_mse,exact_population_nmse,status,fit_seconds,training_curve,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,selected_by_validation,seed,family,family_index,oracle_cut_candidate,parameters,edges
balanced_p0,balanced,0,82092100,0.8576340177687811,0.6529044968723376,0.7508383946850918,0.6616499553525037,completed,0.12400394398719072,"{""0"": 1.042507723473158, ""2"": 0.6835652767421506, ""8"": 0.6726380808678144, ""32"": 0.6725846982247083}",0,4,2.514811095512942,10.552957737721286,False,820921,matching,0,mixed_p2,28,14
balanced_p0,balanced,1,82092101,0.7204856135546125,0.6836291847629326,0.7824008993799907,0.6789716103180311,completed,0.12273868604097515,"{""0"": 2.9246630848895077, ""2"": 0.7210789315283936, ""8"": 0.7125565687012981, ""32"": 0.7075821856632389}",0,4,2.5203121526924313,2.7624849894728274,True,820921,matching,0,mixed_p2,28,14
balanced_p1,balanced,0,82092100,0.6941661947498564,0.5873322073477076,0.6784351499769247,0.5930333478983743,completed,0.12296054395847023,"{""0"": 1.118329510018624, ""2"": 0.6837904159090846, ""8"": 0.6425762159854593, ""32"": 0.6425759519256864}",0,4,2.5304271322917398,11.568097785603053,True,820921,matching,0,mixed_p2,28,14
balanced_p1,balanced,1,82092101,0.811291633226751,0.7052893751556047,0.8051477934205835,0.7083359998072956,completed,0.12246470304671675,"{""0"": 3.1981402554885046, ""2"": 0.7572623458891045, ""8"": 0.729276183801816, ""32"": 0.6743868995072785}",0,4,2.5134646004998693,2.988368811035291,False,820921,matching,0,mixed_p2,28,14
balanced_p2,balanced,0,82092100,0.7620500588064933,0.6709427902876909,0.7732426574867483,0.6700236693120634,completed,0.12326055800076574,"{""0"": 1.0421883064365882, ""2"": 0.7303525151204308, ""8"": 0.6988404799301978, ""32"": 0.646391283529381}",0,4,2.5138036859714976,12.146543635023605,True,820921,matching,0,mixed_p2,28,14
balanced_p2,balanced,1,82092101,0.7627897761147525,0.6724038722714258,0.774753702477833,0.6714890327963106,completed,0.1214610489550978,"{""0"": 2.2946978976190415, ""2"": 0.7117621904741848, ""8"": 0.6748515777032469, ""32"": 0.6462584343024479}",0,4,2.513552078008609,3.007136210844087,False,820921,matching,0,mixed_p2,28,14
balanced_p3,balanced,0,82092100,0.46479765664916317,0.3608466916708407,0.4539697004651957,0.3651518654824457,completed,0.12106241995934397,"{""0"": 1.008802923676789, ""2"": 0.42132519664712403, ""8"": 0.4155189677625908, ""32"": 0.4154814674649365}",0,4,2.5741471107361393,7.375964219186039,True,820921,matching,0,mixed_p2,28,14
balanced_p3,balanced,1,82092101,0.7653267140143314,0.6720926107133738,0.7766775326234945,0.6717326522949376,completed,0.12014754593838006,"{""0"": 2.4274598244288774, ""2"": 0.7444394715095584, ""8"": 0.6745066288703868, ""32"": 0.6360006360402706}",0,4,2.527355287907053,2.7667349511840826,False,820921,matching,0,mixed_p2,28,14
comb_p0,comb,0,82092100,0.7739561350566333,0.6974981170394873,0.7984684293713615,0.7077643454546392,completed,0.12073146202601492,"{""0"": 1.0260750401927636, ""2"": 0.77207137403127, ""8"": 0.6858274929504091, ""32"": 0.6858230272862081}",0,4,2.5238133896200634,6.78581455044399,True,820921,matching,0,mixed_p2,28,14
comb_p0,comb,1,82092101,0.7739561365921752,0.6974981168343892,0.7984684297141127,0.7077643454742037,completed,0.11992455192375928,"{""0"": 2.735294091263529, ""2"": 0.740536968254309, ""8"": 0.6858854361118721, ""32"": 0.6858230272862087}",0,4,2.5238133969477583,4.054347291069221,False,820921,matching,0,mixed_p2,28,14
comb_p1,comb,0,82092100,0.778849851409515,0.6972067706466385,0.7976874665619305,0.7070591422905825,completed,0.1197705710073933,"{""0"": 1.0232961902106443, ""2"": 0.8303355494958843, ""8"": 0.6857553521357219, ""32"": 0.6857548610897}",0,4,2.5078577080857483,7.196187932818074,False,820921,matching,0,mixed_p2,28,14
comb_p1,comb,1,82092101,0.7540987366383901,0.6411896772089217,0.7361906541300972,0.6449083161194081,completed,0.11951811297331005,"{""0"": 2.558763171008052, ""2"": 0.8677922403891163, ""8"": 0.6943522539686727, ""32"": 0.6942942268412854}",0,4,2.513545839570619,4.371205627411044,True,820921,matching,0,mixed_p2,28,14
