seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820921,matching,0,64,0.0,0.15,mixed_p2,comb_p3,8,0.0015796240186318755,0.038799692993052304,0.054491280927322805,4,True,0.0722330149754892
820921,matching,0,64,0.5,0.15,mixed_p2,mixed_p2,8,0.0015227000694721937,0.03998734394554049,0.0464458130300045,21,True,0.08331427227580471
820921,matching,0,256,0.0,0.15,mixed_p2,mixed_p0,8,0.0020530669717118144,0.0390489399433136,0.05292992701288313,4,True,0.036830278316501444
820921,matching,0,256,0.5,0.15,mixed_p2,mixed_p2,8,0.002275142935104668,0.040130238980054855,0.05267718795221299,56,True,0.03839609742896797
820921,matching,0,1024,0.0,0.15,mixed_p2,balanced_p1,8,0.006066723959520459,0.03868930391035974,0.07064523210283369,4,True,0.018302933349018412
820921,matching,0,1024,0.5,0.15,mixed_p2,balanced_p3,8,0.00629104592371732,0.04015056393109262,0.07080275402404368,61,True,0.019316258004467093
820921,quartet,1,64,0.0,0.15,mixed_p0,mixed_p1,8,0.001447307993657887,0.03854620293714106,0.046846178942359984,2,True,0.07493552931571083
820921,quartet,1,64,0.5,0.15,balanced_p3,balanced_p0,8,0.002327839029021561,0.04334834893234074,0.055058576981537044,28,True,0.07524166375002003
820921,quartet,1,256,0.0,0.15,mixed_p0,mixed_p1,8,0.0023240409791469574,0.03939500090200454,0.057469138992019,2,True,0.03572447939124431
820921,quartet,1,256,0.5,0.15,mixed_p0,mixed_p0,8,0.0032374559668824077,0.043209052993915975,0.0646050819195807,37,True,0.042370294226414335
820921,quartet,1,1024,0.0,0.15,mixed_p0,balanced_p2,8,0.006011649034917355,0.03854211897123605,0.08712867298163474,2,True,0.017943295155983613
820921,quartet,1,1024,0.5,0.15,mixed_p0,comb_p1,8,0.006798290996812284,0.04049871803727001,0.07970767992082983,68,True,0.02050749295907053
820921,nested_prefix,2,64,0.0,0.15,mixed_p3,balanced_p2,8,0.0016888179816305637,0.038018779014237225,0.05343623796943575,4,True,0.06709297447885589
820921,nested_prefix,2,64,0.5,0.15,balanced_p3,balanced_p2,8,0.002368401037529111,0.040751529042609036,0.05069917195942253,28,True,0.06852896481687905
820921,nested_prefix,2,256,0.0,0.15,mixed_p3,mixed_p0,8,0.0023352830903604627,0.03841258701868355,0.059978078003041446,4,True,0.04017701033132491
820921,nested_prefix,2,256,0.5,0.15,mixed_p3,mixed_p0,8,0.0025088780093938112,0.04064060596283525,0.06051930401008576,40,True,0.045983522860180946
820921,nested_prefix,2,1024,0.0,0.15,mixed_p3,mixed_p0,8,0.006285964976996183,0.038468260085210204,0.0806660809321329,4,True,0.017827184113229606
820921,nested_prefix,2,1024,0.5,0.15,mixed_p3,balanced_p0,8,0.006714620976708829,0.04236563795711845,0.08105043298564851,75,True,0.01970898858317669
820921,random_interactions,3,64,0.0,0.15,mixed_p0,mixed_p0,8,0.0017710539977997541,0.03861229901667684,0.05133829195983708,5,True,0.05636277668292544
820921,random_interactions,3,64,0.5,0.15,mixed_p0,comb_p0,8,0.002125434926711023,0.040007439092732966,0.052113568992353976,25,True,0.08024289123985834
820921,random_interactions,3,256,0.0,0.15,mixed_p0,mixed_p0,8,0.0023135580122470856,0.03802693297620863,0.05902970803435892,4,True,0.03737967131965504
820921,random_interactions,3,256,0.5,0.15,mixed_p0,balanced_p0,8,0.0024367719888687134,0.04217591695487499,0.05975017498712987,37,True,0.04275369021522577
820921,random_interactions,3,1024,0.0,0.15,mixed_p0,mixed_p0,8,0.005999392946250737,0.03832008398603648,0.0815942770568654,4,True,0.01794618224554907
820921,random_interactions,3,1024,0.5,0.15,mixed_p0,mixed_p0,8,0.00673296395689249,0.03977875201962888,0.07965367694851011,70,True,0.01971548983233512
