seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820913,matching,0,64,0.0,0.15,balanced_p1,balanced_p1,8,0.0018535900162532926,0.04239975707605481,0.058277474949136376,4,True,0.07322518496985035
820913,matching,0,64,0.5,0.15,balanced_p1,balanced_p1,8,0.0020521240076050162,0.044412351096980274,0.05481412308290601,24,True,0.08563477092083421
820913,matching,0,256,0.0,0.15,balanced_p1,mixed_p2,8,0.0023488010047003627,0.042772012995556,0.06773852708283812,4,True,0.03376147991508448
820913,matching,0,256,0.5,0.15,balanced_p1,balanced_p1,8,0.0026458119973540306,0.044632876990363,0.06755459599662572,57,True,0.039576869150428975
820913,matching,0,1024,0.0,0.15,balanced_p1,balanced_p1,8,0.006381156039424241,0.04276219301391393,0.08858305995818228,4,True,0.017958044844368276
820913,matching,0,1024,0.5,0.15,balanced_p1,balanced_p1,8,0.0072976150549948215,0.04567525000311434,0.08861127193085849,56,True,0.019520534096383817
820913,quartet,1,64,0.0,0.15,mixed_p2,comb_p2,8,0.0017077990341931581,0.04389789002016187,0.05637153692077845,2,True,0.0675843352446477
820913,quartet,1,64,0.5,0.15,balanced_p2,comb_p2,8,0.0027089540380984545,0.04417984304018319,0.055521346046589315,19,True,0.08098161763998393
820913,quartet,1,256,0.0,0.15,mixed_p2,comb_p2,8,0.002432185923680663,0.0419443289283663,0.06671884108800441,2,True,0.03533075321791825
820913,quartet,1,256,0.5,0.15,balanced_p1,comb_p2,8,0.002558209002017975,0.04406246403232217,0.06633281300310045,41,True,0.03975267149926778
820913,quartet,1,1024,0.0,0.15,mixed_p2,comb_p2,8,0.00628986197989434,0.03946695092599839,0.08824803796596825,2,True,0.017802068561254575
820913,quartet,1,1024,0.5,0.15,mixed_p3,comb_p2,8,0.006821074988692999,0.04342815501149744,0.08769126900006086,56,True,0.020071831169468715
820913,nested_prefix,2,64,0.0,0.15,comb_p3,comb_p0,8,0.0016791460802778602,0.04032469401136041,0.05419686797540635,4,True,0.08431440779968165
820913,nested_prefix,2,64,0.5,0.15,comb_p3,comb_p1,8,0.002162934048101306,0.04271914903074503,0.05435661401133984,23,True,0.08340658596702227
820913,nested_prefix,2,256,0.0,0.15,comb_p3,comb_p2,8,0.0024134530685842037,0.04062500293366611,0.06661905499640852,4,True,0.03343653476141552
820913,nested_prefix,2,256,0.5,0.15,mixed_p3,balanced_p3,8,0.0027224549558013678,0.04362922301515937,0.06725351500790566,45,True,0.04042427546755423
820913,nested_prefix,2,1024,0.0,0.15,comb_p3,balanced_p0,8,0.006528673926368356,0.04033200500998646,0.08758947299793363,4,True,0.017980157860553174
820913,nested_prefix,2,1024,0.5,0.15,comb_p3,balanced_p1,8,0.0067728429567068815,0.04309501696843654,0.0876051050145179,57,True,0.019796651862358176
820913,random_interactions,3,64,0.0,0.15,balanced_p2,comb_p3,6,0.0017567359609529376,0.0407895699609071,0.05507224099710584,5,True,0.06345169959291101
820913,random_interactions,3,64,0.5,0.15,mixed_p0,balanced_p2,8,0.002262632013298571,0.0422076330287382,0.055465611978434026,22,True,0.0884054887328493
820913,random_interactions,3,256,0.0,0.15,balanced_p1,balanced_p3,6,0.0024207549868151546,0.0405154200270772,0.06687859899830073,4,True,0.03560184239569792
820913,random_interactions,3,256,0.5,0.15,mixed_p0,mixed_p2,7,0.002589975018054247,0.04309220798313618,0.06728670897427946,47,True,0.04042757337507247
820913,random_interactions,3,1024,0.0,0.15,balanced_p1,mixed_p2,6,0.0062536499463021755,0.04090350097976625,0.08702078892383724,4,True,0.018397096978289517
820913,random_interactions,3,1024,0.5,0.15,mixed_p0,mixed_p2,6,0.006987778004258871,0.04332337703090161,0.08744800102431327,56,True,0.020599306371030825
