seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820912,matching,0,64,0.0,0.15,balanced_p1,balanced_p3,8,0.028176453080959618,0.04310458595864475,0.1703293330501765,4,True,0.069534194164739
820912,matching,0,64,0.5,0.15,balanced_p1,balanced_p1,8,0.0019162200624123216,0.040549992001615465,0.05024073307868093,26,True,0.08792679986135718
820912,matching,0,256,0.0,0.15,balanced_p1,balanced_p1,8,0.0021393729839473963,0.03913536400068551,0.0543354949913919,4,True,0.03578137449357345
820912,matching,0,256,0.5,0.15,balanced_p1,balanced_p3,8,0.0022664529969915748,0.04031811305321753,0.053709491970948875,52,True,0.03848019567671661
820912,matching,0,1024,0.0,0.15,balanced_p1,balanced_p0,8,0.005848809028975666,0.040964136947877705,0.07254193804692477,4,True,0.01810714925201693
820912,matching,0,1024,0.5,0.15,balanced_p1,balanced_p1,8,0.006735050003044307,0.040748720057308674,0.07238569401670247,52,True,0.020072339650802372
820912,quartet,1,64,0.0,0.15,mixed_p1,balanced_p1,8,0.0014070110628381371,0.03897399303968996,0.046618395019322634,2,True,0.06862109863765664
820912,quartet,1,64,0.5,0.15,balanced_p2,comb_p0,8,0.00164747703820467,0.04079229093622416,0.046603656955994666,22,True,0.0772022471306833
820912,quartet,1,256,0.0,0.15,mixed_p1,comb_p2,8,0.002169658080674708,0.039153028978034854,0.05392436601687223,2,True,0.03822144163525889
820912,quartet,1,256,0.5,0.15,mixed_p1,comb_p2,8,0.002333997981622815,0.04096192098222673,0.0533558449242264,57,True,0.04117240304942922
820912,quartet,1,1024,0.0,0.15,mixed_p1,mixed_p0,8,0.005731089971959591,0.037715057958848774,0.0722642750479281,2,True,0.018439864111401163
820912,quartet,1,1024,0.5,0.15,balanced_p1,balanced_p3,8,0.006324089947156608,0.0394555670209229,0.07176883798092604,58,True,0.019386017546512285
820912,nested_prefix,2,64,0.0,0.15,balanced_p1,comb_p3,8,0.0015984770143404603,0.0380732020130381,0.046605041017755866,5,True,0.06020296853714733
820912,nested_prefix,2,64,0.5,0.15,balanced_p3,comb_p1,8,0.0022474159486591816,0.03938243305310607,0.04690236097667366,25,True,0.09051890530779505
820912,nested_prefix,2,256,0.0,0.15,balanced_p1,balanced_p1,8,0.0021645360393449664,0.038122755009680986,0.05399457295425236,4,True,0.03456427523106413
820912,nested_prefix,2,256,0.5,0.15,balanced_p1,mixed_p3,8,0.002474243985489011,0.03940140793565661,0.05510999797843397,56,True,0.04057593729060566
820912,nested_prefix,2,1024,0.0,0.15,balanced_p1,balanced_p1,8,0.005660620052367449,0.03776303899940103,0.07176048902329057,4,True,0.018031850271615302
820912,nested_prefix,2,1024,0.5,0.15,mixed_p3,mixed_p1,8,0.006395949050784111,0.03968837799038738,0.0719696229789406,66,True,0.01997010603491584
820912,random_interactions,3,64,0.0,0.15,comb_p3,comb_p2,7,0.001521826023235917,0.03814220998901874,0.04627618798986077,5,True,0.06994386680498546
820912,random_interactions,3,64,0.5,0.15,balanced_p3,mixed_p3,8,0.001786396955139935,0.03905610099900514,0.046568942023441195,23,True,0.08561548821116431
820912,random_interactions,3,256,0.0,0.15,comb_p3,comb_p1,7,0.002117864089086652,0.038134024012833834,0.05375792400445789,4,True,0.03663376609771009
820912,random_interactions,3,256,0.5,0.15,mixed_p3,mixed_p1,7,0.0024142080219462514,0.03987564204726368,0.054629576043225825,50,True,0.04050464607680757
820912,random_interactions,3,1024,0.0,0.15,comb_p3,mixed_p1,7,0.005822684965096414,0.03907195501960814,0.07237346598412842,4,True,0.018130912472688523
820912,random_interactions,3,1024,0.5,0.15,mixed_p3,comb_p1,7,0.0066192729864269495,0.04003922804258764,0.07166381797287613,61,True,0.02003943328975612
