seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820915,matching,0,64,0.0,0.15,mixed_p3,mixed_p3,8,0.001916885026730597,0.0425685360096395,0.05514214502181858,4,True,0.07864179151693461
820915,matching,0,64,0.5,0.15,balanced_p1,comb_p2,8,0.001946995034813881,0.04403982893563807,0.054307821090333164,16,True,0.0849233682382562
820915,matching,0,256,0.0,0.15,mixed_p3,mixed_p3,8,0.0023585190065205097,0.0421995340147987,0.06611019105184823,4,True,0.037743023363939324
820915,matching,0,256,0.5,0.15,mixed_p3,balanced_p0,8,0.002511930069886148,0.04492519306950271,0.065909233991988,42,True,0.04017585776721013
820915,matching,0,1024,0.0,0.15,mixed_p3,balanced_p0,8,0.007142012007534504,0.04363899503368884,0.08859583910088986,4,True,0.017959974499247834
820915,matching,0,1024,0.5,0.15,mixed_p3,balanced_p0,8,0.007828067988157272,0.044471021043136716,0.0882379679242149,57,True,0.0207518029614945
820915,quartet,1,64,0.0,0.15,mixed_p2,mixed_p2,8,0.0016400300664827228,0.04080173105467111,0.05503072205465287,2,True,0.0823389542529521
820915,quartet,1,64,0.5,0.15,mixed_p0,balanced_p3,8,0.002057446981780231,0.04514360008761287,0.055583375971764326,22,True,0.07896110722713662
820915,quartet,1,256,0.0,0.15,mixed_p2,comb_p1,8,0.003069458995014429,0.04110978008247912,0.0655882820719853,2,True,0.03388689690629586
820915,quartet,1,256,0.5,0.15,mixed_p1,comb_p1,8,0.002720962045714259,0.04434910207055509,0.06555679510347545,47,True,0.03902019257987946
820915,quartet,1,1024,0.0,0.15,mixed_p2,mixed_p2,8,0.006363256950862706,0.03912696789484471,0.08763206994626671,2,True,0.017604979597041777
820915,quartet,1,1024,0.5,0.15,balanced_p3,comb_p2,8,0.007619119947776198,0.04253997898194939,0.08747923700138927,68,True,0.019897854565870544
820915,nested_prefix,2,64,0.0,0.15,mixed_p3,mixed_p1,8,0.001753774005919695,0.04027533996850252,0.05495482194237411,4,True,0.07242613138567937
820915,nested_prefix,2,64,0.5,0.15,mixed_p3,balanced_p0,8,0.002126854960806668,0.042698552017100155,0.05443529202602804,24,True,0.0778388312516628
820915,nested_prefix,2,256,0.0,0.15,mixed_p3,comb_p3,8,0.0025178409414365888,0.03971619496587664,0.06657404906582087,4,True,0.03719227442354029
820915,nested_prefix,2,256,0.5,0.15,comb_p3,mixed_p0,8,0.002815452986396849,0.042600391898304224,0.06587926298379898,51,True,0.04016031740591518
820915,nested_prefix,2,1024,0.0,0.15,mixed_p3,comb_p3,8,0.006712342030368745,0.04013017995748669,0.08846820797771215,4,True,0.018696920753420932
820915,nested_prefix,2,1024,0.5,0.15,mixed_p3,comb_p0,8,0.007177200051955879,0.04270763392560184,0.08658975502476096,50,True,0.01971297270914046
820915,random_interactions,3,64,0.0,0.15,comb_p1,balanced_p0,8,0.001776278018951416,0.0400933800265193,0.054339061956852674,4,True,0.06596832816900171
820915,random_interactions,3,64,0.5,0.15,comb_p2,mixed_p2,8,0.002017002901993692,0.04181604599580169,0.054143310990184546,17,True,0.08576463734433185
820915,random_interactions,3,256,0.0,0.15,comb_p1,comb_p1,8,0.0024396589724346995,0.040413702954538167,0.06593389203771949,4,True,0.034087738766470296
820915,random_interactions,3,256,0.5,0.15,comb_p2,comb_p1,8,0.0026979909744113684,0.043406666023656726,0.06570170703344047,47,True,0.04113718599579895
820915,random_interactions,3,1024,0.0,0.15,comb_p1,comb_p1,8,0.006626129033975303,0.04001957701984793,0.08782247197814286,4,True,0.018308747233736187
820915,random_interactions,3,1024,0.5,0.15,comb_p1,comb_p1,8,0.00753017992246896,0.04227012500632554,0.0878579750424251,56,True,0.019951919984866024
