candidate_id,shape,restart,fit_seed,validation_mse,test_nmse,noisy_test_mse,exact_population_nmse,status,fit_seconds,training_curve,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,selected_by_validation,seed,family,family_index,oracle_cut_candidate,parameters,edges
balanced_p0,balanced,0,82092500,0.7137908551579848,0.6359664543912844,0.715288252493876,0.6121971493148319,completed,0.15634610201232135,"{""0"": 1.0725137628547003, ""2"": 0.7700152028751236, ""8"": 0.691346961179557, ""32"": 0.6161301345509035}",0,4,2.555056368891606,2.557663190397669,True,820925,matching,0,mixed_p3,28,14
balanced_p0,balanced,1,82092501,0.7206846859202246,0.6410341593274874,0.7185798989914405,0.6167584534526587,completed,0.14438373397570103,"{""0"": 0.9975825477234066, ""2"": 0.7204618489364744, ""8"": 0.7066258292739567, ""32"": 0.6158299341262424}",0,4,2.549353577051094,6.2050424138554945,False,820925,matching,0,mixed_p3,28,14
balanced_p1,balanced,0,82092500,0.5868178092880145,0.49319683621926624,0.5744375498755914,0.47911047239613436,completed,0.14599195995833725,"{""0"": 1.0168051364200152, ""2"": 0.5305824403168425, ""8"": 0.5287276858117334, ""32"": 0.5287276858052525}",0,4,2.555677043003085,2.636259235454391,True,820925,matching,0,mixed_p3,28,14
balanced_p1,balanced,1,82092501,0.8384652663797731,0.7277677845276782,0.8127123385402216,0.7250865519966718,completed,0.14792840799782425,"{""0"": 1.0056046183646077, ""2"": 0.7420063535673638, ""8"": 0.7047119800636527, ""32"": 0.7046040850392378}",0,4,2.4983094299593485,4.118652367432427,False,820925,matching,0,mixed_p3,28,14
balanced_p2,balanced,0,82092500,0.7200772699973585,0.6335390160567294,0.7128980776286744,0.6142389087986518,completed,0.14320326200686395,"{""0"": 1.1530402458293414, ""2"": 0.673805343748342, ""8"": 0.630436561052003, ""32"": 0.6169149057628686}",0,4,2.5467837364851933,2.5617531666605866,False,820925,matching,0,mixed_p3,28,14
balanced_p2,balanced,1,82092501,0.7200620433932261,0.6335316578141061,0.7128867604675657,0.6142581973068186,completed,0.14224070904310793,"{""0"": 1.0078208949319187, ""2"": 0.7470198186790276, ""8"": 0.6348629442361466, ""32"": 0.6169163269909375}",0,4,2.5467398765738123,4.932941900012135,True,820925,matching,0,mixed_p3,28,14
balanced_p3,balanced,0,82092500,0.4389760884685969,0.307539596667093,0.38770397514296956,0.3021466420046659,completed,0.14203681494109333,"{""0"": 1.2583424367649299, ""2"": 0.3632318791777061, ""8"": 0.3393223672202873, ""32"": 0.339322264547044}",0,4,2.5877054153026227,3.1591844233121704,True,820925,matching,0,mixed_p3,28,14
balanced_p3,balanced,1,82092501,0.43897608847796005,0.3075395966704078,0.387703975145961,0.30214664200238595,completed,0.1433714770246297,"{""0"": 0.9841620120980193, ""2"": 0.5165197427394169, ""8"": 0.33932238699281086, ""32"": 0.33932226454704406}",0,4,2.587705415332171,6.6216045796162515,False,820925,matching,0,mixed_p3,28,14
comb_p0,comb,0,82092500,0.7213369703392342,0.6337364875569625,0.7129543584831772,0.6111870325267508,completed,0.14079773204866797,"{""0"": 1.587369519499277, ""2"": 0.730210008620159, ""8"": 0.6200573830554688, ""32"": 0.6200573820151529}",0,4,2.535932989629824,6.547432398062424,True,820925,matching,0,mixed_p3,28,14
comb_p0,comb,1,82092501,0.9536414345872866,0.8547010088823961,0.9412997682374927,0.8548929810028663,completed,0.1416624439880252,"{""0"": 1.023589302735478, ""2"": 0.8979590179662389, ""8"": 0.8369324653256737, ""32"": 0.836722657541916}",0,4,2.501001615052168,10.761255187902863,False,820925,matching,0,mixed_p3,28,14
comb_p1,comb,0,82092500,0.7508936151952774,0.6569731098846195,0.7376737302095803,0.624749799357867,completed,0.13821315299719572,"{""0"": 1.5756320252595604, ""2"": 0.6239032110493309, ""8"": 0.6106515509473811, ""32"": 0.6106460476625998}",0,4,2.5637073723557338,4.316699395315477,False,820925,matching,0,mixed_p3,28,14
comb_p1,comb,1,82092501,0.7508936151714061,0.6569731098872014,0.7376737302132534,0.624749799359771,completed,0.14009224099572748,"{""0"": 1.0345690648961585, ""2"": 0.932524671364514, ""8"": 0.6110788231023689, ""32"": 0.6106460476625998}",0,4,2.56370737235433,13.034452079389997,True,820925,matching,0,mixed_p3,28,14
comb_p2,comb,0,82092500,0.8364719246782886,0.7194291844600152,0.8037648172127576,0.72066033071903,completed,0.13878345501143485,"{""0"": 1.611672861470073, ""2"": 0.7728454593361718, ""8"": 0.7083024023698204, ""32"": 0.7083009720271913}",0,4,2.535780762113237,6.350732166788562,False,820925,matching,0,mixed_p3,28,14
comb_p2,comb,1,82092501,0.8364719245728227,0.7194291843859171,0.8037648171368837,0.7206603306885594,completed,0.1399962310679257,"{""0"": 1.0361430278199513, ""2"": 0.8980687952056788, ""8"": 0.7083527051507694, ""32"": 0.7083009720271913}",0,4,2.535780762277646,13.96006231623028,True,820925,matching,0,mixed_p3,28,14
comb_p3,comb,0,82092500,0.7417769974615773,0.6431005195302544,0.7209600493276986,0.6198985001033264,completed,0.1381219660397619,"{""0"": 1.2018269288840888, ""2"": 0.6240891134121822, ""8"": 0.6165450386730571, ""32"": 0.6136764531828519}",0,4,2.595534662280957,6.369839194532618,True,820925,matching,0,mixed_p3,28,14
comb_p3,comb,1,82092501,0.7493628333907416,0.6692492946156514,0.7485211453231227,0.6358213152083854,completed,0.13949614902958274,"{""0"": 1.1344029634946233, ""2"": 0.6092325618397162, ""8"": 0.608740025998691, ""32"": 0.6087399552765592}",0,4,2.6109774537602726,17.566424952589095,False,820925,matching,0,mixed_p3,28,14
mixed_p0,mixed,0,82092500,0.7223741341053294,0.6446759498385907,0.7212730434317736,0.6166058873462811,completed,0.13811205001547933,"{""0"": 1.5798276371543218, ""2"": 0.7636812327898121, ""8"": 0.629613922078159, ""32"": 0.6143210851116524}",0,4,2.5465299073822756,2.5947894469025106,False,820925,matching,0,mixed_p3,28,14
mixed_p0,mixed,1,82092501,0.7212021197132346,0.6437334747952217,0.7206657667157568,0.615494449333003,completed,0.13967141800094396,"{""0"": 1.0072844224682254, ""2"": 0.86309766210063, ""8"": 0.6243951611217862, ""32"": 0.6143090414796624}",0,4,2.547058297668801,5.939243208327105,True,820925,matching,0,mixed_p3,28,14
mixed_p1,mixed,0,82092500,0.7193051536799913,0.6382686205867092,0.7149878221623978,0.6147186751976811,completed,0.13947792688850313,"{""0"": 1.5252977353783388, ""2"": 0.6438797124001031, ""8"": 0.6184895503171385, ""32"": 0.6161172770467568}",0,4,2.5316989859799777,3.0639515127577805,True,820925,matching,0,mixed_p3,28,14
mixed_p1,mixed,1,82092501,0.748122854678177,0.6542171499733895,0.7345426474852876,0.6244843540798262,completed,0.14204290101770312,"{""0"": 1.0251743407936051, ""2"": 0.6125234613703682, ""8"": 0.6100301658044125, ""32"": 0.609999566765995}",0,4,2.59381702539786,15.799706446817819,False,820925,matching,0,mixed_p3,28,14
mixed_p2,mixed,0,82092500,0.7253335480659211,0.6341346140039221,0.7140644836175007,0.6129321461134806,completed,0.13828572805505246,"{""0"": 1.5204218110289347, ""2"": 0.7072415974648825, ""8"": 0.6439556917339988, ""32"": 0.6179735359317067}",0,4,2.536510964441184,2.689820307475608,True,820925,matching,0,mixed_p3,28,14
mixed_p2,mixed,1,82092501,0.9869263923207419,0.9020103576298979,0.9887857013774659,0.8886744531396862,completed,0.13946124201174825,"{""0"": 1.010414957768062, ""2"": 0.9277182458173437, ""8"": 0.8791035379222868, ""32"": 0.87909722939217}",0,4,2.4954596560517057,6.837635616194841,False,820925,matching,0,mixed_p3,28,14
