seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820923,matching,0,64,0.0,0.15,balanced_p2,mixed_p1,8,0.0017990389605984092,0.038861057022586465,0.05172935698647052,5,True,0.061341361487830426
820923,matching,0,64,0.5,0.15,balanced_p2,balanced_p2,8,0.0018066000193357468,0.04041455895639956,0.048869283054955304,22,True,0.0818544489879181
820923,matching,0,256,0.0,0.15,balanced_p2,balanced_p2,8,0.0022214099299162626,0.03901782899629325,0.05555010598618537,4,True,0.03743187349636125
820923,matching,0,256,0.5,0.15,balanced_p2,balanced_p2,8,0.0023708860389888287,0.04038017301354557,0.05771550699137151,48,True,0.039852503254041535
820923,matching,0,1024,0.0,0.15,balanced_p2,balanced_p2,8,0.006311130011454225,0.03884753200691193,0.07251268404070288,4,True,0.017969749999277286
820923,matching,0,1024,0.5,0.15,balanced_p2,balanced_p2,8,0.006428712047636509,0.04090682102832943,0.07207179896067828,55,True,0.02052820234917658
820923,quartet,1,64,0.0,0.15,mixed_p1,balanced_p1,8,0.0014646559720858932,0.03898214898072183,0.04755308502353728,2,True,0.07464349738426246
820923,quartet,1,64,0.5,0.15,balanced_p3,comb_p2,8,0.0017525269649922848,0.03992229490540922,0.050015522981993854,18,True,0.08225898460449506
820923,quartet,1,256,0.0,0.15,mixed_p1,comb_p3,8,0.002214637934230268,0.03904042998328805,0.054999746032990515,2,True,0.037792275311816184
820923,quartet,1,256,0.5,0.15,balanced_p0,mixed_p1,8,0.0023048269795253873,0.040584525908343494,0.058384469943121076,42,True,0.03923743444827908
820923,quartet,1,1024,0.0,0.15,mixed_p1,mixed_p0,8,0.006393047049641609,0.03770616801921278,0.0734049470629543,2,True,0.017932595997770473
820923,quartet,1,1024,0.5,0.15,balanced_p0,mixed_p1,8,0.006634898949414492,0.04006401100195944,0.0723855720134452,72,True,0.020114555725077088
820923,nested_prefix,2,64,0.0,0.15,balanced_p1,balanced_p2,8,0.0015276239719241858,0.037473422940820456,0.04713066201657057,4,True,0.0725117233992477
820923,nested_prefix,2,64,0.5,0.15,balanced_p1,balanced_p3,8,0.0019161190139129758,0.039360539987683296,0.04687416402157396,23,True,0.08158223888076933
820923,nested_prefix,2,256,0.0,0.15,balanced_p1,mixed_p3,8,0.002220942988060415,0.03783052205108106,0.05404712399467826,4,True,0.03602418807342649
820923,nested_prefix,2,256,0.5,0.15,balanced_p1,balanced_p3,8,0.0023602339206263423,0.03923358197789639,0.054148653987795115,43,True,0.04034656335015299
820923,nested_prefix,2,1024,0.0,0.15,balanced_p1,balanced_p3,8,0.005719278007745743,0.037819996010512114,0.07544565701391548,4,True,0.017912028253866633
820923,nested_prefix,2,1024,0.5,0.15,mixed_p1,balanced_p3,8,0.006487124017439783,0.03955601097550243,0.07095304492395371,57,True,0.02045996438098657
820923,random_interactions,3,64,0.0,0.15,balanced_p1,mixed_p1,8,0.0016351959202438593,0.03810594300739467,0.04718114004936069,4,True,0.06799263216898453
820923,random_interactions,3,64,0.5,0.15,mixed_p1,comb_p3,8,0.0022008430678397417,0.040092683979310095,0.04712732299230993,25,True,0.08383836375762461
820923,random_interactions,3,256,0.0,0.15,balanced_p1,balanced_p0,8,0.0022256369702517986,0.037718671024776995,0.05716249905526638,4,True,0.03762514892757968
820923,random_interactions,3,256,0.5,0.15,balanced_p1,comb_p1,8,0.002336523961275816,0.03927780198864639,0.053898458019830287,47,True,0.041202683046373666
820923,random_interactions,3,1024,0.0,0.15,balanced_p1,mixed_p1,8,0.005953877000138164,0.03809523303061724,0.07318433199543506,4,True,0.017855702930583167
820923,random_interactions,3,1024,0.5,0.15,balanced_p1,mixed_p0,8,0.006966338958591223,0.039499161997810006,0.07168602594174445,70,True,0.0200821845562749
