seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820928,matching,0,64,0.0,0.15,balanced_p1,mixed_p2,8,0.0019658280070871115,0.04327051201835275,0.057879774016328156,4,True,0.07012802532759774
820928,matching,0,64,0.5,0.15,mixed_p1,comb_p0,8,0.0025010580429807305,0.04502517799846828,0.05779298802372068,23,True,0.08081235585023586
820928,matching,0,256,0.0,0.15,balanced_p0,balanced_p1,8,0.0025418699951842427,0.0430666710017249,0.06922461907379329,4,True,0.036966396988862435
820928,matching,0,256,0.5,0.15,balanced_p1,balanced_p1,8,0.0026481510140001774,0.04491109203081578,0.06825797900091857,40,True,0.04263993775515385
820928,matching,0,1024,0.0,0.15,balanced_p1,balanced_p1,8,0.007718983921222389,0.043235412100329995,0.09508948202710599,4,True,0.018186383393058538
820928,matching,0,1024,0.5,0.15,balanced_p0,balanced_p1,8,0.008153175935149193,0.046206978033296764,0.0944127730326727,66,True,0.02064681781806698
820928,quartet,1,64,0.0,0.15,mixed_p0,balanced_p0,8,0.0016092899022623897,0.04235610400792211,0.05728001904208213,2,True,0.0644997456117068
820928,quartet,1,64,0.5,0.15,balanced_p3,comb_p1,8,0.002047009998932481,0.04469076497480273,0.05754854599945247,17,True,0.08760800835531694
820928,quartet,1,256,0.0,0.15,mixed_p0,balanced_p0,8,0.0034337639808654785,0.04259560804348439,0.07090891397092491,2,True,0.036043647680835456
820928,quartet,1,256,0.5,0.15,balanced_p3,balanced_p0,8,0.0027845489094033837,0.045023116981610656,0.06826803192961961,53,True,0.04086084739636662
820928,quartet,1,1024,0.0,0.15,mixed_p0,balanced_p1,8,0.007229802082292736,0.04083655995782465,0.0962222550297156,2,True,0.017798617622116042
820928,quartet,1,1024,0.5,0.15,mixed_p3,comb_p0,8,0.00854214106220752,0.04436129308305681,0.09490227699279785,69,True,0.01980259995212435
820928,nested_prefix,2,64,0.0,0.15,mixed_p1,balanced_p1,8,0.0018736169440671802,0.041347653954289854,0.05690598301589489,4,True,0.07246685851128612
820928,nested_prefix,2,64,0.5,0.15,mixed_p1,balanced_p1,8,0.0026570999762043357,0.04415915405843407,0.05735397094395012,29,True,0.07122768311639606
820928,nested_prefix,2,256,0.0,0.15,mixed_p1,comb_p3,8,0.002587038092315197,0.04085203004069626,0.0692412219941616,4,True,0.037394009949293025
820928,nested_prefix,2,256,0.5,0.15,mixed_p1,balanced_p3,8,0.003279136959463358,0.04353856295347214,0.06962538696825504,65,True,0.03701834016969168
820928,nested_prefix,2,1024,0.0,0.15,mixed_p1,comb_p0,8,0.00738931295927614,0.04122747201472521,0.0949068299960345,4,True,0.01803880201189336
820928,nested_prefix,2,1024,0.5,0.15,mixed_p1,balanced_p0,8,0.00832197698764503,0.04493795894086361,0.09443879500031471,65,True,0.020039904079602912
820928,random_interactions,3,64,0.0,0.15,mixed_p1,mixed_p3,6,0.001794880023226142,0.04187044897116721,0.057156858034431934,4,True,0.06941040283591048
820928,random_interactions,3,64,0.5,0.15,balanced_p1,mixed_p3,8,0.0030088539933785796,0.04403612110763788,0.057417436968535185,26,True,0.07926208675313112
820928,random_interactions,3,256,0.0,0.15,mixed_p1,mixed_p1,6,0.0025985930114984512,0.041976462001912296,0.07012648694217205,4,True,0.03683413986044112
820928,random_interactions,3,256,0.5,0.15,mixed_p1,mixed_p1,7,0.0026922569377347827,0.04411238303873688,0.07017994299530983,36,True,0.03957312660566735
820928,random_interactions,3,1024,0.0,0.15,mixed_p1,mixed_p1,6,0.007440495886839926,0.041933808010071516,0.09424347698222846,4,True,0.017875289807186
820928,random_interactions,3,1024,0.5,0.15,mixed_p1,mixed_p1,6,0.008086654939688742,0.04377144295722246,0.0958566649351269,57,True,0.019786125709271674
