seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820925,matching,0,64,0.0,0.15,mixed_p3,balanced_p3,8,0.002005673013627529,0.043453675927594304,0.05690972600132227,4,True,0.08595097277194592
820925,matching,0,64,0.5,0.15,mixed_p3,balanced_p3,8,0.0022630610037595034,0.045618153992109,0.055506576085463166,25,True,0.07891679430700882
820925,matching,0,256,0.0,0.15,mixed_p3,mixed_p3,8,0.0026079260278493166,0.043516280013136566,0.06863211200106889,4,True,0.03480193915500738
820925,matching,0,256,0.5,0.15,mixed_p3,balanced_p3,8,0.0026560249971225858,0.04537928302306682,0.06815108691807836,40,True,0.04259870287240972
820925,matching,0,1024,0.0,0.15,mixed_p3,mixed_p3,8,0.00808260403573513,0.0425042660208419,0.09205974393989891,4,True,0.018103487138477068
820925,matching,0,1024,0.5,0.15,mixed_p3,mixed_p3,8,0.00809896900318563,0.0447239720961079,0.09100329095963389,49,True,0.02022772928481108
820925,quartet,1,64,0.0,0.15,balanced_p0,balanced_p0,8,0.0017081190599128604,0.042301016044802964,0.05370700208004564,2,True,0.07242120736285755
820925,quartet,1,64,0.5,0.15,balanced_p0,balanced_p0,8,0.0033540460281074047,0.046015465981327,0.05865280597936362,27,True,0.08144790226574718
820925,quartet,1,256,0.0,0.15,balanced_p0,balanced_p2,8,0.002581292064860463,0.042951860930770636,0.06872649199794978,2,True,0.035027821653701365
820925,quartet,1,256,0.5,0.15,balanced_p0,balanced_p2,8,0.0030054779490455985,0.04788847791496664,0.06822202599141747,54,True,0.03856464815283794
820925,quartet,1,1024,0.0,0.15,balanced_p0,balanced_p0,8,0.0076783240074291825,0.04122842301148921,0.09400096000172198,2,True,0.017792534780444968
820925,quartet,1,1024,0.5,0.15,balanced_p0,balanced_p0,8,0.008188208099454641,0.045919775031507015,0.09426988195627928,58,True,0.020663045328301047
820925,nested_prefix,2,64,0.0,0.15,mixed_p1,balanced_p0,8,0.0017549489857628942,0.0416425479343161,0.05626844707876444,4,True,0.08185570234466785
820925,nested_prefix,2,64,0.5,0.15,mixed_p0,comb_p1,8,0.00267535203602165,0.04449165903497487,0.05634642601944506,26,True,0.07326295413020936
820925,nested_prefix,2,256,0.0,0.15,mixed_p1,comb_p3,8,0.0027170019457116723,0.042240823968313634,0.0681445460068062,4,True,0.03448681649376618
820925,nested_prefix,2,256,0.5,0.15,mixed_p1,comb_p1,8,0.003034063964150846,0.044340640073642135,0.06881736498326063,49,True,0.04034276574001853
820925,nested_prefix,2,1024,0.0,0.15,mixed_p1,comb_p1,8,0.007502728025428951,0.041776770958676934,0.09387678699567914,4,True,0.018406866884929846
820925,nested_prefix,2,1024,0.5,0.15,mixed_p1,comb_p1,8,0.008200732991099358,0.04658115503843874,0.09321794391144067,60,True,0.02059126524729915
820925,random_interactions,3,64,0.0,0.15,comb_p2,comb_p2,8,0.0017458340153098106,0.04205394710879773,0.056162882945500314,4,True,0.0661004231150241
820925,random_interactions,3,64,0.5,0.15,comb_p2,mixed_p2,8,0.0020881230011582375,0.044456328032538295,0.05560296191833913,22,True,0.09293491671700493
820925,random_interactions,3,256,0.0,0.15,comb_p2,comb_p3,8,0.002687636064365506,0.0427247459301725,0.06940859195310622,4,True,0.037110713222773914
820925,random_interactions,3,256,0.5,0.15,comb_p2,comb_p3,8,0.0027456339448690414,0.0452992869541049,0.06936046399641782,41,True,0.039867207553368915
820925,random_interactions,3,1024,0.0,0.15,comb_p2,mixed_p0,8,0.007513929042033851,0.04246506805066019,0.09270363394171,4,True,0.017381401962759623
820925,random_interactions,3,1024,0.5,0.15,comb_p2,mixed_p2,8,0.008429668028838933,0.04526210809126496,0.09310314990580082,72,True,0.019808359905626786
