candidate_id,shape,restart,fit_seed,validation_mse,test_nmse,noisy_test_mse,exact_population_nmse,status,fit_seconds,training_curve,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,selected_by_validation,seed,family,family_index,oracle_cut_candidate,parameters,edges
balanced_p0,balanced,0,82092400,0.7951014955971587,0.6941598374204849,0.8040497544010203,0.6837729957313853,completed,0.110907235997729,"{""0"": 1.235412943234039, ""2"": 0.9021653196791439, ""8"": 0.7900559693157706, ""32"": 0.6826093889888917}",0,4,2.5080829769228585,2.56571921545635,False,820924,matching,0,mixed_p3,28,14
balanced_p0,balanced,1,82092401,0.767787886824236,0.683360494503404,0.792137462521094,0.6807324220682548,completed,0.11109313799533993,"{""0"": 1.0480499845653897, ""2"": 0.9809341574819397, ""8"": 0.7603161638272294, ""32"": 0.6829971598812474}",0,4,2.5152347398183497,2.677099405295547,True,820924,matching,0,mixed_p3,28,14
balanced_p1,balanced,0,82092400,0.6187516244263531,0.515141583309105,0.6194226578199855,0.5220180911756082,completed,0.11526192002929747,"{""0"": 1.2685813681477198, ""2"": 0.5405530193289839, ""8"": 0.5404234429751497, ""32"": 0.5404234429654425}",0,4,2.544056572732361,2.7163994381348155,True,820924,matching,0,mixed_p3,28,14
balanced_p1,balanced,1,82092401,0.6187516244263531,0.5151415833091051,0.6194226578199855,0.5220180911756083,completed,0.11358292400836945,"{""0"": 0.9571682063261908, ""2"": 0.540683490707884, ""8"": 0.5404234429765524, ""32"": 0.5404234429654425}",0,4,2.5440565727323614,2.8477355632734587,False,820924,matching,0,mixed_p3,28,14
balanced_p2,balanced,0,82092400,0.7684468300117955,0.691501634939022,0.8018457603572615,0.6804943383698697,completed,0.11585282802116126,"{""0"": 1.2205380427257035, ""2"": 0.6924991984427724, ""8"": 0.6827594217032147, ""32"": 0.68270153623966}",0,4,2.51408105561906,2.762988745089219,True,820924,matching,0,mixed_p3,28,14
balanced_p2,balanced,1,82092401,0.7710876616983088,0.6924489866354253,0.8028732615997272,0.6808983904404551,completed,0.11262161401100457,"{""0"": 1.0435768356961408, ""2"": 0.8230390890150219, ""8"": 0.6855858940305026, ""32"": 0.6827234510141954}",0,4,2.514376517884155,2.7807252574740624,False,820924,matching,0,mixed_p3,28,14
balanced_p3,balanced,0,82092400,0.7747698884514246,0.6007017948204624,0.7003283355473576,0.6007790329396667,completed,0.11352067801635712,"{""0"": 1.1391729532197834, ""2"": 0.63055996870648, ""8"": 0.6294156728172408, ""32"": 0.6292421944415729}",0,4,2.537511117214447,2.560744382563255,True,820924,matching,0,mixed_p3,28,14
balanced_p3,balanced,1,82092401,0.774770130968534,0.6007007326870429,0.7003272668394174,0.6007790200919098,completed,0.11279436002951115,"{""0"": 1.0982446115424713, ""2"": 0.6295797359789039, ""8"": 0.629243098291039, ""32"": 0.6292421943027346}",0,4,2.5375095970223827,3.89612736771675,False,820924,matching,0,mixed_p3,28,14
comb_p0,comb,0,82092400,0.7623586943468761,0.6822438844890284,0.790696598586907,0.6785966159087105,completed,0.11453649902250618,"{""0"": 1.331218279874519, ""2"": 0.9887738237931993, ""8"": 0.6866583978859901, ""32"": 0.6847160770042545}",0,4,2.51837090448205,2.8452262980326144,True,820924,matching,0,mixed_p3,28,14
comb_p0,comb,1,82092401,0.9296448191015652,0.7406319978917485,0.8435173775835596,0.7452704669087649,completed,0.11506115598604083,"{""0"": 1.0657693246141835, ""2"": 0.80813794799846, ""8"": 0.7663376881772777, ""32"": 0.7662530801408103}",0,4,2.5075617312524288,7.863198802325127,False,820924,matching,0,mixed_p3,28,14
comb_p1,comb,0,82092400,0.7652213942137525,0.6816969824444145,0.7888021858221639,0.6792440133122339,completed,0.1156278878916055,"{""0"": 1.360650229263758, ""2"": 0.9067406147491951, ""8"": 0.7059367324351843, ""32"": 0.6851489921315146}",0,4,2.516060166092893,4.806872839088054,False,820924,matching,0,mixed_p3,28,14
comb_p1,comb,1,82092401,0.763886867620954,0.6825960554389462,0.7908095356425171,0.6779719121445342,completed,0.11656878294888884,"{""0"": 1.0627753626855274, ""2"": 0.7299223336180649, ""8"": 0.6939964712241965, ""32"": 0.685188818545466}",0,4,2.5169849411724323,10.661585452483955,True,820924,matching,0,mixed_p3,28,14
comb_p2,comb,0,82092400,0.9210876339567489,0.7754265174369336,0.8797992511865291,0.7740113915227207,completed,0.1147369850659743,"{""0"": 1.3553357700696471, ""2"": 0.9199683848460922, ""8"": 0.7571177431190741, ""32"": 0.7570941057243847}",0,4,2.501425485331508,3.4264201670166696,False,820924,matching,0,mixed_p3,28,14
comb_p2,comb,1,82092401,0.7629995510408005,0.6829837469760827,0.7915365232462825,0.6805677973539538,completed,0.11562475492246449,"{""0"": 1.0820700250581556, ""2"": 0.8729955618258305, ""8"": 0.6829933587239553, ""32"": 0.682928395630178}",0,4,2.516805760742994,8.397242816317329,True,820924,matching,0,mixed_p3,28,14
comb_p3,comb,0,82092400,1.093074293188709,0.8548808041574798,0.9622834114701916,0.8747497299823932,completed,0.1148420840036124,"{""0"": 1.216762064512114, ""2"": 0.8298481734147005, ""8"": 0.8285364357375002, ""32"": 0.828536397394431}",0,4,2.4990373210922785,2.6956460445540302,False,820924,matching,0,mixed_p3,28,14
comb_p3,comb,1,82092401,0.7607005948925203,0.6861445644229014,0.7950974595582885,0.6814239892535039,completed,0.11363101506140083,"{""0"": 1.0582324770398701, ""2"": 0.7745559543396321, ""8"": 0.7397542838036929, ""32"": 0.6819834439234431}",0,4,2.520208413767233,9.116973434583686,True,820924,matching,0,mixed_p3,28,14
mixed_p0,mixed,0,82092400,0.9001014942965154,0.754448930890278,0.8484868584931206,0.7567026001532036,completed,0.11398247897159308,"{""0"": 1.267525487271133, ""2"": 0.9767350629420962, ""8"": 0.761936844462659, ""32"": 0.7598264774137091}",0,4,2.502701643168941,2.9192066550894444,False,820924,matching,0,mixed_p3,28,14
mixed_p0,mixed,1,82092401,0.766768005869368,0.6874676566166771,0.7954803992356858,0.68476246418719,completed,0.11382811004295945,"{""0"": 1.0571916827027141, ""2"": 0.6815554081830242, ""8"": 0.6794628054455676, ""32"": 0.6794625535937391}",0,4,2.5236785571028184,10.10941997449446,True,820924,matching,0,mixed_p3,28,14
mixed_p1,mixed,0,82092400,0.7737230517677113,0.694292779480176,0.802183131671135,0.6878191272138601,completed,0.11391574097797275,"{""0"": 1.2496204579617236, ""2"": 0.6785155133143198, ""8"": 0.6768882788633911, ""32"": 0.6768797792478233}",0,4,2.5183560453827782,4.790843584673082,False,820924,matching,0,mixed_p3,28,14
mixed_p1,mixed,1,82092401,0.7737230516827419,0.6942927794500668,0.8021831316397066,0.6878191271899792,completed,0.11395710799843073,"{""0"": 1.0352978270507152, ""2"": 0.6775701650108473, ""8"": 0.6768808358391607, ""32"": 0.6768797792478233}",0,4,2.5183560453764895,11.178616188166375,True,820924,matching,0,mixed_p3,28,14
mixed_p2,mixed,0,82092400,0.7650019915262427,0.698883519131804,0.8084454853914262,0.6926482675767247,completed,0.11453860206529498,"{""0"": 1.23346853779222, ""2"": 0.6741548547308757, ""8"": 0.6738717289431124, ""32"": 0.6738717196262528}",0,4,2.5266279848372615,6.520720437549912,True,820924,matching,0,mixed_p3,28,14
mixed_p2,mixed,1,82092401,0.765001991533639,0.6988835191314566,0.8084454853903862,0.6926482675754554,completed,0.1135383479995653,"{""0"": 1.051730106868746, ""2"": 0.676850071461549, ""8"": 0.673871892561441, ""32"": 0.6738717196262528}",0,4,2.5266279848151143,4.938410243857463,False,820924,matching,0,mixed_p3,28,14
mixed_p3,mixed,0,82092400,0.7353298004279365,0.5812526041043155,0.680724761655318,0.5876468597150686,completed,0.11330901097971946,"{""0"": 1.2201479287722306, ""2"": 0.6172829085034054, ""8"": 0.6126224209942297, ""32"": 0.6123905686361101}",0,4,2.53448975302017,2.6527156020936826,True,820924,matching,0,mixed_p3,28,14
mixed_p3,mixed,1,82092401,0.7536167721669049,0.5861662640422566,0.6877706313091285,0.5851915486727803,completed,0.11335833207704127,"{""0"": 1.005598562537003, ""2"": 0.628341503788659, ""8"": 0.6234231409133144, ""32"": 0.6132674913785751}",0,4,2.534529490582554,9.091717576690101,False,820924,matching,0,mixed_p3,28,14
estimated_adaptive_dp,adaptive,0,82092400,0.09846999491519748,0.001259835952723443,0.09047322401751189,0.001272369121969328,completed,0.1140219820663333,"{""0"": 2.1401987199260963, ""2"": 0.08140282250573612, ""8"": 0.08004071269218294, ""32"": 0.08004071269213948}",0,4,2.6510421782699045,3.0876234570108796,True,820924,matching,0,mixed_p3,28,14
estimated_adaptive_dp,adaptive,1,82092401,0.09846999491519753,0.0012598359527234621,0.0904732240175119,0.0012723691219693471,completed,0.11282924702391028,"{""0"": 0.9483570852735506, ""2"": 0.08045011784562482, ""8"": 0.08004071269214516, ""32"": 0.08004071269213948}",0,4,2.6510421782699045,6.327520884093804,False,820924,matching,0,mixed_p3,28,14
oracle_adaptive_dp,adaptive,0,82092400,0.09785939373997596,0.0011285153776121161,0.09029268248934824,0.0011281229317631053,completed,0.11111880000680685,"{""0"": 1.2028281171698652, ""2"": 0.08974239885341946, ""8"": 0.08017896787672131, ""32"": 0.08017896787654918}",0,4,2.6521611065252855,2.8695646012851768,False,820924,matching,0,mixed_p3,28,14
oracle_adaptive_dp,adaptive,1,82092401,0.09785939373997593,0.0011285153776121328,0.09029268248934824,0.001128122931763121,completed,0.11037133389618248,"{""0"": 1.1152709332945718, ""2"": 0.08066673609414934, ""8"": 0.08017896787665595, ""32"": 0.08017896787654918}",0,4,2.652161106525286,3.7744293988380915,True,820924,matching,0,mixed_p3,28,14
balanced_p0,balanced,0,82092410,0.8518121562782568,0.7768385306061707,0.8513060930051304,0.7786759459457404,completed,0.11454469605814666,"{""0"": 1.0227266666981025, ""2"": 0.8128376977460795, ""8"": 0.8064204723328381, ""32"": 0.8064204706401772}",0,4,2.4904929021644246,3.217961409856184,False,820924,quartet,1,balanced_p0,28,14
balanced_p0,balanced,1,82092411,0.3134879076165377,0.23304476106552008,0.3185064330739257,0.23442007857874175,completed,0.11529937805607915,"{""0"": 1.351090175166619, ""2"": 0.9901913554527786, ""8"": 0.8295050122642396, ""32"": 0.2876086323262531}",0,4,2.6068031682869135,2.853576621083594,True,820924,quartet,1,balanced_p0,28,14
balanced_p1,balanced,0,82092410,0.31167176629848997,0.23327580835247874,0.31859370553661576,0.23511736741013264,completed,0.11722662602551281,"{""0"": 1.062108509281939, ""2"": 0.2880868600684418, ""8"": 0.2868929196932485, ""32"": 0.28689291969271913}",0,4,2.605148874603711,5.260796846891933,True,820924,quartet,1,balanced_p0,28,14
balanced_p1,balanced,1,82092411,0.31167176629848997,0.23327580835247874,0.3185937055366157,0.23511736741013264,completed,0.11544740898534656,"{""0"": 1.3330156726796374, ""2"": 0.9781564206840269, ""8"": 0.2868929210900753, ""32"": 0.28689291969271913}",0,4,2.6051488746037106,4.039400316047462,False,820924,quartet,1,balanced_p0,28,14
balanced_p2,balanced,0,82092410,0.8603643305512814,0.783104036303299,0.8575772576980774,0.7817372384178755,completed,0.11430729203857481,"{""0"": 1.0332955753508843, ""2"": 0.8048068055245488, ""8"": 0.8041559814323981, ""32"": 0.8041559809151979}",0,4,2.4950963417845613,3.4051013467063695,False,820924,quartet,1,balanced_p0,28,14
balanced_p2,balanced,1,82092411,0.31427414741255444,0.23396374916770435,0.319406594847747,0.2350932544678363,completed,0.11642231105361134,"{""0"": 1.3431013086901622, ""2"": 0.9671772816555344, ""8"": 0.28694111311699655, ""32"": 0.28694105283772176}",0,4,2.6080037163440406,4.494715750537426,True,820924,quartet,1,balanced_p0,28,14
balanced_p3,balanced,0,82092410,0.31860401502568086,0.23430489315946895,0.31993257610192305,0.23477908055813865,completed,0.11702664103358984,"{""0"": 1.066718110715367, ""2"": 0.28839325611748906, ""8"": 0.2872614103403588, ""32"": 0.2872614103200081}",0,4,2.5984265508605495,4.842747999989469,True,820924,quartet,1,balanced_p0,28,14
balanced_p3,balanced,1,82092411,0.31860401502568103,0.2343048931594689,0.319932576101923,0.23477908055813865,completed,0.1145018469542265,"{""0"": 1.4505282868508316, ""2"": 0.9835680118951458, ""8"": 0.287263275593122, ""32"": 0.2872614103200081}",0,4,2.5984265508605495,3.3661757181199325,False,820924,quartet,1,balanced_p0,28,14
comb_p0,comb,0,82092410,0.31393969926432724,0.23286236648667774,0.31804410053400056,0.2339174111985977,completed,0.11434669594746083,"{""0"": 1.106422378350317, ""2"": 0.30984248023462985, ""8"": 0.2879167201767024, ""32"": 0.287916720176674}",0,4,2.603316846706589,4.951060982679185,True,820924,quartet,1,balanced_p0,28,14
comb_p0,comb,1,82092411,0.8505645958450443,0.7716057964931374,0.8449192336470537,0.7746734586252753,completed,0.11591153603512794,"{""0"": 1.2201284277801563, ""2"": 0.8130781934702477, ""8"": 0.8109544707626818, ""32"": 0.8109544696957067}",0,4,2.492189335550994,5.124400947913291,False,820924,quartet,1,balanced_p0,28,14
comb_p1,comb,0,82092410,0.310973129867782,0.2330327463961113,0.31906187453076795,0.23421641884232847,completed,0.11484187701717019,"{""0"": 1.0665138939704844, ""2"": 0.9781939749067456, ""8"": 0.28765572482533835, ""32"": 0.2876557205346977}",0,4,2.603041146133114,5.732317146210203,True,820924,quartet,1,balanced_p0,28,14
comb_p1,comb,1,82092411,0.8448368595247695,0.7733541490638733,0.8462492428897417,0.7749039007636009,completed,0.11538825591560453,"{""0"": 1.2330401089719496, ""2"": 0.8143563035321629, ""8"": 0.8104620716246413, ""32"": 0.8104620715843482}",0,4,2.4919649528942998,4.271225949829983,False,820924,quartet,1,balanced_p0,28,14
comb_p2,comb,0,82092410,0.31496439857564573,0.2321953735928988,0.31747164845783493,0.23390489379032298,completed,0.11375322903040797,"{""0"": 1.1171305423713755, ""2"": 0.2879828009665472, ""8"": 0.2879526653603452, ""32"": 0.2879526653603359}",0,4,2.6024070137124418,40.14771029012249,True,820924,quartet,1,balanced_p0,28,14
comb_p2,comb,1,82092411,0.31496439857564584,0.2321953735928988,0.31747164845783493,0.23390489379032298,completed,0.1146312840282917,"{""0"": 1.2121755555324452, ""2"": 0.2903955512995743, ""8"": 0.2879526653605263, ""32"": 0.2879526653603359}",0,4,2.6024070137124418,4.475562073797743,False,820924,quartet,1,balanced_p0,28,14
comb_p3,comb,0,82092410,0.8583408352093206,0.7792186989217958,0.8533657617502854,0.7773335299278838,completed,0.11563948600087315,"{""0"": 1.0525112182355911, ""2"": 0.9761079083299671, ""8"": 0.8084213074549478, ""32"": 0.8083465998005703}",0,4,2.490259093147896,5.716700969136163,False,820924,quartet,1,balanced_p0,28,14
comb_p3,comb,1,82092411,0.8583408352093204,0.7792186989217957,0.8533657617502851,0.7773335299278834,completed,0.11592637898866087,"{""0"": 1.2323048190403219, ""2"": 0.8105163177080094, ""8"": 0.8083466001763114, ""32"": 0.8083465998005704}",0,4,2.490259093147896,4.909044864513404,True,820924,quartet,1,balanced_p0,28,14
mixed_p0,mixed,0,82092410,0.31557095598883544,0.23330848244631414,0.31857805295597486,0.23393250938819576,completed,0.11617550801020116,"{""0"": 1.008482150589246, ""2"": 0.9712555847458192, ""8"": 0.9684938284077891, ""32"": 0.28787435212690393}",0,4,2.59698195354821,3.4414214618761485,True,820924,quartet,1,balanced_p0,28,14
mixed_p0,mixed,1,82092411,0.3155709561209879,0.23330848262471923,0.3185780530372452,0.2339325093618623,completed,0.11557519901543856,"{""0"": 1.1290683931556686, ""2"": 0.31030016311519104, ""8"": 0.2878743521270719, ""32"": 0.28787435212690393}",0,4,2.5969819527288056,3.047145984764339,False,820924,quartet,1,balanced_p0,28,14
mixed_p1,mixed,0,82092410,0.846281954604772,0.7716851968477034,0.8447065356068031,0.7739529402106,completed,0.11784030997660011,"{""0"": 1.0244108496161213, ""2"": 0.8200540544494014, ""8"": 0.8114590905939717, ""32"": 0.8114590888399809}",0,4,2.4912951393412603,5.2119803208865205,False,820924,quartet,1,balanced_p0,28,14
