seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820916,matching,0,64,0.0,0.15,balanced_p1,mixed_p1,8,0.0018288560677319765,0.03910098399501294,0.05404760001692921,4,True,0.06895717138064654
820916,matching,0,64,0.5,0.15,balanced_p1,balanced_p1,8,0.0020642270101234317,0.04085326206404716,0.0506325620226562,28,True,0.07911902395319761
820916,matching,0,256,0.0,0.15,balanced_p1,mixed_p1,8,0.0023311390541493893,0.039641978102736175,0.06038177490700036,4,True,0.03783080658305262
820916,matching,0,256,0.5,0.15,balanced_p1,balanced_p1,8,0.002552641090005636,0.041410029982216656,0.05961684405338019,51,True,0.03912288415949295
820916,matching,0,1024,0.0,0.15,balanced_p1,balanced_p1,8,0.006703828927129507,0.04029150796122849,0.0816840099869296,4,True,0.01828688960095291
820916,matching,0,1024,0.5,0.15,balanced_p1,balanced_p2,8,0.007074579014442861,0.04314978502225131,0.0813390800030902,73,True,0.02029844057820614
820916,quartet,1,64,0.0,0.15,balanced_p2,balanced_p3,8,0.001624385011382401,0.04015767201781273,0.054750267998315394,2,True,0.06924249957962961
820916,quartet,1,64,0.5,0.15,mixed_p1,comb_p2,8,0.0026765820803120732,0.04298793489579111,0.05411703395657241,21,True,0.0770201595521723
820916,quartet,1,256,0.0,0.15,balanced_p2,mixed_p2,8,0.002295230980962515,0.038935879012569785,0.06169133400544524,2,True,0.03604316416880962
820916,quartet,1,256,0.5,0.15,mixed_p1,mixed_p1,8,0.0026201209984719753,0.043445402989163995,0.060655975015833974,51,True,0.041298733081887515
820916,quartet,1,1024,0.0,0.15,balanced_p2,mixed_p2,8,0.006217674002982676,0.03825462399981916,0.08377496199682355,2,True,0.01834641714244062
820916,quartet,1,1024,0.5,0.15,mixed_p3,comb_p2,8,0.007198266917839646,0.041808417066931725,0.0859911220613867,71,True,0.020387253428947004
820916,nested_prefix,2,64,0.0,0.15,mixed_p1,mixed_p1,8,0.0016998050268739462,0.03935401700437069,0.0534379780292511,4,True,0.06818701674879574
820916,nested_prefix,2,64,0.5,0.15,mixed_p1,balanced_p1,8,0.0022030449472367764,0.04093412007205188,0.053988530999049544,24,True,0.07894351434159722
820916,nested_prefix,2,256,0.0,0.15,mixed_p1,balanced_p2,8,0.0023461650125682354,0.0380854340037331,0.05985344399232417,4,True,0.03761510788053516
820916,nested_prefix,2,256,0.5,0.15,mixed_p1,mixed_p2,8,0.00246325193438679,0.04108203400392085,0.06012879393529147,49,True,0.04078908477511008
820916,nested_prefix,2,1024,0.0,0.15,mixed_p1,comb_p2,8,0.00619222002569586,0.038168385974131525,0.08400570298545063,4,True,0.018524606894434057
820916,nested_prefix,2,1024,0.5,0.15,mixed_p1,balanced_p2,8,0.0070092149544507265,0.040959008038043976,0.08483007794711739,67,True,0.01970245092696228
820916,random_interactions,3,64,0.0,0.15,balanced_p2,balanced_p1,8,0.0015866520116105676,0.039169290103018284,0.050310165039263666,4,True,0.07503362210928448
820916,random_interactions,3,64,0.5,0.15,balanced_p2,mixed_p2,8,0.0022205279674381018,0.04033950006123632,0.05289729300420731,24,True,0.07624435800718878
820916,random_interactions,3,256,0.0,0.15,balanced_p2,mixed_p2,8,0.0022020760225132108,0.038322384003549814,0.06101364304777235,4,True,0.03652866408880897
820916,random_interactions,3,256,0.5,0.15,balanced_p2,comb_p0,8,0.002393363043665886,0.041501558967866004,0.06353006500285119,43,True,0.04170481087484325
820916,random_interactions,3,1024,0.0,0.15,balanced_p2,comb_p2,8,0.006174545967951417,0.03977026103530079,0.08695802709553391,4,True,0.017926600908330075
820916,random_interactions,3,1024,0.5,0.15,balanced_p2,mixed_p2,8,0.006679681013338268,0.041116215987131,0.08490002597682178,58,True,0.020243758720079694
