seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
820914,matching,0,64,0.0,0.15,balanced_p3,balanced_p1,8,0.0020238369470462203,0.043567507062107325,0.05757089098915458,4,True,0.08286831370855477
820914,matching,0,64,0.5,0.15,mixed_p2,mixed_p1,8,0.002012609038501978,0.044579104986041784,0.055343751912005246,18,True,0.08782503768341834
820914,matching,0,256,0.0,0.15,balanced_p3,balanced_p1,8,0.0025913799181580544,0.04366284399293363,0.06837684707716107,4,True,0.03579760827174061
820914,matching,0,256,0.5,0.15,balanced_p3,mixed_p2,8,0.0027695869794115424,0.0460022259503603,0.06756422307807952,42,True,0.03862611837024929
820914,matching,0,1024,0.0,0.15,balanced_p3,mixed_p2,8,0.007297821925021708,0.043382640928030014,0.09150133398361504,4,True,0.018240280979976316
820914,matching,0,1024,0.5,0.15,balanced_p3,balanced_p3,8,0.009493618039414287,0.04585662391036749,0.09463621396571398,71,True,0.020239244844208408
820914,quartet,1,64,0.0,0.15,mixed_p0,balanced_p2,8,0.001818243064917624,0.04271547996904701,0.05613011901732534,2,True,0.06831738684613367
820914,quartet,1,64,0.5,0.15,balanced_p1,balanced_p3,8,0.0019525319803506136,0.04470346600282937,0.0558538130717352,15,True,0.06725947985346274
820914,quartet,1,256,0.0,0.15,mixed_p0,comb_p2,8,0.002622090047225356,0.042451102985069156,0.06762550200801343,2,True,0.0352990518416432
820914,quartet,1,256,0.5,0.15,balanced_p3,comb_p1,8,0.002865923917852342,0.04505896707996726,0.06769864296074957,40,True,0.041751013355024194
820914,quartet,1,1024,0.0,0.15,mixed_p0,comb_p2,8,0.0073209250112995505,0.040779237053357065,0.0918740079505369,2,True,0.017495029705449614
820914,quartet,1,1024,0.5,0.15,mixed_p1,comb_p1,8,0.008304101997055113,0.04438831203151494,0.0920768070500344,73,True,0.020643082902019848
820914,nested_prefix,2,64,0.0,0.15,balanced_p0,balanced_p0,8,0.0018905260367318988,0.04189843707717955,0.056057495065033436,4,True,0.0686025557673076
820914,nested_prefix,2,64,0.5,0.15,balanced_p0,comb_p3,8,0.00211069593206048,0.043861767975613475,0.05544740904588252,18,True,0.08784112802360854
820914,nested_prefix,2,256,0.0,0.15,balanced_p0,balanced_p0,8,0.002655592979863286,0.04220880998764187,0.06803086400032043,4,True,0.03679112989209934
820914,nested_prefix,2,256,0.5,0.15,balanced_p0,balanced_p0,8,0.0028721500420942903,0.04486806399654597,0.0689354669302702,45,True,0.038713109008500474
820914,nested_prefix,2,1024,0.0,0.15,balanced_p0,balanced_p0,8,0.00728075101505965,0.042343724984675646,0.09096719801891595,4,True,0.017991031828344602
820914,nested_prefix,2,1024,0.5,0.15,balanced_p0,balanced_p0,8,0.008063746965490282,0.04510094993747771,0.09201369492802769,65,True,0.019705020001896133
820914,random_interactions,3,64,0.0,0.15,balanced_p3,comb_p1,8,0.001860418007709086,0.04225631000008434,0.05528785497881472,4,True,0.072051427945569
820914,random_interactions,3,64,0.5,0.15,balanced_p3,mixed_p0,8,0.002468121936544776,0.044843305950053036,0.05625285895075649,29,True,0.0870803693122549
820914,random_interactions,3,256,0.0,0.15,balanced_p3,balanced_p3,8,0.0026254269760102034,0.04227503505535424,0.06754722096957266,4,True,0.034789109126181154
820914,random_interactions,3,256,0.5,0.15,balanced_p3,balanced_p3,8,0.0027744590770453215,0.04473347798921168,0.06799858692102134,45,True,0.04191357951571761
820914,random_interactions,3,1024,0.0,0.15,balanced_p3,balanced_p3,8,0.007685024989768863,0.04246123903430998,0.0911326400237158,4,True,0.017670616815053355
820914,random_interactions,3,1024,0.5,0.15,balanced_p3,balanced_p3,8,0.010009679943323135,0.04491896496620029,0.09310187201481313,67,True,0.019795946379346355
