run_dir,config_index,task,core,strategy,feedback,depth,branch_factors,non_somatic_compartments_per_soma,inhibitory_synapses_per_branch,topology,routing,seed,init_policy,duration_seconds,test_accuracy,valid_accuracy,best_epoch,best_loss,epochs_recorded,total_parameters,active_synapses,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes,checkpoint_bytes,checkpoint_tensors,status,issues,family
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,38,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,50,occupancy_quantile,168.0,0.9398999810218812,0.93791663646698,13,0.2106184583902359,180,2816778,107520,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,39,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,20,standard,correct,51,occupancy_quantile,169.0,0.9377999901771544,0.9357500076293944,16,0.2165276350180308,180,2816778,107520,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,40,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,40,standard,correct,42,occupancy_quantile,167.0,0.9366999864578248,0.9317499995231628,15,0.227379687945048,180,2816778,143360,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,41,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,40,standard,correct,43,occupancy_quantile,169.0,0.9409999847412108,0.9337499737739564,15,0.2188647606372833,180,2816778,143360,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,42,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,40,standard,correct,44,occupancy_quantile,168.0,0.9393999576568604,0.9322499632835388,16,0.2297303526798884,180,2816778,143360,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,43,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,40,standard,correct,45,occupancy_quantile,169.0,0.9366999864578248,0.9323333501815796,13,0.2271979031960169,180,2816778,143360,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,44,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,40,standard,correct,46,occupancy_quantile,167.0,0.9405999779701232,0.9351666569709778,13,0.2188823994795481,180,2816778,143360,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,45,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,40,standard,correct,47,occupancy_quantile,168.0,0.9366999864578248,0.934249997138977,16,0.2233665357033411,180,2816778,143360,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,46,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,40,standard,correct,48,occupancy_quantile,169.0,0.9384999871253968,0.9366666674613952,16,0.217543942729632,180,2816778,143360,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,47,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,40,standard,correct,49,occupancy_quantile,168.0,0.9386999607086182,0.9325000047683716,14,0.2195219692786534,180,2816778,143360,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,48,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,40,standard,correct,50,occupancy_quantile,167.0,0.9419999718666076,0.9366666674613952,16,0.2140980956554412,180,2816778,143360,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_backprop_20260803232928,49,noise_resilience,dendritic_additive,standard,backprop,3,2x2x2,14,40,standard,correct,51,occupancy_quantile,195.0,0.93259996175766,0.9325000047683716,13,0.2188494186004002,180,2816778,143360,1284480512,1444937728,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,0,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,0,standard,not_applicable,42,occupancy_quantile,222.0,0.7723999619483948,0.765500009059906,61,0.7339505599339803,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,1,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,0,standard,not_applicable,43,occupancy_quantile,191.0,0.7834999561309814,0.781583309173584,92,0.6983516414960226,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,2,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,0,standard,not_applicable,44,occupancy_quantile,184.0,0.7818999886512756,0.7829166650772095,96,0.6916465520858764,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,3,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,0,standard,not_applicable,45,occupancy_quantile,182.0,0.7770000100135803,0.7725833058357239,81,0.7132504798571269,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,4,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,0,standard,not_applicable,46,occupancy_quantile,182.0,0.7839999794960022,0.7822499871253967,65,0.6801802899042765,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,5,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,0,standard,not_applicable,47,occupancy_quantile,181.0,0.7692999839782715,0.7662500143051147,81,0.7346015489896138,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,6,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,0,standard,not_applicable,48,occupancy_quantile,183.0,0.7818999886512756,0.781333327293396,82,0.6984799580574036,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,7,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,0,standard,not_applicable,49,occupancy_quantile,182.0,0.7712000012397766,0.7733333110809326,97,0.7218289616902669,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,8,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,0,standard,not_applicable,50,occupancy_quantile,182.0,0.7863999605178833,0.7871666550636292,71,0.6786611924171447,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,9,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,0,standard,not_applicable,51,occupancy_quantile,183.0,0.7831000089645386,0.7796666622161865,98,0.7026287843386332,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,10,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,0,standard,correct,42,occupancy_quantile,184.0,0.9243999719619752,0.9231666326522828,40,0.2600551537672678,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,11,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,0,standard,correct,43,occupancy_quantile,182.0,0.9250999689102172,0.9200833439826964,35,0.2639896808465322,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,12,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,0,standard,correct,44,occupancy_quantile,181.0,0.9275999665260316,0.92208331823349,33,0.2593903298377991,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,13,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,0,standard,correct,45,occupancy_quantile,181.0,0.926099956035614,0.9210833311080932,36,0.2599616344372431,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,14,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,0,standard,correct,46,occupancy_quantile,183.0,0.9233999848365784,0.9200000166893004,33,0.263320722579956,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,15,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,0,standard,correct,47,occupancy_quantile,183.0,0.923799991607666,0.9226666688919068,37,0.2629434776306152,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,16,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,0,standard,correct,48,occupancy_quantile,182.0,0.9297999739646912,0.9259166717529296,34,0.2509959201018015,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,17,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,0,standard,correct,49,occupancy_quantile,182.0,0.9253000020980836,0.9245833158493042,32,0.2607732244332631,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,18,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,0,standard,correct,50,occupancy_quantile,182.0,0.9246999621391296,0.9240833520889282,33,0.2579527201255162,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,19,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,0,standard,correct,51,occupancy_quantile,181.0,0.9261999726295472,0.9227499961853028,35,0.2609026873906453,180,1411850,71680,1070903296,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,20,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,0,standard,not_applicable,42,occupancy_quantile,185.0,0.9181999564170836,0.915583312511444,23,0.2788291732470194,180,1411850,71680,1070918656,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,21,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,0,standard,not_applicable,43,occupancy_quantile,184.0,0.9187999963760376,0.9167500138282776,21,0.274085381825765,180,1411850,71680,1070918656,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,22,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,0,standard,not_applicable,44,occupancy_quantile,185.0,0.9226999878883362,0.915833294391632,22,0.2740258752504984,180,1411850,71680,1070918656,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,23,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,0,standard,not_applicable,45,occupancy_quantile,185.0,0.92249995470047,0.9169999957084656,25,0.2806157939434051,180,1411850,71680,1070918656,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,24,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,0,standard,not_applicable,46,occupancy_quantile,183.0,0.9211999773979188,0.9183333516120912,27,0.2721541916529337,180,1411850,71680,1070918656,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,25,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,0,standard,not_applicable,47,occupancy_quantile,183.0,0.917799949645996,0.918583333492279,21,0.2741066001256307,180,1411850,71680,1070918656,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,26,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,0,standard,not_applicable,48,occupancy_quantile,184.0,0.9218999743461608,0.9201666712760924,28,0.2723746785322825,180,1411850,71680,1070918656,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,27,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,0,standard,not_applicable,49,occupancy_quantile,173.0,0.9194999933242798,0.9164999723434448,26,0.2785128740469614,180,1411850,71680,1070918656,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,28,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,0,standard,not_applicable,50,occupancy_quantile,185.0,0.9193999767303468,0.9175833463668824,22,0.2754008847475052,180,1411850,71680,1070918656,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,29,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,0,standard,not_applicable,51,occupancy_quantile,185.0,0.9238999485969543,0.9194166660308838,24,0.2700922697782516,180,1411850,71680,1070918656,1457520640,5659863,28,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,30,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,5,standard,not_applicable,42,occupancy_quantile,200.0,0.7975999712944031,0.7882499694824219,43,0.6555623585383097,180,2816778,80640,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,31,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,5,standard,not_applicable,43,occupancy_quantile,212.0,0.7842999696731567,0.7671666741371155,32,0.7080625162124634,180,2816778,80640,1301950464,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,32,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,5,standard,not_applicable,44,occupancy_quantile,204.0,0.7908999919891357,0.7819166779518127,33,0.6730554523468018,180,2816778,80640,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,33,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,5,standard,not_applicable,45,occupancy_quantile,206.0,0.7895999550819397,0.7928333282470703,44,0.6460546660423279,180,2816778,80640,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,34,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,5,standard,not_applicable,46,occupancy_quantile,203.0,0.7949999570846558,0.7872499823570251,47,0.6771743321418762,180,2816778,80640,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,35,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,5,standard,not_applicable,47,occupancy_quantile,209.0,0.7821999788284302,0.7741666436195374,35,0.7091396557490031,180,2816778,80640,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,36,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,5,standard,not_applicable,48,occupancy_quantile,202.0,0.780299961566925,0.7673333287239075,42,0.7064738833109537,180,2816778,80640,1301753856,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,37,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,5,standard,not_applicable,49,occupancy_quantile,202.0,0.7827999591827393,0.7713333368301392,38,0.7065733636220296,180,2816778,80640,1301852160,1486880768,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,38,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,5,standard,not_applicable,50,occupancy_quantile,205.0,0.7883999943733215,0.778249979019165,38,0.6627423011461894,180,2816778,80640,1301950464,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,39,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,5,standard,not_applicable,51,occupancy_quantile,202.0,0.7985000014305115,0.7894999980926514,48,0.6596382519404094,180,2816778,80640,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,40,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,5,standard,correct,42,occupancy_quantile,203.0,0.9271000027656556,0.9236666560173036,20,0.2558557573159535,180,2816778,80640,1301753856,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,41,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,5,standard,correct,43,occupancy_quantile,203.0,0.9289000034332277,0.928250014781952,19,0.2414246054093043,180,2816778,80640,1301753856,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,42,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,5,standard,correct,44,occupancy_quantile,204.0,0.9267999529838562,0.92166668176651,21,0.2513512096405029,180,2816778,80640,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,43,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,5,standard,correct,45,occupancy_quantile,203.0,0.9321999549865724,0.9269999861717224,19,0.2475330643256505,180,2816778,80640,1301753856,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,44,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,5,standard,correct,46,occupancy_quantile,204.0,0.9297999739646912,0.9259166717529296,19,0.2414061836798985,180,2816778,80640,1301753856,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,45,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,5,standard,correct,47,occupancy_quantile,207.0,0.9247999787330629,0.9244999885559082,17,0.2546520145734151,180,2816778,80640,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,46,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,5,standard,correct,48,occupancy_quantile,205.0,0.9280999898910522,0.9233333468437196,19,0.2478378799756368,180,2816778,80640,1301753856,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,47,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,5,standard,correct,49,occupancy_quantile,204.0,0.923799991607666,0.9215832948684692,19,0.2503191394408544,180,2816778,80640,1301753856,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,48,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,5,standard,correct,50,occupancy_quantile,206.0,0.926699995994568,0.9238333106040956,18,0.2489179984331131,180,2816778,80640,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,49,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,5,standard,correct,51,occupancy_quantile,205.0,0.9279999732971193,0.9247499704360962,24,0.2475628419717153,180,2816778,80640,1301753856,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,50,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,5,standard,not_applicable,42,occupancy_quantile,210.0,0.9368000030517578,0.9334999918937684,18,0.216338767449061,180,2816778,80640,1301867520,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,51,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,5,standard,not_applicable,43,occupancy_quantile,200.0,0.9375999569892884,0.9348333477973938,23,0.2159595407247543,180,2816778,80640,1301867520,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,52,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,5,standard,not_applicable,44,occupancy_quantile,228.0,0.9404999613761902,0.9394999742507936,22,0.2086716682910919,180,2816778,80640,1301867520,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,53,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,5,standard,not_applicable,45,occupancy_quantile,208.0,0.9384999871253968,0.934166669845581,19,0.2167908908923467,180,2816778,80640,1301867520,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,54,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,5,standard,not_applicable,46,occupancy_quantile,210.0,0.9366999864578248,0.9322499632835388,15,0.2216094232002894,180,2816778,80640,1301867520,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,55,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,5,standard,not_applicable,47,occupancy_quantile,225.0,0.9333999752998352,0.9328333139419556,22,0.2246853383382161,180,2816778,80640,1301769216,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,56,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,5,standard,not_applicable,48,occupancy_quantile,216.0,0.9377999901771544,0.9363332986831664,20,0.2110552569627762,180,2816778,80640,1301769216,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,57,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,5,standard,not_applicable,49,occupancy_quantile,214.0,0.9391999840736388,0.934333324432373,20,0.2129674040079116,180,2816778,80640,1301867520,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,58,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,5,standard,not_applicable,50,occupancy_quantile,210.0,0.9430999755859376,0.9365833401679992,21,0.2150749811728795,180,2816778,80640,1301769216,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,59,noise_resilience,dendritic_additive,local_ca,path_transport,3,2x2x2,14,5,standard,not_applicable,51,occupancy_quantile,207.0,0.9341999888420104,0.9350000023841858,16,0.2166844228903452,180,2816778,80640,1301769216,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,60,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,10,standard,not_applicable,42,occupancy_quantile,203.0,0.8001999855041504,0.7987499833106995,59,0.6382435193061828,180,2816778,89600,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,61,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,10,standard,not_applicable,43,occupancy_quantile,202.0,0.791700005531311,0.7777500152587891,41,0.6823210253715515,180,2816778,89600,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,62,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,10,standard,not_applicable,44,occupancy_quantile,202.0,0.7689999938011169,0.7536666393280029,47,0.7686795090039571,180,2816778,89600,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,63,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,10,standard,not_applicable,45,occupancy_quantile,201.0,0.7961999773979187,0.7841666340827942,36,0.6779392601648967,180,2816778,89600,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,64,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,10,standard,not_applicable,46,occupancy_quantile,201.0,0.8062999844551086,0.8003333210945129,31,0.6424870951970418,180,2816778,89600,1301753856,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,65,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,10,standard,not_applicable,47,occupancy_quantile,203.0,0.7972999811172485,0.7911666631698608,26,0.6599505070050558,180,2816778,89600,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,66,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,10,standard,not_applicable,48,occupancy_quantile,203.0,0.7818999886512756,0.7741666436195374,38,0.7045477865537008,180,2816778,89600,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,67,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,10,standard,not_applicable,49,occupancy_quantile,203.0,0.7960999608039856,0.7877500057220459,23,0.643603037516276,180,2816778,89600,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,68,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,10,standard,not_applicable,50,occupancy_quantile,202.0,0.7572000026702881,0.7446666359901428,49,0.7872398269971211,180,2816778,89600,1301950464,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,69,noise_resilience,dendritic_additive,local_ca,per_soma,3,2x2x2,14,10,standard,not_applicable,51,occupancy_quantile,205.0,0.7980999946594238,0.796750009059906,50,0.6344645875295003,180,2816778,89600,1301852160,1488977920,11281114,31,pass,,inhibition
prospective_runs/journal_confirmatory_inhibition_dose_noise_additive_local3f_20260803232935,70,noise_resilience,dendritic_additive,local_ca,per_soma_shared,3,2x2x2,14,10,standard,correct,42,occupancy_quantile,205.0,0.9305999875068665,0.928749978542328,18,0.240841646472613,180,2816778,89600,1301852160,1488977920,11281114,31,pass,,inhibition
