cohort,root_id,channels,method,total_capture,residual_capture,dictionary_rank,nonzero_coefficients,wiring_density,coverage,incremental_total_capture
original8,864691135196576298,2,common + surrogate ancestry,0.43736180431586225,0.14065357634866837,2.0,28.08,0.6685714285714286,1.0,0.09208983971456541
original8,864691135196576298,2,common-constrained SVD,0.516732537240383,0.2618806028898295,2.0,42.0,1.0,1.0,0.1714605726390862
original8,864691135196576298,4,common + ancestry,0.6438305811270969,0.4560040205762524,4.0,26.0,0.3095238095238095,1.0,0.2985586165258
original8,864691135196576298,4,common + depth bins,0.4357205286505445,0.1381467711156861,4.0,36.0,0.4285714285714285,1.0,0.0904485640492477
original8,864691135196576298,4,common + random routes,0.5075951676788952,0.24792462564818965,3.86,30.51,0.3632142857142857,1.0,0.1623232030775984
original8,864691135196576298,4,common + shuffled routes,0.4617083435251837,0.1778393052208029,3.95,26.0,0.3095238095238095,1.0,0.11643637892388684
original8,864691135196576298,4,common + surrogate ancestry,0.6191546627629719,0.4183152138809685,4.0,33.44,0.3980952380952381,1.0,0.2738826981616751
original8,864691135196576298,4,common-constrained SVD,0.662732331381956,0.4848736415988943,4.0,84.0,1.0,1.0,0.3174603667806591
original8,864691135196576298,8,common + ancestry,0.7888433373769684,0.6774895052501521,8.0,32.0,0.1904761904761904,1.0,0.4435713727756716
original8,864691135196576298,8,common + depth bins,0.5596344910087856,0.3274069763591996,8.0,39.0,0.2321428571428571,1.0,0.2143625264074887
original8,864691135196576298,8,common + random routes,0.6954464874815496,0.5348396646357295,7.65,43.205,0.257172619047619,1.0,0.3501745228802527
original8,864691135196576298,8,common + shuffled routes,0.6044900124094597,0.395917134738715,7.545,32.0,0.1904761904761904,1.0,0.25921804780816277
original8,864691135196576298,8,common + surrogate ancestry,0.8025474773126294,0.6984205471404167,8.0,39.46,0.23488095238095233,1.0,0.4572755127113326
original8,864691135196576298,8,common-constrained SVD,0.8446427279512363,0.7627148011858731,8.0,168.0,1.0,1.0,0.4993707633499394
original8,864691135196576298,16,common + ancestry,0.996417113270388,0.994527671741702,16.0,44.0,0.1309523809523809,1.0,0.6511451486690911
original8,864691135196576298,16,common + depth bins,0.8126282886971851,0.7138174918862099,16.0,40.0,0.119047619047619,1.0,0.4673563240958882
original8,864691135196576298,16,common + random routes,0.9434043900002945,0.9135585969443919,15.07,68.16,0.20285714285714282,1.0,0.5981324253989977
original8,864691135196576298,16,common + shuffled routes,0.7953691000786685,0.6874566402266252,13.405,44.0,0.1309523809523809,1.0,0.45009713547737173
original8,864691135196576298,16,common + surrogate ancestry,0.9846738148494087,0.9765915245384926,16.0,52.88,0.15738095238095234,1.0,0.6394018502481119
original8,864691135196576298,16,common-constrained SVD,0.9999615505144266,0.9999412741115472,16.0,336.0,1.0,1.0,0.6546895859131298
original8,864691135277186789,1,common + ancestry,0.2625966567292201,9.610215227476048e-33,1.0,95.0,1.0,1.0,-5.551115123125783e-17
original8,864691135277186789,1,common + depth bins,0.2625966567292201,9.610215227476048e-33,1.0,95.0,1.0,1.0,-5.551115123125783e-17
original8,864691135277186789,1,common + random routes,0.2625966567292201,9.610215227476048e-33,1.0,95.0,1.0,1.0,-5.551115123125783e-17
original8,864691135277186789,1,common + shuffled routes,0.2625966567292201,9.610215227476048e-33,1.0,95.0,1.0,1.0,-5.551115123125783e-17
original8,864691135277186789,1,common + surrogate ancestry,0.2625966567292201,9.610215227476048e-33,1.0,95.0,1.0,1.0,-5.551115123125783e-17
original8,864691135277186789,1,common-constrained SVD,0.2625966567292201,9.610215227476048e-33,1.0,95.0,1.0,1.0,-5.551115123125783e-17
original8,864691135277186789,2,common + ancestry,0.3739336436931725,0.1509851941681105,2.0,110.0,0.5789473684210527,1.0,0.1113369869639523
original8,864691135277186789,2,common + depth bins,0.2729148131268118,0.0139925544028932,2.0,142.0,0.7473684210526316,1.0,0.0103181563975915
original8,864691135277186789,2,common + random routes,0.27838843448798817,0.021415386711867955,1.995,98.3,0.5173684210526316,1.0,0.015791777758767944
original8,864691135277186789,2,common + shuffled routes,0.2748735655320753,0.016648838000110668,2.0,110.0,0.5789473684210527,1.0,0.012276908802855086
original8,864691135277186789,2,common + surrogate ancestry,0.3095564585339448,0.06368265377863999,2.0,115.61,0.6084736842105263,1.0,0.04695980180472457
original8,864691135277186789,2,common-constrained SVD,0.3843456010847637,0.1651049530308903,2.0,190.0,1.0,1.0,0.1217489443555435
original8,864691135277186789,4,common + ancestry,0.4264384789292594,0.2221875228735915,4.0,115.0,0.3026315789473684,1.0,0.1638418222000392
original8,864691135277186789,4,common + depth bins,0.318192381795556,0.0753939151126422,4.0,166.0,0.4368421052631579,1.0,0.0555957250663358
original8,864691135277186789,4,common + random routes,0.32026393817136856,0.07820317329504232,3.975,109.25,0.2875,1.0,0.057667281442148284
original8,864691135277186789,4,common + shuffled routes,0.29694939977104584,0.046586096137634626,4.0,115.0,0.3026315789473684,1.0,0.03435274304182561
original8,864691135277186789,4,common + surrogate ancestry,0.34875316403024614,0.11683769552613585,4.0,143.04,0.37642105263157893,1.0,0.0861565073010259
original8,864691135277186789,4,common-constrained SVD,0.453263367670088,0.2585650210035103,4.0,380.0,1.0,1.0,0.1906667109408678
original8,864691135277186789,8,common + ancestry,0.4917358610426151,0.3107379514948217,8.0,163.0,0.2144736842105263,1.0,0.2291392043133949
original8,864691135277186789,8,common + depth bins,0.3929937181659273,0.1768327505247348,8.0,178.0,0.2342105263157894,1.0,0.1303970614367071
original8,864691135277186789,8,common + random routes,0.3878670083125102,0.16988036835803963,7.915,128.705,0.16934868421052626,1.0,0.12527035158328995
original8,864691135277186789,8,common + shuffled routes,0.34171250717807183,0.10728979081913353,8.0,163.0,0.2144736842105263,1.0,0.07911585044885157
original8,864691135277186789,8,common + surrogate ancestry,0.402523883355564,0.18975670222173308,7.99,178.76,0.23521052631578943,1.0,0.1399272266263437
original8,864691135277186789,8,common-constrained SVD,0.5405971531900481,0.3769992352187427,8.0,760.0,1.0,1.0,0.2780004964608278
original8,864691135277186789,16,common + ancestry,0.5929308867302614,0.4479695312145338,15.0,222.0,0.1460526315789473,1.0,0.3303342300010412
original8,864691135277186789,16,common + depth bins,0.4580760373949899,0.2650915302318996,16.0,184.0,0.1210526315789473,1.0,0.1954793806657697
original8,864691135277186789,16,common + random routes,0.5039818404377684,0.32734484581786055,15.84,162.21,0.10671710526315785,1.0,0.24138518370854822
original8,864691135277186789,16,common + shuffled routes,0.41350580572581536,0.20464939625474451,15.95,222.0,0.1460526315789473,1.0,0.1509091489965951
original8,864691135277186789,16,common + surrogate ancestry,0.5046262338348412,0.32821871410575637,15.955,223.345,0.14693749999999997,1.0,0.24202957710562095
original8,864691135277186789,16,common-constrained SVD,0.6722694569928505,0.555561354585825,16.0,1520.0,1.0,1.0,0.4096728002636302
original8,864691135324623260,1,common + ancestry,0.286332650337656,1.1906052049723236e-32,1.0,34.0,1.0,1.0,1.6653345369377348e-16
original8,864691135324623260,1,common + depth bins,0.286332650337656,1.1906052049723236e-32,1.0,34.0,1.0,1.0,1.6653345369377348e-16
original8,864691135324623260,1,common + random routes,0.286332650337656,1.1906052049723236e-32,1.0,34.0,1.0,1.0,1.6653345369377348e-16
original8,864691135324623260,1,common + shuffled routes,0.286332650337656,1.1906052049723236e-32,1.0,34.0,1.0,1.0,1.6653345369377348e-16
original8,864691135324623260,1,common + surrogate ancestry,0.286332650337656,1.1906052049723236e-32,1.0,34.0,1.0,1.0,1.6653345369377348e-16
original8,864691135324623260,1,common-constrained SVD,0.286332650337656,1.1906052049723236e-32,1.0,34.0,1.0,1.0,1.6653345369377348e-16
original8,864691135324623260,2,common + ancestry,0.4594386455383206,0.2425583786095384,2.0,37.0,0.5441176470588235,1.0,0.1731059952006648
original8,864691135324623260,2,common + depth bins,0.3076211332847947,0.0298297000096905,2.0,50.0,0.7352941176470589,1.0,0.0212884829471388
original8,864691135324623260,2,common + random routes,0.32534955961373013,0.05467100224570196,1.945,37.375,0.5496323529411764,1.0,0.0390169092760743
original8,864691135324623260,2,common + shuffled routes,0.31679868838405084,0.04268940993420704,2.0,37.0,0.5441176470588235,1.0,0.03046603804639501
original8,864691135324623260,2,common + surrogate ancestry,0.4144802766473138,0.1795621256461965,2.0,40.7,0.5985294117647059,1.0,0.12814762630965798
original8,864691135324623260,2,common-constrained SVD,0.4784865516058642,0.2692485530676465,2.0,68.0,1.0,1.0,0.1921539012682083
original8,864691135324623260,4,common + ancestry,0.5391219056827785,0.3542116021767343,4.0,39.0,0.2867647058823529,1.0,0.2527892553451227
original8,864691135324623260,4,common + depth bins,0.3713391340490723,0.1191121938696442,4.0,59.0,0.4338235294117647,1.0,0.0850064837114165
original8,864691135324623260,4,common + random routes,0.38971454652135906,0.14486006152952902,3.835,45.915,0.33761029411764704,1.0,0.10338189618370318
original8,864691135324623260,4,common + shuffled routes,0.360781957908881,0.10431934094567887,3.985,39.0,0.2867647058823529,1.0,0.0744493075712252
original8,864691135324623260,4,common + surrogate ancestry,0.5322613641641604,0.34459852190640367,4.0,48.61,0.3574264705882353,1.0,0.24592871382650447
original8,864691135324623260,4,common-constrained SVD,0.5935588292791477,0.4304893296391507,4.0,136.0,1.0,1.0,0.3072261789414919
original8,864691135324623260,8,common + ancestry,0.6563522235055047,0.5184762527568558,8.0,43.0,0.1580882352941176,1.0,0.3700195731678489
original8,864691135324623260,8,common + depth bins,0.4938500302447454,0.2907760597500669,8.0,63.0,0.2316176470588235,1.0,0.2075173799070896
original8,864691135324623260,8,common + random routes,0.5234430113309579,0.3322421308828062,7.675,59.03,0.21702205882352937,1.0,0.23711036099330207
original8,864691135324623260,8,common + shuffled routes,0.4331781448521732,0.20576182248493496,7.51,43.0,0.1580882352941176,1.0,0.1468454945145174
original8,864691135324623260,8,common + surrogate ancestry,0.637282394923575,0.49175536018561467,7.985,55.79,0.20511029411764703,1.0,0.35094974458591915
original8,864691135324623260,8,common-constrained SVD,0.7450046078512171,0.6426971301553474,8.0,272.0,1.0,1.0,0.4586719575135613
original8,864691135324623260,16,common + ancestry,0.8488255966229564,0.7881724539471112,16.0,57.0,0.1047794117647058,1.0,0.5624929462853006
original8,864691135324623260,16,common + depth bins,0.694100328116309,0.5713693893542693,16.0,65.0,0.119485294117647,1.0,0.4077676777786531
original8,864691135324623260,16,common + random routes,0.71701719462169,0.6034808016477186,15.02,85.87,0.15784926470588231,1.0,0.43068454428403413
original8,864691135324623260,16,common + shuffled routes,0.5903767785340199,0.42603059862583836,14.16,57.0,0.1047794117647058,1.0,0.30404412819636406
original8,864691135324623260,16,common + surrogate ancestry,0.8371776401743475,0.7718511854259715,15.86,70.185,0.12901654411764701,1.0,0.5508449898366917
original8,864691135324623260,16,common-constrained SVD,0.927940785367366,0.8990296884581773,16.0,544.0,1.0,1.0,0.6416081350297103
original8,864691135409937097,1,common + ancestry,0.267445367725256,7.455309133790959e-33,1.0,70.0,1.0,1.0,5.551115123125783e-17
original8,864691135409937097,1,common + depth bins,0.267445367725256,7.455309133790959e-33,1.0,70.0,1.0,1.0,5.551115123125783e-17
original8,864691135409937097,1,common + random routes,0.267445367725256,7.455309133790959e-33,1.0,70.0,1.0,1.0,5.551115123125783e-17
original8,864691135409937097,1,common + shuffled routes,0.267445367725256,7.455309133790959e-33,1.0,70.0,1.0,1.0,5.551115123125783e-17
original8,864691135409937097,1,common + surrogate ancestry,0.267445367725256,7.455309133790959e-33,1.0,70.0,1.0,1.0,5.551115123125783e-17
original8,864691135409937097,1,common-constrained SVD,0.267445367725256,7.455309133790959e-33,1.0,70.0,1.0,1.0,5.551115123125783e-17
original8,864691135409937097,2,common + ancestry,0.3000154337858215,0.0444609379636687,2.0,71.0,0.5071428571428571,1.0,0.0325700660605655
original8,864691135409937097,2,common + depth bins,0.2845748015256323,0.0233831485676167,2.0,104.0,0.7428571428571429,1.0,0.0171294338003763
original8,864691135409937097,2,common + random routes,0.2908035475710533,0.03188592197317089,1.98,74.635,0.5331071428571428,1.0,0.023358179845797324
original8,864691135409937097,2,common + shuffled routes,0.27868452254698606,0.01534241178276365,2.0,71.0,0.5071428571428571,1.0,0.011239154821730088
original8,864691135409937097,2,common + surrogate ancestry,0.32310417379738815,0.07597905141804837,2.0,84.52,0.6037142857142858,1.0,0.0556588060721322
original8,864691135409937097,2,common-constrained SVD,0.3635405892353464,0.1311782320066609,2.0,140.0,1.0,1.0,0.0960952215100904
original8,864691135409937097,4,common + ancestry,0.3925411349678204,0.1707664680982419,4.0,77.0,0.275,1.0,0.1250957672425644
original8,864691135409937097,4,common + depth bins,0.3178356726655411,0.0687870948052191,4.0,122.0,0.4357142857142857,1.0,0.0503903049402851
original8,864691135409937097,4,common + random routes,0.3338013596158212,0.09058162895580259,3.965,82.925,0.2961607142857143,1.0,0.0663559918905652
original8,864691135409937097,4,common + shuffled routes,0.302786173243302,0.04824323533154801,3.99,77.0,0.275,1.0,0.03534080551804602
original8,864691135409937097,4,common + surrogate ancestry,0.38634538741230157,0.16230874046599747,4.0,98.8,0.35285714285714287,1.0,0.1189000196870456
original8,864691135409937097,4,common-constrained SVD,0.4616300319652093,0.2650787472832806,4.0,280.0,1.0,1.0,0.1941846642399533
original8,864691135409937097,8,common + ancestry,0.5079775119873448,0.3283470387937939,8.0,109.0,0.1946428571428571,1.0,0.2405321442620888
original8,864691135409937097,8,common + depth bins,0.3661322271324849,0.1347160403597265,8.0,131.0,0.2339285714285714,1.0,0.0986868594072289
original8,864691135409937097,8,common + random routes,0.41336140546464234,0.199187925801909,7.86,103.73,0.18523214285714282,1.0,0.14591603773938636
original8,864691135409937097,8,common + shuffled routes,0.35605006299689856,0.12095302024984193,7.865,109.0,0.1946428571428571,1.0,0.08860469527164255
original8,864691135409937097,8,common + surrogate ancestry,0.4899242559129411,0.3037027934651632,7.99,120.605,0.2153660714285714,1.0,0.22247888818768513
original8,864691135409937097,8,common-constrained SVD,0.6001744901147416,0.4542038337212997,8.0,560.0,1.0,1.0,0.3327291223894856
original8,864691135409937097,16,common + ancestry,0.6804061146062192,0.563726893103698,16.0,135.0,0.1205357142857142,1.0,0.4129607468809633
original8,864691135409937097,16,common + depth bins,0.4565860620988155,0.2581932951351847,16.0,135.0,0.1205357142857142,1.0,0.1891406943735595
original8,864691135409937097,16,common + random routes,0.5584649015527977,0.39726666245200287,15.77,136.37,0.12175892857142853,1.0,0.2910195338275418
original8,864691135409937097,16,common + shuffled routes,0.43946719037471405,0.2348245647089724,15.215,135.0,0.1205357142857142,1.0,0.17202182264945803
original8,864691135409937097,16,common + surrogate ancestry,0.6554685375401585,0.529684958253564,15.925,155.43,0.13877678571428567,1.0,0.38802316981490265
original8,864691135409937097,16,common-constrained SVD,0.7724348381270851,0.6893540060401028,16.0,1120.0,1.0,1.0,0.5049894704018292
original8,864691135739661169,1,common + ancestry,0.5211053406685912,2.7316863142244017e-32,1.0,32.0,1.0,1.0,2.220446049250313e-16
original8,864691135739661169,1,common + depth bins,0.5211053406685912,2.7316863142244017e-32,1.0,32.0,1.0,1.0,2.220446049250313e-16
original8,864691135739661169,1,common + random routes,0.5211053406685912,2.7316863142244017e-32,1.0,32.0,1.0,1.0,2.220446049250313e-16
original8,864691135739661169,1,common + shuffled routes,0.5211053406685912,2.7316863142244017e-32,1.0,32.0,1.0,1.0,2.220446049250313e-16
original8,864691135739661169,1,common + surrogate ancestry,0.5211053406685912,2.7316863142244017e-32,1.0,32.0,1.0,1.0,2.220446049250313e-16
original8,864691135739661169,1,common-constrained SVD,0.5211053406685912,2.7316863142244017e-32,1.0,32.0,1.0,1.0,2.220446049250313e-16
original8,864691135739661169,2,common + ancestry,0.6573037088081838,0.2844015181329047,2.0,35.0,0.546875,1.0,0.1361983681395928
original8,864691135739661169,2,common + depth bins,0.5316141716907746,0.0219439302932609,2.0,47.0,0.734375,1.0,0.0105088310221836
original8,864691135739661169,2,common + random routes,0.555763334513028,0.07237080883888605,1.945,35.46,0.5540625,1.0,0.03465799384443699
original8,864691135739661169,2,common + shuffled routes,0.5453013253958092,0.05052464932684468,2.0,35.0,0.546875,1.0,0.0241959847272183
original8,864691135739661169,2,common + surrogate ancestry,0.5945279346207643,0.15331679425007452,2.0,39.885,0.623203125,1.0,0.07342259395217328
original8,864691135739661169,2,common-constrained SVD,0.6667071790811607,0.304037298339986,2.0,64.0,1.0,1.0,0.1456018384125698
original8,864691135739661169,4,common + ancestry,0.7144646621920184,0.4037616994797535,4.0,39.0,0.3046875,1.0,0.1933593215234275
original8,864691135739661169,4,common + depth bins,0.582651595816585,0.1285173136696056,4.0,55.0,0.4296875,1.0,0.061546255147994
original8,864691135739661169,4,common + random routes,0.6156947075183618,0.19751601945577793,3.825,42.325,0.3306640625,1.0,0.09458936684977085
original8,864691135739661169,4,common + shuffled routes,0.5898695759421559,0.1435894803453593,4.0,39.0,0.3046875,1.0,0.06876423527356501
original8,864691135739661169,4,common + surrogate ancestry,0.6886736057891395,0.34990631416623574,4.0,49.725,0.3884765625,1.0,0.16756826512054857
original8,864691135739661169,4,common-constrained SVD,0.7885001290718361,0.5583582593645088,4.0,128.0,1.0,1.0,0.2673947884032451
original8,864691135739661169,8,common + ancestry,0.7933052176560602,0.5683919661319484,8.0,47.0,0.18359375,1.0,0.2721998769874693
original8,864691135739661169,8,common + depth bins,0.6515222406372326,0.2723289922479372,8.0,59.0,0.23046875,1.0,0.1304168999686417
original8,864691135739661169,8,common + random routes,0.727110973852188,0.43016899263651026,7.62,56.025,0.21884765625,1.0,0.20600563318359708
original8,864691135739661169,8,common + shuffled routes,0.652936065431124,0.2752812590279947,7.845,47.0,0.18359375,1.0,0.13183072476253302
original8,864691135739661169,8,common + surrogate ancestry,0.7603458394583051,0.49956810778328753,8.0,61.075,0.23857421875,1.0,0.2392404987897142
original8,864691135739661169,8,common-constrained SVD,0.9214082974526272,0.8358893735480456,8.0,256.0,1.0,1.0,0.4003029567840364
original8,864691135739661169,16,common + ancestry,0.899956331997722,0.7910946258161442,16.0,63.0,0.123046875,1.0,0.378850991329131
original8,864691135739661169,16,common + depth bins,0.8188808480606161,0.6217975113937438,16.0,61.0,0.119140625,1.0,0.2977755073920252
original8,864691135739661169,16,common + random routes,0.8737303506646547,0.7363310555360294,14.95,84.645,0.165322265625,1.0,0.3526250099960637
original8,864691135739661169,16,common + shuffled routes,0.7763039184768785,0.5328908410976506,14.84,63.0,0.123046875,1.0,0.2551985778082875
original8,864691135739661169,16,common + surrogate ancestry,0.8965660968862607,0.7840153338562077,16.0,77.815,0.151982421875,1.0,0.3754607562176696
original8,864691135739661169,16,common-constrained SVD,0.9920828422221318,0.983467851178542,16.0,512.0,1.0,1.0,0.4709775015535409
original8,864691135810666525,1,common + ancestry,0.1950463417529203,1.2557627679122007e-32,1.0,116.0,1.0,1.0,-5.551115123125783e-17
original8,864691135810666525,1,common + depth bins,0.1950463417529203,1.2557627679122007e-32,1.0,116.0,1.0,1.0,-5.551115123125783e-17
original8,864691135810666525,1,common + random routes,0.1950463417529203,1.2557627679122007e-32,1.0,116.0,1.0,1.0,-5.551115123125783e-17
original8,864691135810666525,1,common + shuffled routes,0.1950463417529203,1.2557627679122007e-32,1.0,116.0,1.0,1.0,-5.551115123125783e-17
original8,864691135810666525,1,common + surrogate ancestry,0.1950463417529203,1.2557627679122007e-32,1.0,116.0,1.0,1.0,-5.551115123125783e-17
original8,864691135810666525,1,common-constrained SVD,0.1950463417529203,1.2557627679122007e-32,1.0,116.0,1.0,1.0,-5.551115123125783e-17
original8,864691135810666525,2,common + ancestry,0.2379806719075937,0.0533376421298213,2.0,119.0,0.5129310344827587,1.0,0.0429343301546733
original8,864691135810666525,2,common + depth bins,0.207138560409718,0.0150222544278269,2.0,173.0,0.7456896551724138,1.0,0.0120922186567976
original8,864691135810666525,2,common + random routes,0.21566169907501564,0.025610613866876054,2.0,120.835,0.5208405172413793,1.0,0.020615357322095233
original8,864691135810666525,2,common + shuffled routes,0.20538442071029606,0.012843073450822688,2.0,119.0,0.5129310344827587,1.0,0.010338078957375636
original8,864691135810666525,2,common + surrogate ancestry,0.22686017818758214,0.03952256891898802,2.0,143.455,0.6183405172413793,1.0,0.031813836434661714
original8,864691135810666525,2,common-constrained SVD,0.2826517580627828,0.1088328693364009,2.0,232.0,1.0,1.0,0.0876054163098624
original8,864691135810666525,4,common + ancestry,0.3137400916698362,0.1474541406214503,4.0,127.0,0.2737068965517241,1.0,0.1186937499169157
original8,864691135810666525,4,common + depth bins,0.2401829014448723,0.0560734884915538,4.0,202.0,0.4353448275862069,1.0,0.0451365596919519
original8,864691135810666525,4,common + random routes,0.25211104276888663,0.0708919084115154,3.955,136.155,0.29343749999999996,1.0,0.05706470101596621
original8,864691135810666525,4,common + shuffled routes,0.22250713117319712,0.03411474578558618,4.0,127.0,0.2737068965517241,1.0,0.027460789420276722
original8,864691135810666525,4,common + surrogate ancestry,0.26499664022484387,0.08689978330460894,4.0,187.575,0.40425646551724137,1.0,0.06995029847192344
original8,864691135810666525,4,common-constrained SVD,0.4101358467415916,0.2672073140919246,4.0,464.0,1.0,1.0,0.2150895049886712
original8,864691135810666525,8,common + ancestry,0.397742209671015,0.2518106052955873,8.0,135.0,0.1454741379310344,1.0,0.2026958679180945
original8,864691135810666525,8,common + depth bins,0.2819103152100808,0.1079117692890808,8.0,217.0,0.2338362068965517,1.0,0.0868639734571604
original8,864691135810666525,8,common + random routes,0.32445939569845433,0.1607708128531925,7.94,159.275,0.17163254310344825,1.0,0.12941305394553393
original8,864691135810666525,8,common + shuffled routes,0.25540912087481926,0.07498913571415874,7.97,135.0,0.1454741379310344,1.0,0.06036277912189881
original8,864691135810666525,8,common + surrogate ancestry,0.32125913071039414,0.15679509952451554,7.995,245.145,0.26416487068965516,1.0,0.1262127889574737
original8,864691135810666525,8,common-constrained SVD,0.5680001406551566,0.4633233169154173,8.0,928.0,1.0,1.0,0.3729537989022362
original8,864691135810666525,16,common + ancestry,0.6115117812115741,0.5173781561109697,16.0,191.0,0.1029094827586206,1.0,0.4164654394586537
original8,864691135810666525,16,common + depth bins,0.3717730639334372,0.2195489397058814,16.0,224.0,0.1206896551724138,1.0,0.1767267221805167
original8,864691135810666525,16,common + random routes,0.44343378901898217,0.30857359889135316,15.85,206.39,0.11120150862068962,1.0,0.24838744726606177
