root_id,segment_id,parent_segment_id,path_length_um,edge_length_um
864691135060651419,0,-1,0.0,0.0
864691135060651419,5223,0,11.715085868160315,11.715085868160315
864691135060651419,5224,5223,14.398546320635749,2.68346045247543
864691135060651419,5228,5224,22.64318126600749,8.24463494537174
864691135060651419,5233,5228,30.78074376601832,8.137562500010828
864691135060651419,5239,5233,41.53030949822529,10.749565732206978
864691135060651419,5247,5239,54.39687389145494,12.866564393229645
864691135060651419,5267,5247,93.97830185047708,39.581427959022136
864691135060651419,5272,5267,108.18020761740036,14.2019057669233
864691135060651419,5275,5272,118.3590160466951,10.17880842929473
864691135060651419,5280,5275,138.15025528193905,19.79123923524396
864691135060651419,5483,5275,174.7472691279054,56.3882530812103
864691135060651419,5527,5233,37.90999219630179,7.129248430283478
864691135060651419,5537,5527,53.05678294168055,15.146790745378754
864691135060651419,5553,5537,77.21369983080285,24.1569168891223
864691135060651419,5882,5280,215.03600644416963,76.88575116223056
864691135060651419,6298,5272,117.45564268847328,9.275435071072916
864691135060651419,6339,6298,180.26225038041272,62.80660769193944
864691135060651419,6446,5267,121.72507860001028,27.746776749533208
864691135060651419,6498,6446,151.51979311870122,29.794714518690935
864691135060651419,6503,5223,30.160766900859684,18.445681032699365
864691135060651419,6507,6503,45.09888611901749,14.938119218157812
864691135060651419,6618,0,17.096535180380066,17.096535180380066
864691135060651419,6625,6618,29.45905995941077,12.362524779030702
864691135060651419,6636,6625,49.1854688213398,19.726408861929038
864691135060651419,6679,6636,134.75541664152215,85.56994782018239
864691135060651419,6738,5228,62.56510397326409,39.9219227072566
864691135060651419,6764,6738,131.3390328227532,68.77392884948911
864691135060651419,6767,0,13.9550076094256,13.9550076094256
864691135060651419,6853,5553,130.00528151888597,52.79158168808311
864691135060651419,6855,0,16.635708194179742,16.635708194179742
864691135060651419,6886,6855,73.02478650189465,56.38907830771492
864691135060651419,6948,0,21.282091461256847,21.282091461256847
864691135060651419,6952,6948,33.22092754403793,11.93883608278108
864691135060651419,7026,6618,30.92754991415552,13.831014733775454
864691135060651419,7030,7026,38.36329151358318,7.43574159942766
864691135060651419,7070,7030,127.05247050849589,88.68917899491271
864691135060651419,7163,0,19.008522756460685,19.008522756460685
864691135060651419,7207,7163,24.32392762119501,5.315404864734327
864691135060651419,7300,6625,121.56490955714062,92.10584959772986
864691135060651419,7302,5224,24.69078790306345,10.2922415824277
864691135060651419,7356,0,15.747388406105452,15.747388406105452
864691135060651419,7358,7356,20.377058070203677,4.629669664098221
864691135060651419,7362,7358,25.787754275427325,5.41069620522365
864691135060651419,7412,7362,119.2540782702316,93.46632399480426
864691135060651419,7558,7302,116.15718175902497,91.4663938559615
864691135060651419,7681,6952,115.23310973904518,82.01218219500724
864691135060651419,7686,6855,27.842468475772257,11.206760281592516
864691135060651419,7787,7356,111.92806395486006,96.1806755487546
864691135060651419,7910,7030,111.20443930092284,72.84114778733966
864691135060651419,7914,7686,33.485151834347974,5.642683358575718
864691135060651419,7959,7914,111.1351917536694,77.65003991932142
864691135060651419,8015,6767,19.441326172161144,5.486318562735543
864691135060651419,8058,8015,109.6091252019804,90.16779902981926
864691135060651419,8287,7207,37.34719363493421,13.023266013739208
864691135060651419,8304,8287,88.48171577530853,51.13452214037432
864691135060651419,8380,8015,99.04126274068416,79.59993656852302
864691135060651419,8456,6767,37.8454890692524,23.8904814598268
864691135060651419,8489,8456,89.82922842135756,51.98373935210516
864691135196576298,0,-1,0.0,0.0
864691135196576298,4716,0,13.346628850981125,13.346628850981125
