run_dir,factorization_weighted_cosine,factorization_weighted_relative_l2,factorization_weighted_scaled_relative_l2,factorization_weighted_scale_mismatch,factorization_weighted_r2,path_factor_scalar_weighted_cosine,path_factor_scalar_weighted_relative_l2,path_factor_scalar_weighted_scaled_relative_l2,path_factor_scalar_weighted_scale_mismatch,path_factor_scalar_weighted_r2,path_transport_weighted_cosine,path_transport_weighted_relative_l2,path_transport_weighted_scaled_relative_l2,path_transport_weighted_scale_mismatch,path_transport_weighted_r2,per_soma_weighted_cosine,per_soma_weighted_relative_l2,per_soma_weighted_scaled_relative_l2,per_soma_weighted_scale_mismatch,per_soma_weighted_r2,scalar_weighted_cosine,scalar_weighted_relative_l2,scalar_weighted_scaled_relative_l2,scalar_weighted_scale_mismatch,scalar_weighted_r2,path_gain_cv_mean,path_gain_mean,dataset,network_type,ie_value,ee_value,seed,rule_variant,error_broadcast_mode,train_accuracy,valid_accuracy,test_accuracy,path_transport_cosine_gain,path_factor_scale_gain,per_soma_over_scalar_cosine_gain
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_0,1.0000011608099482,1.116806251842294e-07,1.203055025061517e-07,0.0,0.9999999999999876,0.019684977363795,2.9804927887478083,0.9997362975202452,0.4446138187854953,-8.090192334419102,0.3155839431744355,75.81238589870534,0.932498608155288,1.875435606648333,-5911.706883635336,0.0675201875945696,25.000613027704755,0.9799257745005572,1.360339247109762,-724.9937040713331,0.0153242241089733,21.203527816707485,0.999824730674528,1.2504212384635178,-520.9039030270856,0.1618667381877302,0.219505723279256,mnist,dendritic_shunting,0,40,42,5f,per_soma,0.700124979019165,0.7005833387374878,0.7027999758720398,0.2480637555798659,0.9157254283242666,0.0521959634855963
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_1,1.000000208426433,1.2592527093093266e-07,1.258768307165679e-07,3.88533949759456e-11,0.999999999999984,0.010242275105646,2.571307514286914,0.9998957301170096,0.3639966210026355,-5.885749400088336,0.1572186511296492,24.58138739457724,0.9814722420636944,1.3817383055162025,-639.1229389498037,0.0435413345873642,17.66292822376874,0.9912249885506652,1.2310418795756932,-329.730145633019,0.0097802598208475,15.939577380257573,0.9999049540904076,1.1527631578237298,-282.08704205063407,0.2459742897987612,0.2216137005732609,mnist,dendritic_shunting,0,40,43,5f,per_soma,0.7583958506584167,0.7524166703224182,0.7660999894142151,0.113677316542285,0.8670452585730577,0.0337610747665167
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_10,1.0000001563244827,9.280924658127293e-08,1.8038520252110637e-07,1.628327517329532e-08,0.9999999999999912,0.0633196395177107,5.716598739508301,0.997372614841839,0.7361571838885991,-34.686777067578234,0.1693762368880785,31.180867087232443,0.9802464513512548,1.4773136298070877,-1067.686886061861,0.0805999301373958,38.25887833809095,0.9907411994645025,1.575379234016959,-1509.45043247408,0.0564795809869582,35.96110751010581,0.9978264959603071,1.5185255888224036,-1410.0303684076944,0.2485602828613246,0.2233687215126477,mnist,dendritic_shunting,5,40,42,5f,per_soma,0.9157499670982361,0.9045833349227905,0.9110999703407288,0.08877630675068271,0.8392220501283599,0.024120349150437606
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_11,1.0000005063165749,8.883754897744679e-08,2.931410088250549e-07,1.844119868864105e-08,0.999999999999992,0.0574374749110295,7.909509835577018,0.997342750435544,0.8326848930925047,-84.41939239363256,0.1503021109562654,36.57043233400317,0.9826615839189804,1.5003057719489807,-1844.452465303532,0.0732046370036327,46.7853715277286,0.9934313421722384,1.6696439384441228,-2197.7865223917665,0.054027992229049,44.56868316961884,0.997618263836337,1.61830808969984,-2098.615076760292,0.2237411139389538,0.2232443203146641,mnist,dendritic_shunting,5,40,43,5f,per_soma,0.9136666655540466,0.9022499918937683,0.9126999974250793,0.0770974739526327,0.8369590453516181,0.019176644774583695
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_12,1.0000002978332792,1.1273040916726733e-07,2.3692499631047365e-07,3.425975341828235e-09,0.9999999999999876,0.0472535533973803,4.328085023661615,0.9983690781475264,0.5371782475434246,-25.78354277689288,0.1562012640329507,30.41738457381465,0.9797361688086094,1.3979595608326427,-1371.3969348878602,0.0690346919000148,24.802843524059952,0.9905615989323302,1.3863322142185124,-646.2274850875435,0.041646196005436,21.983738217326277,0.9985938249875574,1.320375656191281,-509.283724805832,0.2557630822399973,0.2230577004643587,mnist,dendritic_shunting,5,40,44,5f,per_soma,0.9045624732971191,0.8955833315849304,0.8962000012397766,0.08716657213293591,0.8491539666750878,0.027388495894578792
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_13,1.0000003574189296,7.609145972578452e-08,2.9925043257394864e-07,0.0,0.9999999999999938,0.0510149406125912,5.614225493843926,0.9983282400149844,0.7312698883060805,-32.779588404623865,0.1672997910242814,33.81659827647151,0.9783038418883272,1.516403928986355,-1230.8680000697311,0.076373375665683,38.69443320282908,0.9888621124008168,1.577640397631062,-1557.0029862387971,0.044585599635656,36.2662699219927,0.9986673551399718,1.5173540204921123,-1449.7060032171626,0.2301926354476299,0.2231987657455297,mnist,dendritic_shunting,5,40,45,5f,per_soma,0.9133332967758179,0.9046666622161865,0.9096999764442444,0.09092641535859841,0.8463705093249815,0.031787776030027005
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_14,1.0000002234319427,8.697442891325528e-08,1.7696082541176605e-07,1.98723776626844e-08,0.9999999999999922,0.050413319411186,5.031783764454842,0.9977112098721048,0.6627608512861577,-28.421834494181518,0.1775120915128634,29.1660104445991,0.9768673608619228,1.4333592989983752,-1003.6148205247904,0.0776159969659952,32.297921024986245,0.9893197579580058,1.5061296040063334,-1059.3733401549985,0.0507096046438583,29.75964507210642,0.9978107432903652,1.4468872179796528,-941.1766892282576,0.2457706423802048,0.2229671449615405,mnist,dendritic_shunting,5,40,46,5f,per_soma,0.9080625176429749,0.8949166536331177,0.9002999663352966,0.09989609454686821,0.8433687527201758,0.026906392322136895
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_15,1.0000021592722796,1.0385609662796993e-07,4.6442239276935973e-07,6.263994847120135e-09,0.999999999999989,0.2958541695888226,17.12621911505683,0.9526916221827442,1.2208296719548464,-327.6290309878956,0.4512309798827538,71.80728409913182,0.8848751564934011,1.8392514234123527,-5776.444560888178,0.310988194667376,119.81636707023682,0.9404704919267556,2.06175813872747,-15249.75539922385,0.2931070648706876,111.29656130144342,0.9534607529815736,2.014165991358062,-13713.943817276846,0.0675182237683105,0.2239963996868867,noise_resilience,dendritic_shunting,5,40,42,5f,per_soma,0.9417500495910645,0.8720000386238098,0.8950000405311584,0.1402427852153778,0.8409284667726238,0.017881129796688378
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_16,1.0000017720415304,1.1012263706336069e-07,4.193808060495196e-07,4.2713909606707965e-09,0.9999999999999878,0.3105126023292541,17.753058660136034,0.9481088310888888,1.2374710499379329,-350.47186602757995,0.4627967797792874,70.86395245714064,0.8789754070375155,1.8344276048924495,-5600.411886359586,0.3258685171604156,124.1929206407564,0.9357013660280528,2.0769735994688947,-16394.687782404184,0.3078554478975442,115.97607102741703,0.9489085417391826,2.0310056637177887,-14929.849283816562,0.0680291012615725,0.2239427451904003,noise_resilience,dendritic_shunting,5,40,43,5f,per_soma,0.9465000629425049,0.8960000276565552,0.8700000643730164,0.1369282626188718,0.8395025495309618,0.018013069262871384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_17,1.0000017423056888,1.1406632082981023e-07,3.3733997178504266e-07,0.0,0.9999999999999868,0.3166966277819413,17.76707230766779,0.9452660663400448,1.235549941912201,-355.9999800945444,0.4462736455293802,70.13849247564008,0.8868663269174777,1.827399090878004,-5566.347039477374,0.3295902357651637,123.35670222737404,0.934391258908462,2.07529589440133,-16124.573684481058,0.3141506062104152,115.00255783053136,0.9460464052203392,2.0296921875322287,-14601.577959954318,0.0694769984475624,0.2236529496999887,noise_resilience,dendritic_shunting,5,40,44,5f,per_soma,0.952375054359436,0.9080000519752502,0.8960000276565552,0.11668340976421648,0.8397459524891291,0.015439629554748535
