seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
2110,aligned_strong,fresh,adam,exact,0.03,True,True,4096,3.2830890611283077e-06,3.203868643995249e-06,0.9564315307730576,0.936456893405146,1.1350876435812738,0.5154230536729504,0.8531957088021049,0.9580296653136565,0.9440706350621701,1.1180711564240446,0.5051089901556169,0.8355286091550849,0.8072473252440812,0.7894408404263678
2110,aligned_strong,fresh,adam,unit_broadcast,0.03,True,True,2048,6.034693365762345e-05,5.702195841766342e-05,0.9816845416893967,0.9271516207550186,1.156180284987694,0.5340873138720224,0.8829279366715352,0.9818285038270932,0.9284074660958902,1.1533148562734787,0.5312445098386325,0.8787343748286818,0.8041630107778099,0.8224382322651931
2110,aligned_strong,fresh,adam,calibrated_broadcast,0.03,True,True,2048,6.0347932606274735e-05,5.702271626176412e-05,0.9816841288614178,0.9271517963712108,1.1561798838830744,0.5340868883157953,0.8829275516145049,0.9818280246271384,0.9284069059985479,1.1533161329371602,0.5312454730067119,0.8787359920628405,0.8041630820102759,0.822441945365641
2110,aligned_strong,fresh,adam,ancestry_three_oracle,0.03,True,True,4096,5.425343970714887e-06,5.3762731087366865e-06,0.9558525945916845,0.9408873036715917,1.1251590606846236,0.5134181302320091,0.8511756636517395,0.9568936162909409,0.94460916566241,1.1168759028386974,0.5064343105557917,0.8396388972071995,0.8102995121830636,0.815431569968123
2110,aligned_strong,fresh,sgd,exact,0.3,True,True,4096,0.00025332825897490845,0.000226065464105997,0.9926728896516546,0.9088644810032391,1.1985516783230221,0.5481043085200296,0.8956233693080525,0.9926912414722967,0.9092966931752603,1.197536572298841,0.5474398235006356,0.8947399356651304,0.7825870851146364,0.7762839121599314
2110,aligned_strong,fresh,sgd,unit_broadcast,0.3,True,True,4096,0.00010905144053815222,0.00010162439955022986,0.9998259074901922,0.894812342714246,1.231900954418906,0.5507629908655002,0.8946281436978238,0.9998264990973396,0.8957459058080708,1.2296649629866465,0.550344297438151,0.8948350007428669,0.7438719769335718,0.7406403085964293
2110,aligned_strong,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.0003553727815941524,0.00032050262021502394,0.9982173710136226,0.9015437074702282,1.2158428732336148,0.5518633561568915,0.8980543258543519,0.9982047062872725,0.9018279634436642,1.2151680812484007,0.5539267278679144,0.899947468191164,0.7695996081737114,0.7752051728674823
2110,aligned_strong,fresh,sgd,ancestry_three_oracle,0.3,True,True,4096,0.0002471907448253476,0.00022069986223895752,0.994743474663093,0.9049593580755436,1.2077525684919563,0.548200247576016,0.8956949272159264,0.9947651051437025,0.9057936086989195,1.2057825873909298,0.5471693048598799,0.8944120455566793,0.7732822933185488,0.7669903744759157
2110,opposed_strong,fresh,adam,exact,0.03,True,True,4096,1.763901536325921e-05,1.8337194101819752e-05,0.9991725818639324,0.8672062530021398,1.2992397838363117,0.5201767201374203,0.8646588639491246,0.9991936020783342,0.8906815852563719,1.2418284550228589,0.5196092888358708,0.8659288577316171,0.6142027540676643,0.6213766532457562
2110,opposed_strong,fresh,adam,unit_broadcast,0.03,True,True,1024,0.6975037889222938,0.722101886327565,0.8915607731239912,0.859685515629313,1.3179617863244435,0.4729770863292049,0.7168935615633204,0.8854724662156226,0.8572528642601456,1.3240487187824506,0.4726651961253963,0.7110403025763014,0.6040318832148276,0.5645874262151863
