seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
2114,aligned_strong,fresh,adam,exact,0.03,True,True,4096,5.565767892426084e-06,5.480230007493565e-06,0.994898027676932,0.897656586937356,1.2250975609138657,0.559282484346286,0.8880351171415162,0.9948856986461719,0.9024830444142313,1.213614027865284,0.5594648945992756,0.8971625005985235,0.7449895148191965,0.7836047039514275
2114,aligned_strong,fresh,adam,unit_broadcast,0.03,True,True,4096,7.158251380510093e-05,7.019473743079405e-05,0.9959939931446553,0.9025319983717214,1.2134979521326865,0.563937847435933,0.8944635763928778,0.9959973534388252,0.9056428893786617,1.2061383166460573,0.5637298005063754,0.888977461738115,0.7690385756615477,0.722057946929426
2114,aligned_strong,fresh,adam,calibrated_broadcast,0.03,True,True,4096,7.158101765922519e-05,7.019309964538375e-05,0.9959943222769382,0.9025323771532296,1.2134970540276153,0.5639383267042509,0.8944646036895569,0.9959976812746321,0.9056425441394883,1.2061391315722265,0.5637304109100979,0.8889793541618002,0.7690407451719674,0.7220647679901797
2114,aligned_strong,fresh,adam,ancestry_three_oracle,0.03,True,True,4096,6.774925328359318e-06,6.5835038054596e-06,0.9945300262618612,0.8973524432289411,1.2258237999995847,0.5583929424960704,0.8869784835838918,0.9945155370833481,0.9050405586827477,1.207560718761333,0.558922307432973,0.8987658998698802,0.7444590578222281,0.7739554219923821
2114,aligned_strong,fresh,sgd,exact,0.3,True,True,4096,0.00019174817044806906,0.00019022933646596458,0.9999971701444861,0.9093877929189331,1.197322695482137,0.5650255798784526,0.9089921180749205,0.9999971194511056,0.9148569885740994,1.1845356848778215,0.5720160714326196,0.9104952508091184,0.8023647933495471,0.8091595236333322
2114,aligned_strong,fresh,sgd,unit_broadcast,0.3,True,True,4096,0.00012890360869267415,0.00012219002367147393,0.999930925046467,0.9037860945470761,1.2105271015565868,0.5605832599840014,0.9037048882732681,0.9999308934501471,0.9037600403816632,1.2105887675399702,0.5608330610638038,0.9036563910047394,0.7834984551135911,0.7658034068489681
2114,aligned_strong,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.0002896188306754166,0.0002911803616130002,0.9999984341113313,0.9100741101793528,1.19571234053776,0.5653872559518968,0.9095999778664409,0.9999983530979528,0.916045694907338,1.1817704247000669,0.5727940834319298,0.9113859795410344,0.8039215228629539,0.7960146833486412
2114,aligned_strong,fresh,sgd,ancestry_three_oracle,0.3,True,True,4096,0.00019090566283088727,0.00018926580670428037,0.9999909465670802,0.9090945118627598,1.1980113405569612,0.5649886719166897,0.9087454853477795,0.999990834196081,0.9144521881990207,1.1854785057877326,0.5717504856453172,0.9100185042959238,0.8014845982988644,0.8078044036913894
2114,opposed_strong,fresh,adam,exact,0.03,True,True,4096,2.2814971750700586e-05,2.269627400602069e-05,0.9951923036628808,0.8743701392181773,1.2815485169697367,0.5290984121095003,0.8594303677309509,0.9952130476702249,0.8829471793008608,1.2605617993938636,0.5267509305971505,0.8476617712069572,0.6197421977806322,0.5578862064551128
2114,opposed_strong,fresh,adam,unit_broadcast,0.03,True,True,4096,0.8827347485556656,0.8602361321553241,0.6577976442514316,0.8577619890011197,1.3227735762329857,0.4364970641200666,0.5306507810121541,0.6433094621408018,0.8638477146900986,1.307582126547834,0.4376366198410333,0.5169663899517983,0.01651550556739223,0.016962016636571153
