condition,dataset,core,learning_rule,rule_variant,broadcast_mode,broadcast_rank,decoder_update_mode,hsic_enabled,hsic_weight,core_type,normalize_inputs,has_i_to_e,additive_gain_mode,dendritic_normalization,reactivation_enabled,test_acc_mean,test_acc_std,test_acc_min,test_acc_max,n_seeds
revision_additive_gain_normalization_mnist_5seed,mnist,additive,local_ca,5f,per_soma,4,local,False,0.0,dendritic_additive,False,True,input_dependent,False,True,0.9135599732398987,0.005727839274114182,0.9056999683380127,0.9194999933242798,5
revision_additive_gain_normalization_mnist_5seed,mnist,additive,local_ca,5f,per_soma,4,local,False,0.0,dendritic_additive,False,True,learned_gain,False,True,0.9172999739646912,0.0027349561272288197,0.9125999808311462,0.9190999865531921,5
revision_additive_gain_normalization_mnist_5seed,mnist,additive,local_ca,5f,per_soma,4,local,False,0.0,dendritic_additive,False,True,none,False,True,0.9202799797058105,0.0031308089508988615,0.9176999926567078,0.9238999485969543,5
revision_additive_gain_normalization_mnist_5seed,mnist,additive,local_ca,5f,per_soma,4,local,False,0.0,dendritic_additive,False,True,running_stats,False,True,0.9164399743080139,0.006671797321751769,0.9079999923706055,0.9254999756813049,5
revision_additive_gain_normalization_mnist_5seed,mnist,normalized_additive,local_ca,5f,per_soma,4,local,False,0.0,dendritic_normalized_additive,False,True,input_dependent,False,True,0.8801399827003479,0.01357802800932607,0.8608999848365784,0.8988999724388123,5
revision_additive_gain_normalization_mnist_5seed,mnist,normalized_additive,local_ca,5f,per_soma,4,local,False,0.0,dendritic_normalized_additive,False,True,learned_gain,False,True,0.8988399744033814,0.007819067209715898,0.8853999972343445,0.9056999683380127,5
revision_additive_gain_normalization_mnist_5seed,mnist,normalized_additive,local_ca,5f,per_soma,4,local,False,0.0,dendritic_normalized_additive,False,True,none,False,True,0.896239972114563,0.006621029586235569,0.8862999677658081,0.9035999774932861,5
revision_additive_gain_normalization_mnist_5seed,mnist,normalized_additive,local_ca,5f,per_soma,4,local,False,0.0,dendritic_normalized_additive,False,True,running_stats,False,True,0.9005399584770203,0.005840202124952265,0.8941999673843384,0.9077999591827393,5
