seed,task,step,rule,rate,optimizer,primary_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps,first_bound_step,parameters_sha256,g_i0,g_i1
2026090799,aligned_strong,0,exact,0.03,adam,True,0.8723102540903809,0.8615066051176381,0,0,-1,149bdb6fcd0254d5bfb590f703773000fc5101b658ba913cde86d7cfdb0f151a,9.354377264541212,8.099865474894237
2026090799,aligned_strong,0,unit_broadcast,0.03,adam,True,0.8723102540903809,0.8615066051176381,0,0,-1,149bdb6fcd0254d5bfb590f703773000fc5101b658ba913cde86d7cfdb0f151a,9.354377264541212,8.099865474894237
2026090799,aligned_strong,0,calibrated_broadcast,0.03,adam,True,0.8723102540903809,0.8615066051176381,0,0,-1,149bdb6fcd0254d5bfb590f703773000fc5101b658ba913cde86d7cfdb0f151a,9.354377264541212,8.099865474894237
2026090799,aligned_strong,0,ancestry_three_oracle,0.03,adam,True,0.8723102540903809,0.8615066051176381,0,0,-1,149bdb6fcd0254d5bfb590f703773000fc5101b658ba913cde86d7cfdb0f151a,9.354377264541212,8.099865474894237
2026090799,aligned_strong,0,hard_distal_unit_proximal,0.03,adam,True,0.8723102540903809,0.8615066051176381,0,0,-1,149bdb6fcd0254d5bfb590f703773000fc5101b658ba913cde86d7cfdb0f151a,9.354377264541212,8.099865474894237
2026090799,aligned_strong,0,swapped_distal_unit_proximal,0.03,adam,True,0.8723102540903809,0.8615066051176381,0,0,-1,149bdb6fcd0254d5bfb590f703773000fc5101b658ba913cde86d7cfdb0f151a,9.354377264541212,8.099865474894237
2026090799,aligned_strong,0,hard_distal_and_proximal,0.03,adam,True,0.8723102540903809,0.8615066051176381,0,0,-1,149bdb6fcd0254d5bfb590f703773000fc5101b658ba913cde86d7cfdb0f151a,9.354377264541212,8.099865474894237
2026090799,aligned_strong,0,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,0.8723102540903809,0.8615066051176381,0,0,-1,149bdb6fcd0254d5bfb590f703773000fc5101b658ba913cde86d7cfdb0f151a,9.354377264541212,8.099865474894237
2026090799,aligned_strong,0,shunt_proportional_unit_proximal,0.03,adam,True,0.8723102540903809,0.8615066051176381,0,0,-1,149bdb6fcd0254d5bfb590f703773000fc5101b658ba913cde86d7cfdb0f151a,9.354377264541212,8.099865474894237
2026090799,aligned_strong,1,exact,0.03,adam,True,0.8071515548915779,0.7976621936606951,0,0,-1,b630a3a761d96f3de7b7839a19f59176acf378273702e2545fe25381a990424c,9.077913721647423,7.860478324474733
2026090799,aligned_strong,1,unit_broadcast,0.03,adam,True,0.8071515458958907,0.797662185137477,0,0,-1,a4134fff99b22e1b5f8965053e9d426086ee5445195163c34a70524f4ce68a2b,9.077913667544193,7.860478297263617
2026090799,aligned_strong,1,calibrated_broadcast,0.03,adam,True,0.8071515545278531,0.7976621933028453,0,0,-1,f2823070ad7d0640c1668fef6c418c43452d9c7b6cc7125792e69c9e3c5247ee,9.077913721647423,7.860478324474733
2026090799,aligned_strong,1,ancestry_three_oracle,0.03,adam,True,0.8071515548915779,0.7976621936606951,0,0,-1,192bb0e35136a39b3351a9f65df43a498e55280be6962f4517505583134b33b2,9.077913721647423,7.860478324474733
2026090799,aligned_strong,1,hard_distal_unit_proximal,0.03,adam,True,0.8071515472327165,0.7976621865566981,0,0,-1,2da3f605142b8262fba4a8bea62902d1e524ceaa885d9bff7234490c8a3cfb6e,9.077913667544193,7.860478297263617
2026090799,aligned_strong,1,swapped_distal_unit_proximal,0.03,adam,True,0.8071515475234389,0.7976621868353677,0,0,-1,62a1cd5b3b3e61f59af00b5526a64edb3afe51a697bd983fcc9079ccf73a92cf,9.077913667544193,7.860478297263617
2026090799,aligned_strong,1,hard_distal_and_proximal,0.03,adam,True,0.8108696405443239,0.8011529984287012,0,0,-1,5078eddc1c9853c3388e989da8a0df97e30008b45432ed93dab4bf7afbb65955,9.354377264541212,8.099865474894237
2026090799,aligned_strong,1,ancestry_two_leaf_oracle_unit_proximal,0.03,adam,True,0.8071515533290637,0.7976621922974398,0,0,-1,ee72ad28af71e218747ac165e3fdd752d8c5f561d91cfa99270e2b60a1ff4797,9.077913667544193,7.860478297263617
2026090799,aligned_strong,1,shunt_proportional_unit_proximal,0.03,adam,True,0.8071515471916655,0.7976621865124373,0,0,-1,f91a09e67d60fd96ae362e4523c2a306e2a52b97408ef0b78a65f6740fde9b83,9.077913667544193,7.860478297263617
2026090799,aligned_strong,4,exact,0.03,adam,True,0.623395375137443,0.6172606502328144,0,0,-1,c9b39dfff0d5124e3ee1ad1dedc22273786085cb7c3ac071f642e9ae69899fde,8.306505189257258,7.184813877989811
2026090799,aligned_strong,4,unit_broadcast,0.03,adam,True,0.6231776032157229,0.6170811843320949,0,0,-1,68ff36115bddc9d575b4fc2393c84b1d661f4054559a8c217ec14cd95a7d4ba6,8.306728383504383,7.184839755608894
2026090799,aligned_strong,4,calibrated_broadcast,0.03,adam,True,0.6231776326353594,0.6170812118173292,0,0,-1,f1f997a03c96a9a080133deb3914d04569c487fbb69768160f2e63232743f007,8.306728579395472,7.1848398528513195
2026090799,aligned_strong,4,ancestry_three_oracle,0.03,adam,True,0.6233939489689333,0.6172594641260977,0,0,-1,1502e2bfbca0e6b44b212f01d8fe12006bdf1f50e22e636add578958faa62f98,8.306420736048642,7.184801151568155
2026090799,aligned_strong,4,hard_distal_unit_proximal,0.03,adam,True,0.6241600561661022,0.6179923790317515,0,0,-1,7ccfeef939fc6adade67cf9087ef5ed793194f969fc0fe193067f7d95f095481,8.306736608646094,7.184838039592881
