stage,index,architecture,arm,multiplier,seed,best_epoch,best_loss,elapsed_seconds,epoch,train_loss,valid_loss
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,193.98361534590367,164,0.004543303829082784,0.11747597791751226
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,195.090778559912,165,0.0043315974799817076,0.11738850061098735
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,196.31941900099628,166,0.004203795606488402,0.11775123089551925
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,197.42601868591737,167,0.0041218618701331,0.11854394839207331
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,198.54571334994398,168,0.00399866009730489,0.11928294942776362
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,199.65152326691896,169,0.00396808286499668,0.11932555067539215
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,200.76115588692483,170,0.0038036731433400764,0.12054842567443848
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,201.86960176890716,171,0.003700094552651206,0.12046618966261546
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,202.97823449096177,172,0.003600790036564812,0.12073388733466467
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,204.0866045029834,173,0.0034974878245191848,0.12066796521345774
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,205.31935150793288,174,0.0034117635520313806,0.12138216227293014
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,206.42839941894636,175,0.0033103393240920963,0.12108765703439713
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,207.53721707093064,176,0.0032160519015420465,0.12199017584323883
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,208.6455153429415,177,0.0031449967794655326,0.121689088900884
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,209.75414760492276,178,0.0030563074427884707,0.12243696796894074
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,210.86294554697815,179,0.002943309386845361,0.12370886649688084
development,54,additive,neuron_shared,0.3,50200,88,0.09754269123077393,211.97177573898807,180,0.0028930453761936504,0.12358153190215429
development,55,additive,neuron_shared,0.3,50201,1,0.6134860893885294,13.336987092974596,1,1.0687073903514983,0.6134860893885294
development,55,additive,neuron_shared,0.3,50201,2,0.41834799655278526,15.17707088100724,2,0.5064301726982948,0.41834799655278526
development,55,additive,neuron_shared,0.3,50201,3,0.3467998470465342,16.999643723946065,3,0.3875235136836133,0.3467998470465342
development,55,additive,neuron_shared,0.3,50201,4,0.306099525531133,18.849303900962695,4,0.33368558452484454,0.306099525531133
development,55,additive,neuron_shared,0.3,50201,5,0.2839407377243042,20.889399977982976,5,0.3011711723309882,0.2839407377243042
development,55,additive,neuron_shared,0.3,50201,6,0.2664366538524628,22.706234731944278,6,0.2780555951944057,0.2664366538524628
development,55,additive,neuron_shared,0.3,50201,7,0.25133594886461896,24.53139456093777,7,0.2619467826282724,0.25133594886461896
development,55,additive,neuron_shared,0.3,50201,8,0.24011562871932984,26.356726388912648,8,0.24752787429284542,0.24011562871932984
development,55,additive,neuron_shared,0.3,50201,9,0.23106671599547068,28.168268191977404,9,0.23545521315425,0.23106671599547068
development,55,additive,neuron_shared,0.3,50201,10,0.2230485281944275,29.986052030930296,10,0.2249728689326885,0.2230485281944275
development,55,additive,neuron_shared,0.3,50201,11,0.21556752264499665,31.807979697012343,11,0.21579043709851325,0.21556752264499665
development,55,additive,neuron_shared,0.3,50201,12,0.20768790193398792,33.624717251979746,12,0.2073758968964536,0.20768790193398792
development,55,additive,neuron_shared,0.3,50201,13,0.20194208482901255,35.6887529399246,13,0.19946759423994004,0.20194208482901255
development,55,additive,neuron_shared,0.3,50201,14,0.19626203787326812,37.5407827940071,14,0.19287614611552117,0.19626203787326812
development,55,additive,neuron_shared,0.3,50201,15,0.1909731910228729,39.36363596597221,15,0.18620351614787223,0.1909731910228729
development,55,additive,neuron_shared,0.3,50201,16,0.18678995283444721,41.18097230698913,16,0.1798427488179283,0.18678995283444721
development,55,additive,neuron_shared,0.3,50201,17,0.18206187693277995,43.01381276396569,17,0.17382972616147488,0.18206187693277995
development,55,additive,neuron_shared,0.3,50201,18,0.17886955201625823,44.832116869976744,18,0.16899252017127706,0.17886955201625823
development,55,additive,neuron_shared,0.3,50201,19,0.17425477719306945,46.65125578199513,19,0.16343281905543297,0.17425477719306945
development,55,additive,neuron_shared,0.3,50201,20,0.16977739254633586,48.6271455460228,20,0.1583794668475364,0.16977739254633586
development,55,additive,neuron_shared,0.3,50201,21,0.16635693709055582,50.44858728500549,21,0.15368059012008475,0.16635693709055582
development,55,additive,neuron_shared,0.3,50201,22,0.1629944501320521,52.289039531955495,22,0.14901180042231338,0.1629944501320521
development,55,additive,neuron_shared,0.3,50201,23,0.16009408911069234,54.11419669096358,23,0.14443317733387998,0.16009408911069234
development,55,additive,neuron_shared,0.3,50201,24,0.15593432645003,55.930951024987735,24,0.14080546598168128,0.15593432645003
development,55,additive,neuron_shared,0.3,50201,25,0.15377934714158376,57.78982891200576,25,0.13619706973909063,0.15377934714158376
development,55,additive,neuron_shared,0.3,50201,26,0.15105413194497427,59.61170758900698,26,0.1324673431152676,0.15105413194497427
development,55,additive,neuron_shared,0.3,50201,27,0.14797356859842936,61.680632410920225,27,0.12867964562424955,0.14797356859842936
development,55,additive,neuron_shared,0.3,50201,28,0.14639915982882182,63.50471244601067,28,0.12482099116165588,0.14639915982882182
development,55,additive,neuron_shared,0.3,50201,29,0.1443520200252533,65.31923988193739,29,0.12194255446182921,0.1443520200252533
development,55,additive,neuron_shared,0.3,50201,30,0.1417847779591878,67.13833047391381,30,0.11829235981357225,0.1417847779591878
development,55,additive,neuron_shared,0.3,50201,31,0.14050417164961496,68.95223786402494,31,0.11587994561550465,0.14050417164961496
development,55,additive,neuron_shared,0.3,50201,32,0.13805894794066748,70.77281726791989,32,0.11265421527972881,0.13805894794066748
development,55,additive,neuron_shared,0.3,50201,33,0.1351179466843605,72.58699878596235,33,0.10977113363828431,0.1351179466843605
development,55,additive,neuron_shared,0.3,50201,34,0.13339321108659108,74.44033657293767,34,0.10703760803617696,0.13339321108659108
development,55,additive,neuron_shared,0.3,50201,35,0.13139225455125172,76.4152394119883,35,0.10410435277810122,0.13139225455125172
development,55,additive,neuron_shared,0.3,50201,36,0.1299483458995819,78.27448823698796,36,0.10132598022910509,0.1299483458995819
development,55,additive,neuron_shared,0.3,50201,37,0.12818460313479105,80.10431747091934,37,0.09916299466598541,0.12818460313479105
development,55,additive,neuron_shared,0.3,50201,38,0.12679702691237132,81.94242034992203,38,0.09654943337862162,0.12679702691237132
development,55,additive,neuron_shared,0.3,50201,39,0.12512183314561845,83.76065835694317,39,0.09370352440771271,0.12512183314561845
development,55,additive,neuron_shared,0.3,50201,40,0.12337227008740108,85.58477720094379,40,0.0918743824784426,0.12337227008740108
development,55,additive,neuron_shared,0.3,50201,41,0.1229201779961586,87.40261160000227,41,0.08927532248793447,0.1229201779961586
development,55,additive,neuron_shared,0.3,50201,42,0.12016875511407853,89.4511023729574,42,0.08713583693780164,0.12016875511407853
development,55,additive,neuron_shared,0.3,50201,43,0.11980886695782343,91.26715061091818,43,0.08505728959720185,0.11980886695782343
development,55,additive,neuron_shared,0.3,50201,44,0.11906538198391596,93.08918972592801,44,0.08267776842447037,0.11906538198391596
development,55,additive,neuron_shared,0.3,50201,45,0.1179965888063113,94.9071091049118,45,0.08048798036860659,0.1179965888063113
development,55,additive,neuron_shared,0.3,50201,46,0.11631923105319342,96.72813117597252,46,0.0790355962285019,0.11631923105319342
development,55,additive,neuron_shared,0.3,50201,47,0.11548335127035776,98.56212902697735,47,0.07731530318987813,0.11548335127035776
development,55,additive,neuron_shared,0.3,50201,48,0.11414528959989548,100.38388696499169,48,0.07543545642352485,0.11414528959989548
development,55,additive,neuron_shared,0.3,50201,49,0.11402273738384247,102.36081415391527,49,0.07435104353947843,0.11402273738384247
development,55,additive,neuron_shared,0.3,50201,50,0.1127515778740247,104.18324628693517,50,0.07249109676860749,0.1127515778740247
development,55,additive,neuron_shared,0.3,50201,51,0.11255510737498602,106.00173054193147,51,0.07057371835640454,0.11255510737498602
development,55,additive,neuron_shared,0.3,50201,52,0.11151236142714818,107.82437679497525,52,0.06904816258936486,0.11151236142714818
development,55,additive,neuron_shared,0.3,50201,53,0.11120878577232361,109.6484423900256,53,0.06767547088972431,0.11120878577232361
development,55,additive,neuron_shared,0.3,50201,54,0.11032503092288971,111.46904796292074,54,0.06633382143967963,0.11032503092288971
development,55,additive,neuron_shared,0.3,50201,55,0.10965774607658386,113.29507970798295,55,0.06482192015949081,0.10965774607658386
development,55,additive,neuron_shared,0.3,50201,56,0.1093240379691124,115.29671688296366,56,0.06327184457133742,0.1093240379691124
development,55,additive,neuron_shared,0.3,50201,57,0.10824459236860275,117.11590069392696,57,0.061778389402922795,0.10824459236860275
development,55,additive,neuron_shared,0.3,50201,58,0.10796292422215144,118.93377419293392,58,0.0604013674991562,0.10796292422215144
development,55,additive,neuron_shared,0.3,50201,59,0.10750923440853755,120.75849060399923,59,0.05917013131399104,0.10750923440853755
development,55,additive,neuron_shared,0.3,50201,60,0.10742702585458755,122.60215398296714,60,0.057699254604967984,0.10742702585458755
development,55,additive,neuron_shared,0.3,50201,61,0.10635838335752487,124.42446465801913,61,0.0566550076324889,0.10635838335752487
development,55,additive,neuron_shared,0.3,50201,62,0.1055781717101733,126.24514949100558,62,0.055464181147436516,0.1055781717101733
development,55,additive,neuron_shared,0.3,50201,63,0.10511731988191604,128.08546921797097,63,0.054497585889506844,0.10511731988191604
development,55,additive,neuron_shared,0.3,50201,63,0.10511731988191604,130.0793110949453,64,0.05305178648732761,0.1053339327176412
development,55,additive,neuron_shared,0.3,50201,65,0.10469585579633713,131.9010093730176,65,0.052327696075464815,0.10469585579633713
development,55,additive,neuron_shared,0.3,50201,66,0.10453537857532501,133.77138169796672,66,0.05093531257552194,0.10453537857532501
development,55,additive,neuron_shared,0.3,50201,67,0.10420574724674225,135.59468724695034,67,0.05005413687173674,0.10420574724674225
development,55,additive,neuron_shared,0.3,50201,68,0.10405858033895493,137.4167338629486,68,0.04877594867324893,0.10405858033895493
development,55,additive,neuron_shared,0.3,50201,69,0.1038594025572141,139.2359324740246,69,0.04797248164825934,0.1038594025572141
development,55,additive,neuron_shared,0.3,50201,70,0.10297912190357844,141.05843202699907,70,0.04691874584619035,0.10297912190357844
development,55,additive,neuron_shared,0.3,50201,71,0.10280051622788111,143.03650536993518,71,0.04581010270308941,0.10280051622788111
development,55,additive,neuron_shared,0.3,50201,71,0.10280051622788111,144.83092744497117,72,0.04492143389491483,0.10307468463977178
development,55,additive,neuron_shared,0.3,50201,71,0.10280051622788111,146.62646503397264,73,0.043865805848481806,0.10284388134876887
development,55,additive,neuron_shared,0.3,50201,74,0.10242817252874374,148.4468121189857,74,0.042946049066736026,0.10242817252874374
development,55,additive,neuron_shared,0.3,50201,75,0.102193687637647,150.26327470492106,75,0.042162282699520916,0.102193687637647
development,55,additive,neuron_shared,0.3,50201,76,0.10198252205053965,152.09210985491518,76,0.04123740823582766,0.10198252205053965
development,55,additive,neuron_shared,0.3,50201,76,0.10198252205053965,153.88957394298632,77,0.040380529118107356,0.10198862500985463
development,55,additive,neuron_shared,0.3,50201,78,0.10154923196633657,155.868205612991,78,0.03949027095842076,0.10154923196633657
development,55,additive,neuron_shared,0.3,50201,78,0.10154923196633657,157.6618672920158,79,0.03867281305088483,0.10226878557602564
development,55,additive,neuron_shared,0.3,50201,80,0.10113455551862717,159.49052924197167,80,0.03794567995367849,0.10113455551862717
development,55,additive,neuron_shared,0.3,50201,80,0.10113455551862717,161.2899733899394,81,0.0371369894722754,0.1013507392803828
development,55,additive,neuron_shared,0.3,50201,82,0.10021787454684575,163.114040144952,82,0.03589664211873203,0.10021787454684575
development,55,additive,neuron_shared,0.3,50201,83,0.10010996089378993,164.93203350296244,83,0.03542844330931597,0.10010996089378993
development,55,additive,neuron_shared,0.3,50201,84,0.10008525756994884,166.7492881839862,84,0.034729142762482804,0.10008525756994884
development,55,additive,neuron_shared,0.3,50201,85,0.0998505539894104,168.57231313502416,85,0.03369003864738377,0.0998505539894104
development,55,additive,neuron_shared,0.3,50201,86,0.0993089924454689,170.57882679393515,86,0.0332665848644807,0.0993089924454689
development,55,additive,neuron_shared,0.3,50201,86,0.0993089924454689,172.37293933099136,87,0.03232953804941412,0.09953276701768239
development,55,additive,neuron_shared,0.3,50201,88,0.09885293928782145,174.21894017700106,88,0.03153285347024336,0.09885293928782145
development,55,additive,neuron_shared,0.3,50201,88,0.09885293928782145,176.01516483200248,89,0.03107199129311645,0.09908028835058212
development,55,additive,neuron_shared,0.3,50201,88,0.09885293928782145,177.80890401091892,90,0.030192136888372453,0.09904263059298198
development,55,additive,neuron_shared,0.3,50201,88,0.09885293928782145,179.6054757849779,91,0.029640194132646666,0.09938386712471645
development,55,additive,neuron_shared,0.3,50201,88,0.09885293928782145,181.40002549893688,92,0.02907697492318743,0.0992235746383667
development,55,additive,neuron_shared,0.3,50201,88,0.09885293928782145,183.3927138230065,93,0.028367039009413505,0.09913615427414577
development,55,additive,neuron_shared,0.3,50201,88,0.09885293928782145,185.1867642699508,94,0.027816724874317012,0.09893442332744598
development,55,additive,neuron_shared,0.3,50201,95,0.09845752098162969,187.00483958702534,95,0.026944632845078694,0.09845752098162969
development,55,additive,neuron_shared,0.3,50201,96,0.09835554426908492,188.8281568059465,96,0.0264657518796702,0.09835554426908492
development,55,additive,neuron_shared,0.3,50201,96,0.09835554426908492,190.62656454998069,97,0.025939349550753832,0.09915983436504999
development,55,additive,neuron_shared,0.3,50201,96,0.09835554426908492,192.42798027698882,98,0.02524435660861274,0.09840768190224966
development,55,additive,neuron_shared,0.3,50201,96,0.09835554426908492,194.22880881791934,99,0.024676911750847987,0.09854103455940882
development,55,additive,neuron_shared,0.3,50201,96,0.09835554426908492,196.18954408401623,100,0.024085259986446894,0.09837247574329376
development,55,additive,neuron_shared,0.3,50201,101,0.0980005685488383,198.01393138698768,101,0.02364431287439421,0.0980005685488383
development,55,additive,neuron_shared,0.3,50201,102,0.09799986958503723,199.8323201329913,102,0.023163455201590313,0.09799986958503723
development,55,additive,neuron_shared,0.3,50201,102,0.09799986958503723,201.63108642492443,103,0.02275369381977919,0.09835489277044931
development,55,additive,neuron_shared,0.3,50201,104,0.09732678431272507,203.45532775798347,104,0.022356030016027865,0.09732678431272507
development,55,additive,neuron_shared,0.3,50201,104,0.09732678431272507,205.25430818891618,105,0.021769053847628072,0.09748535104592641
development,55,additive,neuron_shared,0.3,50201,106,0.09729295359055201,207.07811806502286,106,0.02125381764539696,0.09729295359055201
development,55,additive,neuron_shared,0.3,50201,106,0.09729295359055201,208.88213287794497,107,0.020704440331641347,0.09746534528334935
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,210.88924728392158,108,0.020261068065512054,0.09655902264515559
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,212.68762823799625,109,0.019734606607519883,0.09791762453317643
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,214.48762681300286,110,0.019270784320666434,0.09743984514474868
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,216.29398856300395,111,0.018887745612796318,0.09732279590765636
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,218.0948868630221,112,0.018433196678202837,0.09777042337258657
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,219.90669400501065,113,0.018024233105453723,0.09795946242411932
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,221.70154805690981,114,0.017762956635511303,0.09819378737608592
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,223.71619231300429,115,0.017389590207962914,0.09821668537457784
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,225.51317181391641,116,0.016934286562745718,0.09855036421616872
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,227.31084783095866,117,0.01660466586497236,0.09927449989318847
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,229.107368954923,118,0.016264360848853878,0.09858774550755818
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,230.90718686091714,119,0.015812982012458305,0.09855783514181773
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,232.70690646697767,120,0.01546171394751427,0.09865866235891978
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,234.51268704095855,121,0.015156473932252761,0.09833620961507161
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,236.47423850290943,122,0.01464809851344437,0.09926415687799453
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,238.2720174199203,123,0.014521535183798442,0.09862433441480001
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,240.08064716798253,124,0.014091461981111702,0.09907049763202667
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,241.8770041629905,125,0.013910099059006477,0.09952487589915593
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,243.71961105801165,126,0.013495882886382652,0.09967111627260844
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,245.5155636339914,127,0.013170076858628778,0.09936387215058008
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,247.3109595340211,128,0.012831423907203878,0.10027132366100946
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,249.10600482590962,129,0.012523195857400114,0.10095567568143209
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,251.07384804298636,130,0.012135437018475793,0.10047806084156036
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,252.87382018892094,131,0.012064274724949389,0.10173955468336741
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,254.68122495396528,132,0.011710568893443239,0.10271544871727625
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,256.50409429497086,133,0.01150231441344194,0.10288054192066193
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,258.30934443091974,134,0.01116277813723192,0.1026778537829717
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,260.1128098280169,135,0.010893511957429509,0.10329111262162527
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,261.9158143659588,136,0.010677251382730901,0.10395402224858602
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,263.89301016391255,137,0.01043806020715373,0.10314771282672883
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,265.6921893329127,138,0.01019666212402839,0.10401543287436167
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,267.5013773390092,139,0.00995853814752178,0.1036092699766159
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,269.3016797519522,140,0.009627907408123955,0.1037799797654152
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,271.12209199694917,141,0.009422990012953573,0.10497171876827875
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,272.9267628659727,142,0.00908986942228326,0.10530598264932632
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,274.72545484791044,143,0.008800541001193702,0.10496629051367441
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,276.7198118829401,144,0.00876611167505542,0.10536640389760335
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,278.5248438309645,145,0.00834485946688801,0.10507219566901525
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,280.337571456912,146,0.008201478125943623,0.10475614490111669
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,282.12303521996364,147,0.007983762599983589,0.10539619781573613
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,284.0831857699668,148,0.007733183511671551,0.1064665338198344
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,285.8830488260137,149,0.007576421402305603,0.10673453223705291
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,287.6837277869927,150,0.007376249737175617,0.10713311862945557
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,289.48110957595054,151,0.007190030286128217,0.10603979756434759
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,291.4362771930173,152,0.006994052650159265,0.10681982908646266
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,293.23519774293527,153,0.006796285214071023,0.10699355268478393
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,295.040799897979,154,0.006669441178599571,0.10848964029550552
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,296.8398190179141,155,0.00645274859407243,0.10776648132006328
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,298.640395800001,156,0.006263721647593094,0.10892160564661026
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,300.43786930898204,157,0.006101610738427398,0.10958382974068324
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,302.2462448379956,158,0.006034979724295517,0.10970434099435807
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,304.2247300989693,159,0.005926389667017267,0.10964288969834646
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,306.0305756019661,160,0.00576756670550899,0.1102627148826917
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,307.8293144039344,161,0.0056477121852754435,0.11050229001045227
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,309.62871504202485,162,0.005433988558039307,0.11066068271795909
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,311.4288115069503,163,0.005358637149564605,0.11091773144404093
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,313.2306839709636,164,0.005203645942643523,0.11169607172409693
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,315.0267773969099,165,0.005025590015723905,0.11220504436890284
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,317.0198837990174,166,0.004964689129686102,0.11373895408709844
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,318.83601208694745,167,0.004749681114496545,0.11312482023239136
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,320.6415202820208,168,0.004603534904704925,0.11187688587109249
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,322.4415459570009,169,0.004465712522939244,0.1126434314052264
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,324.2408670450095,170,0.004356944175595616,0.11309354768196742
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,326.04361572593916,171,0.004235610238306145,0.11267757179339727
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,327.84314153296873,172,0.004085769827299295,0.1129767692287763
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,329.6421879529953,173,0.003930022401309156,0.11284624083836874
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,331.62269816198386,174,0.0039053184185870627,0.11291831386089325
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,333.42595172894653,175,0.0037833192742409857,0.11290641005833944
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,335.2262161929393,176,0.003652348050580142,0.11318722212314605
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,337.0249009549152,177,0.003510418012391459,0.11428138397137325
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,338.824712681002,178,0.003418145661658429,0.11447811094919841
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,340.63649494200945,179,0.0032802963371765105,0.11515942877531052
development,55,additive,neuron_shared,0.3,50201,108,0.09655902264515559,342.43680969497655,180,0.0032766924878740882,0.11522829735279083
development,56,additive,neuron_shared,0.3,50202,1,0.6224071083068847,9.308020950993523,1,1.0841471578212494,0.6224071083068847
development,56,additive,neuron_shared,0.3,50202,2,0.4241163885593414,10.486802430008538,2,0.5093449734626933,0.4241163885593414
development,56,additive,neuron_shared,0.3,50202,3,0.3490610140959422,11.628981276997365,3,0.38611020116095846,0.3490610140959422
development,56,additive,neuron_shared,0.3,50202,4,0.3109258546034495,12.772051448002458,4,0.33131404102165646,0.3109258546034495
development,56,additive,neuron_shared,0.3,50202,5,0.28720583923657733,14.069363933987916,5,0.2986220141199041,0.28720583923657733
development,56,additive,neuron_shared,0.3,50202,6,0.2673841694196065,15.211551200947724,6,0.2762929374708774,0.2673841694196065
development,56,additive,neuron_shared,0.3,50202,7,0.2548894809087118,16.350624525919557,7,0.2587726131240104,0.2548894809087118
development,56,additive,neuron_shared,0.3,50202,8,0.24314423886934916,17.500657425960526,8,0.2455232079200288,0.24314423886934916
development,56,additive,neuron_shared,0.3,50202,9,0.23266150244077047,18.641887989011593,9,0.2340205765943578,0.23266150244077047
development,56,additive,neuron_shared,0.3,50202,10,0.22541044640541077,19.801187493954785,10,0.22459086205096954,0.22541044640541077
development,56,additive,neuron_shared,0.3,50202,11,0.2180062045256297,20.93953608290758,11,0.21497335372135995,0.2180062045256297
development,56,additive,neuron_shared,0.3,50202,12,0.21093374959627786,22.079734441940673,12,0.20648040975186419,0.21093374959627786
development,56,additive,neuron_shared,0.3,50202,13,0.2052337605158488,23.388010401977226,13,0.19899427740180747,0.2052337605158488
development,56,additive,neuron_shared,0.3,50202,14,0.19930406149228413,24.540901505970396,14,0.19258564888955432,0.19930406149228413
development,56,additive,neuron_shared,0.3,50202,15,0.19369287689526876,25.67889614694286,15,0.1861317346387721,0.19369287689526876
development,56,additive,neuron_shared,0.3,50202,16,0.19025972513357797,26.819514092989266,16,0.1797538196786921,0.19025972513357797
development,56,additive,neuron_shared,0.3,50202,17,0.1841284546852112,27.957315965904854,17,0.1742351760968883,0.1841284546852112
development,56,additive,neuron_shared,0.3,50202,18,0.18077896392345427,29.09910117497202,18,0.16917175744125185,0.18077896392345427
development,56,additive,neuron_shared,0.3,50202,19,0.17665452949206034,30.242752362973988,19,0.1639272302706191,0.17665452949206034
development,56,additive,neuron_shared,0.3,50202,20,0.17160033690929413,31.53274605202023,20,0.15897221522445373,0.17160033690929413
development,56,additive,neuron_shared,0.3,50202,21,0.16901559114456177,32.67364856693894,21,0.15369729487661352,0.16901559114456177
development,56,additive,neuron_shared,0.3,50202,22,0.16536481507619222,33.81987288896926,22,0.14945183789476435,0.16536481507619222
development,56,additive,neuron_shared,0.3,50202,23,0.16254150001207987,34.968874115962535,23,0.14579777498828603,0.16254150001207987
development,56,additive,neuron_shared,0.3,50202,24,0.1587500552733739,36.1114734999137,24,0.1418792392186662,0.1587500552733739
development,56,additive,neuron_shared,0.3,50202,25,0.15442762871583302,37.29342519992497,25,0.13701098178453902,0.15442762871583302
development,56,additive,neuron_shared,0.3,50202,26,0.15151904992262522,38.4342716250103,26,0.1334103433851232,0.15151904992262522
development,56,additive,neuron_shared,0.3,50202,27,0.14992363584041596,39.726467510918155,27,0.12979506621969508,0.14992363584041596
development,56,additive,neuron_shared,0.3,50202,28,0.1471020610332489,40.87862415891141,28,0.12605227567651806,0.1471020610332489
development,56,additive,neuron_shared,0.3,50202,29,0.14408618299166362,42.01895068597514,29,0.12260123072786534,0.14408618299166362
development,56,additive,neuron_shared,0.3,50202,30,0.141233412027359,43.16357199894264,30,0.11980810759470184,0.141233412027359
development,56,additive,neuron_shared,0.3,50202,31,0.13966112792491914,44.304843520978466,31,0.11668611086033126,0.13966112792491914
development,56,additive,neuron_shared,0.3,50202,32,0.13756927251815795,45.45264364394825,32,0.11343940458399185,0.13756927251815795
development,56,additive,neuron_shared,0.3,50202,33,0.13628705378373465,46.59017685893923,33,0.11061296542670498,0.13628705378373465
development,56,additive,neuron_shared,0.3,50202,34,0.13346547146638235,47.74463668290991,34,0.10818165265261492,0.13346547146638235
development,56,additive,neuron_shared,0.3,50202,35,0.13212543682257336,49.04442118294537,35,0.10522968922444481,0.13212543682257336
