stage,index,architecture,arm,multiplier,seed,test_accuracy,test_cross_entropy,validation_cross_entropy,selection_validation_loss,best_epoch,final_epoch_valid_loss,epochs,initialized_model_sha256,initialized_core_sha256,final_core_sha256,final_model_sha256,decoder_only_core_unchanged,total_parameters,active_synapses,runtime_commit,elapsed_seconds
development,20,shunting,subtree_k3,0.3,50202,0.9714999794960022,0.09500215947628021,0.10047206282615662,0.100472067852815,177,0.10063083944718043,180,c343c2775ae35123f4f7436e04fa64c45fa3445a5ebd72a953c34e5d1282b75f,2221b0d44bce0387bdcd2bf234269ccd5b87775f60273ca067ccff8ed14b8422,1f44872edd1cfa0e73ff8a53c424f50a347e4d247896d0cfc744d8371b44f0f7,afad5777aebfecc9c17a1d5495561274b53a2ac85e90666d9941b82ca182ff1f,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,245.54059357196093
development,21,shunting,subtree_k3,1.0,50200,0.972000002861023,0.09354344755411148,0.09873970597982407,0.09873970595995585,71,0.1869171070655187,180,610ff1d2c86d06375e0803b3b20820442aa4b28a2e696683739e9148c8e64c47,1b6de14b4d131742766663f5d2d2ef31a0936422d01344fb5490847ab3e83bb1,21d4d79982de2b5ef75121c99d8bd866f6849d8b81aa61d5c5baa73582309ea3,e6dafb050327c9417f1f7ff74225f08c1a3f06d926bb0c4a671a7997489a46f2,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,245.65000220004003
development,22,shunting,subtree_k3,1.0,50201,0.9716999530792236,0.09537722170352936,0.09053343534469604,0.09053343093395233,72,0.17042715406417847,180,69c6e9f848a28d75fb833ab5c5eeb283e3f95f99926d559f6c0926c335e3b6fd,c1782cce71112ef351292e3f4627aeeb8f72186633e43ffbc160f8db9b7396ba,595c8ae85481e023301d1151d61f73e5208fba0b0e8abe08bf1443f2e6e6a831,20231e3944791566a2bd5d386e647b7f9a3073aebf4701073943e777606de10c,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,380.5875480779214
development,23,shunting,subtree_k3,1.0,50202,0.9714999794960022,0.09292786568403244,0.09676867723464966,0.09676867081721624,66,0.18611583729585013,180,c343c2775ae35123f4f7436e04fa64c45fa3445a5ebd72a953c34e5d1282b75f,2221b0d44bce0387bdcd2bf234269ccd5b87775f60273ca067ccff8ed14b8422,e34ba26de7d3d75ee6adec6c3f88894fe2b9d85c35821a6230726ea9c41833a9,92243ba347103818402713d8248646358681e3e6c5d03e7f4b8b93a9932a3ce3,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,239.81745949399192
development,24,shunting,subtree_k3,3.0,50200,0.9722999930381775,0.09071630984544754,0.09802348911762238,0.09802348067363104,29,0.2035695350964864,180,610ff1d2c86d06375e0803b3b20820442aa4b28a2e696683739e9148c8e64c47,1b6de14b4d131742766663f5d2d2ef31a0936422d01344fb5490847ab3e83bb1,9f98f653c692aa6f977de3e019b0578cd8582401f6a1456a92d71ad879556864,ca160a526f53f3eecbd1da0b4426580bcd83ce7123999b4f9dd832492c8e0170,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,244.10160091903526
development,25,shunting,subtree_k3,3.0,50201,0.9721999764442444,0.09647081047296524,0.09125341475009918,0.09125342695911726,30,0.18788555518786113,180,69c6e9f848a28d75fb833ab5c5eeb283e3f95f99926d559f6c0926c335e3b6fd,c1782cce71112ef351292e3f4627aeeb8f72186633e43ffbc160f8db9b7396ba,d95a88ce85a03e1e5b7fbd5af37bc2c0682042d03e7a1887389b8444c785a345,552edd5727fbd1a1265b92598f48d3370789d407fb7b3c1b6d12d6dbef1d45c6,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,241.43331214692444
development,26,shunting,subtree_k3,3.0,50202,0.9717999696731567,0.09546054154634476,0.09552193433046341,0.09552193611860275,29,0.22675811622540157,180,c343c2775ae35123f4f7436e04fa64c45fa3445a5ebd72a953c34e5d1282b75f,2221b0d44bce0387bdcd2bf234269ccd5b87775f60273ca067ccff8ed14b8422,a9e8676934e0c33b14ed6466e49cd181b47682c8fbb55c66f66194afe41d3b93,dc8e560ab4218d139c9dd8871d6da67d2c7ae66a6c0f176245721fe3f0a9ffa3,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,243.64823129901197
development,27,shunting,exact_path,0.3,50200,0.9714999794960022,0.09539501368999481,0.10309985280036926,0.10309985792636871,180,0.10309985792636871,180,610ff1d2c86d06375e0803b3b20820442aa4b28a2e696683739e9148c8e64c47,1b6de14b4d131742766663f5d2d2ef31a0936422d01344fb5490847ab3e83bb1,1185ee1205db97365f129988a6ed28714838908c25c00f95267a4daf7a1ee6a8,3947e2126fee44f9685ff04e0e9f9aefdb2968d7a00eec048d3557d731a3d7e5,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,244.92093931196723
development,28,shunting,exact_path,0.3,50201,0.9704999923706055,0.10035952925682068,0.09201476722955704,0.09201476907730102,180,0.09201476907730102,180,69c6e9f848a28d75fb833ab5c5eeb283e3f95f99926d559f6c0926c335e3b6fd,c1782cce71112ef351292e3f4627aeeb8f72186633e43ffbc160f8db9b7396ba,12ab980ce9a2267f53186e8b0d2b27e86d8f68c67ded3ac29ebed54fbdd0d6c6,65ce97c26e8401fe4d3fa2e5d31061c87dd0827d14ad519349f97d57297d77b3,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,244.3256812209729
development,29,shunting,exact_path,0.3,50202,0.9713999629020691,0.09402351081371307,0.0981408953666687,0.09814089858531952,180,0.09814089858531952,180,c343c2775ae35123f4f7436e04fa64c45fa3445a5ebd72a953c34e5d1282b75f,2221b0d44bce0387bdcd2bf234269ccd5b87775f60273ca067ccff8ed14b8422,743a804b7985d6d9eb2072c547aece8c1f4ef837047cd061fd983ece6322f2f4,c7f21b50c56e66037dee1f0e3b80a4c09f771b278efd803e50a71b7324c5b5fa,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,240.7741833620239
