rate_policy,architecture,metric,contrast,seed,difference
common_original,additive,test_accuracy,subtree_k3_minus_neuron_shared,50309,0.0018999576568603516
common_original,additive,test_accuracy,exact_path_minus_subtree_k3,50300,-0.0003000497817993164
common_original,additive,test_accuracy,exact_path_minus_subtree_k3,50301,0.0004000067710876465
common_original,additive,test_accuracy,exact_path_minus_subtree_k3,50302,0.0023000240325927734
common_original,additive,test_accuracy,exact_path_minus_subtree_k3,50303,0.0004000067710876465
common_original,additive,test_accuracy,exact_path_minus_subtree_k3,50304,0.0
common_original,additive,test_accuracy,exact_path_minus_subtree_k3,50305,-0.00010001659393310547
common_original,additive,test_accuracy,exact_path_minus_subtree_k3,50306,0.0006999969482421875
common_original,additive,test_accuracy,exact_path_minus_subtree_k3,50307,0.0009000301361083984
common_original,additive,test_accuracy,exact_path_minus_subtree_k3,50308,0.000899970531463623
common_original,additive,test_accuracy,exact_path_minus_subtree_k3,50309,0.001300036907196045
common_original,additive,test_accuracy,neuron_shared_minus_decoder_only,50300,0.06980001926422119
common_original,additive,test_accuracy,neuron_shared_minus_decoder_only,50301,0.07160001993179321
common_original,additive,test_accuracy,neuron_shared_minus_decoder_only,50302,0.07289999723434448
common_original,additive,test_accuracy,neuron_shared_minus_decoder_only,50303,0.07539999485015869
common_original,additive,test_accuracy,neuron_shared_minus_decoder_only,50304,0.07769995927810669
common_original,additive,test_accuracy,neuron_shared_minus_decoder_only,50305,0.08319997787475586
common_original,additive,test_accuracy,neuron_shared_minus_decoder_only,50306,0.07739996910095215
common_original,additive,test_accuracy,neuron_shared_minus_decoder_only,50307,0.078000009059906
common_original,additive,test_accuracy,neuron_shared_minus_decoder_only,50308,0.07609999179840088
common_original,additive,test_accuracy,neuron_shared_minus_decoder_only,50309,0.07160001993179321
common_original,additive,test_accuracy,exact_path_minus_neuron_shared,50300,-0.00020003318786621094
common_original,additive,test_accuracy,exact_path_minus_neuron_shared,50301,0.00279998779296875
common_original,additive,test_accuracy,exact_path_minus_neuron_shared,50302,0.004800021648406982
common_original,additive,test_accuracy,exact_path_minus_neuron_shared,50303,0.001300036907196045
common_original,additive,test_accuracy,exact_path_minus_neuron_shared,50304,0.00270003080368042
common_original,additive,test_accuracy,exact_path_minus_neuron_shared,50305,-0.0006999969482421875
common_original,additive,test_accuracy,exact_path_minus_neuron_shared,50306,0.002200007438659668
common_original,additive,test_accuracy,exact_path_minus_neuron_shared,50307,0.0020999908447265625
common_original,additive,test_accuracy,exact_path_minus_neuron_shared,50308,0.000899970531463623
common_original,additive,test_accuracy,exact_path_minus_neuron_shared,50309,0.0031999945640563965
common_original,additive,test_cross_entropy,neuron_shared_minus_strict_scalar,50300,-0.32992539554834366
common_original,additive,test_cross_entropy,neuron_shared_minus_strict_scalar,50301,-0.2582426890730858
common_original,additive,test_cross_entropy,neuron_shared_minus_strict_scalar,50302,-0.26583029329776764
common_original,additive,test_cross_entropy,neuron_shared_minus_strict_scalar,50303,-0.24419620633125305
common_original,additive,test_cross_entropy,neuron_shared_minus_strict_scalar,50304,-0.27488669008016586
common_original,additive,test_cross_entropy,neuron_shared_minus_strict_scalar,50305,-0.3043610453605652
common_original,additive,test_cross_entropy,neuron_shared_minus_strict_scalar,50306,-0.35877028852701187
common_original,additive,test_cross_entropy,neuron_shared_minus_strict_scalar,50307,-0.30365975201129913
common_original,additive,test_cross_entropy,neuron_shared_minus_strict_scalar,50308,-0.2844480648636818
common_original,additive,test_cross_entropy,neuron_shared_minus_strict_scalar,50309,-0.2766093537211418
common_original,additive,test_cross_entropy,subtree_k3_minus_neuron_shared,50300,-0.000739656388759613
common_original,additive,test_cross_entropy,subtree_k3_minus_neuron_shared,50301,-0.008685693144798279
common_original,additive,test_cross_entropy,subtree_k3_minus_neuron_shared,50302,-0.010075196623802185
common_original,additive,test_cross_entropy,subtree_k3_minus_neuron_shared,50303,-0.0019690468907356262
common_original,additive,test_cross_entropy,subtree_k3_minus_neuron_shared,50304,-0.002236790955066681
common_original,additive,test_cross_entropy,subtree_k3_minus_neuron_shared,50305,7.741153240203857e-05
common_original,additive,test_cross_entropy,subtree_k3_minus_neuron_shared,50306,-0.0061954110860824585
common_original,additive,test_cross_entropy,subtree_k3_minus_neuron_shared,50307,-0.004944615066051483
common_original,additive,test_cross_entropy,subtree_k3_minus_neuron_shared,50308,0.0003200843930244446
common_original,additive,test_cross_entropy,subtree_k3_minus_neuron_shared,50309,-0.0035405606031417847
common_original,additive,test_cross_entropy,exact_path_minus_subtree_k3,50300,-0.0006024092435836792
common_original,additive,test_cross_entropy,exact_path_minus_subtree_k3,50301,0.0031532570719718933
common_original,additive,test_cross_entropy,exact_path_minus_subtree_k3,50302,-0.001657918095588684
common_original,additive,test_cross_entropy,exact_path_minus_subtree_k3,50303,-0.0044427961111068726
common_original,additive,test_cross_entropy,exact_path_minus_subtree_k3,50304,-0.00039493292570114136
common_original,additive,test_cross_entropy,exact_path_minus_subtree_k3,50305,-0.001269616186618805
common_original,additive,test_cross_entropy,exact_path_minus_subtree_k3,50306,0.0018489882349967957
common_original,additive,test_cross_entropy,exact_path_minus_subtree_k3,50307,-0.0039245933294296265
common_original,additive,test_cross_entropy,exact_path_minus_subtree_k3,50308,-0.0026851966977119446
common_original,additive,test_cross_entropy,exact_path_minus_subtree_k3,50309,-0.0015636906027793884
common_original,additive,test_cross_entropy,neuron_shared_minus_decoder_only,50300,-0.23889509588479996
common_original,additive,test_cross_entropy,neuron_shared_minus_decoder_only,50301,-0.2388850674033165
common_original,additive,test_cross_entropy,neuron_shared_minus_decoder_only,50302,-0.25029270350933075
common_original,additive,test_cross_entropy,neuron_shared_minus_decoder_only,50303,-0.2513655424118042
common_original,additive,test_cross_entropy,neuron_shared_minus_decoder_only,50304,-0.25123345106840134
common_original,additive,test_cross_entropy,neuron_shared_minus_decoder_only,50305,-0.2655879557132721
common_original,additive,test_cross_entropy,neuron_shared_minus_decoder_only,50306,-0.26332274824380875
common_original,additive,test_cross_entropy,neuron_shared_minus_decoder_only,50307,-0.264235183596611
common_original,additive,test_cross_entropy,neuron_shared_minus_decoder_only,50308,-0.26015589386224747
common_original,additive,test_cross_entropy,neuron_shared_minus_decoder_only,50309,-0.2465929612517357
common_original,additive,test_cross_entropy,exact_path_minus_neuron_shared,50300,-0.0013420656323432922
common_original,additive,test_cross_entropy,exact_path_minus_neuron_shared,50301,-0.0055324360728263855
common_original,additive,test_cross_entropy,exact_path_minus_neuron_shared,50302,-0.01173311471939087
common_original,additive,test_cross_entropy,exact_path_minus_neuron_shared,50303,-0.006411843001842499
common_original,additive,test_cross_entropy,exact_path_minus_neuron_shared,50304,-0.0026317238807678223
common_original,additive,test_cross_entropy,exact_path_minus_neuron_shared,50305,-0.0011922046542167664
common_original,additive,test_cross_entropy,exact_path_minus_neuron_shared,50306,-0.004346422851085663
common_original,additive,test_cross_entropy,exact_path_minus_neuron_shared,50307,-0.00886920839548111
common_original,additive,test_cross_entropy,exact_path_minus_neuron_shared,50308,-0.0023651123046875
common_original,additive,test_cross_entropy,exact_path_minus_neuron_shared,50309,-0.005104251205921173
