seed,branches,conflict_probability,condition,train_loss_new,train_accuracy_new,test_loss_new,test_accuracy_new,initial_gradient_cosine_new,initial_gradient_capture_new,initial_signed_utility_new,theoretical_shared_relative_signal_new,theoretical_deranged_relative_signal_new,feedback_rank_new,feedback_nonzeros_per_example_new,forward_parameters_new,active_forward_branches_per_example_new,simultaneously_driven_branches_per_example_new,train_loss_historical,train_accuracy_historical,test_loss_historical,test_accuracy_historical,initial_gradient_cosine_historical,initial_gradient_capture_historical,initial_signed_utility_historical,theoretical_shared_relative_signal_historical,theoretical_deranged_relative_signal_historical,feedback_rank_historical,feedback_nonzeros_per_example_historical,forward_parameters_historical,active_forward_branches_per_example_historical,simultaneously_driven_branches_per_example_historical,test_accuracy_replay_error,test_loss_replay_error
11011,2,0,neuron_shared_k1,0.409243106842,0.820190429688,0.425220817327,0.791000008583,0.999320924282,0.998642325401,0.998642265797,1,1,1,2,100,1,2,0.4092431068,0.8201904297,0.4252208173,0.7910000086,0.9993209243,0.9986423254,0.9986422658,1,1,1,2,100,1,2,1.69311231701e-11,2.74993916527e-11
11011,2,0,correct_path,0.408200770617,0.8203125,0.426693916321,0.794500052929,1,1,1,1,1,2,1,100,1,2,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,1,1,2,1,100,1,2,2.89245294383e-11,2.08008055225e-11
11011,2,0,within_neuron_deranged,8.82846450806,0.547119140625,8.74447727203,0.557000041008,0.997284173965,0.994575738907,0.99728423357,1,1,2,1,100,1,2,8.828464508,0.5471191406,8.744477272,0.557000041,0.997284174,0.9945757389,0.9972842336,1,1,2,1,100,1,2,7.99560417875e-12,3.36921601729e-11
11011,2,0,backpropagation,0.408200770617,0.8203125,0.426693916321,0.794500052929,1,1,1,1,1,2,1,100,1,2,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,1,1,2,1,100,1,2,2.89245294383e-11,2.08008055225e-11
11011,2,0,gated_point_emulation,0.408200770617,0.8203125,0.426693916321,0.794500052929,1,1,1,1,1,2,1,100,1,2,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,1,1,2,1,100,1,2,2.89245294383e-11,2.08008055225e-11
11011,2,0.25,neuron_shared_k1,0.419969201088,0.821044921875,0.434150099754,0.791500031948,0.999355137348,0.998710691929,0.745910346508,0.75,0.5,1,2,100,1,2,0.4199692011,0.8210449219,0.4341500998,0.7915000319,0.9993551373,0.9987106919,0.7459103465,0.75,0.5,1,2,100,1,2,4.80896433785e-11,4.56665261162e-11
11011,2,0.25,correct_path,0.408200770617,0.8203125,0.426693916321,0.794500052929,1,1,1,0.75,0.5,2,1,100,1,2,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.75,0.5,2,1,100,1,2,2.89245294383e-11,2.08008055225e-11
11011,2,0.25,within_neuron_deranged,7.17729330063,0.534057617188,7.08536052704,0.541500031948,0.994113624096,0.98826187849,0.491820663214,0.75,0.5,2,1,100,1,2,7.177293301,0.5340576172,7.085360527,0.5415000319,0.9941136241,0.9882618785,0.4918206632,0.75,0.5,2,1,100,1,2,4.80896433785e-11,3.8574476946e-11
11011,2,0.25,backpropagation,0.408200770617,0.8203125,0.426693916321,0.794500052929,1,1,1,0.75,0.5,2,1,100,1,2,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.75,0.5,2,1,100,1,2,2.89245294383e-11,2.08008055225e-11
11011,2,0.25,gated_point_emulation,0.408200770617,0.8203125,0.426693916321,0.794500052929,1,1,1,0.75,0.5,2,1,100,1,2,0.4082007706,0.8203125,0.4266939163,0.7945000529,1,1,1,0.75,0.5,2,1,100,1,2,2.89245294383e-11,2.08008055225e-11
