seed,branches,conflict_probability,epoch,condition,state_comparison,gradient_cosine,signed_signal_ratio,gradient_inner_product
11001,2,0,0,neuron_shared_k1,own_state,0.996774613857,0.993559598923,0.411293268204
11001,2,0,0,neuron_shared_k1,common_exact_state,0.996774613857,0.993559598923,0.411293268204
11001,2,0,0,correct_path,own_state,1,1,0.41395932436
11001,2,0,0,correct_path,common_exact_state,1,1,0.41395932436
11001,2,0,0,within_neuron_deranged,own_state,0.987119019032,0.987119019032,0.408627122641
11001,2,0,0,within_neuron_deranged,common_exact_state,0.987119019032,0.987119019032,0.408627122641
11001,2,0,0,backpropagation,own_state,1,1,0.41395932436
11001,2,0,0,backpropagation,common_exact_state,1,1,0.41395932436
11001,2,0,0,gated_point_emulation,own_state,1,1,0.41395932436
11001,2,0,0,gated_point_emulation,common_exact_state,1,1,0.41395932436
11001,2,0,1,neuron_shared_k1,own_state,0.996520161629,0.993052482605,0.379354834557
11001,2,0,1,neuron_shared_k1,common_exact_state,0.99699985981,0.994008779526,0.379338979721
11001,2,0,1,correct_path,own_state,1,1,0.381625384092
11001,2,0,1,correct_path,common_exact_state,1,1,0.381625384092
11001,2,0,1,within_neuron_deranged,own_state,0.98402774334,0.984027683735,0.37631714344
11001,2,0,1,within_neuron_deranged,common_exact_state,0.988017380238,0.988017380238,0.377052515745
11001,2,0,1,backpropagation,own_state,1,1,0.381625384092
11001,2,0,1,backpropagation,common_exact_state,1,1,0.381625384092
11001,2,0,1,gated_point_emulation,own_state,1,1,0.381625384092
11001,2,0,1,gated_point_emulation,common_exact_state,1,1,0.381625384092
11001,2,0,10,neuron_shared_k1,own_state,0.993906199932,0.987849533558,0.192218020558
11001,2,0,10,neuron_shared_k1,common_exact_state,0.998356580734,0.996715724468,0.192025393248
11001,2,0,10,correct_path,own_state,1,1,0.192658141255
11001,2,0,10,correct_path,common_exact_state,1,1,0.192658141255
11001,2,0,10,within_neuron_deranged,own_state,0.892767310143,0.892767310143,0.182028308511
11001,2,0,10,within_neuron_deranged,common_exact_state,0.993431329727,0.993431329727,0.191392630339
11001,2,0,10,backpropagation,own_state,1,1,0.192658141255
11001,2,0,10,backpropagation,common_exact_state,1,1,0.192658141255
11001,2,0,10,gated_point_emulation,own_state,1,1,0.192658141255
11001,2,0,10,gated_point_emulation,common_exact_state,1,1,0.192658141255
11001,2,0,50,neuron_shared_k1,own_state,0.970423042774,0.941720962524,0.0276614781469
11001,2,0,50,neuron_shared_k1,common_exact_state,0.998659193516,0.997320175171,0.0276361964643
11001,2,0,50,correct_path,own_state,1,1,0.0277104564011
11001,2,0,50,correct_path,common_exact_state,1,1,0.0277104564011
11001,2,0,50,within_neuron_deranged,own_state,-0.804576039314,-0.804576039314,-0.852634966373
11001,2,0,50,within_neuron_deranged,common_exact_state,0.994640409946,0.994640409946,0.0275619402528
11001,2,0,50,backpropagation,own_state,1,1,0.0277104564011
11001,2,0,50,backpropagation,common_exact_state,1,1,0.0277104564011
11001,2,0,50,gated_point_emulation,own_state,1,1,0.0277104564011
11001,2,0,50,gated_point_emulation,common_exact_state,1,1,0.0277104564011
11001,2,0,100,neuron_shared_k1,own_state,0.913335323334,0.834181368351,0.00786633230746
11001,2,0,100,neuron_shared_k1,common_exact_state,0.99736315012,0.994733214378,0.00785123929381
11001,2,0,100,correct_path,own_state,1,1,0.00789280887693
11001,2,0,100,correct_path,common_exact_state,1,1,0.00789280887693
11001,2,0,100,within_neuron_deranged,own_state,-0.762235760689,-0.762235760689,-1.41525220871
11001,2,0,100,within_neuron_deranged,common_exact_state,0.989466667175,0.989466667175,0.00780967110768
11001,2,0,100,backpropagation,own_state,1,1,0.00789280887693
11001,2,0,100,backpropagation,common_exact_state,1,1,0.00789280887693
11001,2,0,100,gated_point_emulation,own_state,1,1,0.00789280887693
11001,2,0,100,gated_point_emulation,common_exact_state,1,1,0.00789280887693
11001,2,0,250,neuron_shared_k1,own_state,0.727976083755,0.529949247837,0.00159891415387
11001,2,0,250,neuron_shared_k1,common_exact_state,0.993733882904,0.987507045269,0.00158958882093
11001,2,0,250,correct_path,own_state,1,1,0.00160969875287
11001,2,0,250,correct_path,common_exact_state,1,1,0.00160969875287
11001,2,0,250,within_neuron_deranged,own_state,-0.742101728916,-0.742101728916,-1.46406018734
11001,2,0,250,within_neuron_deranged,common_exact_state,0.975014090538,0.975014090538,0.00156947900541
11001,2,0,250,backpropagation,own_state,1,1,0.00160969875287
11001,2,0,250,backpropagation,common_exact_state,1,1,0.00160969875287
11001,2,0,250,gated_point_emulation,own_state,1,1,0.00160969875287
11001,2,0,250,gated_point_emulation,common_exact_state,1,1,0.00160969875287
11001,2,0.25,0,neuron_shared_k1,own_state,0.996911406517,0.748436927795,0.309822440147
11001,2,0.25,0,neuron_shared_k1,common_exact_state,0.996911406517,0.748436927795,0.309822440147
11001,2,0.25,0,correct_path,own_state,1,1,0.41395932436
11001,2,0.25,0,correct_path,common_exact_state,1,1,0.41395932436
11001,2,0.25,0,within_neuron_deranged,own_state,0.972974658012,0.496873676777,0.20568549633
11001,2,0.25,0,within_neuron_deranged,common_exact_state,0.972974658012,0.496873676777,0.20568549633
11001,2,0.25,0,backpropagation,own_state,1,1,0.41395932436
11001,2,0.25,0,backpropagation,common_exact_state,1,1,0.41395932436
11001,2,0.25,0,gated_point_emulation,own_state,1,1,0.41395932436
11001,2,0.25,0,gated_point_emulation,common_exact_state,1,1,0.41395932436
11001,2,0.25,1,neuron_shared_k1,own_state,0.996743023396,0.745947003365,0.290708303452
11001,2,0.25,1,neuron_shared_k1,common_exact_state,0.997061371803,0.745724916458,0.284587562084
11001,2,0.25,1,correct_path,own_state,1,1,0.381625384092
11001,2,0.25,1,correct_path,common_exact_state,1,1,0.381625384092
11001,2,0.25,1,within_neuron_deranged,own_state,0.968401432037,0.492257148027,0.195880025625
11001,2,0.25,1,within_neuron_deranged,common_exact_state,0.973876476288,0.491449803114,0.187549725175
11001,2,0.25,1,backpropagation,own_state,1,1,0.381625384092
11001,2,0.25,1,backpropagation,common_exact_state,1,1,0.381625384092
11001,2,0.25,1,gated_point_emulation,own_state,1,1,0.381625384092
11001,2,0.25,1,gated_point_emulation,common_exact_state,1,1,0.381625384092
11001,2,0.25,10,neuron_shared_k1,own_state,0.99494355917,0.722582161427,0.169132754207
11001,2,0.25,10,neuron_shared_k1,common_exact_state,0.997684836388,0.7182700634,0.1383805722
11001,2,0.25,10,correct_path,own_state,1,1,0.192658141255
11001,2,0.25,10,correct_path,common_exact_state,1,1,0.192658141255
11001,2,0.25,10,within_neuron_deranged,own_state,0.867139458656,0.429720669985,0.124771259725
11001,2,0.25,10,within_neuron_deranged,common_exact_state,0.975752770901,0.436540007591,0.0841029882431
11001,2,0.25,10,backpropagation,own_state,1,1,0.192658141255
11001,2,0.25,10,backpropagation,common_exact_state,1,1,0.192658141255
11001,2,0.25,10,gated_point_emulation,own_state,1,1,0.192658141255
11001,2,0.25,10,gated_point_emulation,common_exact_state,1,1,0.192658141255
11001,2,0.25,50,neuron_shared_k1,own_state,0.977639317513,0.613351225853,0.0319614373147
11001,2,0.25,50,neuron_shared_k1,common_exact_state,0.978799879551,0.579410910606,0.016055740416
11001,2,0.25,50,correct_path,own_state,1,1,0.0277104564011
11001,2,0.25,50,correct_path,common_exact_state,1,1,0.0277104564011
11001,2,0.25,50,within_neuron_deranged,own_state,-0.77953851223,-0.564523458481,-0.521256864071
11001,2,0.25,50,within_neuron_deranged,common_exact_state,0.547903180122,0.158821761608,0.00440102349967
11001,2,0.25,50,backpropagation,own_state,1,1,0.0277104564011
11001,2,0.25,50,backpropagation,common_exact_state,1,1,0.0277104564011
11001,2,0.25,50,gated_point_emulation,own_state,1,1,0.0277104564011
