seed,branches,conflict_probability,condition,train_loss_new,train_accuracy_new,test_loss_new,test_accuracy_new,initial_gradient_cosine_new,initial_gradient_capture_new,initial_signed_utility_new,theoretical_shared_relative_signal_new,theoretical_deranged_relative_signal_new,feedback_rank_new,feedback_nonzeros_per_example_new,forward_parameters_new,active_forward_branches_per_example_new,simultaneously_driven_branches_per_example_new,train_loss_historical,train_accuracy_historical,test_loss_historical,test_accuracy_historical,initial_gradient_cosine_historical,initial_gradient_capture_historical,initial_signed_utility_historical,theoretical_shared_relative_signal_historical,theoretical_deranged_relative_signal_historical,feedback_rank_historical,feedback_nonzeros_per_example_historical,forward_parameters_historical,active_forward_branches_per_example_historical,simultaneously_driven_branches_per_example_historical,test_accuracy_replay_error,test_loss_replay_error
11015,2,0,neuron_shared_k1,0.40961304307,0.817260742188,0.409797936678,0.819000065327,0.998316884041,0.996636629105,0.996636629105,1,1,1,2,100,1,2,0.4096130431,0.8172607422,0.4097979367,0.8190000653,0.998316884,0.9966366291,0.9966366291,1,1,1,2,100,1,2,2.66906496904e-11,2.20672369267e-11
11015,2,0,correct_path,0.408605545759,0.817504882812,0.409417808056,0.818000018597,1,1,1,1,1,2,1,100,1,2,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,1,1,2,1,100,1,2,3.35087513292e-12,4.41223169112e-11
11015,2,0,within_neuron_deranged,11.8860321045,0.539306640625,11.6757411957,0.536000013351,0.993273258209,0.986591756344,0.993273258209,1,1,2,1,100,1,2,11.8860321,0.5393066406,11.6757412,0.5360000134,0.9932732582,0.9865917563,0.9932732582,1,1,2,1,100,1,2,4.85596007849e-11,4.32128821615e-09
11015,2,0,backpropagation,0.408605545759,0.817504882812,0.409417808056,0.818000018597,1,1,1,1,1,2,1,100,1,2,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,1,1,2,1,100,1,2,3.35087513292e-12,4.41223169112e-11
11015,2,0,gated_point_emulation,0.408605545759,0.817504882812,0.409417808056,0.818000018597,1,1,1,1,1,2,1,100,1,2,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,1,1,2,1,100,1,2,3.35087513292e-12,4.41223169112e-11
11015,2,0.25,neuron_shared_k1,0.420271664858,0.817016601562,0.419679582119,0.818000018597,0.998733580112,0.99746876955,0.737718760967,0.75,0.5,1,2,100,1,2,0.4202716649,0.8170166016,0.4196795821,0.8180000186,0.9987335801,0.9974687696,0.737718761,0.75,0.5,1,2,100,1,2,3.35087513292e-12,1.89880333679e-11
11015,2,0.25,correct_path,0.408605545759,0.817504882812,0.409417808056,0.818000018597,1,1,1,0.75,0.5,2,1,100,1,2,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.75,0.5,2,1,100,1,2,3.35087513292e-12,4.41223169112e-11
11015,2,0.25,within_neuron_deranged,8.33862686157,0.529296875,8.22462654114,0.523500025272,0.987999498844,0.97614300251,0.475437402725,0.75,0.5,2,1,100,1,2,8.338626862,0.529296875,8.224626541,0.5235000253,0.9879994988,0.9761430025,0.4754374027,0.75,0.5,2,1,100,1,2,2.76305645031e-11,1.37696076763e-10
11015,2,0.25,backpropagation,0.408605545759,0.817504882812,0.409417808056,0.818000018597,1,1,1,0.75,0.5,2,1,100,1,2,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.75,0.5,2,1,100,1,2,3.35087513292e-12,4.41223169112e-11
11015,2,0.25,gated_point_emulation,0.408605545759,0.817504882812,0.409417808056,0.818000018597,1,1,1,0.75,0.5,2,1,100,1,2,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.75,0.5,2,1,100,1,2,3.35087513292e-12,4.41223169112e-11
11015,2,0.5,neuron_shared_k1,0.445307970047,0.81640625,0.443889439106,0.816500067711,0.998354554176,0.996711790562,0.502695858479,0.5,0,1,2,100,1,2,0.44530797,0.81640625,0.4438894391,0.8165000677,0.9983545542,0.9967117906,0.5026958585,0.5,0,1,2,100,1,2,1.0876410883e-11,5.98754379411e-12
11015,2,0.5,correct_path,0.408605545759,0.817504882812,0.409417808056,0.818000018597,1,1,1,0.5,0,2,1,100,1,2,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.5,0,2,1,100,1,2,3.35087513292e-12,4.41223169112e-11
11015,2,0.5,within_neuron_deranged,5.35725688934,0.497680664062,5.31423377991,0.490500032902,0.0929625406861,0.00864203367382,0.00539164245129,0.5,0,2,1,100,1,2,5.357256889,0.4976806641,5.31423378,0.4905000329,0.09296254069,0.008642033674,0.005391642451,0.5,0,2,1,100,1,2,1.76392234152e-12,9.27737886514e-11
11015,2,0.5,backpropagation,0.408605545759,0.817504882812,0.409417808056,0.818000018597,1,1,1,0.5,0,2,1,100,1,2,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.5,0,2,1,100,1,2,3.35087513292e-12,4.41223169112e-11
11015,2,0.5,gated_point_emulation,0.408605545759,0.817504882812,0.409417808056,0.818000018597,1,1,1,0.5,0,2,1,100,1,2,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.5,0,2,1,100,1,2,3.35087513292e-12,4.41223169112e-11
