seed,branches,conflict_probability,epoch,condition,state_comparison,gradient_cosine,signed_signal_ratio,gradient_inner_product
11012,2,0,0,neuron_shared_k1,own_state,0.997505366802,0.995016932487,0.410725235939
11012,2,0,0,neuron_shared_k1,common_exact_state,0.997505366802,0.995016932487,0.410725235939
11012,2,0,0,correct_path,own_state,1,1,0.412782162428
11012,2,0,0,correct_path,common_exact_state,1,1,0.412782162428
11012,2,0,0,within_neuron_deranged,own_state,0.99003392458,0.99003392458,0.408668339252
11012,2,0,0,within_neuron_deranged,common_exact_state,0.99003392458,0.99003392458,0.408668339252
11012,2,0,0,backpropagation,own_state,1,1,0.412782162428
11012,2,0,0,backpropagation,common_exact_state,1,1,0.412782162428
11012,2,0,0,gated_point_emulation,own_state,1,1,0.412782162428
11012,2,0,0,gated_point_emulation,common_exact_state,1,1,0.412782162428
11012,2,0,1,neuron_shared_k1,own_state,0.997343122959,0.994693279266,0.378082633018
11012,2,0,1,neuron_shared_k1,common_exact_state,0.997701942921,0.99540913105,0.378041923046
11012,2,0,1,correct_path,own_state,1,1,0.379785478115
11012,2,0,1,correct_path,common_exact_state,1,1,0.379785478115
11012,2,0,1,within_neuron_deranged,own_state,0.987816035748,0.987816035748,0.375806212425
11012,2,0,1,within_neuron_deranged,common_exact_state,0.990818500519,0.990818440914,0.376298457384
11012,2,0,1,backpropagation,own_state,1,1,0.379785478115
11012,2,0,1,backpropagation,common_exact_state,1,1,0.379785478115
11012,2,0,1,gated_point_emulation,own_state,1,1,0.379785478115
11012,2,0,1,gated_point_emulation,common_exact_state,1,1,0.379785478115
11012,2,0,10,neuron_shared_k1,own_state,0.995722293854,0.991462826729,0.18993756175
11012,2,0,10,neuron_shared_k1,common_exact_state,0.998473644257,0.99694955349,0.189736455679
11012,2,0,10,correct_path,own_state,1,1,0.190317004919
11012,2,0,10,correct_path,common_exact_state,1,1,0.190317004919
11012,2,0,10,within_neuron_deranged,own_state,0.921085119247,0.921085119247,0.182818025351
11012,2,0,10,within_neuron_deranged,common_exact_state,0.993899106979,0.993899106979,0.189155906439
11012,2,0,10,backpropagation,own_state,1,1,0.190317004919
11012,2,0,10,backpropagation,common_exact_state,1,1,0.190317004919
11012,2,0,10,gated_point_emulation,own_state,1,1,0.190317004919
11012,2,0,10,gated_point_emulation,common_exact_state,1,1,0.190317004919
11012,2,0,50,neuron_shared_k1,own_state,0.982621371746,0.965544819832,0.027670931071
11012,2,0,50,neuron_shared_k1,common_exact_state,0.995777308941,0.991572439671,0.0276564471424
11012,2,0,50,correct_path,own_state,1,1,0.027891503647
11012,2,0,50,correct_path,common_exact_state,1,1,0.027891503647
11012,2,0,50,within_neuron_deranged,own_state,-0.786655306816,-0.786655306816,-0.712512135506
11012,2,0,50,within_neuron_deranged,common_exact_state,0.983144938946,0.983144938946,0.0274213906378
11012,2,0,50,backpropagation,own_state,1,1,0.027891503647
11012,2,0,50,backpropagation,common_exact_state,1,1,0.027891503647
11012,2,0,50,gated_point_emulation,own_state,1,1,0.027891503647
11012,2,0,50,gated_point_emulation,common_exact_state,1,1,0.027891503647
11012,2,0,100,neuron_shared_k1,own_state,0.950080215931,0.90265250206,0.00781246181577
11012,2,0,100,neuron_shared_k1,common_exact_state,0.989486396313,0.979083180428,0.00782725587487
11012,2,0,100,correct_path,own_state,1,1,0.00799447484314
11012,2,0,100,correct_path,common_exact_state,1,1,0.00799447484314
11012,2,0,100,within_neuron_deranged,own_state,-0.739903151989,-0.739903151989,-1.34877884388
11012,2,0,100,within_neuron_deranged,common_exact_state,0.958166003227,0.958166003227,0.00766003411263
11012,2,0,100,backpropagation,own_state,1,1,0.00799447484314
11012,2,0,100,backpropagation,common_exact_state,1,1,0.00799447484314
11012,2,0,100,gated_point_emulation,own_state,1,1,0.00799447484314
11012,2,0,100,gated_point_emulation,common_exact_state,1,1,0.00799447484314
11012,2,0,250,neuron_shared_k1,own_state,0.813841879368,0.662338674068,0.00155494804494
11012,2,0,250,neuron_shared_k1,common_exact_state,0.975849032402,0.952281475067,0.00154212326743
11012,2,0,250,correct_path,own_state,1,1,0.0016193985939
11012,2,0,250,correct_path,common_exact_state,1,1,0.0016193985939
11012,2,0,250,within_neuron_deranged,own_state,-0.720626473427,-0.720626473427,-1.39935362339
11012,2,0,250,within_neuron_deranged,common_exact_state,0.904563069344,0.904563069344,0.00146484817378
11012,2,0,250,backpropagation,own_state,1,1,0.0016193985939
11012,2,0,250,backpropagation,common_exact_state,1,1,0.0016193985939
11012,2,0,250,gated_point_emulation,own_state,1,1,0.0016193985939
11012,2,0,250,gated_point_emulation,common_exact_state,1,1,0.0016193985939
11012,2,0.25,0,neuron_shared_k1,own_state,0.998544156551,0.74662566185,0.308193743229
11012,2,0.25,0,neuron_shared_k1,common_exact_state,0.998544156551,0.74662566185,0.308193743229
11012,2,0.25,0,correct_path,own_state,1,1,0.412782162428
11012,2,0.25,0,correct_path,common_exact_state,1,1,0.412782162428
11012,2,0.25,0,within_neuron_deranged,own_state,0.986890375614,0.493251264095,0.20360532403
11012,2,0.25,0,within_neuron_deranged,common_exact_state,0.986890375614,0.493251264095,0.20360532403
11012,2,0.25,0,backpropagation,own_state,1,1,0.412782162428
11012,2,0.25,0,backpropagation,common_exact_state,1,1,0.412782162428
11012,2,0.25,0,gated_point_emulation,own_state,1,1,0.412782162428
