seed,branches,conflict_probability,condition,train_loss_new,train_accuracy_new,test_loss_new,test_accuracy_new,initial_gradient_cosine_new,initial_gradient_capture_new,initial_signed_utility_new,theoretical_shared_relative_signal_new,theoretical_deranged_relative_signal_new,feedback_rank_new,feedback_nonzeros_per_example_new,forward_parameters_new,active_forward_branches_per_example_new,simultaneously_driven_branches_per_example_new,train_loss_historical,train_accuracy_historical,test_loss_historical,test_accuracy_historical,initial_gradient_cosine_historical,initial_gradient_capture_historical,initial_signed_utility_historical,theoretical_shared_relative_signal_historical,theoretical_deranged_relative_signal_historical,feedback_rank_historical,feedback_nonzeros_per_example_historical,forward_parameters_historical,active_forward_branches_per_example_historical,simultaneously_driven_branches_per_example_historical,test_accuracy_replay_error,test_loss_replay_error
11016,2,0,neuron_shared_k1,0.410921573639,0.81884765625,0.421603769064,0.797000050545,0.993475079536,0.986992716789,0.986992657185,1,1,1,2,100,1,2,0.4109215736,0.8188476562,0.4216037691,0.7970000505,0.9934750795,0.9869927168,0.9869926572,1,1,1,2,100,1,2,4.47387682456e-11,3.60504404107e-11
11016,2,0,correct_path,0.408979952335,0.819946289062,0.422560572624,0.79800003767,1,1,1,1,1,2,1,100,1,2,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,1,1,2,1,100,1,2,2.98645552732e-11,2.42065256728e-11
11016,2,0,within_neuron_deranged,12.9956588745,0.542846679688,12.1492118835,0.541000008583,0.973985373974,0.948647499084,0.973985373974,1,1,2,1,100,1,2,12.99565887,0.5428466797,12.14921188,0.5410000086,0.973985374,0.9486474991,0.973985374,1,1,2,1,100,1,2,1.69311231701e-11,3.5449225777e-09
11016,2,0,backpropagation,0.408979952335,0.819946289062,0.422560572624,0.79800003767,1,1,1,1,1,2,1,100,1,2,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,1,1,2,1,100,1,2,2.98645552732e-11,2.42065256728e-11
11016,2,0,gated_point_emulation,0.408979952335,0.819946289062,0.422560572624,0.79800003767,1,1,1,1,1,2,1,100,1,2,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,1,1,2,1,100,1,2,2.98645552732e-11,2.42065256728e-11
11016,2,0.25,neuron_shared_k1,0.421624869108,0.814575195312,0.434397280216,0.794000029564,0.997243523598,0.994494616985,0.742938935757,0.75,0.5,1,2,100,1,2,0.4216248691,0.8145751953,0.4343972802,0.7940000296,0.9972435236,0.994494617,0.7429389358,0.75,0.5,1,2,100,1,2,3.60962371104e-11,1.62170277207e-11
11016,2,0.25,correct_path,0.408979952335,0.819946289062,0.422560572624,0.79800003767,1,1,1,0.75,0.5,2,1,100,1,2,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.75,0.5,2,1,100,1,2,2.98645552732e-11,2.42065256728e-11
11016,2,0.25,within_neuron_deranged,9.47805309296,0.52880859375,8.90681743622,0.532000005245,0.975077033043,0.950775206089,0.485877752304,0.75,0.5,2,1,100,1,2,9.478053093,0.5288085938,8.906817436,0.5320000052,0.975077033,0.9507752061,0.4858777523,0.75,0.5,2,1,100,1,2,4.52087256519e-11,2.18260964857e-10
11016,2,0.25,backpropagation,0.408979952335,0.819946289062,0.422560572624,0.79800003767,1,1,1,0.75,0.5,2,1,100,1,2,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.75,0.5,2,1,100,1,2,2.98645552732e-11,2.42065256728e-11
11016,2,0.25,gated_point_emulation,0.408979952335,0.819946289062,0.422560572624,0.79800003767,1,1,1,0.75,0.5,2,1,100,1,2,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.75,0.5,2,1,100,1,2,2.98645552732e-11,2.42065256728e-11
