seed,branches,conflict_probability,condition,train_loss_new,train_accuracy_new,test_loss_new,test_accuracy_new,initial_gradient_cosine_new,initial_gradient_capture_new,initial_signed_utility_new,theoretical_shared_relative_signal_new,theoretical_deranged_relative_signal_new,feedback_rank_new,feedback_nonzeros_per_example_new,forward_parameters_new,active_forward_branches_per_example_new,simultaneously_driven_branches_per_example_new,train_loss_historical,train_accuracy_historical,test_loss_historical,test_accuracy_historical,initial_gradient_cosine_historical,initial_gradient_capture_historical,initial_signed_utility_historical,theoretical_shared_relative_signal_historical,theoretical_deranged_relative_signal_historical,feedback_rank_historical,feedback_nonzeros_per_example_historical,forward_parameters_historical,active_forward_branches_per_example_historical,simultaneously_driven_branches_per_example_historical,test_accuracy_replay_error,test_loss_replay_error
11019,2,0.5,neuron_shared_k1,0.444279760122,0.816650390625,0.466997146606,0.788000047207,0.995490372181,0.991001069546,0.500063121319,0.5,0,1,2,100,1,2,0.4442797601,0.8166503906,0.4669971466,0.7880000472,0.9954903722,0.9910010695,0.5000631213,0.5,0,1,2,100,1,2,6.87860879367e-12,6.44528874716e-12
11019,2,0.5,correct_path,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.5,0,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.5,0,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.5,within_neuron_deranged,6.3089389801,0.503051757812,5.83336734772,0.506000041962,0.00132519891486,1.75615218723e-06,0.000126297629322,0.5,0,2,1,100,1,2,6.30893898,0.5030517578,5.833367348,0.506000042,0.001325198915,1.756152187e-06,0.0001262976293,0.5,0,2,1,100,1,2,3.83301168583e-11,2.82715184596e-10
11019,2,0.5,backpropagation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.5,0,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.5,0,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.5,gated_point_emulation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.5,0,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.5,0,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.5714285714,neuron_shared_k1,0.45656734705,0.817626953125,0.477545589209,0.792500019073,0.994849979877,0.989726483822,0.428375899792,0.428571428571,-0.142857142857,1,2,100,1,2,0.456567347,0.8176269531,0.4775455892,0.7925000191,0.9948499799,0.9897264838,0.4283758998,0.4285714286,-0.1428571429,1,2,100,1,2,2.65136801403e-11,8.60289617322e-12
11019,2,0.5714285714,correct_path,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.428571428571,-0.142857142857,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.5714285714,within_neuron_deranged,5.85830831528,0.484375,5.41600990295,0.488500028849,-0.853948771954,0.729228496552,-0.143248215318,0.428571428571,-0.142857142857,2,1,100,1,2,5.858308315,0.484375,5.416009903,0.4885000288,-0.853948772,0.7292284966,-0.1432482153,0.4285714286,-0.1428571429,2,1,100,1,2,4.86480855599e-11,4.58983961948e-11
11019,2,0.5714285714,backpropagation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.428571428571,-0.142857142857,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.5714285714,gated_point_emulation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.428571428571,-0.142857142857,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.6,neuron_shared_k1,0.461726307869,0.817749023438,0.48224824667,0.789000034332,0.994523048401,0.989076077938,0.401484251022,0.4,-0.2,1,2,100,1,2,0.4617263079,0.8177490234,0.4822482467,0.7890000343,0.9945230484,0.9890760779,0.401484251,0.4,-0.2,1,2,100,1,2,3.22754045712e-11,3.02307068267e-11
11019,2,0.6,correct_path,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.4,-0.2,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.4,-0.2,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.6,within_neuron_deranged,5.28188467026,0.469482421875,4.88632154465,0.473000019789,-0.919238984585,0.845000326633,-0.197031497955,0.4,-0.2,2,1,100,1,2,5.28188467,0.4694824219,4.886321545,0.4730000198,-0.9192389846,0.8450003266,-0.197031498,0.4,-0.2,2,1,100,1,2,1.12579390255e-11,3.52783580126e-10
11019,2,0.6,backpropagation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.4,-0.2,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.4,-0.2,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.6,gated_point_emulation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.4,-0.2,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.4,-0.2,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.6666666667,neuron_shared_k1,0.475736439228,0.815795898438,0.495063394308,0.788500010967,0.989518046379,0.979145944118,0.344934254885,0.333333333333,-0.333333333333,1,2,100,1,2,0.4757364392,0.8157958984,0.4950633943,0.788500011,0.9895180464,0.9791459441,0.3449342549,0.3333333333,-0.3333333333,1,2,100,1,2,3.27453619775e-11,8.09019518044e-12
11019,2,0.6666666667,correct_path,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.333333333333,-0.333333333333,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.6666666667,within_neuron_deranged,4.88449907303,0.41845703125,4.54535388947,0.420500010252,-0.951137185097,0.904661953449,-0.310131430626,0.333333333333,-0.333333333333,2,1,100,1,2,4.884499073,0.4184570312,4.545353889,0.4205000103,-0.9511371851,0.9046619534,-0.3101314306,0.3333333333,-0.3333333333,2,1,100,1,2,4.80011030923e-11,4.65331773114e-10
11019,2,0.6666666667,backpropagation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.333333333333,-0.333333333333,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.6666666667,gated_point_emulation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.333333333333,-0.333333333333,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.75,neuron_shared_k1,0.501331150532,0.812866210938,0.517807900906,0.781500041485,0.97540807724,0.951420903206,0.267298996449,0.25,-0.5,1,2,100,1,2,0.5013311505,0.8128662109,0.5178079009,0.7815000415,0.9754080772,0.9514209032,0.2672989964,0.25,-0.5,1,2,100,1,2,1.51672008286e-11,5.60917978731e-12
11019,2,0.75,correct_path,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.25,-0.5,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.25,-0.5,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.75,within_neuron_deranged,5.58108329773,0.259521484375,5.33656215668,0.282000005245,-0.967926084995,0.936880886555,-0.465402007103,0.25,-0.5,2,1,100,1,2,5.581083298,0.2595214844,5.336562157,0.2820000052,-0.967926085,0.9368808866,-0.4654020071,0.25,-0.5,2,1,100,1,2,4.52087256519e-11,3.22754267756e-10
11019,2,0.75,backpropagation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.25,-0.5,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.25,-0.5,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,0.75,gated_point_emulation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0.25,-0.5,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0.25,-0.5,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,1,neuron_shared_k1,0.697895109653,0.463500976562,0.70261824131,0.433000028133,0.14207790792,0.0201861318201,0.00959422718734,0,-1,1,2,100,1,2,0.6978951097,0.4635009766,0.7026182413,0.4330000281,0.1420779079,0.02018613182,0.009594227187,0,-1,1,2,100,1,2,3.33923444451e-11,1.01196828695e-11
11019,2,1,correct_path,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0,-1,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0,-1,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,1,within_neuron_deranged,14.6151256561,0.197021484375,14.2344732285,0.221000015736,-0.990838468075,0.981760859489,-0.980811536312,0,-1,2,1,100,1,2,14.61512566,0.1970214844,14.23447323,0.2210000157,-0.9908384681,0.9817608595,-0.9808115363,0,-1,2,1,100,1,2,3.5626224193e-11,1.54541091035e-09
11019,2,1,backpropagation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0,-1,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0,-1,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,2,1,gated_point_emulation,0.403992265463,0.8212890625,0.438995212317,0.793500065804,1,1,1,0,-1,2,1,100,1,2,0.4039922655,0.8212890625,0.4389952123,0.7935000658,1,1,1,0,-1,2,1,100,1,2,3.52784468305e-12,1.65130686902e-11
11019,4,0,neuron_shared_k1,0.416536271572,0.823486328125,0.441179960966,0.786500036716,0.995300650597,0.990623414516,0.990623414516,1,1,1,4,200,1,4,0.4165362716,0.8234863281,0.441179961,0.7865000367,0.9953006506,0.9906234145,0.9906234145,1,1,1,4,200,1,4,1.64611657638e-11,3.38897798713e-11
11019,4,0,correct_path,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,1,1,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,1,1,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0,within_neuron_deranged,5.28245067596,0.546997070312,5.18262052536,0.561500012875,0.982909619808,0.966111302376,0.982909619808,1,1,4,1,200,1,4,5.282450676,0.5469970703,5.182620525,0.5615000129,0.9829096198,0.9661113024,0.9829096198,1,1,4,1,200,1,4,2.53966847552e-11,3.60107499375e-10
11019,4,0,backpropagation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,1,1,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,1,1,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0,gated_point_emulation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,1,1,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,1,1,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.25,neuron_shared_k1,0.44362872839,0.820556640625,0.464292317629,0.781500041485,0.994078755379,0.988192558289,0.616516888142,0.625,0.5,1,4,200,1,4,0.4436287284,0.8205566406,0.4642923176,0.7815000415,0.9940787554,0.9881925583,0.6165168881,0.625,0.5,1,4,200,1,4,1.51672008286e-11,2.88604695697e-11
11019,4,0.25,correct_path,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.625,0.5,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.625,0.5,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.25,within_neuron_deranged,3.87389421463,0.533935546875,3.76958203316,0.552500009537,0.972281396389,0.945331096649,0.497923314571,0.625,0.5,4,1,200,1,4,3.873894215,0.5339355469,3.769582033,0.5525000095,0.9722813964,0.9453310966,0.4979233146,0.625,0.5,4,1,200,1,4,3.67431640669e-11,1.57348800656e-10
11019,4,0.25,backpropagation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.625,0.5,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.625,0.5,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.25,gated_point_emulation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.625,0.5,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.625,0.5,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.5,neuron_shared_k1,0.527762293816,0.818603515625,0.540988683701,0.775500059128,0.988866448402,0.977856874466,0.234767153859,0.25,0,1,4,200,1,4,0.5277622938,0.8186035156,0.5409886837,0.7755000591,0.9888664484,0.9778568745,0.2347671539,0.25,0,1,4,200,1,4,2.78076450755e-11,5.61550805855e-13
11019,4,0.5,correct_path,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.25,0,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.25,0,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.5,within_neuron_deranged,2.51942539215,0.495727539062,2.41681933403,0.511000037193,-0.186134889722,0.0346461981535,-0.0137886581942,0.25,0,4,1,200,1,4,2.519425392,0.4957275391,2.416819334,0.5110000372,-0.1861348897,0.03464619815,-0.01378865819,0.25,0,4,1,200,1,4,6.70163924354e-12,3.01514369028e-11
11019,4,0.5,backpropagation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.25,0,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.25,0,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.5,gated_point_emulation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.25,0,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.25,0,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.5714285714,neuron_shared_k1,0.581129729748,0.813720703125,0.590740144253,0.771000027657,0.976503551006,0.953559160233,0.127338647842,0.142857142857,-0.142857142857,1,4,200,1,4,0.5811297297,0.8137207031,0.5907401443,0.7710000277,0.976503551,0.9535591602,0.1273386478,0.1428571429,-0.1428571429,1,4,200,1,4,4.34448033104e-11,4.72228922632e-11
11019,4,0.5714285714,correct_path,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.142857142857,-0.142857142857,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.5714285714,within_neuron_deranged,1.52418088913,0.435180664062,1.45068287849,0.449500024319,-0.930183172226,0.865240752697,-0.158345848322,0.142857142857,-0.142857142857,4,1,200,1,4,1.524180889,0.4351806641,1.450682878,0.4495000243,-0.9301831722,0.8652407527,-0.1583458483,0.1428571429,-0.1428571429,4,1,200,1,4,1.86950455117e-11,4.94262630824e-10
11019,4,0.5714285714,backpropagation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.142857142857,-0.142857142857,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.5714285714,gated_point_emulation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.142857142857,-0.142857142857,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.6,neuron_shared_k1,0.610276162624,0.801879882812,0.617754280567,0.767500042915,0.950197279453,0.90287488699,0.0843877345324,0.1,-0.2,1,4,200,1,4,0.6102761626,0.8018798828,0.6177542806,0.7675000429,0.9501972795,0.902874887,0.08438773453,0.1,-0.2,1,4,200,1,4,1.5344281401e-11,3.28308491504e-11
11019,4,0.6,correct_path,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.1,-0.2,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.1,-0.2,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.6,within_neuron_deranged,1.53651702404,0.388305664062,1.45632719994,0.40600001812,-0.958991706371,0.91966509819,-0.212858647108,0.1,-0.2,4,1,200,1,4,1.536517024,0.3883056641,1.4563272,0.4060000181,-0.9589917064,0.9196650982,-0.2128586471,0.1,-0.2,4,1,200,1,4,1.98119853856e-11,6.40869579627e-11
11019,4,0.6,backpropagation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.1,-0.2,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.1,-0.2,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.6,gated_point_emulation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0.1,-0.2,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0.1,-0.2,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.6666666667,neuron_shared_k1,0.704218864441,0.45458984375,0.706144094467,0.445500016212,-0.36183694005,0.130925968289,-0.0131985126063,0,-0.333333333333,1,4,200,1,4,0.7042188644,0.4545898438,0.7061440945,0.4455000162,-0.3618369401,0.1309259683,-0.01319851261,0,-0.3333333333,1,4,200,1,4,1.24633636744e-11,3.2836955377e-11
11019,4,0.6666666667,correct_path,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0,-0.333333333333,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0,-0.3333333333,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.6666666667,within_neuron_deranged,1.86183643341,0.222778320312,1.76475644112,0.248500004411,-0.979084849358,0.958607137203,-0.347341686487,0,-0.333333333333,4,1,200,1,4,1.861836433,0.2227783203,1.764756441,0.2485000044,-0.9790848494,0.9586071372,-0.3473416865,0,-0.3333333333,4,1,200,1,4,1.0743711476e-11,1.16332943279e-10
11019,4,0.6666666667,backpropagation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0,-0.333333333333,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0,-0.3333333333,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.6666666667,gated_point_emulation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,0,-0.333333333333,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,0,-0.3333333333,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.75,neuron_shared_k1,0.913806080818,0.20458984375,0.902522325516,0.225000008941,-0.954351484776,0.910786747932,-0.136465147138,-0.125,-0.5,1,4,200,1,4,0.9138060808,0.2045898438,0.9025223255,0.2250000089,-0.9543514848,0.9107867479,-0.1364651471,-0.125,-0.5,1,4,200,1,4,4.06967237687e-11,1.57470703144e-11
11019,4,0.75,correct_path,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,-0.125,-0.5,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,-0.125,-0.5,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.75,within_neuron_deranged,3.0215716362,0.200073242188,2.87746596336,0.230500012636,-0.986680388451,0.973538160324,-0.522452056408,-0.125,-0.5,4,1,200,1,4,3.021571636,0.2000732422,2.877465963,0.2305000126,-0.9866803885,0.9735381603,-0.5224520564,-0.125,-0.5,4,1,200,1,4,3.61846941299e-11,3.63647334467e-10
11019,4,0.75,backpropagation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,-0.125,-0.5,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,-0.125,-0.5,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,0.75,gated_point_emulation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,-0.125,-0.5,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,-0.125,-0.5,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,1,neuron_shared_k1,2.77191543579,0.187866210938,2.66064715385,0.222500011325,-0.987016260624,0.974201083183,-0.490331411362,-0.5,-1,1,4,200,1,4,2.771915436,0.1878662109,2.660647154,0.2225000113,-0.9870162606,0.9742010832,-0.4903314114,-0.5,-1,1,4,200,1,4,2.48825127169e-11,1.45629730497e-10
11019,4,1,correct_path,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,-0.5,-1,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,-0.5,-1,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,1,within_neuron_deranged,7.06893491745,0.202270507812,6.76496648788,0.233000010252,-0.992018938065,0.984101593494,-0.981961131096,-0.5,-1,4,1,200,1,4,7.068934917,0.2022705078,6.764966488,0.2330000103,-0.9920189381,0.9841015935,-0.9819611311,-0.5,-1,4,1,200,1,4,4.80011030923e-11,1.15478293594e-10
11019,4,1,backpropagation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,-0.5,-1,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,-0.5,-1,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,4,1,gated_point_emulation,0.414392650127,0.823364257812,0.441356271505,0.783500015736,1,1,1,-0.5,-1,4,1,200,1,4,0.4143926501,0.8233642578,0.4413562715,0.7835000157,1,1,1,-0.5,-1,4,1,200,1,4,3.56261686818e-11,5.35582689309e-12
11019,8,0,neuron_shared_k1,0.447413623333,0.810913085938,0.4472232759,0.798500061035,0.995402157307,0.990825474262,0.990825474262,1,1,1,8,400,1,8,0.4474136233,0.8109130859,0.4472232759,0.798500061,0.9954021573,0.9908254743,0.9908254743,1,1,1,8,400,1,8,3.51562112755e-11,1.12909681604e-13
11019,8,0,correct_path,0.444690465927,0.811645507812,0.445967406034,0.798500061035,1,1,1,1,1,8,1,400,1,8,0.4446904659,0.8116455078,0.445967406,0.798500061,1,1,1,1,1,8,1,400,1,8,3.51562112755e-11,3.44695938459e-11
11019,8,0,within_neuron_deranged,0.696679592133,0.698608398438,0.693960726261,0.703500032425,0.989963948727,0.980028629303,0.989963948727,1,1,8,1,400,1,8,0.6966795921,0.6986083984,0.6939607263,0.7035000324,0.9899639487,0.9800286293,0.9899639487,1,1,8,1,400,1,8,2.49267273489e-11,3.8861136531e-11
11019,8,0,backpropagation,0.444690465927,0.811645507812,0.445967406034,0.798500061035,1,1,1,1,1,8,1,400,1,8,0.4446904659,0.8116455078,0.445967406,0.798500061,1,1,1,1,1,8,1,400,1,8,3.51562112755e-11,3.44695938459e-11
11019,8,0,gated_point_emulation,0.444690465927,0.811645507812,0.445967406034,0.798500061035,1,1,1,1,1,8,1,400,1,8,0.4446904659,0.8116455078,0.445967406,0.798500061,1,1,1,1,1,8,1,400,1,8,3.51562112755e-11,3.44695938459e-11
