seed,branches,conflict_probability,condition,train_loss_new,train_accuracy_new,test_loss_new,test_accuracy_new,initial_gradient_cosine_new,initial_gradient_capture_new,initial_signed_utility_new,theoretical_shared_relative_signal_new,theoretical_deranged_relative_signal_new,feedback_rank_new,feedback_nonzeros_per_example_new,forward_parameters_new,active_forward_branches_per_example_new,simultaneously_driven_branches_per_example_new,train_loss_historical,train_accuracy_historical,test_loss_historical,test_accuracy_historical,initial_gradient_cosine_historical,initial_gradient_capture_historical,initial_signed_utility_historical,theoretical_shared_relative_signal_historical,theoretical_deranged_relative_signal_historical,feedback_rank_historical,feedback_nonzeros_per_example_historical,forward_parameters_historical,active_forward_branches_per_example_historical,simultaneously_driven_branches_per_example_historical,test_accuracy_replay_error,test_loss_replay_error
11001,2,0,neuron_shared_k1,0.404781520367,0.819702148438,0.401743501425,0.811000049114,0.996774613857,0.993559658527,0.993559598923,1,1,1,2,100,1,2,0.4047815204,0.8197021484,0.4017435014,0.8110000491,0.9967746139,0.9935596585,0.9935595989,1,1,1,2,100,1,2,1.4227286016e-11,2.47894482719e-11
11001,2,0,correct_path,0.40392190218,0.818115234375,0.402685701847,0.805500030518,1,1,1,1,1,2,1,100,1,2,0.4039219022,0.8181152344,0.4026857018,0.8055000305,1,1,1,1,1,2,1,100,1,2,1.75781611489e-11,4.70763983351e-11
11001,2,0,within_neuron_deranged,12.138051033,0.54248046875,11.6972818375,0.553499996662,0.987119019032,0.974403977394,0.987119019032,1,1,2,1,100,1,2,12.13805103,0.5424804688,11.69728184,0.5534999967,0.987119019,0.9744039774,0.987119019,1,1,2,1,100,1,2,3.7860159452e-11,2.53662157945e-09
11001,2,0,backpropagation,0.40392190218,0.818115234375,0.402685701847,0.805500030518,1,1,1,1,1,2,1,100,1,2,0.4039219022,0.8181152344,0.4026857018,0.8055000305,1,1,1,1,1,2,1,100,1,2,1.75781611489e-11,4.70763983351e-11
11001,2,0,gated_point_emulation,0.40392190218,0.818115234375,0.402685701847,0.805500030518,1,1,1,1,1,2,1,100,1,2,0.4039219022,0.8181152344,0.4026857018,0.8055000305,1,1,1,1,1,2,1,100,1,2,1.75781611489e-11,4.70763983351e-11
11001,2,0.25,neuron_shared_k1,0.4159527421,0.81982421875,0.412167876959,0.810000061989,0.996911406517,0.993832349777,0.748436927795,0.75,0.5,1,2,100,1,2,0.4159527421,0.8198242188,0.412167877,0.810000062,0.9969114065,0.9938323498,0.7484369278,0.75,0.5,1,2,100,1,2,1.11693987392e-11,4.11529699207e-11
11001,2,0.25,correct_path,0.40392190218,0.818115234375,0.402685701847,0.805500030518,1,1,1,0.75,0.5,2,1,100,1,2,0.4039219022,0.8181152344,0.4026857018,0.8055000305,1,1,1,0.75,0.5,2,1,100,1,2,1.75781611489e-11,4.70763983351e-11
11001,2,0.25,within_neuron_deranged,9.74067115784,0.527954101562,9.3872385025,0.540000021458,0.972974658012,0.946679711342,0.496873676777,0.75,0.5,2,1,100,1,2,9.740671158,0.5279541016,9.387238503,0.5400000215,0.972974658,0.9466797113,0.4968736768,0.75,0.5,2,1,100,1,2,4.23279189476e-11,4.97559327073e-10
11001,2,0.25,backpropagation,0.40392190218,0.818115234375,0.402685701847,0.805500030518,1,1,1,0.75,0.5,2,1,100,1,2,0.4039219022,0.8181152344,0.4026857018,0.8055000305,1,1,1,0.75,0.5,2,1,100,1,2,1.75781611489e-11,4.70763983351e-11
11001,2,0.25,gated_point_emulation,0.40392190218,0.818115234375,0.402685701847,0.805500030518,1,1,1,0.75,0.5,2,1,100,1,2,0.4039219022,0.8181152344,0.4026857018,0.8055000305,1,1,1,0.75,0.5,2,1,100,1,2,1.75781611489e-11,4.70763983351e-11
