seed,branches,conflict_probability,condition,train_loss_new,train_accuracy_new,test_loss_new,test_accuracy_new,initial_gradient_cosine_new,initial_gradient_capture_new,initial_signed_utility_new,theoretical_shared_relative_signal_new,theoretical_deranged_relative_signal_new,feedback_rank_new,feedback_nonzeros_per_example_new,forward_parameters_new,active_forward_branches_per_example_new,simultaneously_driven_branches_per_example_new,train_loss_historical,train_accuracy_historical,test_loss_historical,test_accuracy_historical,initial_gradient_cosine_historical,initial_gradient_capture_historical,initial_signed_utility_historical,theoretical_shared_relative_signal_historical,theoretical_deranged_relative_signal_historical,feedback_rank_historical,feedback_nonzeros_per_example_historical,forward_parameters_historical,active_forward_branches_per_example_historical,simultaneously_driven_branches_per_example_historical,test_accuracy_replay_error,test_loss_replay_error
11013,2,0.5714285714,gated_point_emulation,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0.428571428571,-0.142857142857,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,0.6,neuron_shared_k1,0.461684942245,0.817138671875,0.477128088474,0.783500015736,0.997335791588,0.994678676128,0.404013454914,0.4,-0.2,1,2,100,1,2,0.4616849422,0.8171386719,0.4771280885,0.7835000157,0.9973357916,0.9946786761,0.4040134549,0.4,-0.2,1,2,100,1,2,3.56261686818e-11,2.57263099712e-11
11013,2,0.6,correct_path,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0.4,-0.2,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0.4,-0.2,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,0.6,within_neuron_deranged,4.65893507004,0.454956054688,4.56366443634,0.46050003171,-0.955734610558,0.913428664207,-0.191973134875,0.4,-0.2,2,1,100,1,2,4.65893507,0.4549560547,4.563664436,0.4605000317,-0.9557346106,0.9134286642,-0.1919731349,0.4,-0.2,2,1,100,1,2,9.67104174521e-12,3.40332206861e-10
11013,2,0.6,backpropagation,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0.4,-0.2,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0.4,-0.2,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,0.6,gated_point_emulation,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0.4,-0.2,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0.4,-0.2,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,0.6666666667,neuron_shared_k1,0.477010726929,0.814819335938,0.491134464741,0.784000039101,0.994916677475,0.989859223366,0.342302620411,0.333333333333,-0.333333333333,1,2,100,1,2,0.4770107269,0.8148193359,0.4911344647,0.7840000391,0.9949166775,0.9898592234,0.3423026204,0.3333333333,-0.3333333333,1,2,100,1,2,6.46926956449e-13,4.07531786095e-11
11013,2,0.6666666667,correct_path,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0.333333333333,-0.333333333333,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,0.6666666667,within_neuron_deranged,3.68210458755,0.31640625,3.62586426735,0.305500000715,-0.976705372334,0.953953385353,-0.315394759178,0.333333333333,-0.333333333333,2,1,100,1,2,3.682104588,0.31640625,3.625864267,0.3055000007,-0.9767053723,0.9539533854,-0.3153947592,0.3333333333,-0.3333333333,2,1,100,1,2,1.52557411148e-11,3.49243300946e-10
11013,2,0.6666666667,backpropagation,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0.333333333333,-0.333333333333,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,0.6666666667,gated_point_emulation,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0.333333333333,-0.333333333333,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,0.75,neuron_shared_k1,0.504638254642,0.812622070312,0.516432642937,0.78100001812,0.989528596401,0.979166865349,0.258808523417,0.25,-0.5,1,2,100,1,2,0.5046382546,0.8126220703,0.5164326429,0.7810000181,0.9895285964,0.9791668653,0.2588085234,0.25,-0.5,1,2,100,1,2,1.98120408967e-11,3.67065267071e-11
11013,2,0.75,correct_path,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0.25,-0.5,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0.25,-0.5,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,0.75,within_neuron_deranged,5.6018819809,0.189453125,5.52380037308,0.218000009656,-0.987971544266,0.976087749004,-0.48238286376,0.25,-0.5,2,1,100,1,2,5.601881981,0.189453125,5.523800373,0.2180000097,-0.9879715443,0.976087749,-0.4823828638,0.25,-0.5,2,1,100,1,2,4.40475433905e-11,7.7392314779e-11
11013,2,0.75,backpropagation,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0.25,-0.5,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0.25,-0.5,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,0.75,gated_point_emulation,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0.25,-0.5,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0.25,-0.5,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,1,neuron_shared_k1,0.677600443363,0.654174804688,0.680255591869,0.648500025272,0.377454519272,0.142471909523,0.0185332782567,0,-1,1,2,100,1,2,0.6776004434,0.6541748047,0.6802555919,0.6485000253,0.3774545193,0.1424719095,0.01853327826,0,-1,1,2,100,1,2,2.76305645031e-11,3.06457081933e-11
11013,2,1,correct_path,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0,-1,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0,-1,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,1,within_neuron_deranged,14.4454250336,0.213012695312,14.2000293732,0.234500005841,-0.995570361614,0.991160333157,-0.96293336153,0,-1,2,1,100,1,2,14.44542503,0.2130126953,14.20002937,0.2345000058,-0.9955703616,0.9911603332,-0.9629333615,0,-1,2,1,100,1,2,4.12551937057e-11,3.1689459945e-09
11013,2,1,backpropagation,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0,-1,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0,-1,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,2,1,gated_point_emulation,0.406811892986,0.820678710938,0.431656867266,0.794500052929,1,1,1,0,-1,2,1,100,1,2,0.406811893,0.8206787109,0.4316568673,0.7945000529,1,1,1,0,-1,2,1,100,1,2,2.89245294383e-11,3.42987305224e-11
11013,4,0,neuron_shared_k1,0.423960804939,0.8173828125,0.417894929647,0.799000024796,0.990212678909,0.980521142483,0.980521142483,1,1,1,4,200,1,4,0.4239608049,0.8173828125,0.4178949296,0.7990000248,0.9902126789,0.9805211425,0.9805211425,1,1,1,4,200,1,4,4.4677594957e-12,4.74456585131e-11
11013,4,0,correct_path,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,1,1,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,1,1,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0,within_neuron_deranged,4.25301742554,0.549072265625,4.14430189133,0.564999997616,0.979033529758,0.958506643772,0.979033529758,1,1,4,1,200,1,4,4.253017426,0.5490722656,4.144301891,0.5649999976,0.9790335298,0.9585066438,0.9790335298,1,1,4,1,200,1,4,1.58142388074e-11,3.26904725512e-10
11013,4,0,backpropagation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,1,1,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,1,1,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0,gated_point_emulation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,1,1,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,1,1,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.25,neuron_shared_k1,0.451710611582,0.812866210938,0.446038544178,0.797000050545,0.993393063545,0.98682975769,0.613844096661,0.625,0.5,1,4,200,1,4,0.4517106116,0.8128662109,0.4460385442,0.7970000505,0.9933930635,0.9868297577,0.6138440967,0.625,0.5,1,4,200,1,4,4.47387682456e-11,2.19909646049e-11
11013,4,0.25,correct_path,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.625,0.5,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.625,0.5,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.25,within_neuron_deranged,3.14821243286,0.533813476562,3.06891274452,0.552000045776,0.967320740223,0.935709416866,0.486673295498,0.625,0.5,4,1,200,1,4,3.148212433,0.5338134766,3.068912745,0.5520000458,0.9673207402,0.9357094169,0.4866732955,0.625,0.5,4,1,200,1,4,2.36327624137e-11,4.77905270913e-10
11013,4,0.25,backpropagation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.625,0.5,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.625,0.5,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.25,gated_point_emulation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.625,0.5,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.625,0.5,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.5,neuron_shared_k1,0.531867146492,0.793212890625,0.527610778809,0.790500044823,0.990807533264,0.981699585915,0.258245259523,0.25,0,1,4,200,1,4,0.5318671465,0.7932128906,0.5276107788,0.7905000448,0.9908075333,0.9816995859,0.2582452595,0.25,0,1,4,200,1,4,2.2692847601e-11,8.59379234441e-12
11013,4,0.5,correct_path,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.25,0,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.25,0,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.5,within_neuron_deranged,2.33152413368,0.494995117188,2.27624797821,0.496500015259,0.0862878486514,0.00744559289888,0.00815028138459,0.25,0,4,1,200,1,4,2.331524134,0.4949951172,2.276247978,0.4965000153,0.08628784865,0.007445592899,0.008150281385,0.25,0,4,1,200,1,4,4.12109235626e-11,2.10449435656e-10
11013,4,0.5,backpropagation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.25,0,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.25,0,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.5,gated_point_emulation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.25,0,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.25,0,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.5714285714,neuron_shared_k1,0.580694973469,0.7890625,0.577627718449,0.779000043869,0.963813662529,0.928936779499,0.155383870006,0.142857142857,-0.142857142857,1,4,200,1,4,0.5806949735,0.7890625,0.5776277184,0.7790000439,0.9638136625,0.9289367795,0.15538387,0.1428571429,-0.1428571429,1,4,200,1,4,3.0981439636e-11,4.86388707088e-11
11013,4,0.5714285714,correct_path,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.142857142857,-0.142857142857,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.5714285714,within_neuron_deranged,1.18265235424,0.428466796875,1.16216313839,0.437000006437,-0.813273966312,0.661414563656,-0.123437047005,0.142857142857,-0.142857142857,4,1,200,1,4,1.182652354,0.4284667969,1.162163138,0.4370000064,-0.8132739663,0.6614145637,-0.123437047,0.1428571429,-0.1428571429,4,1,200,1,4,3.73016617594e-11,3.89587473393e-10
11013,4,0.5714285714,backpropagation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.142857142857,-0.142857142857,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.5714285714,gated_point_emulation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.142857142857,-0.142857142857,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.6,neuron_shared_k1,0.60777759552,0.77880859375,0.605498075485,0.774000048637,0.918166458607,0.843029618263,0.112640224397,0.1,-0.2,1,4,200,1,4,0.6077775955,0.7788085938,0.6054980755,0.7740000486,0.9181664586,0.8430296183,0.1126402244,0.1,-0.2,1,4,200,1,4,3.73900910233e-11,1.47705181419e-11
11013,4,0.6,correct_path,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.1,-0.2,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.1,-0.2,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.6,within_neuron_deranged,1.08178329468,0.237426757812,1.09109997749,0.24200001359,-0.911077558994,0.830062329769,-0.182456433773,0.1,-0.2,4,1,200,1,4,1.081783295,0.2374267578,1.091099977,0.2420000136,-0.911077559,0.8300623298,-0.1824564338,0.1,-0.2,4,1,200,1,4,1.01409991515e-11,4.93286078651e-10
11013,4,0.6,backpropagation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.1,-0.2,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.1,-0.2,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.6,gated_point_emulation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0.1,-0.2,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0.1,-0.2,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.6666666667,neuron_shared_k1,0.699155926704,0.447265625,0.698699474335,0.450500011444,0.157274693251,0.0247353296727,0.00957253109664,0,-0.333333333333,1,4,200,1,4,0.6991559267,0.447265625,0.6986994743,0.4505000114,0.1572746933,0.02473532967,0.009572531097,0,-0.3333333333,1,4,200,1,4,4.4091785778e-11,3.47167850023e-11
11013,4,0.6666666667,correct_path,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0,-0.333333333333,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0,-0.3333333333,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.6666666667,within_neuron_deranged,1.69417214394,0.20703125,1.71531939507,0.213000014424,-0.966105163097,0.933359205723,-0.327139616013,0,-0.333333333333,4,1,200,1,4,1.694172144,0.20703125,1.715319395,0.2130000144,-0.9661051631,0.9333592057,-0.327139616,0,-0.3333333333,4,1,200,1,4,2.432404278e-11,6.53075371559e-11
11013,4,0.6666666667,backpropagation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0,-0.333333333333,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0,-0.3333333333,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.6666666667,gated_point_emulation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,0,-0.333333333333,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,0,-0.3333333333,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.75,neuron_shared_k1,0.89692735672,0.219848632812,0.901060700417,0.220500007272,-0.826992213726,0.683916091919,-0.113695852458,-0.125,-0.5,1,4,200,1,4,0.8969273567,0.2198486328,0.9010607004,0.2205000073,-0.8269922137,0.6839160919,-0.1136958525,-0.125,-0.5,1,4,200,1,4,2.82333323387e-11,1.65649716166e-11
11013,4,0.75,correct_path,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,-0.125,-0.5,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,-0.125,-0.5,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.75,within_neuron_deranged,2.85275650024,0.196411132812,2.87808632851,0.204000011086,-0.980897963047,0.962160825729,-0.497859477997,-0.125,-0.5,4,1,200,1,4,2.8527565,0.1964111328,2.878086329,0.2040000111,-0.980897963,0.9621608257,-0.497859478,-0.125,-0.5,4,1,200,1,4,1.35360611608e-11,4.93530105672e-10
11013,4,0.75,backpropagation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,-0.125,-0.5,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,-0.125,-0.5,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,0.75,gated_point_emulation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,-0.125,-0.5,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,-0.125,-0.5,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,1,neuron_shared_k1,2.75998330116,0.192260742188,2.80339765549,0.196500003338,-0.969785869122,0.940484642982,-0.475508511066,-0.5,-1,1,4,200,1,4,2.759983301,0.1922607422,2.803397655,0.1965000033,-0.9697858691,0.940484643,-0.4755085111,-0.5,-1,1,4,200,1,4,3.78601039408e-11,4.87060614063e-10
11013,4,1,correct_path,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,-0.5,-1,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,-0.5,-1,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,1,within_neuron_deranged,6.96803188324,0.202026367188,7.07884311676,0.204500004649,-0.987795829773,0.975740611553,-0.967199087143,-0.5,-1,4,1,200,1,4,6.968031883,0.2020263672,7.078843117,0.2045000046,-0.9877958298,0.9757406116,-0.9671990871,-0.5,-1,4,1,200,1,4,4.91622853538e-11,2.3974600083e-10
11013,4,1,backpropagation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,-0.5,-1,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,-0.5,-1,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,4,1,gated_point_emulation,0.421603739262,0.816040039062,0.416856110096,0.803500056267,1,1,1,-0.5,-1,4,1,200,1,4,0.4216037393,0.8160400391,0.4168561101,0.8035000563,1,1,1,-0.5,-1,4,1,200,1,4,3.32153193838e-11,4.02222699591e-12
11013,8,0,neuron_shared_k1,0.445481002331,0.808471679688,0.445330291986,0.801000058651,0.992881894112,0.985814452171,0.985814511776,1,1,1,8,400,1,8,0.4454810023,0.8084716797,0.445330292,0.8010000587,0.9928818941,0.9858144522,0.9858145118,1,1,1,8,400,1,8,4.90295581912e-11,1.35345623598e-11
11013,8,0,correct_path,0.442104756832,0.809204101562,0.446130365133,0.801500022411,1,1,1,1,1,8,1,400,1,8,0.4421047568,0.8092041016,0.4461303651,0.8015000224,1,1,1,1,1,8,1,400,1,8,1.13464793117e-11,3.32855409901e-11
11013,8,0,within_neuron_deranged,0.669196605682,0.714111328125,0.630125284195,0.729000031948,0.984225273132,0.968699395657,0.984225392342,1,1,8,1,400,1,8,0.6691966057,0.7141113281,0.6301252842,0.7290000319,0.9842252731,0.9686993957,0.9842253923,1,1,8,1,400,1,8,4.80896433785e-11,5.05373520809e-12
11013,8,0,backpropagation,0.442104756832,0.809204101562,0.446130365133,0.801500022411,1,1,1,1,1,8,1,400,1,8,0.4421047568,0.8092041016,0.4461303651,0.8015000224,1,1,1,1,1,8,1,400,1,8,1.13464793117e-11,3.32855409901e-11
11013,8,0,gated_point_emulation,0.442104756832,0.809204101562,0.446130365133,0.801500022411,1,1,1,1,1,8,1,400,1,8,0.4421047568,0.8092041016,0.4461303651,0.8015000224,1,1,1,1,1,8,1,400,1,8,1.13464793117e-11,3.32855409901e-11
