seed,branches,conflict_probability,condition,train_loss_new,train_accuracy_new,test_loss_new,test_accuracy_new,initial_gradient_cosine_new,initial_gradient_capture_new,initial_signed_utility_new,theoretical_shared_relative_signal_new,theoretical_deranged_relative_signal_new,feedback_rank_new,feedback_nonzeros_per_example_new,forward_parameters_new,active_forward_branches_per_example_new,simultaneously_driven_branches_per_example_new,train_loss_historical,train_accuracy_historical,test_loss_historical,test_accuracy_historical,initial_gradient_cosine_historical,initial_gradient_capture_historical,initial_signed_utility_historical,theoretical_shared_relative_signal_historical,theoretical_deranged_relative_signal_historical,feedback_rank_historical,feedback_nonzeros_per_example_historical,forward_parameters_historical,active_forward_branches_per_example_historical,simultaneously_driven_branches_per_example_historical,test_accuracy_replay_error,test_loss_replay_error
11007,2,0,neuron_shared_k1,0.409576624632,0.818481445312,0.447336137295,0.781500041485,0.999574244022,0.999148666859,0.999148607254,1,1,1,2,100,1,2,0.4095766246,0.8184814453,0.4473361373,0.7815000415,0.999574244,0.9991486669,0.9991486073,1,1,1,2,100,1,2,1.51672008286e-11,5.23070475822e-12
11007,2,0,correct_path,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,1,1,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,1,1,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0,within_neuron_deranged,10.5096693039,0.544799804688,10.4850215912,0.540500044823,0.998297274113,0.996597468853,0.998297214508,1,1,2,1,100,1,2,10.5096693,0.5447998047,10.48502159,0.5405000448,0.9982972741,0.9965974689,0.9982972145,1,1,2,1,100,1,2,2.2692847601e-11,1.18652287995e-09
11007,2,0,backpropagation,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,1,1,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,1,1,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0,gated_point_emulation,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,1,1,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,1,1,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.25,neuron_shared_k1,0.421002686024,0.816650390625,0.454378455877,0.78100001812,0.999248683453,0.998497903347,0.73931324482,0.75,0.5,1,2,100,1,2,0.421002686,0.8166503906,0.4543784559,0.7810000181,0.9992486835,0.9984979033,0.7393132448,0.75,0.5,1,2,100,1,2,1.98120408967e-11,2.26959007144e-11
11007,2,0.25,correct_path,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.75,0.5,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.75,0.5,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.25,within_neuron_deranged,9.20543289185,0.529663085938,9.09368419647,0.530000030994,0.992897987366,0.985846400261,0.478626430035,0.75,0.5,2,1,100,1,2,9.205432892,0.5296630859,9.093684196,0.530000031,0.9928979874,0.9858464003,0.47862643,0.75,0.5,2,1,100,1,2,5.58475488077e-12,4.7216808241e-10
11007,2,0.25,backpropagation,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.75,0.5,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.75,0.5,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.25,gated_point_emulation,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.75,0.5,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.75,0.5,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.5,neuron_shared_k1,0.445305138826,0.816650390625,0.473440378904,0.781500041485,0.99906617403,0.99813324213,0.502472996712,0.5,0,1,2,100,1,2,0.4453051388,0.8166503906,0.4734403789,0.7815000415,0.999066174,0.9981332421,0.5024729967,0.5,0,1,2,100,1,2,1.51672008286e-11,4.34263736082e-12
11007,2,0.5,correct_path,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.5,0,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.5,0,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.5,within_neuron_deranged,6.37765884399,0.50146484375,6.24053859711,0.499000012875,0.113075777888,0.0127861313522,0.00494599249214,0.5,0,2,1,100,1,2,6.377658844,0.5014648438,6.240538597,0.4990000129,0.1130757779,0.01278613135,0.004945992492,0.5,0,2,1,100,1,2,2.53967402664e-11,1.06934017197e-10
11007,2,0.5,backpropagation,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.5,0,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.5,0,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.5,gated_point_emulation,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.5,0,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.5,0,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.5714285714,neuron_shared_k1,0.458129107952,0.815673828125,0.484198868275,0.784500062466,0.998067080975,0.996137917042,0.426741480827,0.428571428571,-0.142857142857,1,2,100,1,2,0.458129108,0.8156738281,0.4841988683,0.7845000625,0.998067081,0.996137917,0.4267414808,0.4285714286,-0.1428571429,1,2,100,1,2,3.43323147689e-11,2.53112530935e-11
11007,2,0.5714285714,correct_path,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.428571428571,-0.142857142857,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.5714285714,within_neuron_deranged,5.81217765808,0.48388671875,5.67048168182,0.47800001502,-0.940075039864,0.883741080761,-0.146517053246,0.428571428571,-0.142857142857,2,1,100,1,2,5.812177658,0.4838867188,5.670481682,0.478000015,-0.9400750399,0.8837410808,-0.1465170532,0.4285714286,-0.1428571429,2,1,100,1,2,2.03704830781e-11,1.76269665531e-10
11007,2,0.5714285714,backpropagation,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.428571428571,-0.142857142857,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.5714285714,gated_point_emulation,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.428571428571,-0.142857142857,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.6,neuron_shared_k1,0.465064823627,0.815673828125,0.490142852068,0.783000051975,0.997435450554,0.994877457619,0.396529436111,0.4,-0.2,1,2,100,1,2,0.4650648236,0.8156738281,0.4901428521,0.783000052,0.9974354506,0.9948774576,0.3965294361,0.4,-0.2,1,2,100,1,2,2.47497577988e-11,3.20526383213e-11
11007,2,0.6,correct_path,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.4,-0.2,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.4,-0.2,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.6,within_neuron_deranged,5.43001174927,0.474609375,5.29731893539,0.464000016451,-0.964207291603,0.929695725441,-0.206941127777,0.4,-0.2,2,1,100,1,2,5.430011749,0.474609375,5.297318935,0.4640000165,-0.9642072916,0.9296957254,-0.2069411278,0.4,-0.2,2,1,100,1,2,4.91180429663e-11,3.94287269501e-10
11007,2,0.6,backpropagation,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.4,-0.2,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.4,-0.2,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.6,gated_point_emulation,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.4,-0.2,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.4,-0.2,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.6666666667,neuron_shared_k1,0.480681747198,0.812622070312,0.503317177296,0.780500054359,0.996445894241,0.992904424667,0.328897446394,0.333333333333,-0.333333333333,1,2,100,1,2,0.4806817472,0.8126220703,0.5033171773,0.7805000544,0.9964458942,0.9929044247,0.3288974464,0.3333333333,-0.3333333333,1,2,100,1,2,4.05639966061e-11,4.31521485211e-12
11007,2,0.6666666667,correct_path,0.408632278442,0.818481445312,0.447393745184,0.780000030994,1,1,1,0.333333333333,-0.333333333333,2,1,100,1,2,0.4086322784,0.8184814453,0.4473937452,0.780000031,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2,5.58475488077e-12,1.60553237372e-11
11007,2,0.6666666667,within_neuron_deranged,4.73889446259,0.4130859375,4.5916466713,0.409000009298,-0.987053513527,0.974274635315,-0.342205047607,0.333333333333,-0.333333333333,2,1,100,1,2,4.738894463,0.4130859375,4.591646671,0.4090000093,-0.9870535135,0.9742746353,-0.3422050476,0.3333333333,-0.3333333333,2,1,100,1,2,1.67543756646e-12,2.95165669684e-10
