seed,branches,conflict_probability,epoch,condition,state_comparison,gradient_cosine,signed_signal_ratio,gradient_inner_product
11006,2,0,0,neuron_shared_k1,own_state,0.999144077301,0.998288750648,0.433633804321
11006,2,0,0,neuron_shared_k1,common_exact_state,0.999144077301,0.998288750648,0.433633804321
11006,2,0,0,correct_path,own_state,1,1,0.434377133846
11006,2,0,0,correct_path,common_exact_state,1,1,0.434377133846
11006,2,0,0,within_neuron_deranged,own_state,0.996577203274,0.996577262878,0.432890385389
11006,2,0,0,within_neuron_deranged,common_exact_state,0.996577203274,0.996577262878,0.432890385389
11006,2,0,0,backpropagation,own_state,1,1,0.434377133846
11006,2,0,0,backpropagation,common_exact_state,1,1,0.434377133846
11006,2,0,0,gated_point_emulation,own_state,1,1,0.434377133846
11006,2,0,0,gated_point_emulation,common_exact_state,1,1,0.434377133846
11006,2,0,1,neuron_shared_k1,own_state,0.999041974545,0.998084902763,0.397458702326
11006,2,0,1,neuron_shared_k1,common_exact_state,0.999148011208,0.998296797276,0.397473275661
11006,2,0,1,correct_path,own_state,1,1,0.398151397705
11006,2,0,1,correct_path,common_exact_state,1,1,0.398151397705
11006,2,0,1,within_neuron_deranged,own_state,0.995710253716,0.995710253716,0.396589875221
11006,2,0,1,within_neuron_deranged,common_exact_state,0.996593654156,0.996593654156,0.396795153618
11006,2,0,1,backpropagation,own_state,1,1,0.398151397705
11006,2,0,1,backpropagation,common_exact_state,1,1,0.398151397705
11006,2,0,1,gated_point_emulation,own_state,1,1,0.398151397705
11006,2,0,1,gated_point_emulation,common_exact_state,1,1,0.398151397705
11006,2,0,10,neuron_shared_k1,own_state,0.997986793518,0.995977520943,0.193459868431
11006,2,0,10,neuron_shared_k1,common_exact_state,0.999279856682,0.998560130596,0.193394258618
11006,2,0,10,correct_path,own_state,1,1,0.193673118949
11006,2,0,10,correct_path,common_exact_state,1,1,0.193673118949
11006,2,0,10,within_neuron_deranged,own_state,0.967664718628,0.967664718628,0.190445974469
11006,2,0,10,within_neuron_deranged,common_exact_state,0.997120141983,0.997120082378,0.193115353584
11006,2,0,10,backpropagation,own_state,1,1,0.193673118949
11006,2,0,10,backpropagation,common_exact_state,1,1,0.193673118949
11006,2,0,10,gated_point_emulation,own_state,1,1,0.193673118949
11006,2,0,10,gated_point_emulation,common_exact_state,1,1,0.193673118949
11006,2,0,50,neuron_shared_k1,own_state,0.989425897598,0.97896361351,0.0264835581183
11006,2,0,50,neuron_shared_k1,common_exact_state,0.997792005539,0.995588898659,0.0264692567289
11006,2,0,50,correct_path,own_state,1,1,0.0265865325928
11006,2,0,50,correct_path,common_exact_state,1,1,0.0265865325928
11006,2,0,50,within_neuron_deranged,own_state,-0.790921747684,-0.790921747684,-0.476655304432
11006,2,0,50,within_neuron_deranged,common_exact_state,0.991177737713,0.991177737713,0.0263519790024
11006,2,0,50,backpropagation,own_state,1,1,0.0265865325928
11006,2,0,50,backpropagation,common_exact_state,1,1,0.0265865325928
11006,2,0,50,gated_point_emulation,own_state,1,1,0.0265865325928
11006,2,0,50,gated_point_emulation,common_exact_state,1,1,0.0265865325928
11006,2,0,100,neuron_shared_k1,own_state,0.967541635036,0.936136901379,0.00729894498363
11006,2,0,100,neuron_shared_k1,common_exact_state,0.992652416229,0.985358715057,0.0073143937625
11006,2,0,100,correct_path,own_state,1,1,0.00742307724431
11006,2,0,100,correct_path,common_exact_state,1,1,0.00742307724431
11006,2,0,100,within_neuron_deranged,own_state,-0.756406068802,-0.756406068802,-1.31239676476
11006,2,0,100,within_neuron_deranged,common_exact_state,0.970717608929,0.970717608929,0.00720571167767
11006,2,0,100,backpropagation,own_state,1,1,0.00742307724431
11006,2,0,100,backpropagation,common_exact_state,1,1,0.00742307724431
11006,2,0,100,gated_point_emulation,own_state,1,1,0.00742307724431
11006,2,0,100,gated_point_emulation,common_exact_state,1,1,0.00742307724431
11006,2,0,250,neuron_shared_k1,own_state,0.871642231941,0.759760260582,0.00147281005047
11006,2,0,250,neuron_shared_k1,common_exact_state,0.979097366333,0.958631575108,0.00148077611811
11006,2,0,250,correct_path,own_state,1,1,0.00154467695393
11006,2,0,250,correct_path,common_exact_state,1,1,0.00154467695393
11006,2,0,250,within_neuron_deranged,own_state,-0.731201291084,-0.731201350689,-1.37854886055
11006,2,0,250,within_neuron_deranged,common_exact_state,0.917263329029,0.917263329029,0.00141687551513
11006,2,0,250,backpropagation,own_state,1,1,0.00154467695393
11006,2,0,250,backpropagation,common_exact_state,1,1,0.00154467695393
11006,2,0,250,gated_point_emulation,own_state,1,1,0.00154467695393
11006,2,0,250,gated_point_emulation,common_exact_state,1,1,0.00154467695393
11006,2,0.25,0,neuron_shared_k1,own_state,0.99866938591,0.758611261845,0.329523384571
11006,2,0.25,0,neuron_shared_k1,common_exact_state,0.99866938591,0.758611261845,0.329523384571
11006,2,0.25,0,correct_path,own_state,1,1,0.434377133846
11006,2,0.25,0,correct_path,common_exact_state,1,1,0.434377133846
11006,2,0.25,0,within_neuron_deranged,own_state,0.988721549511,0.517222642899,0.224669694901
11006,2,0.25,0,within_neuron_deranged,common_exact_state,0.988721549511,0.517222642899,0.224669694901
11006,2,0.25,0,backpropagation,own_state,1,1,0.434377133846
11006,2,0.25,0,backpropagation,common_exact_state,1,1,0.434377133846
11006,2,0.25,0,gated_point_emulation,own_state,1,1,0.434377133846
11006,2,0.25,0,gated_point_emulation,common_exact_state,1,1,0.434377133846
11006,2,0.25,1,neuron_shared_k1,own_state,0.998570859432,0.755941569805,0.307375848293
11006,2,0.25,1,neuron_shared_k1,common_exact_state,0.998691022396,0.755313277245,0.300729036331
11006,2,0.25,1,correct_path,own_state,1,1,0.398151397705
11006,2,0.25,1,correct_path,common_exact_state,1,1,0.398151397705
11006,2,0.25,1,within_neuron_deranged,own_state,0.986728072166,0.513091802597,0.213025122881
11006,2,0.25,1,within_neuron_deranged,common_exact_state,0.988715648651,0.510626554489,0.203306674957
11006,2,0.25,1,backpropagation,own_state,1,1,0.398151397705
11006,2,0.25,1,backpropagation,common_exact_state,1,1,0.398151397705
11006,2,0.25,1,gated_point_emulation,own_state,1,1,0.398151397705
11006,2,0.25,1,gated_point_emulation,common_exact_state,1,1,0.398151397705
11006,2,0.25,10,neuron_shared_k1,own_state,0.997397899628,0.731198370457,0.171864643693
11006,2,0.25,10,neuron_shared_k1,common_exact_state,0.998798549175,0.723991632462,0.140217721462
11006,2,0.25,10,correct_path,own_state,1,1,0.193673118949
11006,2,0.25,10,correct_path,common_exact_state,1,1,0.193673118949
11006,2,0.25,10,within_neuron_deranged,own_state,0.934298813343,0.465030521154,0.133906960487
11006,2,0.25,10,within_neuron_deranged,common_exact_state,0.987658023834,0.447983384132,0.0867623388767
11006,2,0.25,10,backpropagation,own_state,1,1,0.193673118949
11006,2,0.25,10,backpropagation,common_exact_state,1,1,0.193673118949
11006,2,0.25,10,gated_point_emulation,own_state,1,1,0.193673118949
11006,2,0.25,10,gated_point_emulation,common_exact_state,1,1,0.193673118949
11006,2,0.25,50,neuron_shared_k1,own_state,0.986418247223,0.621451020241,0.0307518318295
11006,2,0.25,50,neuron_shared_k1,common_exact_state,0.981125295162,0.576122820377,0.0153171075508
11006,2,0.25,50,correct_path,own_state,1,1,0.0265865325928
11006,2,0.25,50,correct_path,common_exact_state,1,1,0.0265865325928
11006,2,0.25,50,within_neuron_deranged,own_state,-0.734348654747,-0.51816368103,-0.342709004879
11006,2,0.25,50,within_neuron_deranged,common_exact_state,0.55684030056,0.152245625854,0.00404768344015
11006,2,0.25,50,backpropagation,own_state,1,1,0.0265865325928
11006,2,0.25,50,backpropagation,common_exact_state,1,1,0.0265865325928
11006,2,0.25,50,gated_point_emulation,own_state,1,1,0.0265865325928
11006,2,0.25,50,gated_point_emulation,common_exact_state,1,1,0.0265865325928
