seed,branches,conflict_probability,condition,train_loss_new,train_accuracy_new,test_loss_new,test_accuracy_new,initial_gradient_cosine_new,initial_gradient_capture_new,initial_signed_utility_new,theoretical_shared_relative_signal_new,theoretical_deranged_relative_signal_new,feedback_rank_new,feedback_nonzeros_per_example_new,forward_parameters_new,active_forward_branches_per_example_new,simultaneously_driven_branches_per_example_new,train_loss_historical,train_accuracy_historical,test_loss_historical,test_accuracy_historical,initial_gradient_cosine_historical,initial_gradient_capture_historical,initial_signed_utility_historical,theoretical_shared_relative_signal_historical,theoretical_deranged_relative_signal_historical,feedback_rank_historical,feedback_nonzeros_per_example_historical,forward_parameters_historical,active_forward_branches_per_example_historical,simultaneously_driven_branches_per_example_historical,test_accuracy_replay_error,test_loss_replay_error
11014,2,0,neuron_shared_k1,0.411617994308,0.815307617188,0.427068173885,0.797000050545,0.999140501022,0.9982817173,0.99828183651,1,1,1,2,100,1,2,0.4116179943,0.8153076172,0.4270681739,0.7970000505,0.999140501,0.9982817173,0.9982818365,1,1,1,2,100,1,2,4.47387682456e-11,1.4654555347e-11
11014,2,0,correct_path,0.41049978137,0.815795898438,0.427668482065,0.795000016689,1,1,1,1,1,2,1,100,1,2,0.4104997814,0.8157958984,0.4276684821,0.7950000167,1,1,1,1,1,2,1,100,1,2,1.06994413329e-11,3.47992190619e-11
11014,2,0,within_neuron_deranged,10.8625917435,0.55224609375,10.251168251,0.557500004768,0.996563673019,0.993139147758,0.996563673019,1,1,2,1,100,1,2,10.86259174,0.5522460938,10.25116825,0.5575000048,0.996563673,0.9931391478,0.996563673,1,1,2,1,100,1,2,3.16283665924e-11,1.0375984516e-09
11014,2,0,backpropagation,0.41049978137,0.815795898438,0.427668482065,0.795000016689,1,1,1,1,1,2,1,100,1,2,0.4104997814,0.8157958984,0.4276684821,0.7950000167,1,1,1,1,1,2,1,100,1,2,1.06994413329e-11,3.47992190619e-11
11014,2,0,gated_point_emulation,0.41049978137,0.815795898438,0.427668482065,0.795000016689,1,1,1,1,1,2,1,100,1,2,0.4104997814,0.8157958984,0.4276684821,0.7950000167,1,1,1,1,1,2,1,100,1,2,1.06994413329e-11,3.47992190619e-11
11014,2,0.25,neuron_shared_k1,0.422972291708,0.815795898438,0.435319721699,0.799000024796,0.998614370823,0.997230648994,0.74636054039,0.75,0.5,1,2,100,1,2,0.4229722917,0.8157958984,0.4353197217,0.7990000248,0.9986143708,0.997230649,0.7463605404,0.75,0.5,1,2,100,1,2,4.4677594957e-12,1.23900889548e-12
11014,2,0.25,correct_path,0.41049978137,0.815795898438,0.427668482065,0.795000016689,1,1,1,0.75,0.5,2,1,100,1,2,0.4104997814,0.8157958984,0.4276684821,0.7950000167,1,1,1,0.75,0.5,2,1,100,1,2,1.06994413329e-11,3.47992190619e-11
11014,2,0.25,within_neuron_deranged,8.57190322876,0.536010742188,8.09542560577,0.547500014305,0.987494528294,0.975145459175,0.492721021175,0.75,0.5,2,1,100,1,2,8.571903229,0.5360107422,8.095425606,0.5475000143,0.9874945283,0.9751454592,0.4927210212,0.75,0.5,2,1,100,1,2,5.11479747445e-12,2.26073382237e-10
11014,2,0.25,backpropagation,0.41049978137,0.815795898438,0.427668482065,0.795000016689,1,1,1,0.75,0.5,2,1,100,1,2,0.4104997814,0.8157958984,0.4276684821,0.7950000167,1,1,1,0.75,0.5,2,1,100,1,2,1.06994413329e-11,3.47992190619e-11
11014,2,0.25,gated_point_emulation,0.41049978137,0.815795898438,0.427668482065,0.795000016689,1,1,1,0.75,0.5,2,1,100,1,2,0.4104997814,0.8157958984,0.4276684821,0.7950000167,1,1,1,0.75,0.5,2,1,100,1,2,1.06994413329e-11,3.47992190619e-11
11014,2,0.5,neuron_shared_k1,0.449540376663,0.816528320312,0.460780471563,0.797000050545,0.997280240059,0.994567871094,0.491541415453,0.5,0,1,2,100,1,2,0.4495403767,0.8165283203,0.4607804716,0.7970000505,0.9972802401,0.9945678711,0.4915414155,0.5,0,1,2,100,1,2,4.47387682456e-11,3.66607855184e-11
11014,2,0.5,correct_path,0.41049978137,0.815795898438,0.427668482065,0.795000016689,1,1,1,0.5,0,2,1,100,1,2,0.4104997814,0.8157958984,0.4276684821,0.7950000167,1,1,1,0.5,0,2,1,100,1,2,1.06994413329e-11,3.47992190619e-11
11014,2,0.5,within_neuron_deranged,6.46793889999,0.496337890625,6.13373947144,0.502000033855,-0.226777791977,0.0514281652868,-0.0169171951711,0.5,0,2,1,100,1,2,6.4679389,0.4963378906,6.133739471,0.5020000339,-0.226777792,0.05142816529,-0.01691719517,0.5,0,2,1,100,1,2,4.45617986955e-11,4.35546709809e-10
11014,2,0.5,backpropagation,0.41049978137,0.815795898438,0.427668482065,0.795000016689,1,1,1,0.5,0,2,1,100,1,2,0.4104997814,0.8157958984,0.4276684821,0.7950000167,1,1,1,0.5,0,2,1,100,1,2,1.06994413329e-11,3.47992190619e-11
11014,2,0.5,gated_point_emulation,0.41049978137,0.815795898438,0.427668482065,0.795000016689,1,1,1,0.5,0,2,1,100,1,2,0.4104997814,0.8157958984,0.4276684821,0.7950000167,1,1,1,0.5,0,2,1,100,1,2,1.06994413329e-11,3.47992190619e-11
