seed,branches,conflict_probability,epoch,condition,state_comparison,gradient_cosine,signed_signal_ratio,gradient_inner_product
11003,2,0,0,neuron_shared_k1,own_state,0.991170763969,0.98241943121,0.370670795441
11003,2,0,0,neuron_shared_k1,common_exact_state,0.991170763969,0.98241943121,0.370670795441
11003,2,0,0,correct_path,own_state,1,1,0.377304017544
11003,2,0,0,correct_path,common_exact_state,1,1,0.377304017544
11003,2,0,0,within_neuron_deranged,own_state,0.96483874321,0.96483874321,0.364037543535
11003,2,0,0,within_neuron_deranged,common_exact_state,0.96483874321,0.96483874321,0.364037543535
11003,2,0,0,backpropagation,own_state,1,1,0.377304017544
11003,2,0,0,backpropagation,common_exact_state,1,1,0.377304017544
11003,2,0,0,gated_point_emulation,own_state,1,1,0.377304017544
11003,2,0,0,gated_point_emulation,common_exact_state,1,1,0.377304017544
11003,2,0,1,neuron_shared_k1,own_state,0.990584850311,0.981258392334,0.342425405979
11003,2,0,1,neuron_shared_k1,common_exact_state,0.992217004299,0.984494447708,0.342328578234
11003,2,0,1,correct_path,own_state,1,1,0.347720175982
11003,2,0,1,correct_path,common_exact_state,1,1,0.347720175982
11003,2,0,1,within_neuron_deranged,own_state,0.955446183681,0.955446183681,0.334720551968
11003,2,0,1,within_neuron_deranged,common_exact_state,0.968988776207,0.968988776207,0.336936950684
11003,2,0,1,backpropagation,own_state,1,1,0.347720175982
11003,2,0,1,backpropagation,common_exact_state,1,1,0.347720175982
11003,2,0,1,gated_point_emulation,own_state,1,1,0.347720175982
11003,2,0,1,gated_point_emulation,common_exact_state,1,1,0.347720175982
11003,2,0,10,neuron_shared_k1,own_state,0.984868943691,0.969966828823,0.176820516586
11003,2,0,10,neuron_shared_k1,common_exact_state,0.997498095036,0.995002388954,0.176287442446
11003,2,0,10,correct_path,own_state,1,1,0.177172884345
11003,2,0,10,correct_path,common_exact_state,1,1,0.177172884345
11003,2,0,10,within_neuron_deranged,own_state,0.687565028667,0.687565028667,0.146055817604
11003,2,0,10,within_neuron_deranged,common_exact_state,0.990004956722,0.990004837513,0.175402015448
11003,2,0,10,backpropagation,own_state,1,1,0.177172884345
11003,2,0,10,backpropagation,common_exact_state,1,1,0.177172884345
11003,2,0,10,gated_point_emulation,own_state,1,1,0.177172884345
11003,2,0,10,gated_point_emulation,common_exact_state,1,1,0.177172884345
11003,2,0,50,neuron_shared_k1,own_state,0.944033682346,0.891199588776,0.0265483334661
11003,2,0,50,neuron_shared_k1,common_exact_state,0.997621297836,0.995248138905,0.026521012187
11003,2,0,50,correct_path,own_state,1,1,0.0266476385295
11003,2,0,50,correct_path,common_exact_state,1,1,0.0266476385295
11003,2,0,50,within_neuron_deranged,own_state,-0.781578660011,-0.781578660011,-1.11193442345
11003,2,0,50,within_neuron_deranged,common_exact_state,0.990496337414,0.990496337414,0.0263943877071
11003,2,0,50,backpropagation,own_state,1,1,0.0266476385295
11003,2,0,50,backpropagation,common_exact_state,1,1,0.0266476385295
11003,2,0,50,gated_point_emulation,own_state,1,1,0.0266476385295
11003,2,0,50,gated_point_emulation,common_exact_state,1,1,0.0266476385295
11003,2,0,100,neuron_shared_k1,own_state,0.858718514442,0.737397670746,0.00743780191988
11003,2,0,100,neuron_shared_k1,common_exact_state,0.992838919163,0.985729038715,0.00744956126437
11003,2,0,100,correct_path,own_state,1,1,0.00755741260946
11003,2,0,100,correct_path,common_exact_state,1,1,0.00755741260946
11003,2,0,100,within_neuron_deranged,own_state,-0.754860639572,-0.754860639572,-1.4139200449
11003,2,0,100,within_neuron_deranged,common_exact_state,0.971458137035,0.971458137035,0.00734170991927
11003,2,0,100,backpropagation,own_state,1,1,0.00755741260946
11003,2,0,100,backpropagation,common_exact_state,1,1,0.00755741260946
11003,2,0,100,gated_point_emulation,own_state,1,1,0.00755741260946
11003,2,0,100,gated_point_emulation,common_exact_state,1,1,0.00755741260946
11003,2,0,250,neuron_shared_k1,own_state,0.624903023243,0.390503853559,0.0014761723578
11003,2,0,250,neuron_shared_k1,common_exact_state,0.97752058506,0.955546438694,0.00146745308302
11003,2,0,250,correct_path,own_state,1,1,0.00153572135605
11003,2,0,250,correct_path,common_exact_state,1,1,0.00153572135605
11003,2,0,250,within_neuron_deranged,own_state,-0.741598308086,-0.741598308086,-1.44795322418
11003,2,0,250,within_neuron_deranged,common_exact_state,0.911092758179,0.911092817783,0.00139918469358
11003,2,0,250,backpropagation,own_state,1,1,0.00153572135605
11003,2,0,250,backpropagation,common_exact_state,1,1,0.00153572135605
11003,2,0,250,gated_point_emulation,own_state,1,1,0.00153572135605
11003,2,0,250,gated_point_emulation,common_exact_state,1,1,0.00153572135605
11003,2,0.25,0,neuron_shared_k1,own_state,0.993096888065,0.738662719727,0.27870041132
11003,2,0.25,0,neuron_shared_k1,common_exact_state,0.993096888065,0.738662719727,0.27870041132
11003,2,0.25,0,correct_path,own_state,1,1,0.377304017544
11003,2,0.25,0,correct_path,common_exact_state,1,1,0.377304017544
11003,2,0.25,0,within_neuron_deranged,own_state,0.939212918282,0.47732552886,0.180096834898
11003,2,0.25,0,within_neuron_deranged,common_exact_state,0.939212918282,0.47732552886,0.180096834898
11003,2,0.25,0,backpropagation,own_state,1,1,0.377304017544
11003,2,0.25,0,backpropagation,common_exact_state,1,1,0.377304017544
11003,2,0.25,0,gated_point_emulation,own_state,1,1,0.377304017544
11003,2,0.25,0,gated_point_emulation,common_exact_state,1,1,0.377304017544
11003,2,0.25,1,neuron_shared_k1,own_state,0.992884576321,0.736312091351,0.262018233538
11003,2,0.25,1,neuron_shared_k1,common_exact_state,0.993840456009,0.737278401852,0.256366580725
11003,2,0.25,1,correct_path,own_state,1,1,0.347720175982
11003,2,0.25,1,correct_path,common_exact_state,1,1,0.347720175982
11003,2,0.25,1,within_neuron_deranged,own_state,0.928218841553,0.470485508442,0.17133295536
11003,2,0.25,1,within_neuron_deranged,common_exact_state,0.944891214371,0.474556833506,0.165012985468
11003,2,0.25,1,backpropagation,own_state,1,1,0.347720175982
11003,2,0.25,1,backpropagation,common_exact_state,1,1,0.347720175982
11003,2,0.25,1,gated_point_emulation,own_state,1,1,0.347720175982
11003,2,0.25,1,gated_point_emulation,common_exact_state,1,1,0.347720175982
