seed,branches,conflict_probability,epoch,condition,state_comparison,gradient_cosine,signed_signal_ratio,gradient_inner_product
11005,2,0,0,neuron_shared_k1,own_state,0.999252855778,0.998506188393,0.410089015961
11005,2,0,0,neuron_shared_k1,common_exact_state,0.999252855778,0.998506188393,0.410089015961
11005,2,0,0,correct_path,own_state,1,1,0.410702526569
11005,2,0,0,correct_path,common_exact_state,1,1,0.410702526569
11005,2,0,0,within_neuron_deranged,own_state,0.99701243639,0.99701243639,0.409475535154
11005,2,0,0,within_neuron_deranged,common_exact_state,0.99701243639,0.99701243639,0.409475535154
11005,2,0,0,backpropagation,own_state,1,1,0.410702526569
11005,2,0,0,backpropagation,common_exact_state,1,1,0.410702526569
11005,2,0,0,gated_point_emulation,own_state,1,1,0.410702526569
11005,2,0,0,gated_point_emulation,common_exact_state,1,1,0.410702526569
11005,2,0,1,neuron_shared_k1,own_state,0.99919706583,0.998394787312,0.377657294273
11005,2,0,1,neuron_shared_k1,common_exact_state,0.999247074127,0.998494744301,0.377650916576
11005,2,0,1,correct_path,own_state,1,1,0.378220230341
11005,2,0,1,correct_path,common_exact_state,1,1,0.378220230341
11005,2,0,1,within_neuron_deranged,own_state,0.996573090553,0.996573030949,0.377015531063
11005,2,0,1,within_neuron_deranged,common_exact_state,0.996989607811,0.996989607811,0.377081632614
11005,2,0,1,backpropagation,own_state,1,1,0.378220230341
11005,2,0,1,backpropagation,common_exact_state,1,1,0.378220230341
11005,2,0,1,gated_point_emulation,own_state,1,1,0.378220230341
11005,2,0,1,gated_point_emulation,common_exact_state,1,1,0.378220230341
11005,2,0,10,neuron_shared_k1,own_state,0.998496830463,0.996995866299,0.189466327429
11005,2,0,10,neuron_shared_k1,common_exact_state,0.999066889286,0.998134613037,0.189440280199
11005,2,0,10,correct_path,own_state,1,1,0.189794316888
11005,2,0,10,correct_path,common_exact_state,1,1,0.189794316888
11005,2,0,10,within_neuron_deranged,own_state,0.983964502811,0.983964502811,0.187986820936
11005,2,0,10,within_neuron_deranged,common_exact_state,0.99626916647,0.99626916647,0.189086228609
11005,2,0,10,backpropagation,own_state,1,1,0.189794316888
11005,2,0,10,backpropagation,common_exact_state,1,1,0.189794316888
11005,2,0,10,gated_point_emulation,own_state,1,1,0.189794316888
11005,2,0,10,gated_point_emulation,common_exact_state,1,1,0.189794316888
11005,2,0,50,neuron_shared_k1,own_state,0.990074574947,0.980247557163,0.026703748852
11005,2,0,50,neuron_shared_k1,common_exact_state,0.996343374252,0.992700099945,0.0267147645354
11005,2,0,50,correct_path,own_state,1,1,0.026911213994
11005,2,0,50,correct_path,common_exact_state,1,1,0.026911213994
11005,2,0,50,within_neuron_deranged,own_state,-0.751389205456,-0.751389205456,-0.258899629116
11005,2,0,50,within_neuron_deranged,common_exact_state,0.985400080681,0.985400080681,0.0265183132142
11005,2,0,50,backpropagation,own_state,1,1,0.026911213994
11005,2,0,50,backpropagation,common_exact_state,1,1,0.026911213994
11005,2,0,50,gated_point_emulation,own_state,1,1,0.026911213994
11005,2,0,50,gated_point_emulation,common_exact_state,1,1,0.026911213994
11005,2,0,100,neuron_shared_k1,own_state,0.965072870255,0.931365609169,0.00744756497443
11005,2,0,100,neuron_shared_k1,common_exact_state,0.990329325199,0.980752170086,0.00746022537351
11005,2,0,100,correct_path,own_state,1,1,0.00760663673282
11005,2,0,100,correct_path,common_exact_state,1,1,0.00760663673282
11005,2,0,100,within_neuron_deranged,own_state,-0.764912962914,-0.764913022518,-1.32661485672
11005,2,0,100,within_neuron_deranged,common_exact_state,0.961504459381,0.961504459381,0.00731381494552
11005,2,0,100,backpropagation,own_state,1,1,0.00760663673282
11005,2,0,100,backpropagation,common_exact_state,1,1,0.00760663673282
11005,2,0,100,gated_point_emulation,own_state,1,1,0.00760663673282
11005,2,0,100,gated_point_emulation,common_exact_state,1,1,0.00760663673282
11005,2,0,250,neuron_shared_k1,own_state,0.847463607788,0.718194484711,0.0014832803281
11005,2,0,250,neuron_shared_k1,common_exact_state,0.97475373745,0.950144946575,0.0014831762528
11005,2,0,250,correct_path,own_state,1,1,0.00156100001186
11005,2,0,250,correct_path,common_exact_state,1,1,0.00156100001186
11005,2,0,250,within_neuron_deranged,own_state,-0.731704354286,-0.731704354286,-1.41977596283
11005,2,0,250,within_neuron_deranged,common_exact_state,0.900289714336,0.900289714336,0.00140535226092
11005,2,0,250,backpropagation,own_state,1,1,0.00156100001186
11005,2,0,250,backpropagation,common_exact_state,1,1,0.00156100001186
11005,2,0,250,gated_point_emulation,own_state,1,1,0.00156100001186
11005,2,0,250,gated_point_emulation,common_exact_state,1,1,0.00156100001186
11005,2,0.25,0,neuron_shared_k1,own_state,0.999325573444,0.756519794464,0.31070458889
11005,2,0.25,0,neuron_shared_k1,common_exact_state,0.999325573444,0.756519794464,0.31070458889
11005,2,0.25,0,correct_path,own_state,1,1,0.410702526569
11005,2,0.25,0,correct_path,common_exact_state,1,1,0.410702526569
11005,2,0.25,0,within_neuron_deranged,own_state,0.994179010391,0.513039529324,0.210706621408
11005,2,0.25,0,within_neuron_deranged,common_exact_state,0.994179010391,0.513039529324,0.210706621408
11005,2,0.25,0,backpropagation,own_state,1,1,0.410702526569
11005,2,0.25,0,backpropagation,common_exact_state,1,1,0.410702526569
11005,2,0.25,0,gated_point_emulation,own_state,1,1,0.410702526569
11005,2,0.25,0,gated_point_emulation,common_exact_state,1,1,0.410702526569
11005,2,0.25,1,neuron_shared_k1,own_state,0.999323606491,0.754080176353,0.291003018618
11005,2,0.25,1,neuron_shared_k1,common_exact_state,0.99933218956,0.75333827734,0.284927785397
11005,2,0.25,1,correct_path,own_state,1,1,0.378220230341
11005,2,0.25,1,correct_path,common_exact_state,1,1,0.378220230341
11005,2,0.25,1,within_neuron_deranged,own_state,0.994032025337,0.509616196156,0.200623482466
11005,2,0.25,1,within_neuron_deranged,common_exact_state,0.994140386581,0.506676495075,0.191635295749
11005,2,0.25,1,backpropagation,own_state,1,1,0.378220230341
11005,2,0.25,1,backpropagation,common_exact_state,1,1,0.378220230341
11005,2,0.25,1,gated_point_emulation,own_state,1,1,0.378220230341
11005,2,0.25,1,gated_point_emulation,common_exact_state,1,1,0.378220230341
11005,2,0.25,10,neuron_shared_k1,own_state,0.999149739742,0.731353104115,0.167258322239
11005,2,0.25,10,neuron_shared_k1,common_exact_state,0.999091625214,0.722446858883,0.137116312981
11005,2,0.25,10,correct_path,own_state,1,1,0.189794316888
11005,2,0.25,10,correct_path,common_exact_state,1,1,0.189794316888
11005,2,0.25,10,within_neuron_deranged,own_state,0.991105377674,0.478816449642,0.132146388292
11005,2,0.25,10,within_neuron_deranged,common_exact_state,0.99054145813,0.444893687963,0.0844382941723
11005,2,0.25,10,backpropagation,own_state,1,1,0.189794316888
