seed,branches,conflict_probability,epoch,condition,state_comparison,gradient_cosine,signed_signal_ratio,gradient_inner_product
11004,2,0,0,neuron_shared_k1,own_state,0.999316632748,0.998633742332,0.400731027126
11004,2,0,0,neuron_shared_k1,common_exact_state,0.999316632748,0.998633742332,0.400731027126
11004,2,0,0,correct_path,own_state,1,1,0.401279270649
11004,2,0,0,correct_path,common_exact_state,1,1,0.401279270649
11004,2,0,0,within_neuron_deranged,own_state,0.99726742506,0.99726742506,0.400182753801
11004,2,0,0,within_neuron_deranged,common_exact_state,0.99726742506,0.99726742506,0.400182753801
11004,2,0,0,backpropagation,own_state,1,1,0.401279270649
11004,2,0,0,backpropagation,common_exact_state,1,1,0.401279270649
11004,2,0,0,gated_point_emulation,own_state,1,1,0.401279270649
11004,2,0,0,gated_point_emulation,common_exact_state,1,1,0.401279270649
11004,2,0,1,neuron_shared_k1,own_state,0.999238312244,0.99847728014,0.369708418846
11004,2,0,1,neuron_shared_k1,common_exact_state,0.999276399612,0.998553395271,0.369721412659
11004,2,0,1,correct_path,own_state,1,1,0.370257019997
11004,2,0,1,correct_path,common_exact_state,1,1,0.370257019997
11004,2,0,1,within_neuron_deranged,own_state,0.996791779995,0.996791779995,0.369101464748
11004,2,0,1,within_neuron_deranged,common_exact_state,0.997106671333,0.997106671333,0.369185745716
11004,2,0,1,backpropagation,own_state,1,1,0.370257019997
11004,2,0,1,backpropagation,common_exact_state,1,1,0.370257019997
11004,2,0,1,gated_point_emulation,own_state,1,1,0.370257019997
11004,2,0,1,gated_point_emulation,common_exact_state,1,1,0.370257019997
11004,2,0,10,neuron_shared_k1,own_state,0.998089432716,0.996182560921,0.187638282776
11004,2,0,10,neuron_shared_k1,common_exact_state,0.998833537102,0.997668325901,0.187692701817
11004,2,0,10,correct_path,own_state,1,1,0.1881313622
11004,2,0,10,correct_path,common_exact_state,1,1,0.1881313622
11004,2,0,10,within_neuron_deranged,own_state,0.982709944248,0.982709944248,0.185921937227
11004,2,0,10,within_neuron_deranged,common_exact_state,0.995336592197,0.995336592197,0.187254026532
11004,2,0,10,backpropagation,own_state,1,1,0.1881313622
11004,2,0,10,backpropagation,common_exact_state,1,1,0.1881313622
11004,2,0,10,gated_point_emulation,own_state,1,1,0.1881313622
11004,2,0,10,gated_point_emulation,common_exact_state,1,1,0.1881313622
11004,2,0,50,neuron_shared_k1,own_state,0.984101831913,0.968456327915,0.0269303359091
11004,2,0,50,neuron_shared_k1,common_exact_state,0.996240496635,0.992495119572,0.026923302561
11004,2,0,50,correct_path,own_state,1,1,0.0271268859506
11004,2,0,50,correct_path,common_exact_state,1,1,0.0271268859506
11004,2,0,50,within_neuron_deranged,own_state,-0.751650929451,-0.751650929451,-0.250535905361
11004,2,0,50,within_neuron_deranged,common_exact_state,0.984990239143,0.984990239143,0.0267197173089
11004,2,0,50,backpropagation,own_state,1,1,0.0271268859506
11004,2,0,50,backpropagation,common_exact_state,1,1,0.0271268859506
11004,2,0,50,gated_point_emulation,own_state,1,1,0.0271268859506
11004,2,0,50,gated_point_emulation,common_exact_state,1,1,0.0271268859506
11004,2,0,100,neuron_shared_k1,own_state,0.948629617691,0.899898052216,0.00765152415261
11004,2,0,100,neuron_shared_k1,common_exact_state,0.993169665337,0.98638600111,0.00763776525855
11004,2,0,100,correct_path,own_state,1,1,0.00774318072945
11004,2,0,100,correct_path,common_exact_state,1,1,0.00774318072945
11004,2,0,100,within_neuron_deranged,own_state,-0.776268601418,-0.776268661022,-1.35220611095
11004,2,0,100,within_neuron_deranged,common_exact_state,0.972772121429,0.972772121429,0.00753235025331
11004,2,0,100,backpropagation,own_state,1,1,0.00774318072945
11004,2,0,100,backpropagation,common_exact_state,1,1,0.00774318072945
11004,2,0,100,gated_point_emulation,own_state,1,1,0.00774318072945
