seed,branches,conflict_probability,condition,train_loss_new,train_accuracy_new,test_loss_new,test_accuracy_new,initial_gradient_cosine_new,initial_gradient_capture_new,initial_signed_utility_new,theoretical_shared_relative_signal_new,theoretical_deranged_relative_signal_new,feedback_rank_new,feedback_nonzeros_per_example_new,forward_parameters_new,active_forward_branches_per_example_new,simultaneously_driven_branches_per_example_new,train_loss_historical,train_accuracy_historical,test_loss_historical,test_accuracy_historical,initial_gradient_cosine_historical,initial_gradient_capture_historical,initial_signed_utility_historical,theoretical_shared_relative_signal_historical,theoretical_deranged_relative_signal_historical,feedback_rank_historical,feedback_nonzeros_per_example_historical,forward_parameters_historical,active_forward_branches_per_example_historical,simultaneously_driven_branches_per_example_historical,test_accuracy_replay_error,test_loss_replay_error
11008,2,0,neuron_shared_k1,0.42457613349,0.81005859375,0.420283287764,0.791000008583,0.994729876518,0.989487528801,0.989487707615,1,1,1,2,100,1,2,0.4245761335,0.8100585938,0.4202832878,0.7910000086,0.9947298765,0.9894875288,0.9894877076,1,1,1,2,100,1,2,1.69311231701e-11,3.64044350221e-11
11008,2,0,correct_path,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,1,1,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,1,1,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0,within_neuron_deranged,13.1999397278,0.531127929688,13.2027196884,0.539499998093,0.978975474834,0.958392977715,0.978975474834,1,1,2,1,100,1,2,13.19993973,0.5311279297,13.20271969,0.5394999981,0.9789754748,0.9583929777,0.9789754748,1,1,2,1,100,1,2,7.3486772223e-12,1.58447299725e-09
11008,2,0,backpropagation,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,1,1,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,1,1,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0,gated_point_emulation,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,1,1,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,1,1,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0.25,neuron_shared_k1,0.435070663691,0.807739257812,0.430487751961,0.797000050545,0.995508313179,0.991036772728,0.744363129139,0.75,0.5,1,2,100,1,2,0.4350706637,0.8077392578,0.430487752,0.7970000505,0.9955083132,0.9910367727,0.7443631291,0.75,0.5,1,2,100,1,2,4.47387682456e-11,3.92456067644e-11
11008,2,0.25,correct_path,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,0.75,0.5,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,0.75,0.5,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0.25,within_neuron_deranged,10.3770370483,0.518310546875,10.3486909866,0.526000022888,0.960507452488,0.922574579716,0.488726168871,0.75,0.5,2,1,100,1,2,10.37703705,0.5183105469,10.34869099,0.5260000229,0.9605074525,0.9225745797,0.4887261689,0.75,0.5,2,1,100,1,2,1.1816436718e-11,3.36669891965e-09
11008,2,0.25,backpropagation,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,0.75,0.5,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,0.75,0.5,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0.25,gated_point_emulation,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,0.75,0.5,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,0.75,0.5,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0.5,neuron_shared_k1,0.460462719202,0.80908203125,0.458262085915,0.791000008583,0.994183778763,0.988401412964,0.487257927656,0.5,0,1,2,100,1,2,0.4604627192,0.8090820312,0.4582620859,0.7910000086,0.9941837788,0.988401413,0.4872579277,0.5,0,1,2,100,1,2,1.69311231701e-11,1.46118117605e-11
11008,2,0.5,correct_path,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,0.5,0,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,0.5,0,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0.5,within_neuron_deranged,7.79556894302,0.486938476562,7.69579935074,0.498500019312,-0.234662458301,0.0550664700568,-0.0254842136055,0.5,0,2,1,100,1,2,7.795568943,0.4869384766,7.695799351,0.4985000193,-0.2346624583,0.05506647006,-0.02548421361,0.5,0,2,1,100,1,2,1.19049214931e-11,2.61474397689e-10
11008,2,0.5,backpropagation,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,0.5,0,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,0.5,0,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0.5,gated_point_emulation,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,0.5,0,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,0.5,0,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0.5714285714,neuron_shared_k1,0.47334125638,0.808959960938,0.471924036741,0.794500052929,0.994518220425,0.98906648159,0.41052377224,0.428571428571,-0.142857142857,1,2,100,1,2,0.4733412564,0.8089599609,0.4719240367,0.7945000529,0.9945182204,0.9890664816,0.4105237722,0.4285714286,-0.1428571429,1,2,100,1,2,2.89245294383e-11,4.12567202623e-11
11008,2,0.5714285714,correct_path,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,0.428571428571,-0.142857142857,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0.5714285714,within_neuron_deranged,6.92384719849,0.466674804688,6.80505514145,0.475000023842,-0.90068167448,0.811227500439,-0.17895257473,0.428571428571,-0.142857142857,2,1,100,1,2,6.923847198,0.4666748047,6.805055141,0.4750000238,-0.9006816745,0.8112275004,-0.1789525747,0.4285714286,-0.1428571429,2,1,100,1,2,4.18579060302e-11,4.48974191158e-10
11008,2,0.5714285714,backpropagation,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,0.428571428571,-0.142857142857,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0.5714285714,gated_point_emulation,0.42348921299,0.807861328125,0.420199066401,0.797000050545,1,1,1,0.428571428571,-0.142857142857,2,1,100,1,2,0.423489213,0.8078613281,0.4201990664,0.7970000505,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2,4.47387682456e-11,5.2796655936e-13
11008,2,0.6,neuron_shared_k1,0.478786230087,0.807006835938,0.477587848902,0.792000055313,0.995520472527,0.991061031818,0.383981466293,0.4,-0.2,1,2,100,1,2,0.4787862301,0.8070068359,0.4775878489,0.7920000553,0.9955204725,0.9910610318,0.3839814663,0.4,-0.2,1,2,100,1,2,1.31104016532e-11,1.74865677494e-12
