seed,branches,conflict_probability,epoch,condition,state_comparison,gradient_cosine,signed_signal_ratio,gradient_inner_product
11009,2,0,0,neuron_shared_k1,own_state,0.99634295702,0.992699384689,0.412781715393
11009,2,0,0,neuron_shared_k1,common_exact_state,0.99634295702,0.992699384689,0.412781715393
11009,2,0,0,correct_path,own_state,1,1,0.415817439556
11009,2,0,0,correct_path,common_exact_state,1,1,0.415817439556
11009,2,0,0,within_neuron_deranged,own_state,0.985398769379,0.985398769379,0.40974599123
11009,2,0,0,within_neuron_deranged,common_exact_state,0.985398769379,0.985398769379,0.40974599123
11009,2,0,0,backpropagation,own_state,1,1,0.415817439556
11009,2,0,0,backpropagation,common_exact_state,1,1,0.415817439556
11009,2,0,0,gated_point_emulation,own_state,1,1,0.415817439556
11009,2,0,0,gated_point_emulation,common_exact_state,1,1,0.415817439556
11009,2,0,1,neuron_shared_k1,own_state,0.99605101347,0.992117583752,0.379244148731
11009,2,0,1,neuron_shared_k1,common_exact_state,0.996651768684,0.993314683437,0.379219532013
11009,2,0,1,correct_path,own_state,1,1,0.381771802902
11009,2,0,1,correct_path,common_exact_state,1,1,0.381771802902
11009,2,0,1,within_neuron_deranged,own_state,0.981618404388,0.981618523598,0.375751256943
11009,2,0,1,within_neuron_deranged,common_exact_state,0.986629366875,0.986629366875,0.376667261124
11009,2,0,1,backpropagation,own_state,1,1,0.381771802902
11009,2,0,1,backpropagation,common_exact_state,1,1,0.381771802902
11009,2,0,1,gated_point_emulation,own_state,1,1,0.381771802902
11009,2,0,1,gated_point_emulation,common_exact_state,1,1,0.381771802902
11009,2,0,10,neuron_shared_k1,own_state,0.992820203304,0.985692083836,0.188011333346
11009,2,0,10,neuron_shared_k1,common_exact_state,0.998267531395,0.996537983418,0.187850058079
11009,2,0,10,correct_path,own_state,1,1,0.188502654433
11009,2,0,10,correct_path,common_exact_state,1,1,0.188502654433
11009,2,0,10,within_neuron_deranged,own_state,0.860569179058,0.860569179058,0.174643918872
11009,2,0,10,within_neuron_deranged,common_exact_state,0.99307590723,0.99307590723,0.187197446823
11009,2,0,10,backpropagation,own_state,1,1,0.188502654433
