seed,branches,conflict_probability,epoch,condition,state_comparison,gradient_cosine,signed_signal_ratio,gradient_inner_product
11015,2,0,0,neuron_shared_k1,own_state,0.998316943645,0.996636688709,0.407534748316
11015,2,0,0,neuron_shared_k1,common_exact_state,0.998316943645,0.996636688709,0.407534748316
11015,2,0,0,correct_path,own_state,1,1,0.408910036087
11015,2,0,0,correct_path,common_exact_state,1,1,0.408910036087
11015,2,0,0,within_neuron_deranged,own_state,0.993273317814,0.993273317814,0.406159430742
11015,2,0,0,within_neuron_deranged,common_exact_state,0.993273317814,0.993273317814,0.406159430742
11015,2,0,0,backpropagation,own_state,1,1,0.408910036087
11015,2,0,0,backpropagation,common_exact_state,1,1,0.408910036087
11015,2,0,0,gated_point_emulation,own_state,1,1,0.408910036087
11015,2,0,0,gated_point_emulation,common_exact_state,1,1,0.408910036087
11015,2,0,1,neuron_shared_k1,own_state,0.998246729374,0.996496498585,0.376526325941
11015,2,0,1,neuron_shared_k1,common_exact_state,0.998502671719,0.997007668018,0.376475036144
11015,2,0,1,correct_path,own_state,1,1,0.377604961395
11015,2,0,1,correct_path,common_exact_state,1,1,0.377604961395
11015,2,0,1,within_neuron_deranged,own_state,0.991868674755,0.991868674755,0.375040531158
11015,2,0,1,within_neuron_deranged,common_exact_state,0.994015276432,0.994015276432,0.375345110893
11015,2,0,1,backpropagation,own_state,1,1,0.377604961395
11015,2,0,1,backpropagation,common_exact_state,1,1,0.377604961395
11015,2,0,1,gated_point_emulation,own_state,1,1,0.377604961395
11015,2,0,1,gated_point_emulation,common_exact_state,1,1,0.377604961395
11015,2,0,10,neuron_shared_k1,own_state,0.997400581837,0.994807898998,0.19230094552
11015,2,0,10,neuron_shared_k1,common_exact_state,0.999108612537,0.998217999935,0.192161440849
11015,2,0,10,correct_path,own_state,1,1,0.192504480481
11015,2,0,10,correct_path,common_exact_state,1,1,0.192504480481
11015,2,0,10,within_neuron_deranged,own_state,0.948405444622,0.948405444622,0.18772135675
11015,2,0,10,within_neuron_deranged,common_exact_state,0.996435940266,0.996435940266,0.191818386316
11015,2,0,10,backpropagation,own_state,1,1,0.192504480481
11015,2,0,10,backpropagation,common_exact_state,1,1,0.192504480481
11015,2,0,10,gated_point_emulation,own_state,1,1,0.192504480481
11015,2,0,10,gated_point_emulation,common_exact_state,1,1,0.192504480481
11015,2,0,50,neuron_shared_k1,own_state,0.989272236824,0.978659629822,0.0275078006089
11015,2,0,50,neuron_shared_k1,common_exact_state,0.997469544411,0.994945466518,0.0274915732443
11015,2,0,50,correct_path,own_state,1,1,0.0276312362403
11015,2,0,50,correct_path,common_exact_state,1,1,0.0276312362403
11015,2,0,50,within_neuron_deranged,own_state,-0.799660921097,-0.799660921097,-0.657875239849
11015,2,0,50,within_neuron_deranged,common_exact_state,0.989890933037,0.989890933037,0.0273519102484
11015,2,0,50,backpropagation,own_state,1,1,0.0276312362403
11015,2,0,50,backpropagation,common_exact_state,1,1,0.0276312362403
11015,2,0,50,gated_point_emulation,own_state,1,1,0.0276312362403
11015,2,0,50,gated_point_emulation,common_exact_state,1,1,0.0276312362403
11015,2,0,100,neuron_shared_k1,own_state,0.969220161438,0.9393876791,0.00776877533644
11015,2,0,100,neuron_shared_k1,common_exact_state,0.994371414185,0.98877453804,0.00776543980464
11015,2,0,100,correct_path,own_state,1,1,0.00785360019654
11015,2,0,100,correct_path,common_exact_state,1,1,0.00785360019654
11015,2,0,100,within_neuron_deranged,own_state,-0.758520841599,-0.758520841599,-1.41196393967
11015,2,0,100,within_neuron_deranged,common_exact_state,0.97754907608,0.97754907608,0.00767727941275
11015,2,0,100,backpropagation,own_state,1,1,0.00785360019654
11015,2,0,100,backpropagation,common_exact_state,1,1,0.00785360019654
11015,2,0,100,gated_point_emulation,own_state,1,1,0.00785360019654
11015,2,0,100,gated_point_emulation,common_exact_state,1,1,0.00785360019654
11015,2,0,250,neuron_shared_k1,own_state,0.887529432774,0.787708461285,0.0016844838392
11015,2,0,250,neuron_shared_k1,common_exact_state,0.986967802048,0.974105298519,0.00167933653574
11015,2,0,250,correct_path,own_state,1,1,0.00172397843562
11015,2,0,250,correct_path,common_exact_state,1,1,0.00172397843562
11015,2,0,250,within_neuron_deranged,own_state,-0.736877679825,-0.736877679825,-1.46890211105
11015,2,0,250,within_neuron_deranged,common_exact_state,0.948210537434,0.948210537434,0.00163469451945
