root_id,draw,dose_relative_to_local_input_conductance,perturbation,localization_index,signed_localization,descendant_attenuated_fraction,descendant_enhanced_fraction,descendant_sign_flip_fraction,descendant_gradient_energy_ratio,transport_selectivity
864691135196576298,28,0.25,matched additive,0.008404476285,0.008404476285,0,1,0,1.099920962,2.594530297
864691135196576298,28,1,focal shunt,0.4835312752,-0.4835312752,1,0,0,0.3111916644,2.594530297
864691135196576298,28,1,matched additive,0.03317356905,0.03317356905,0,1,0,1.430823594,2.594530297
864691135196576298,28,4,focal shunt,1.243696834,-1.243696834,1,0,0,0.05859320565,2.594530297
864691135196576298,28,4,matched additive,0.1261945725,0.1261945725,0,1,0,3.221530316,2.594530297
864691135196576298,29,0.25,focal shunt,0.1450790524,-0.1450790524,1,0,0,0.6940104564,2.545844752
864691135196576298,29,0.25,matched additive,0.008320840338,0.008320840338,0,1,0,1.099429784,2.545844752
864691135196576298,29,1,focal shunt,0.483177791,-0.483177791,1,0,0,0.3109113634,2.545844752
864691135196576298,29,1,matched additive,0.03284715126,0.03284715126,0,1,0,1.428569005,2.545844752
864691135196576298,29,4,focal shunt,1.243000555,-1.243000555,1,0,0,0.05851311673,2.545844752
864691135196576298,29,4,matched additive,0.1250037554,0.1250037554,0,1,0,3.207873921,2.545844752
864691135196576298,30,0.25,focal shunt,0.1456650327,-0.1456650327,1,0,0,0.6945832017,2.59414925
864691135196576298,30,0.25,matched additive,0.008350546412,0.008350546412,0,1,0,1.10054284,2.59414925
864691135196576298,30,1,focal shunt,0.4848634569,-0.4848634569,1,0,0,0.311514974,2.59414925
864691135196576298,30,1,matched additive,0.03296489531,0.03296489531,0,1,0,1.433669263,2.59414925
864691135196576298,30,4,focal shunt,1.246208891,-1.246208891,1,0,0,0.05867605652,2.59414925
864691135196576298,30,4,matched additive,0.1254561409,0.1254561409,0,1,0,3.238643521,2.59414925
864691135196576298,31,0.25,focal shunt,0.1455316205,-0.1455316205,1,0,0,0.6934802284,2.592490157
864691135196576298,31,0.25,matched additive,0.00816872511,0.00816872511,0,1,0,1.098478639,2.592490157
864691135196576298,31,1,focal shunt,0.4844615327,-0.4844615327,1,0,0,0.3102585506,2.592490157
864691135196576298,31,1,matched additive,0.0322548998,0.0322548998,0,1,0,1.424175137,2.592490157
864691135196576298,31,4,focal shunt,1.245398961,-1.245398961,1,0,0,0.05829286876,2.592490157
864691135196576298,31,4,matched additive,0.1228613083,0.1228613083,0,1,0,3.180869842,2.592490157
864691135196576298,32,0.25,focal shunt,0.1453736621,-0.1453736621,1,0,0,0.6937291613,2.583530053
864691135196576298,32,0.25,matched additive,0.008219996698,0.008219996698,0,1,0,1.098928407,2.583530053
864691135196576298,32,1,focal shunt,0.4840119,-0.4840119,1,0,0,0.3105609183,2.583530053
864691135196576298,32,1,matched additive,0.0324553586,0.0324553586,0,1,0,1.426248604,2.583530053
864691135196576298,32,4,focal shunt,1.244555794,-1.244555794,1,0,0,0.05839320153,2.583530053
864691135196576298,32,4,matched additive,0.1235971043,0.1235971043,0,1,0,3.193554032,2.583530053
864691135196576298,33,0.25,focal shunt,0.1453138572,-0.1453138572,1,0,0,0.6936976926,2.592582362
864691135196576298,33,0.25,matched additive,0.008270150375,0.008270150375,0,1,0,1.098869543,2.592582362
864691135196576298,33,1,focal shunt,0.4838410503,-0.4838410503,1,0,0,0.3105255388,2.592582362
864691135196576298,33,1,matched additive,0.03265116531,0.03265116531,0,1,0,1.425982256,2.592582362
864691135196576298,33,4,focal shunt,1.24423388,-1.24423388,1,0,0,0.05838268832,2.592582362
864691135196576298,33,4,matched additive,0.1243123001,0.1243123001,0,1,0,3.191994335,2.592582362
864691135196576298,34,0.25,focal shunt,0.1450053186,-0.1450053186,1,0,0,0.6938943329,2.583868357
864691135196576298,34,0.25,matched additive,0.008356779211,0.008356779211,0,1,0,1.099211416,2.583868357
864691135196576298,34,1,focal shunt,0.4829722089,-0.4829722089,1,0,0,0.3107803247,2.583868357
864691135196576298,34,1,matched additive,0.03298792753,0.03298792753,0,1,0,1.427568858,2.583868357
864691135196576298,34,4,focal shunt,1.242625674,-1.242625674,1,0,0,0.05847342105,2.583868357
864691135196576298,34,4,matched additive,0.1255236866,0.1255236866,0,1,0,3.201846531,2.583868357
864691135196576298,35,0.25,focal shunt,0.1450412094,-0.1450412094,1,0,0,0.6937541865,2.572525845
864691135196576298,35,0.25,matched additive,0.008308360916,0.008308360916,0,1,0,1.098951626,2.572525845
864691135196576298,35,1,focal shunt,0.4830663886,-0.4830663886,1,0,0,0.3106176042,2.572525845
864691135196576298,35,1,matched additive,0.03279893926,0.03279893926,0,1,0,1.426368416,2.572525845
864691135196576298,35,4,focal shunt,1.242782791,-1.242782791,1,0,0,0.05842267335,2.572525845
864691135196576298,35,4,matched additive,0.1248341106,0.1248341106,0,1,0,3.194464224,2.572525845
864691135196576298,36,0.25,focal shunt,0.1453746118,-0.1453746118,1,0,0,0.6934877482,2.596873779
864691135196576298,36,0.25,matched additive,0.008239545979,0.008239545979,0,1,0,1.098484666,2.596873779
864691135196576298,36,1,focal shunt,0.4840153777,-0.4840153777,1,0,0,0.3102769885,2.596873779
864691135196576298,36,1,matched additive,0.0325319372,0.0325319372,0,1,0,1.424210972,2.596873779
864691135196576298,36,4,focal shunt,1.244563692,-1.244563692,1,0,0,0.05830271424,2.596873779
864691135196576298,36,4,matched additive,0.1238799695,0.1238799695,0,1,0,3.181200779,2.596873779
864691135196576298,37,0.25,focal shunt,0.145030014,-0.145030014,1,0,0,0.6939944174,2.575567462
864691135196576298,37,0.25,matched additive,0.008383975734,0.008383975734,0,1,0,1.099400343,2.575567462
864691135196576298,37,1,focal shunt,0.4830422033,-0.4830422033,1,0,0,0.3108923132,2.575567462
864691135196576298,37,1,matched additive,0.03309428576,0.03309428576,0,1,0,1.428434027,2.575567462
864691135196576298,37,4,focal shunt,1.242757318,-1.242757318,1,0,0,0.05850683078,2.575567462
864691135196576298,37,4,matched additive,0.1259145625,0.1259145625,0,1,0,3.207058599,2.575567462
864691135196576298,38,0.25,focal shunt,0.1450671749,-0.1450671749,1,0,0,0.6934507209,2.567356185
864691135196576298,38,0.25,matched additive,0.008248073232,0.008248073232,0,1,0,1.098388992,2.567356185
864691135196576298,38,1,focal shunt,0.4831309302,-0.4831309302,1,0,0,0.3102657326,2.567356185
864691135196576298,38,1,matched additive,0.03256500799,0.03256500799,0,1,0,1.423780615,2.567356185
864691135196576298,38,4,focal shunt,1.242882424,-1.242882424,1,0,0,0.05831257514,2.567356185
864691135196576298,38,4,matched additive,0.1239980825,0.1239980825,0,1,0,3.178716797,2.567356185
864691135196576298,39,0.25,focal shunt,0.1454533701,-0.1454533701,1,0,0,0.6936991162,2.569877793
864691135196576298,39,0.25,matched additive,0.008237748067,0.008237748067,0,1,0,1.098881961,2.569877793
864691135196576298,39,1,focal shunt,0.4842423023,-0.4842423023,1,0,0,0.3105153936,2.569877793
864691135196576298,39,1,matched additive,0.03252296397,0.03252296397,0,1,0,1.426031868,2.569877793
864691135196576298,39,4,focal shunt,1.244995909,-1.244995909,1,0,0,0.05837454431,2.569877793
864691135196576298,39,4,matched additive,0.1238225432,0.1238225432,0,1,0,3.192191871,2.569877793
864691135196576298,40,0.25,focal shunt,0.1452520089,-0.1452520089,1,0,0,0.6933183782,2.577572832
864691135196576298,40,0.25,matched additive,0.008169803448,0.008169803448,0,1,0,1.098155085,2.577572832
864691135196576298,40,1,focal shunt,0.4836541367,-0.4836541367,1,0,0,0.310098718,2.577572832
864691135196576298,40,1,matched additive,0.03225945883,0.03225945883,0,1,0,1.422698385,2.577572832
864691135196576298,40,4,focal shunt,1.24385618,-1.24385618,1,0,0,0.05825465367,2.577572832
864691135196576298,40,4,matched additive,0.1228824213,0.1228824213,0,1,0,3.172042273,2.577572832
864691135196576298,41,0.25,focal shunt,0.1450995801,-0.1450995801,1,0,0,0.6936180798,2.565030777
864691135196576298,41,0.25,matched additive,0.008257932131,0.008257932131,0,1,0,1.098701891,2.565030777
864691135196576298,41,1,focal shunt,0.4832306815,-0.4832306815,1,0,0,0.310456811,2.565030777
864691135196576298,41,1,matched additive,0.03260338533,0.03260338533,0,1,0,1.425220132,2.565030777
864691135196576298,41,4,focal shunt,1.243086283,-1.243086283,1,0,0,0.05837108927,2.565030777
864691135196576298,41,4,matched additive,0.1241365807,0.1241365807,0,1,0,3.187481592,2.565030777
864691135196576298,42,0.25,focal shunt,0.1446342039,-0.1446342039,1,0,0,0.6945880288,2.574243402
864691135196576298,42,0.25,matched additive,0.008594362,0.008594362,0,1,0,1.10047724,2.574243402
864691135196576298,42,1,focal shunt,0.4819186714,-0.4819186714,1,0,0,0.3116092675,2.574243402
864691135196576298,42,1,matched additive,0.0339146101,0.0339146101,0,1,0,1.433407257,2.574243402
864691135196576298,42,4,focal shunt,1.240658864,-1.240658864,1,0,0,0.05874310111,2.574243402
864691135196576298,42,4,matched additive,0.1288973273,0.1288973273,0,1,0,3.237601807,2.574243402
864691135196576298,43,0.25,focal shunt,0.1451916043,-0.1451916043,1,0,0,0.6934930766,2.59125022
864691135196576298,43,0.25,matched additive,0.008257269726,0.008257269726,0,1,0,1.09847942,2.59125022
864691135196576298,43,1,focal shunt,0.483488444,-0.483488444,1,0,0,0.3103009347,2.59125022
864691135196576298,43,1,matched additive,0.03260099478,0.03260099478,0,1,0,1.424192529,2.59125022
864691135196576298,43,4,focal shunt,1.243561092,-1.243561092,1,0,0,0.05831772121,2.59125022
864691135196576298,43,4,matched additive,0.1241305321,0.1241305321,0,1,0,3.181167732,2.59125022
864691135196576298,44,0.25,focal shunt,0.1453522661,-0.1453522661,1,0,0,0.6934855221,2.584548896
864691135196576298,44,0.25,matched additive,0.008202346537,0.008202346537,0,1,0,1.098476127,2.584548896
864691135196576298,44,1,focal shunt,0.4839436748,-0.4839436748,1,0,0,0.3102795713,2.584548896
864691135196576298,44,1,matched additive,0.03238724472,0.03238724472,0,1,0,1.424173428,2.584548896
864691135196576298,44,4,focal shunt,1.24441052,-1.24441052,1,0,0,0.05830568932,2.584548896
864691135196576298,44,4,matched additive,0.1233584704,0.1233584704,0,1,0,3.180996439,2.584548896
864691135196576298,45,0.25,focal shunt,0.1453167016,-0.1453167016,1,0,0,0.6935643034,2.5883107
864691135196576298,45,0.25,matched additive,0.008210860756,0.008210860756,0,1,0,1.09861845,2.5883107
864691135196576298,45,1,focal shunt,0.4838464702,-0.4838464702,1,0,0,0.3103750483,2.5883107
864691135196576298,45,1,matched additive,0.03242025103,0.03242025103,0,1,0,1.424827441,2.5883107
864691135196576298,45,4,focal shunt,1.244237607,-1.244237607,1,0,0,0.0583372536,2.5883107
864691135196576298,45,4,matched additive,0.1234759991,0.1234759991,0,1,0,3.184968038,2.5883107
864691135196576298,46,0.25,focal shunt,0.1453340293,-0.1453340293,1,0,0,0.6933751411,2.578161143
864691135196576298,46,0.25,matched additive,0.008170340572,0.008170340572,0,1,0,1.098267459,2.578161143
864691135196576298,46,1,focal shunt,0.4838912409,-0.4838912409,1,0,0,0.3101561867,2.578161143
864691135196576298,46,1,matched additive,0.0322613528,0.0322613528,0,1,0,1.423212537,2.578161143
864691135196576298,46,4,focal shunt,1.244309635,-1.244309635,1,0,0,0.05826912077,2.578161143
864691135196576298,46,4,matched additive,0.1228867396,0.1228867396,0,1,0,3.175133336,2.578161143
864691135196576298,47,0.25,focal shunt,0.1450136232,-0.1450136232,1,0,0,0.693643528,2.571128034
864691135196576298,47,0.25,matched additive,0.00826230654,0.00826230654,0,1,0,1.098741184,2.571128034
864691135196576298,47,1,focal shunt,0.4829801646,-0.4829801646,1,0,0,0.3104954713,2.571128034
864691135196576298,47,1,matched additive,0.03262043388,0.03262043388,0,1,0,1.425402308,2.571128034
864691135196576298,47,4,focal shunt,1.24260186,-1.24260186,1,0,0,0.05838707884,2.571128034
864691135196576298,47,4,matched additive,0.1241984755,0.1241984755,0,1,0,3.188610402,2.571128034
864691135196576298,48,0.25,focal shunt,0.1452640639,-0.1452640639,1,0,0,0.6931932707,2.578623197
864691135196576298,48,0.25,matched additive,0.008138992115,0.008138992115,0,1,0,1.097922756,2.578623197
864691135196576298,48,1,focal shunt,0.4836857621,-0.4836857621,1,0,0,0.3099543095,2.578623197
864691135196576298,48,1,matched additive,0.03213976878,0.03213976878,0,1,0,1.421631899,2.578623197
864691135196576298,48,4,focal shunt,1.243908444,-1.243908444,1,0,0,0.05820977551,2.578623197
864691135196576298,48,4,matched additive,0.1224528377,0.1224528377,0,1,0,3.165581574,2.578623197
864691135196576298,49,0.25,focal shunt,0.1457043473,-0.1457043473,1,0,0,0.6937685487,2.604979747
864691135196576298,49,0.25,matched additive,0.008192661845,0.008192661845,0,1,0,1.099029407,2.604979747
864691135196576298,49,1,focal shunt,0.4849594669,-0.4849594669,1,0,0,0.3105737665,2.604979747
864691135196576298,49,1,matched additive,0.03234935416,0.03234935416,0,1,0,1.426702988,2.604979747
864691135196576298,49,4,focal shunt,1.246349466,-1.246349466,1,0,0,0.05838333799,2.604979747
864691135196576298,49,4,matched additive,0.1232190409,0.1232190409,0,1,0,3.196177737,2.604979747
864691135196576298,50,0.25,focal shunt,0.1451048066,-0.1451048066,1,0,0,0.6933861153,2.570676996
864691135196576298,50,0.25,matched additive,0.008223404458,0.008223404458,0,1,0,1.098271485,2.570676996
864691135196576298,50,1,focal shunt,0.4832356083,-0.4832356083,1,0,0,0.3101882874,2.570676996
864691135196576298,50,1,matched additive,0.03246829859,0.03246829859,0,1,0,1.423239097,2.570676996
864691135196576298,50,4,focal shunt,1.243071636,-1.243071636,1,0,0,0.05828739707,2.570676996
864691135196576298,50,4,matched additive,0.1236397629,0.1236397629,0,1,0,3.175406891,2.570676996
864691135196576298,51,0.25,focal shunt,0.1447214822,-0.1447214822,1,0,0,0.6941232202,2.583412273
864691135196576298,51,0.25,matched additive,0.008471503934,0.008471503934,0,1,0,1.099617586,2.583412273
864691135196576298,51,1,focal shunt,0.4821662312,-0.4821662312,1,0,0,0.311067383,2.583412273
864691135196576298,51,1,matched additive,0.03343543347,0.03343543347,0,1,0,1.429448306,2.583412273
864691135196576298,51,4,focal shunt,1.241118798,-1.241118798,1,0,0,0.05857229673,2.583412273
864691135196576298,51,4,matched additive,0.1271531064,0.1271531064,0,1,0,3.213440595,2.583412273
864691135196576298,52,0.25,focal shunt,0.1449779064,-0.1449779064,1,0,0,0.6938796645,2.582698789
864691135196576298,52,0.25,matched additive,0.008335561632,0.008335561632,0,1,0,1.099179573,2.582698789
864691135196576298,52,1,focal shunt,0.4828882081,-0.4828882081,1,0,0,0.3107684748,2.582698789
864691135196576298,52,1,matched additive,0.03290472637,0.03290472637,0,1,0,1.427419383,2.582698789
864691135196576298,52,4,focal shunt,1.242454238,-1.242454238,1,0,0,0.05847201892,2.582698789
864691135196576298,52,4,matched additive,0.1252154145,0.1252154145,0,1,0,3.20089496,2.582698789
864691135196576298,53,0.25,focal shunt,0.1449586778,-0.1449586778,1,0,0,0.6941686258,2.578274051
864691135196576298,53,0.25,matched additive,0.008422517358,0.008422517358,0,1,0,1.09971856,2.578274051
864691135196576298,53,1,focal shunt,0.4828422739,-0.4828422739,1,0,0,0.3110999933,2.578274051
864691135196576298,53,1,matched additive,0.03324308293,0.03324308293,0,1,0,1.429900681,2.578274051
864691135196576298,53,4,focal shunt,1.242389179,-1.242389179,1,0,0,0.0585741805,2.578274051
864691135196576298,53,4,matched additive,0.1264368731,0.1264368731,0,1,0,3.21602579,2.578274051
864691135196576298,54,0.25,focal shunt,0.1451179389,-0.1451179389,1,0,0,0.6935090832,2.578074011
864691135196576298,54,0.25,matched additive,0.008270287016,0.008270287016,0,1,0,1.098503115,2.578074011
864691135196576298,54,1,focal shunt,0.4832832005,-0.4832832005,1,0,0,0.3103264173,2.578074011
864691135196576298,54,1,matched additive,0.0326493955,0.0326493955,0,1,0,1.42430322,2.578074011
864691135196576298,54,4,focal shunt,1.243186047,-1.243186047,1,0,0,0.05832858066,2.578074011
864691135196576298,54,4,matched additive,0.1242766791,0.1242766791,0,1,0,3.181865024,2.578074011
864691135196576298,55,0.25,focal shunt,0.1453249449,-0.1453249449,1,0,0,0.6933457931,2.57705431
864691135196576298,55,0.25,matched additive,0.008152403337,0.008152403337,0,1,0,1.098210792,2.57705431
864691135196576298,55,1,focal shunt,0.4838607676,-0.4838607676,1,0,0,0.3101247941,2.57705431
864691135196576298,55,1,matched additive,0.03219228158,0.03219228158,0,1,0,1.422952593,2.57705431
864691135196576298,55,4,focal shunt,1.244241651,-1.244241651,1,0,0,0.05826041768,2.57705431
864691135196576298,55,4,matched additive,0.122646639,0.122646639,0,1,0,3.173561138,2.57705431
864691135196576298,56,0.25,focal shunt,0.1452116571,-0.1452116571,1,0,0,0.6934237983,2.574320331
864691135196576298,56,0.25,matched additive,0.008197385202,0.008197385202,0,1,0,1.098348623,2.574320331
864691135196576298,56,1,focal shunt,0.4835379822,-0.4835379822,1,0,0,0.3102232883,2.574320331
864691135196576298,56,1,matched additive,0.03236772156,0.03236772156,0,1,0,1.423589872,2.574320331
864691135196576298,56,4,focal shunt,1.24363535,-1.24363535,1,0,0,0.05829464704,2.574320331
864691135196576298,56,4,matched additive,0.1232851944,0.1232851944,0,1,0,3.177485576,2.574320331
864691135196576298,57,0.25,focal shunt,0.1448530737,-0.1448530737,1,0,0,0.6944353292,2.566626921
864691135196576298,57,0.25,matched additive,0.008445452066,0.008445452066,0,1,0,1.100203691,2.566626921
864691135196576298,57,1,focal shunt,0.48254609,-0.48254609,1,0,0,0.3114203462,2.566626921
864691135196576298,57,1,matched additive,0.03333246533,0.03333246533,0,1,0,1.432142444,2.566626921
864691135196576298,57,4,focal shunt,1.241844184,-1.241844184,1,0,0,0.05867872493,2.566626921
864691135196576298,57,4,matched additive,0.1267611423,0.1267611423,0,1,0,3.22981266,2.566626921
864691135196576298,58,0.25,focal shunt,0.1451868656,-0.1451868656,1,0,0,0.6933752788,2.585465122
864691135196576298,58,0.25,matched additive,0.008205700537,0.008205700537,0,1,0,1.098257045,2.585465122
864691135196576298,58,1,focal shunt,0.4834726523,-0.4834726523,1,0,0,0.3101689056,2.585465122
864691135196576298,58,1,matched additive,0.03239949172,0.03239949172,0,1,0,1.423170414,2.585465122
864691135196576298,58,4,focal shunt,1.243525288,-1.243525288,1,0,0,0.05827832323,2.585465122
864691135196576298,58,4,matched additive,0.1233923879,0.1233923879,0,1,0,3.174957401,2.585465122
864691135196576298,59,0.25,focal shunt,0.1449303084,-0.1449303084,1,0,0,0.6937040019,2.573259026
864691135196576298,59,0.25,matched additive,0.008300693333,0.008300693333,0,1,0,1.098848209,2.573259026
864691135196576298,59,1,focal shunt,0.4827455081,-0.4827455081,1,0,0,0.3105716158,2.573259026
864691135196576298,59,1,matched additive,0.0327709717,0.0327709717,0,1,0,1.425898117,2.573259026
864691135196576298,59,4,focal shunt,1.242168002,-1.242168002,1,0,0,0.0584133676,2.573259026
864691135196576298,59,4,matched additive,0.1247567027,0.1247567027,0,1,0,3.191676933,2.573259026
864691135196576298,60,0.25,focal shunt,0.1457406083,-0.1457406083,1,0,0,0.6937934666,2.602336132
864691135196576298,60,0.25,matched additive,0.008216216048,0.008216216048,0,1,0,1.09907934,2.602336132
864691135196576298,60,1,focal shunt,0.4850673416,-0.4850673416,1,0,0,0.3105979661,2.602336132
864691135196576298,60,1,matched additive,0.0324408515,0.0324408515,0,1,0,1.426927242,2.602336132
864691135196576298,60,4,focal shunt,1.2465628,-1.2465628,1,0,0,0.05838895098,2.602336132
864691135196576298,60,4,matched additive,0.1235472911,0.1235472911,0,1,0,3.197467068,2.602336132
864691135196576298,61,0.25,focal shunt,0.1451902836,-0.1451902836,1,0,0,0.6936518131,2.584995737
864691135196576298,61,0.25,matched additive,0.008285453505,0.008285453505,0,1,0,1.098774448,2.584995737
864691135196576298,61,1,focal shunt,0.483489128,-0.483489128,1,0,0,0.3104840664,2.584995737
864691135196576298,61,1,matched additive,0.03271053284,0.03271053284,0,1,0,1.425549099,2.584995737
864691135196576298,61,4,focal shunt,1.243572757,-1.243572757,1,0,0,0.05837457668,2.584995737
864691135196576298,61,4,matched additive,0.1245242422,0.1245242422,0,1,0,3.18941732,2.584995737
864691135196576298,62,0.25,focal shunt,0.1454369065,-0.1454369065,1,0,0,0.6934901474,2.592927606
864691135196576298,62,0.25,matched additive,0.008182069085,0.008182069085,0,1,0,1.098489934,2.592927606
864691135196576298,62,1,focal shunt,0.4841883407,-0.4841883407,1,0,0,0.3102784601,2.592927606
864691135196576298,62,1,matched additive,0.03230739436,0.03230739436,0,1,0,1.424230933,2.592927606
864691135196576298,62,4,focal shunt,1.244877816,-1.244877816,1,0,0,0.05830263762,2.592927606
864691135196576298,62,4,matched additive,0.1230580858,0.1230580858,0,1,0,3.181262884,2.592927606
864691135196576298,63,0.25,focal shunt,0.1454068878,-0.1454068878,1,0,0,0.6940336346,2.59391846
864691135196576298,63,0.25,matched additive,0.008313792561,0.008313792561,0,1,0,1.099501562,2.59391846
864691135196576298,63,1,focal shunt,0.4841108353,-0.4841108353,1,0,0,0.3109040541,2.59391846
864691135196576298,63,1,matched additive,0.03282258638,0.03282258638,0,1,0,1.428884844,2.59391846
864691135196576298,63,4,focal shunt,1.244753154,-1.244753154,1,0,0,0.05849633431,2.59391846
864691135196576298,63,4,matched additive,0.124951442,0.124951442,0,1,0,3.209596926,2.59391846
864691135277186789,0,0.25,focal shunt,0.165799845,-0.165799845,1,0,0,0.7155158845,14.26623822
864691135277186789,0,0.25,matched additive,0.03866024241,0.03866024241,0,1,0,1.146101971,14.26623822
864691135277186789,0,1,focal shunt,0.548362116,-0.548362116,1,0,0,0.3293369226,14.26623822
864691135277186789,0,1,matched additive,0.1435478593,0.1435478593,0,1,0,1.649769955,14.26623822
864691135277186789,0,4,focal shunt,1.374594694,-1.374594694,1,0,0,0.06192010635,14.26623822
864691135277186789,0,4,matched additive,0.4594213646,0.4594213646,0,1,0,4.644872953,14.26623822
864691135277186789,1,0.25,focal shunt,0.1664011228,-0.1664011228,1,0,0,0.7144810524,14.32151167
864691135277186789,1,0.25,matched additive,0.03796044775,0.03796044775,0,1,0,1.144088527,14.32151167
864691135277186789,1,1,focal shunt,0.5498317109,-0.5498317109,1,0,0,0.3282032954,14.32151167
864691135277186789,1,1,matched additive,0.1411012869,0.1411012869,0,1,0,1.640001406,14.32151167
864691135277186789,1,4,focal shunt,1.376910069,-1.376910069,1,0,0,0.06159447628,14.32151167
864691135277186789,1,4,matched additive,0.4527575938,0.4527575938,0,1,0,4.578362383,14.32151167
864691135277186789,2,0.25,focal shunt,0.1663994074,-0.1663994074,1,0,0,0.7146165348,14.3364245
864691135277186789,2,0.25,matched additive,0.03800211366,0.03800211366,0,1,0,1.144356487,14.3364245
864691135277186789,2,1,focal shunt,0.5498426801,-0.5498426801,1,0,0,0.3283475204,14.3364245
864691135277186789,2,1,matched additive,0.1412356387,0.1412356387,0,1,0,1.641302079,14.3364245
864691135277186789,2,4,focal shunt,1.376952404,-1.376952404,1,0,0,0.06163445162,14.3364245
864691135277186789,2,4,matched additive,0.4530489295,0.4530489295,0,1,0,4.587226422,14.3364245
864691135277186789,3,0.25,focal shunt,0.1662106188,-0.1662106188,1,0,0,0.7148906396,14.31005158
864691135277186789,3,0.25,matched additive,0.03820346263,0.03820346263,0,1,0,1.144888958,14.31005158
864691135277186789,3,1,focal shunt,0.5493764884,-0.5493764884,1,0,0,0.3286491093,14.31005158
864691135277186789,3,1,matched additive,0.14194157,0.14194157,0,1,0,1.643892823,14.31005158
864691135277186789,3,4,focal shunt,1.376210007,-1.376210007,1,0,0,0.06172149536,14.31005158
864691135277186789,3,4,matched additive,0.454990299,0.454990299,0,1,0,4.604963175,14.31005158
864691135277186789,4,0.25,focal shunt,0.1656040387,-0.1656040387,1,0,0,0.7158527259,14.19499804
864691135277186789,4,0.25,matched additive,0.03882057181,0.03882057181,0,1,0,1.146756939,14.19499804
864691135277186789,4,1,focal shunt,0.5478796148,-0.5478796148,1,0,0,0.3297083223,14.19499804
864691135277186789,4,1,matched additive,0.1440897353,0.1440897353,0,1,0,1.652978896,14.19499804
864691135277186789,4,4,focal shunt,1.373826154,-1.373826154,1,0,0,0.06202743061,14.19499804
864691135277186789,4,4,matched additive,0.4607508715,0.4607508715,0,1,0,4.66713383,14.19499804
864691135277186789,5,0.25,focal shunt,0.1658438688,-0.1658438688,1,0,0,0.7153697096,14.28114827
864691135277186789,5,0.25,matched additive,0.03856496089,0.03856496089,0,1,0,1.145817764,14.28114827
864691135277186789,5,1,focal shunt,0.5484582001,-0.5484582001,1,0,0,0.3291763704,14.28114827
864691135277186789,5,1,matched additive,0.1432260054,0.1432260054,0,1,0,1.648388932,14.28114827
864691135277186789,5,4,focal shunt,1.374727625,-1.374727625,1,0,0,0.0618738745,14.28114827
864691135277186789,5,4,matched additive,0.4585834827,0.4585834827,0,1,0,4.635441733,14.28114827
864691135277186789,6,0.25,focal shunt,0.166221435,-0.166221435,1,0,0,0.7148363118,14.34775607
864691135277186789,6,0.25,matched additive,0.03819764006,0.03819764006,0,1,0,1.144784408,14.34775607
864691135277186789,6,1,focal shunt,0.5494000067,-0.5494000067,1,0,0,0.3285878101,14.34775607
864691135277186789,6,1,matched additive,0.1419354131,0.1419354131,0,1,0,1.643375803,14.34775607
864691135277186789,6,4,focal shunt,1.376243481,-1.376243481,1,0,0,0.06170333246,14.34775607
864691135277186789,6,4,matched additive,0.4550514348,0.4550514348,0,1,0,4.601313923,14.34775607
864691135277186789,7,0.25,focal shunt,0.1655173641,-0.1655173641,1,0,0,0.7159413018,14.20212951
864691135277186789,7,0.25,matched additive,0.03892145302,0.03892145302,0,1,0,1.146931235,14.20212951
864691135277186789,7,1,focal shunt,0.5476714758,-0.5476714758,1,0,0,0.3298034806,14.20212951
864691135277186789,7,1,matched additive,0.1444445447,0.1444445447,0,1,0,1.653826132,14.20212951
864691135277186789,7,4,focal shunt,1.3735059,-1.3735059,1,0,0,0.06205409323,14.20212951
864691135277186789,7,4,matched additive,0.4616992495,0.4616992495,0,1,0,4.672923631,14.20212951
864691135277186789,8,0.25,focal shunt,0.1654524045,-0.1654524045,1,0,0,0.7160410711,14.27064752
864691135277186789,8,0.25,matched additive,0.0390241942,0.0390241942,0,1,0,1.147127502,14.27064752
864691135277186789,8,1,focal shunt,0.5475153857,-0.5475153857,1,0,0,0.3299101482,14.27064752
864691135277186789,8,1,matched additive,0.1448191134,0.1448191134,0,1,0,1.654770065,14.27064752
864691135277186789,8,4,focal shunt,1.373265826,-1.373265826,1,0,0,0.06208389467,14.27064752
864691135277186789,8,4,matched additive,0.4628197788,0.4628197788,0,1,0,4.679241207,14.27064752
864691135277186789,9,0.25,focal shunt,0.164583081,-0.164583081,1,0,0,0.7177879486,14.12661145
864691135277186789,9,0.25,matched additive,0.0400201177,0.0400201177,0,1,0,1.150519587,14.12661145
864691135277186789,9,1,focal shunt,0.5453890731,-0.5453890731,1,0,0,0.3318349844,14.12661145
864691135277186789,9,1,matched additive,0.1482910557,0.1482910557,0,1,0,1.671290461,14.12661145
864691135277186789,9,4,focal shunt,1.369913761,-1.369913761,1,0,0,0.06264031055,14.12661145
864691135277186789,9,4,matched additive,0.4722040852,0.4722040852,0,1,0,4.792555636,14.12661145
864691135277186789,10,0.25,focal shunt,0.1645232473,-0.1645232473,1,0,0,0.7175561458,14.1021637
864691135277186789,10,0.25,matched additive,0.04000095556,0.04000095556,0,1,0,1.150067101,14.1021637
864691135277186789,10,1,focal shunt,0.5452212012,-0.5452212012,1,0,0,0.3315815799,14.1021637
864691135277186789,10,1,matched additive,0.1482317675,0.1482317675,0,1,0,1.669084908,14.1021637
