root_id,focal_segment_id,focal_topological_depth,focal_path_length_um,dose,perturbation,delta_conductance,soma_clamp_current,localization_index,descendant_change,matched_unrelated_change,depth_shuffled_localization_mean,depth_shuffled_localization_sd
864691134941194851,9393,2,38.9013498874498,0.25,matched additive,0.3997654703919257,0.029298869783345893,0.0013707999241733791,0.0013707999241733791,0.0,-4.107825191113079e-17,6.888977485989947e-17
864691134941194851,9393,2,38.9013498874498,0.25,focal shunt,0.3997654703919257,0.027237160739897293,0.07169229601046287,0.07345175690522648,0.001759460894763608,-2.748062194468659e-16,6.952197926991388e-16
864691134941194851,9393,2,38.9013498874498,0.5,matched additive,0.7995309407838515,0.0585977395666918,0.0027397193724124583,0.0027397193724124583,0.0,-1.1102230246251566e-17,3.339027102258766e-17
864691134941194851,9393,2,38.9013498874498,0.5,focal shunt,0.7995309407838515,0.05089306738844253,0.13858948925181513,0.14187456199204967,0.0032850727402345473,-9.463523714670074e-16,2.366947700322566e-15
864691134941194851,9393,2,38.9013498874498,1.0,matched additive,1.599061881567703,0.11719547913338371,0.00547193747182568,0.00547193747182568,0.0,-1.1102230246251566e-17,3.339027102258766e-17
864691134941194851,9393,2,38.9013498874498,1.0,focal shunt,1.599061881567703,0.08995807633816841,0.2602966809310767,0.266096041871014,0.005799360939937248,-1.38073580346898e-15,5.505168763649412e-15
864691134941194851,9393,2,38.9013498874498,2.0,matched additive,3.198123763135406,0.23439095826676729,0.010914033712524255,0.010914033712524255,0.0,-6.328271240363392e-17,8.586054969168196e-17
864691134941194851,9393,2,38.9013498874498,2.0,focal shunt,3.198123763135406,0.14598725328462223,0.46665950488901203,0.47605399591084696,0.009394491021834903,-1.969214721841972e-15,8.1086693178659e-15
864691134941194851,9206,2,35.270961929003896,0.25,matched additive,0.1321720372804835,0.012347872505955511,0.0005750078480577346,0.0005750078480577346,0.0,-6.013191368061167e-06,1.3413791886453609e-05
864691134941194851,9206,2,35.270961929003896,0.25,focal shunt,0.1321720372804835,0.011959258122508785,0.03142114866247259,0.03240956716539102,0.000988418502918431,-0.0002520226212354129,0.0005761797272715182
864691134941194851,9206,2,35.270961929003896,0.5,matched additive,0.264344074560967,0.02469574501191104,0.0011496852520889503,0.0011496852520889503,0.0,-1.2026108312397113e-05,2.6826985280972187e-05
864691134941194851,9206,2,35.270961929003896,0.5,focal shunt,0.264344074560967,0.023188716927180976,0.061885576093889116,0.06380120753143584,0.0019156314375467236,-0.0004891237311114802,0.0011182448985779735
864691134941194851,9206,2,35.270961929003896,1.0,matched additive,0.528688149121934,0.04939149002382189,0.0022980502457354336,0.0022980502457354336,0.0,-2.4051119030572102e-05,5.3651576808854944e-05
864691134941194851,9206,2,35.270961929003896,1.0,focal shunt,0.528688149121934,0.0437100789504186,0.12016544907894008,0.12377330508949043,0.0036078560105503453,-0.0009235671388557991,0.0021114762044195934
864691134941194851,9206,2,35.270961929003896,2.0,matched additive,1.057376298243868,0.09878298004764387,0.004590831562489238,0.004590831562489238,0.0,-4.809784849043266e-05,0.00010729358032606524
864691134941194851,9206,2,35.270961929003896,2.0,focal shunt,1.057376298243868,0.07840175060357699,0.2274337067981251,0.23389579760128282,0.0064620908031576985,-0.0016614088972051826,0.003798336637591326
864691134941194851,8770,2,32.83284637337497,0.25,matched additive,0.11053596430734638,0.010151282422050585,0.00020494741120640267,0.00020494741120640267,0.0,-1.088408277282725e-05,5.1291907296689365e-05
864691134941194851,8770,2,32.83284637337497,0.25,focal shunt,0.11053596430734638,0.009952701465655658,0.01955508749975582,0.02035164164852325,0.0007965541487674305,-0.0014847621069078909,0.005384954572864943
864691134941194851,8770,2,32.83284637337497,0.5,matched additive,0.22107192861469277,0.020302564844101208,0.00040985282757803084,0.00040985282757803084,0.0,-2.1765426280039742e-05,0.00010257497559607141
