family,tree,optimizer,rule,rate,n_seeds,n_nested_fits,mean_population_nmse,population_nmse_ci95_low,population_nmse_ci95_high,mean_test_noisy_nmse,test_noisy_nmse_ci95_low,test_noisy_nmse_ci95_high,mean_accuracy,accuracy_ci95_low,accuracy_ci95_high,mean_balanced_accuracy,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,mean_gradient_cosine,gradient_cosine_ci95_low,gradient_cosine_ci95_high,failed_fits,mean_gradient_clipped_steps,mean_parameter_clipped_steps
and_of_xors,comb_a_b_cd,adam,broadcast,0.03,20,20,0.7072490474137265,0.6957861588478806,0.7202197699979939,0.7246135222767857,0.7060668150037297,0.7458426901428155,0.775,0.75625,0.7968749999999999,0.6916666666666667,0.6458333333333333,0.7395833333333334,0.8872433192799931,0.8355903855277029,0.930195685863562,0,0.0,434.25
and_of_xors,comb_a_b_cd,adam,exact,0.003,20,20,0.35253672215256215,0.34742391416944557,0.35959425036385667,0.3724490756275893,0.3671805565002277,0.3788274929838959,0.99375,0.9812500000000001,1.0000000000000002,0.9875,0.9625,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,exact,0.01,20,20,0.3533172914900783,0.3470364421801105,0.362845202479981,0.3729121982757868,0.36713182044934123,0.3800338678609932,0.9875,0.9687500000000001,1.0000000000000002,0.975,0.9375000000000001,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,exact,0.03,20,20,0.36642029684717264,0.3575381368004835,0.3782923406119682,0.38502869921785676,0.3770526407447305,0.39395470382766795,0.990625,0.9750000000000002,1.0000000000000002,0.98125,0.9500000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,broadcast,0.003,20,20,0.6898398827626662,0.6820139621577815,0.6992631182567738,0.7062092999231148,0.6921007026719513,0.7212169062242277,0.7625,0.740625,0.784375,0.6625,0.6104166666666666,0.7145833333333332,0.758371563627451,0.6535113258710167,0.8452768328897141,0,0.0,28.65
and_of_xors,comb_a_b_cd,sgd,broadcast,0.01,20,20,0.684560923157224,0.6778012414763703,0.6927053922800168,0.702190981161489,0.6908439682098491,0.7144376833684183,0.75,0.725,0.7781249999999998,0.6500000000000001,0.5979166666666667,0.70625,0.7119129793583865,0.5284973790109487,0.8613018578338568,0,0.0,15.05
and_of_xors,comb_a_b_cd,sgd,broadcast,0.03,20,20,0.688620422736433,0.6803498003915281,0.6982734917073039,0.7060282370354732,0.6947113526675891,0.718306696180836,0.765625,0.7437499999999999,0.7875000000000001,0.66875,0.625,0.7125,0.6744112639366215,0.45443013418468003,0.8522925831646305,0,0.0,17.35
and_of_xors,comb_a_b_cd,sgd,exact,0.003,20,20,0.5280601995559964,0.4579504459626594,0.6055183729336384,0.5549033536309557,0.48210606292727526,0.6374621468533614,0.9,0.8593750000000002,0.9406249999999999,0.8416666666666668,0.7729166666666668,0.90625,1.0,1.0,1.0000000000000004,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,exact,0.01,20,20,0.3567929251950153,0.350307056738686,0.36431281457806763,0.37616752798270414,0.37031760463964397,0.38245353900306733,0.9875,0.9687500000000001,1.0000000000000002,0.975,0.9375000000000001,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,exact,0.03,20,20,0.3521091562123245,0.34679521022506704,0.3596344926938753,0.37160898692737265,0.3663613448647441,0.3779482396581447,0.99375,0.9812500000000001,1.0000000000000002,0.9875,0.9625,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,0.003,20,20,0.16867100548558803,0.16659234024735595,0.17123079232336333,0.19220029809508554,0.18715905870907432,0.19794012657002105,0.946875,0.9375,0.95625,0.9149999999999998,0.9000000000000001,0.9300000000000002,0.9030642516280756,0.8805219782556882,0.9242285336788633,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,0.01,20,20,0.17116615647791902,0.16873516499199542,0.17389701775272054,0.1944957400690608,0.18917108917888817,0.20032284760474017,0.95,0.940625,0.9624999999999999,0.9199999999999999,0.905,0.9400000000000001,0.8925356798654895,0.8696149814439539,0.9151347832050041,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,0.03,20,20,0.18202293518378593,0.17569821894583892,0.1887300731862158,0.20686881399622764,0.19843558358888286,0.2167804092402481,0.959375,0.946875,0.971875,0.9349999999999998,0.915,0.9550000000000002,0.959073649112732,0.9401154170834971,0.9745466881464767,0,0.0,41.65
nested,balanced_ab_cd,adam,exact,0.003,20,20,0.17387492302699348,0.16820088839789618,0.18093291189965777,0.1984667669327607,0.19043378879108575,0.2077867830590152,0.946875,0.9375,0.95625,0.9149999999999998,0.9000000000000001,0.9300000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,adam,exact,0.01,20,20,0.1719111166729013,0.16926797895120768,0.17501436093092457,0.1954128720039725,0.18999872670920515,0.20155498870805746,0.95,0.940625,0.9624999999999999,0.9199999999999999,0.905,0.9400000000000001,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,adam,exact,0.03,20,20,0.17564199638304204,0.17242110813644643,0.1793298823452817,0.19900776968396197,0.1930927550513421,0.2053684348661609,0.95,0.940625,0.9624999999999999,0.9199999999999999,0.905,0.9400000000000001,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,0.003,20,20,0.1809994356275729,0.1739476531458927,0.18946744343358773,0.20572581668552098,0.1966297413285164,0.21642646698424353,0.94375,0.9375,0.953125,0.9099999999999998,0.9,0.925,0.8545624161685084,0.8142884090025793,0.89210851481706,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,0.01,20,20,0.16847343280146967,0.1663924526687029,0.17108546967925653,0.1919504939246281,0.18684525922100295,0.1976242832215538,0.95,0.940625,0.9624999999999999,0.9199999999999999,0.905,0.9400000000000001,0.9021140889302046,0.8792495076613889,0.9230106057713429,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,0.03,20,20,0.16923969719365767,0.16689313421122387,0.1720320321300587,0.19280367466167853,0.1873248791041215,0.1989472555063869,0.95,0.940625,0.9624999999999999,0.9199999999999999,0.905,0.9400000000000001,0.9066463380386987,0.8853304752599808,0.9270514417552209,0,0.0,0.1
nested,balanced_ab_cd,sgd,exact,0.003,20,20,0.21748784719843411,0.20272699146670725,0.23658849141966762,0.24100156238221776,0.22556374575122892,0.25975559500520584,0.940625,0.93125,0.9500000000000001,0.9104545454545454,0.9000000000000001,0.9254545454545455,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,sgd,exact,0.01,20,20,0.18250564827474053,0.17446214192144088,0.19188295699489089,0.20688045264003593,0.19579817134026534,0.21959947070786925,0.946875,0.9375,0.95625,0.9149999999999998,0.9000000000000001,0.9300000000000003,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ab_cd,sgd,exact,0.03,20,20,0.17105422019416117,0.16739328182253074,0.17570138453068854,0.1949234617510372,0.18865616793539083,0.2020407408441321,0.95,0.940625,0.9624999999999999,0.9199999999999999,0.905,0.9400000000000001,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ac_bd,adam,broadcast,0.003,20,20,0.14971716661736778,0.1437887572171731,0.15700670548656495,0.17307327381933102,0.16601342703864005,0.18112036507611295,0.984375,0.971875,0.9937500000000004,0.9777272727272726,0.9599999999999999,0.995,0.6621788546278128,0.5169420620276028,0.7729678488089704,0,0.0,17.1
nested,balanced_ac_bd,adam,broadcast,0.01,20,20,0.15095013523120787,0.1445995062035428,0.15825970763852595,0.1743513394339019,0.16701216051270945,0.18256185165546562,0.990625,0.98125,1.0,0.985,0.9699999999999999,1.0,0.7504932358398355,0.6667717675322379,0.8230478683655562,0,0.0,23.25
nested,balanced_ac_bd,adam,broadcast,0.03,20,20,0.1565793638436169,0.14906264273802342,0.16519747184119735,0.18053095827674898,0.17142320049443435,0.1914368088217882,0.984375,0.971875,0.9937500000000002,0.9804545454545452,0.9631818181818183,0.9950000000000002,0.9380269404727904,0.9185002636385744,0.9566260749796822,0,0.0,143.7
nested,balanced_ac_bd,adam,exact,0.003,20,20,0.13475831424106194,0.13248306388861036,0.1371920382266123,0.15820580865515935,0.1534567710074538,0.1632580414204501,0.975,0.9625,0.9875000000000002,0.9709090909090907,0.9531818181818182,0.987727272727273,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ac_bd,adam,exact,0.01,20,20,0.13590207270058563,0.1329706923257439,0.13930616092922776,0.1598980509312377,0.15434466112120224,0.16639668710382424,0.965625,0.953125,0.9781250000000001,0.9640909090909089,0.9468181818181819,0.9795454545454547,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ac_bd,adam,exact,0.03,20,20,0.13938742245851715,0.13545557540256928,0.14389246775321646,0.16384043384181995,0.15742244023076227,0.17154983960412104,0.96875,0.95625,0.9812500000000002,0.969090909090909,0.9522727272727274,0.9836363636363638,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ac_bd,sgd,broadcast,0.003,20,20,0.17972639024057185,0.15580653157050411,0.20940396416779242,0.20344358629697146,0.17799040858898826,0.2357213131909972,0.965625,0.9437500000000001,0.9843750000000001,0.9559090909090908,0.9263636363636366,0.9804545454545456,0.774795635508795,0.7029929325562102,0.8374682327979008,0,0.0,0.0
nested,balanced_ac_bd,sgd,broadcast,0.01,20,20,0.1500353393122999,0.14379568552860833,0.15777576277665006,0.17355056552390455,0.16621821494490704,0.18199670353281222,0.984375,0.971875,0.9937500000000004,0.9777272727272726,0.9599999999999999,0.995,0.6961066615287337,0.5564490892154407,0.8010433835898565,0,0.0,0.35
nested,balanced_ac_bd,sgd,broadcast,0.03,20,20,0.14977577703377049,0.14367602562961637,0.15707789913124143,0.17326441478015092,0.16590708226558068,0.18147662754533342,0.9875,0.9750000000000001,0.9968750000000002,0.9827272727272727,0.9650000000000002,0.9977272727272727,0.7045205724006145,0.5870910118156789,0.8033942731339613,0,0.0,0.35
nested,balanced_ac_bd,sgd,exact,0.003,20,20,0.1895743785357507,0.1540428967146623,0.24027374915132818,0.21558044518448066,0.17606886621998122,0.2722040011417008,0.953125,0.93125,0.971875,0.9386363636363635,0.9095454545454545,0.9654545454545456,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ac_bd,sgd,exact,0.01,20,20,0.13474669583936721,0.13238691990074292,0.137181773670655,0.15823314925847967,0.15360803762795286,0.16305307631955224,0.975,0.9625,0.9875000000000002,0.9709090909090907,0.9531818181818182,0.987727272727273,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ac_bd,sgd,exact,0.03,20,20,0.13497330963907053,0.13247719857186852,0.13758067291814688,0.15855521482753612,0.1535311065475002,0.16392381424861385,0.96875,0.9562499999999999,0.9812500000000002,0.9663636363636361,0.9490909090909091,0.9831818181818183,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ad_bc,adam,broadcast,0.003,20,20,0.14370788149025787,0.14036754528753762,0.1471321533320438,0.16552207362412436,0.160395778181815,0.17048746613207003,0.9875,0.9750000000000001,0.9968750000000002,0.9854545454545454,0.9704545454545455,0.9977272727272728,0.6199089568767827,0.47370803973215303,0.7425363921249715,0,0.0,17.35
nested,balanced_ad_bc,adam,broadcast,0.01,20,20,0.14736839834620213,0.142976451350404,0.15239795519566013,0.16870886150627515,0.16333919828725613,0.17441719193271346,0.975,0.9625,0.9875000000000002,0.9709090909090909,0.9531818181818184,0.987727272727273,0.7356296577249493,0.6500995641991318,0.8118422937488518,0,0.0,21.6
nested,balanced_ad_bc,adam,broadcast,0.03,20,20,0.15462735542323192,0.1496169161773379,0.16014063922020524,0.17626654139168857,0.1702251390939706,0.1822999613925819,0.975,0.9625,0.9875000000000002,0.9736363636363636,0.9568181818181819,0.9881818181818185,0.9373924519942562,0.9094415329537991,0.9599623032120772,0,0.0,141.95
nested,balanced_ad_bc,adam,exact,0.003,20,20,0.13458531318817954,0.13253902309799978,0.13667763154350424,0.15628301424079377,0.15082747347333053,0.16139759551848595,0.96875,0.95625,0.9812500000000002,0.9663636363636364,0.9490909090909091,0.9827272727272728,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ad_bc,adam,exact,0.01,20,20,0.1379610055701105,0.1347764526420531,0.1413884515571389,0.15962560713225504,0.15368851986548185,0.1653945364735256,0.959375,0.946875,0.971875,0.9595454545454544,0.9436363636363637,0.9745454545454547,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ad_bc,adam,exact,0.03,20,20,0.14349201068725218,0.1386400299512131,0.1493696557858656,0.16529897781626324,0.15802868285799296,0.17288555428324093,0.959375,0.946875,0.971875,0.962272727272727,0.9472727272727274,0.9768181818181819,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ad_bc,sgd,broadcast,0.003,20,20,0.17557751697369417,0.15021284693447753,0.20654971466340855,0.19881055921462815,0.1721050595194938,0.23064685476331068,0.965625,0.946875,0.984375,0.9586363636363636,0.931818181818182,0.9813636363636364,0.7236026372517248,0.6199643110796548,0.8174792413575585,0,0.0,1.5
nested,balanced_ad_bc,sgd,broadcast,0.01,20,20,0.14303014765594257,0.1396519066828295,0.14646352722427303,0.16491852524401998,0.15970894827386828,0.16992125033518637,0.990625,0.98125,1.0,0.9877272727272727,0.9727272727272729,1.0,0.6286709041265951,0.47913160456106185,0.7557061504863746,0,0.0,1.0
nested,balanced_ad_bc,sgd,broadcast,0.03,20,20,0.14387254245995834,0.14031769514318765,0.14751298552822878,0.16563250336592691,0.1603268375819956,0.17069916325616258,0.98125,0.96875,0.99375,0.9781818181818182,0.960909090909091,0.992727272727273,0.6721240120080617,0.5455748054550301,0.7815625117674783,0,0.0,0.85
nested,balanced_ad_bc,sgd,exact,0.003,20,20,0.21408454261065862,0.15607672068504813,0.2921061890323028,0.23829499859443262,0.17792154916480735,0.3189991124507738,0.9375,0.896875,0.971875,0.9272727272727274,0.8731818181818184,0.9690909090909092,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ad_bc,sgd,exact,0.01,20,20,0.13442462618615325,0.1323338311586928,0.1366946702416438,0.1562264416460873,0.1505488690834217,0.16176092250662308,0.965625,0.953125,0.9781250000000001,0.9613636363636363,0.9436363636363636,0.9786363636363636,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ad_bc,sgd,exact,0.03,20,20,0.13426198837038272,0.13230749346147555,0.13627996311103335,0.15594483126909042,0.15056190579101686,0.16091814342200875,0.965625,0.953125,0.9781250000000001,0.9613636363636363,0.9436363636363637,0.9786363636363637,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,comb_a_b_cd,adam,broadcast,0.003,20,20,0.0017177117536351602,0.0013880323546061814,0.0020498488231952745,0.02413722937026344,0.023683534271393483,0.024591797038923148,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8990972609774716,0.873746892050467,0.9238916890630253,0,0.0,0.0
nested,comb_a_b_cd,adam,broadcast,0.01,20,20,0.0024732319797978503,0.0020502315347789893,0.0029154018527105074,0.024976226138268387,0.02446871481578482,0.025508354808755185,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8918122741778264,0.8706607147805446,0.9132115557724715,0,0.0,0.0
nested,comb_a_b_cd,adam,broadcast,0.03,20,20,0.005751934317344104,0.004356499684499212,0.007411513696268429,0.028086469482896087,0.026639892422400557,0.02977646528055575,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8972184670160918,0.8791942206287368,0.9154271315497594,0,0.0,59.55
nested,comb_a_b_cd,adam,exact,0.003,20,20,0.0010154354349045948,0.0008598607626182159,0.0011849740988568783,0.023415125255195797,0.023077660326525105,0.023754651488672125,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,comb_a_b_cd,adam,exact,0.01,20,20,0.00187231463804925,0.0015918230421296425,0.0021709581347503473,0.02425353190769578,0.023809127239501127,0.024669511192945127,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000004,0,0.0,0.0
nested,comb_a_b_cd,adam,exact,0.03,20,20,0.0037817521187677597,0.0029620753325697072,0.004706135507371614,0.026041756282477513,0.025188098702706937,0.02698070993360135,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,comb_a_b_cd,sgd,broadcast,0.003,20,20,0.09652717180680048,0.0603157757843728,0.14041433801886916,0.1210812824777137,0.08412182469913182,0.16602253473453032,0.98125,0.96875,0.99375,0.9781818181818182,0.960909090909091,0.9927272727272729,0.8473467383950088,0.7417608716101922,0.9280850982237322,0,0.0,0.0
nested,comb_a_b_cd,sgd,broadcast,0.01,20,20,0.00521318299367246,0.001968046285012079,0.010249405165889725,0.027670911328031407,0.0244183375208015,0.03252488442955822,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9213747221457874,0.8933723064320707,0.9449103193403404,0,0.0,0.0
nested,comb_a_b_cd,sgd,broadcast,0.03,20,20,0.001548991036083145,0.001266216843262141,0.0018305037043801987,0.024019205740149648,0.02360162669824004,0.024438037271490395,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8998964513772384,0.8723182760846815,0.9267266392619516,0,0.0,0.0
nested,comb_a_b_cd,sgd,exact,0.003,20,20,0.13661815012536324,0.09430466674470751,0.18314220685039237,0.1607225564760233,0.11623207451818673,0.20972269002920485,0.96875,0.946875,0.9875,0.9609090909090907,0.9377272727272729,0.9827272727272728,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,comb_a_b_cd,sgd,exact,0.01,20,20,0.0023601707708578597,0.0009311282477551981,0.004675869706482534,0.024650369607227517,0.02330253363217899,0.026675991334428367,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,comb_a_b_cd,sgd,exact,0.03,20,20,0.00087607855817282,0.0007504088081647516,0.0010113540391539682,0.023276815811105356,0.022956093731891797,0.023595277535534233,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,balanced_ab_cd,adam,broadcast,0.003,20,20,0.002293076645615905,0.0017389036010443985,0.0028903293430980605,0.0252787195279507,0.024482667883901535,0.026148701819074846,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8759825525472307,0.8531931818896379,0.8995450563791458,0,0.0,0.0
or4,balanced_ab_cd,adam,broadcast,0.01,20,20,0.003401587043834485,0.0026595572511576497,0.004138459432492768,0.02630975052868447,0.025424312477254487,0.02716361278154006,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8726060449745081,0.8443270086837017,0.9013183551126114,0,0.0,0.0
or4,balanced_ab_cd,adam,broadcast,0.03,20,20,0.007540779215601781,0.005528473166964865,0.009922136693976626,0.03028759787770376,0.0282960494549714,0.03252022419478512,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9483653430433978,0.9300553141073381,0.9654459705523044,0,0.0,3.65
or4,balanced_ab_cd,adam,exact,0.003,20,20,0.0009420305263856352,0.0007751726188098267,0.0011086357816549632,0.023891424070393463,0.023392190123248734,0.024385921260525,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,balanced_ab_cd,adam,exact,0.01,20,20,0.0015055972804464501,0.0011977105734696024,0.0018088505446511984,0.024514475884463302,0.023959237669348966,0.025066669205965387,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,balanced_ab_cd,adam,exact,0.03,20,20,0.004978387483170045,0.0031090655396439695,0.007474281701633744,0.02770683752349274,0.02592865545279975,0.030007658868171173,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,balanced_ab_cd,sgd,broadcast,0.003,20,20,0.1598310831874341,0.10319608293954023,0.2266851037391596,0.1887703892903537,0.1274484576724042,0.2625646172082366,0.996875,0.990625,1.0000000000000002,0.975,0.9249999999999999,1.0000000000000002,0.9399684657849388,0.9042910831072264,0.969093084022807,0,0.0,0.0
or4,balanced_ab_cd,sgd,broadcast,0.01,20,20,0.0026181746982673103,0.0017366830913951037,0.00363948985459642,0.02565161862688231,0.02457001470334714,0.026903372184864657,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8765656470553151,0.8539348336690451,0.9004640858352367,0,0.0,0.0
or4,balanced_ab_cd,sgd,broadcast,0.03,20,20,0.002430132620596335,0.0018360700421649141,0.003043292765968072,0.02540946821405287,0.02459951745917499,0.02627739692787538,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8759869068717488,0.8545839576757424,0.898759142627976,0,0.0,0.0
or4,balanced_ab_cd,sgd,exact,0.003,20,20,0.22081458330593917,0.09639087643345523,0.3659813332296779,0.23271478884490202,0.11646920731365021,0.36751962161881274,0.9875,0.9750000000000002,0.9968750000000002,0.9,0.8000000000000002,0.9750000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,balanced_ab_cd,sgd,exact,0.01,20,20,0.00174063837085625,0.0006390423629723374,0.003801983737878561,0.02470745219472737,0.023340719687833016,0.02705029599018419,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
or4,balanced_ab_cd,sgd,exact,0.03,20,20,0.0008437390271396599,0.000688512224112519,0.001008794397841861,0.0238133414314439,0.02336786903373269,0.024250865248395356,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,balanced_ac_bd,adam,broadcast,0.003,20,20,0.002818488311297715,0.0019891052180423426,0.0037887955040213956,0.025638071851850387,0.024791145337018185,0.02669949197173957,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8715889212206965,0.8374091135644165,0.9018080189333293,0,0.0,0.0
or4,balanced_ac_bd,adam,broadcast,0.01,20,20,0.004479963974560625,0.003329979799925687,0.005826239887092294,0.027120741911162975,0.026064084177304273,0.028390138327756623,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8837534197777825,0.853930261374845,0.910027829206801,0,0.0,0.0
or4,balanced_ac_bd,adam,broadcast,0.03,20,20,0.00819070751430298,0.006347569473325854,0.01032125257320385,0.030844990926340667,0.02886374369672924,0.03323921182837602,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9541873513114105,0.9388420248520226,0.9688457200887177,0,0.0,4.75
or4,balanced_ac_bd,adam,exact,0.003,20,20,0.0009973816017196748,0.0007828716196097738,0.001233654954478675,0.0240429825792206,0.023501436333835595,0.02458292113296832,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,balanced_ac_bd,adam,exact,0.01,20,20,0.001611124546544395,0.001233185784146714,0.0020241833655675985,0.02469543274914936,0.024044029156783487,0.025402193880627092,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,balanced_ac_bd,adam,exact,0.03,20,20,0.004268377140513891,0.0028897072662272243,0.006311247746207389,0.026890824722190787,0.025531404248540585,0.028864631693044908,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
or4,balanced_ac_bd,sgd,broadcast,0.003,20,20,0.16370581446849702,0.10314696894211081,0.23838739677764528,0.1937273273198089,0.1300029078207789,0.27276682671767905,0.996875,0.990625,1.0000000000000002,0.975,0.9249999999999999,1.0000000000000002,0.946598727054246,0.9109054523546822,0.9762730205605968,0,0.0,0.0
or4,balanced_ac_bd,sgd,broadcast,0.01,20,20,0.002555155366511355,0.0018285148265059841,0.0034087007006629822,0.025403203278593873,0.024616807596665652,0.02641109390383329,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8886258759616398,0.865541782606511,0.9112908722921899,0,0.0,0.0
or4,balanced_ac_bd,sgd,broadcast,0.03,20,20,0.00270652012209479,0.0019065555954446214,0.003638639593668837,0.025508536901046826,0.02468587318484939,0.02650440120664979,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8835702015079094,0.8483714587018435,0.9148920852076231,0,0.0,0.0
or4,balanced_ac_bd,sgd,exact,0.003,20,20,0.19458924705391822,0.08613478405920938,0.323835800767104,0.2065554417995723,0.10641096650520675,0.32331889408014575,0.990625,0.9812500000000001,1.0,0.925,0.85,1.0,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,balanced_ac_bd,sgd,exact,0.01,20,20,0.0015064894260306398,0.0006619025685137716,0.0030360802798177146,0.024492811633525517,0.02344732769038601,0.02615937966751859,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
or4,balanced_ac_bd,sgd,exact,0.03,20,20,0.0008652678105531799,0.0006823904289145004,0.001050575749897032,0.023922107166284626,0.0234389850552156,0.024388518927933565,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,balanced_ad_bc,adam,broadcast,0.003,20,20,0.002695069835576525,0.0018263400847181343,0.00378719574285771,0.025640887508078157,0.024691050732810322,0.02666448576530389,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.850412926695715,0.8034569607978903,0.8851502324544971,0,0.0,0.0
or4,balanced_ad_bc,adam,broadcast,0.01,20,20,0.003444882226178555,0.0025603342774298205,0.0044240222194013214,0.02638615155532458,0.025299948606647523,0.027574420807341238,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8676662927823939,0.8445212570189418,0.8914975485717346,0,0.0,0.0
or4,balanced_ad_bc,adam,broadcast,0.03,20,20,0.00879757258662434,0.006403015562929809,0.011418427160684195,0.031713120954820914,0.029468741385297145,0.03413337926741536,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9468699551687842,0.9286822590531046,0.9616093106625128,0,0.0,4.3
or4,balanced_ad_bc,adam,exact,0.003,20,20,0.00100433884881716,0.0007844216923679843,0.0012397284451357508,0.023990543707648523,0.023458743934777607,0.024511204618808735,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,balanced_ad_bc,adam,exact,0.01,20,20,0.0017250706492061701,0.0013147645159980567,0.002153836258791288,0.024683585460330455,0.024027233005229746,0.02533593616124304,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
or4,balanced_ad_bc,adam,exact,0.03,20,20,0.004808124770419689,0.0032954654904724674,0.006981317961571418,0.027800442801155806,0.026287373800794284,0.02973924282449974,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
