family,tree,optimizer,rule,step,n_seeds,n_nested_fits,mean_population_nmse,population_nmse_ci95_low,population_nmse_ci95_high,mean_test_noisy_nmse,test_noisy_nmse_ci95_low,test_noisy_nmse_ci95_high,mean_accuracy,accuracy_ci95_low,accuracy_ci95_high,mean_balanced_accuracy,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,mean_gradient_cosine,gradient_cosine_ci95_low,gradient_cosine_ci95_high,failed_fits,mean_gradient_clipped_steps,mean_parameter_clipped_steps
and_of_xors,balanced_ad_bc,sgd,broadcast,2048,20,20,0.9170842711855555,0.8711769545973377,0.9608167877843806,0.9465666125281672,0.8939220479805776,0.9956812497977424,0.746875,0.728125,0.765625,0.5229166666666667,0.4937500000000001,0.5541666666666667,0.36045006230067506,0.22870969894365753,0.49409734420844825,0,0.0,0.0
and_of_xors,balanced_ad_bc,sgd,exact,0,20,20,1.3246514879190128,1.1823475685283797,1.4707222879054838,1.3692442011501635,1.2164102708597055,1.5245958640802841,0.678125,0.6406250000000001,0.7156249999999998,0.5062499999999999,0.475,0.5395833333333334,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,balanced_ad_bc,sgd,exact,1,20,20,1.285688618283185,1.1571237517676725,1.4166613518344913,1.3295388455805486,1.192320687071239,1.4687296533855387,0.7,0.66875,0.7312499999999998,0.5166666666666666,0.4854166666666668,0.55,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,balanced_ad_bc,sgd,exact,16,20,20,1.0327461146146393,0.9730052840740101,1.084587667201442,1.0714993042486103,1.0046561579628617,1.1300677407105304,0.74375,0.725,0.7625000000000001,0.5416666666666666,0.5104166666666667,0.5770833333333335,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,balanced_ad_bc,sgd,exact,64,20,20,0.8663792077997663,0.8115866520479309,0.9183555393002132,0.8983566881035256,0.8474884999119622,0.9459138996452116,0.778125,0.759375,0.796875,0.5770833333333334,0.5437500000000001,0.6125,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,balanced_ad_bc,sgd,exact,256,20,20,0.7413183425793666,0.6964985059064175,0.7928215632427975,0.7691294483023696,0.7262985797525111,0.8194255930548612,0.796875,0.771875,0.8187500000000001,0.6312499999999999,0.5916666666666667,0.6729166666666666,1.0,0.9999999999999999,1.0000000000000004,0,0.0,0.0
and_of_xors,balanced_ad_bc,sgd,exact,512,20,20,0.6815751343640327,0.6770212161558572,0.6867859108753633,0.7125020255820954,0.6997240014792837,0.7265924651446101,0.83125,0.8093750000000001,0.8500000000000002,0.7,0.6666666666666666,0.7333333333333334,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,balanced_ad_bc,sgd,exact,1024,20,20,0.6786712888556287,0.6756320770221831,0.6820593397268577,0.7076529803184965,0.6961415156665627,0.7199695332199846,0.828125,0.8093750000000001,0.8468750000000002,0.69375,0.66875,0.7187499999999999,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,balanced_ad_bc,sgd,exact,2048,20,20,0.6793897361974668,0.6755935490438845,0.6839139020318906,0.7048449430947901,0.6946119819284141,0.7156382228856462,0.828125,0.8125,0.8437500000000002,0.7020833333333332,0.6729166666666666,0.7333333333333332,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,broadcast,0,20,20,1.3540121777227025,1.1605344788506893,1.5569492823431126,1.3973222828392164,1.1984996900565583,1.6045301413951731,0.68125,0.634375,0.7312500000000001,0.5375000000000001,0.4875000000000001,0.6020833333333333,0.3150121456640406,0.10995304538953359,0.5072600787907536,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,broadcast,1,20,20,1.3446927403354345,1.153143177430344,1.5461604057777012,1.3876823675262333,1.190900331456169,1.5933255291131676,0.68125,0.634375,0.7281249999999999,0.5291666666666668,0.4875,0.58125,0.30876233296379796,0.10391858553890392,0.5020685871864253,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,broadcast,16,20,20,1.2109666699179351,1.060644852274496,1.37507020663163,1.2527825869706295,1.0974127922331667,1.4228700768879685,0.7,0.65625,0.740625,0.5208333333333334,0.4770833333333333,0.5666666666666668,0.2526715705103098,0.05187234157612964,0.4415060094537034,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,broadcast,64,20,20,0.9475712864046699,0.8664234569323047,1.0334661620980654,0.9832231588973176,0.9010948506763479,1.0713012120993064,0.75,0.7125,0.78125,0.5833333333333334,0.5375,0.6333333333333333,0.27537549874299544,0.11679055192920021,0.42779541873122195,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,broadcast,256,20,20,0.7016526401199026,0.6846829535571057,0.7245873045019569,0.7188632575168535,0.6988590917784475,0.7434395171739233,0.78125,0.75625,0.80625,0.6791666666666667,0.6270833333333333,0.73125,0.6788596951282357,0.5444166038315118,0.8029751250908117,0,0.0,6.5
and_of_xors,comb_a_b_cd,adam,broadcast,512,20,20,0.6900038434182296,0.6824918495977995,0.6986883210578008,0.7077278160944886,0.693582244934613,0.723931931580901,0.778125,0.7562499999999999,0.8031249999999999,0.68125,0.6354166666666665,0.7270833333333334,0.7242219571506665,0.5644027848605498,0.8549960044105588,0,0.0,14.65
and_of_xors,comb_a_b_cd,adam,broadcast,1024,20,20,0.68644882536555,0.6775721030882178,0.6989312445339312,0.702652873661314,0.6887122351052231,0.7183562841099475,0.778125,0.7531249999999998,0.8062499999999999,0.6729166666666667,0.6208333333333333,0.7250000000000001,0.7425086053490115,0.5965965009793004,0.8583418923859296,0,0.0,22.0
and_of_xors,comb_a_b_cd,adam,broadcast,2048,20,20,0.68662851394129,0.6791522960510985,0.6947220985548803,0.7046825953302506,0.6929389892761201,0.7168632001491585,0.7625,0.734375,0.790625,0.6625,0.61875,0.70625,0.7272659219663082,0.5817793494877013,0.8486020005444075,0,0.0,41.2
and_of_xors,comb_a_b_cd,adam,exact,0,20,20,1.3540121777227025,1.1605344788506893,1.5569492823431126,1.3973222828392164,1.1984996900565583,1.6045301413951731,0.68125,0.634375,0.7312500000000001,0.5375000000000001,0.4875000000000001,0.6020833333333333,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,exact,1,20,20,1.3444551227328796,1.1525219791952888,1.5459725761413068,1.3877085454265554,1.1902757952785463,1.593705823172356,0.6875,0.640625,0.7375,0.5416666666666667,0.49166666666666664,0.6062500000000001,1.0,1.0,1.0000000000000004,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,exact,16,20,20,1.2253009665352919,1.0515787967927577,1.4071992816441785,1.267332017759524,1.0874440509316492,1.4542699009428361,0.696875,0.6499999999999999,0.746875,0.5437500000000001,0.4854166666666667,0.6124999999999999,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,exact,64,20,20,0.9685687128962556,0.8308713575240526,1.1148401203549276,1.0087072149469956,0.8656879750354392,1.1614642357802492,0.753125,0.703125,0.8062499999999999,0.5895833333333333,0.5208333333333334,0.6687500000000001,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,exact,256,20,20,0.5107932106622538,0.4355759568046985,0.5940804344110301,0.5424149300742032,0.46297212186796793,0.631517214450864,0.896875,0.8468750000000002,0.94375,0.8229166666666667,0.7416666666666667,0.9,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,exact,512,20,20,0.40336557288272024,0.3590894360653474,0.45504797407437,0.4274194356266068,0.3804278077117844,0.481330146989069,0.940625,0.8937499999999999,0.9812500000000001,0.90625,0.83125,0.9708333333333334,1.0,1.0,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,exact,1024,20,20,0.37015924067647166,0.34889222175511764,0.40490061892879914,0.39041175591717137,0.36932036652354894,0.4254695422031832,0.975,0.9437500000000001,1.0,0.9583333333333334,0.9124999999999999,1.0,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,adam,exact,2048,20,20,0.35253672215256215,0.34742391416944557,0.35959425036385667,0.3724490756275893,0.3671805565002277,0.3788274929838959,0.99375,0.9812500000000001,1.0000000000000002,0.9875,0.9625,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,broadcast,0,20,20,1.3540121777227025,1.1605344788506893,1.5569492823431126,1.3973222828392164,1.1984996900565583,1.6045301413951731,0.68125,0.634375,0.7312500000000001,0.5375000000000001,0.4875000000000001,0.6020833333333333,0.3150121456640406,0.10995304538953359,0.5072600787907536,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,broadcast,1,20,20,1.3476034292171513,1.1570944551319715,1.5478564400302537,1.3908322104279294,1.1941610589548328,1.5958976510222411,0.6875,0.640625,0.7375,0.5416666666666667,0.49166666666666664,0.6062500000000001,0.3130332272058737,0.10843288585317891,0.5041494394405159,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,broadcast,16,20,20,1.2687051394767774,1.1078317913424376,1.440472265074513,1.311306136269181,1.1441594180879144,1.4887912307386622,0.684375,0.640625,0.728125,0.5145833333333334,0.4666666666666666,0.5708333333333333,0.2841708542778866,0.08469900866886718,0.4728760765079545,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,broadcast,64,20,20,1.106579956509107,1.0027220681543332,1.216137680408788,1.1456852292712132,1.0382611313515322,1.259807432777658,0.725,0.6875,0.7593749999999999,0.5208333333333333,0.4770833333333334,0.56875,0.2845928897298208,0.08721832256682743,0.4560647553398376,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,broadcast,256,20,20,0.8078236188558728,0.7280112617695944,0.9027551665664633,0.835833222399881,0.7573953556420252,0.9306077402929485,0.7875,0.753125,0.821875,0.6416666666666667,0.5729166666666666,0.7166666666666667,0.385703212129476,0.21534111594298405,0.551992009550762,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,broadcast,512,20,20,0.6957872730306929,0.6830894000837392,0.7100634788764217,0.7129602611257735,0.6926148137513449,0.7340311843828464,0.765625,0.74375,0.7906249999999999,0.6604166666666667,0.6166666666666666,0.7041666666666667,0.6964612201248996,0.5516853036163386,0.8165985532147838,0,0.0,4.3
and_of_xors,comb_a_b_cd,sgd,broadcast,1024,20,20,0.6838698195053448,0.6765734180963674,0.6945575759789705,0.7004319864123902,0.6874078918613591,0.7150486030220841,0.778125,0.75625,0.8,0.6770833333333334,0.6270833333333334,0.7291666666666666,0.7095436890509543,0.5720849154491084,0.8325941694321475,0,0.0,12.35
and_of_xors,comb_a_b_cd,sgd,broadcast,2048,20,20,0.684560923157224,0.6778012414763703,0.6927053922800168,0.702190981161489,0.6908439682098491,0.7144376833684183,0.75,0.725,0.7781249999999998,0.6500000000000001,0.5979166666666667,0.70625,0.7119129793583865,0.5284973790109487,0.8613018578338568,0,0.0,15.05
and_of_xors,comb_a_b_cd,sgd,exact,0,20,20,1.3540121777227025,1.1605344788506893,1.5569492823431126,1.3973222828392164,1.1984996900565583,1.6045301413951731,0.68125,0.634375,0.7312500000000001,0.5375000000000001,0.4875000000000001,0.6020833333333333,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,exact,1,20,20,1.3090175386827982,1.1289735894842625,1.4964161100417903,1.3514683774908747,1.165339781030873,1.5428340312196214,0.690625,0.64375,0.740625,0.5437500000000001,0.49166666666666675,0.6083333333333334,1.0,1.0,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,exact,16,20,20,0.9776087644811604,0.8682451151850787,1.0780189459775544,1.014032181279157,0.9015220001307487,1.1183385021909855,0.753125,0.709375,0.8,0.5729166666666667,0.5083333333333333,0.6500000000000001,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,exact,64,20,20,0.7328256595583754,0.6457425595808208,0.8147724836794521,0.7632823972936474,0.6739578595286269,0.8481893377974414,0.79375,0.7531249999999999,0.840625,0.6083333333333334,0.5375,0.6937500000000001,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,exact,256,20,20,0.49537377558640133,0.4346325042988917,0.5635461476905448,0.5216899561328262,0.4582527020060793,0.5955911619519241,0.915625,0.8750000000000001,0.953125,0.85625,0.7875000000000001,0.9187500000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,exact,512,20,20,0.3754633710347315,0.35949456117505957,0.39525504277597423,0.39628429795641174,0.3805302202260773,0.4163397888409495,0.946875,0.9156250000000001,0.9750000000000001,0.8979166666666666,0.84375,0.9500000000000001,1.0,1.0,1.0000000000000004,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,exact,1024,20,20,0.35289308838937417,0.3464349649372315,0.36145856066204624,0.37204048707459936,0.36604787648168124,0.37890618616556343,0.9875,0.9687500000000001,1.0000000000000002,0.975,0.9375000000000001,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
and_of_xors,comb_a_b_cd,sgd,exact,2048,20,20,0.3521091562123245,0.34679521022506704,0.3596344926938753,0.37160898692737265,0.3663613448647441,0.3779482396581447,0.99375,0.9812500000000001,1.0000000000000002,0.9875,0.9625,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,0,20,20,1.6013369546179945,1.1753109434286129,2.1796551412845506,1.6180336286657124,1.2028094193575525,2.1744972455607727,0.634375,0.58125,0.6875,0.5240909090909092,0.4690909090909091,0.5840909090909091,0.1391891760458897,-0.0935735492442487,0.3641221781243564,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,1,20,20,1.595402128959166,1.1741120695455238,2.1653550246809266,1.612082211301228,1.1997941029520427,2.160537944777322,0.634375,0.58125,0.6875,0.5240909090909092,0.4690909090909091,0.5840909090909091,0.13261067386372982,-0.0992217876752107,0.3572472587931533,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,16,20,20,1.4149379685922705,1.1181115661475058,1.7689907382559054,1.4403761753585262,1.1436345444735019,1.7910490959396879,0.665625,0.61875,0.7125,0.5440909090909092,0.4904545454545455,0.6,0.13952427980491683,-0.10925958469437588,0.3847368699559274,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,64,20,20,0.8926330723374294,0.692129588003756,1.1028495367122544,0.9305058646187726,0.7233048397288794,1.1473563555698119,0.75,0.6843750000000001,0.8156249999999999,0.651818181818182,0.5722613636363636,0.7331818181818184,0.6134132639523228,0.4536998350898189,0.744320945781445,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,256,20,20,0.19149673978801157,0.1724927493732622,0.22004485407914678,0.21586720028223252,0.1954651723479464,0.2467250145638981,0.94375,0.9375,0.953125,0.9099999999999998,0.9,0.925,0.9004005540527071,0.8718911412679908,0.9242135957666715,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,512,20,20,0.17105305048354885,0.16798372549801632,0.17487840402782953,0.19444015943720036,0.18930185796013896,0.20000800233457885,0.946875,0.9375,0.95625,0.9149999999999998,0.9000000000000001,0.9300000000000002,0.8989519022366839,0.8761805068549533,0.9201179483388294,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,1024,20,20,0.17048908530174006,0.16810116628585392,0.17327664693326436,0.1933681377410782,0.18745327529857927,0.20003010056010032,0.946875,0.9375,0.95625,0.9149999999999998,0.9000000000000001,0.9300000000000003,0.8981211440006781,0.8752690752220622,0.9207634306626777,0,0.0,0.0
nested,balanced_ab_cd,adam,broadcast,2048,20,20,0.17116615647791902,0.16873516499199542,0.17389701775272054,0.1944957400690608,0.18917108917888817,0.20032284760474017,0.95,0.940625,0.9624999999999999,0.9199999999999999,0.905,0.9400000000000001,0.8925356798654895,0.8696149814439539,0.9151347832050041,0,0.0,0.0
nested,balanced_ab_cd,adam,exact,0,20,20,1.6013369546179945,1.1753109434286129,2.1796551412845506,1.6180336286657124,1.2028094193575525,2.1744972455607727,0.634375,0.58125,0.6875,0.5240909090909092,0.4690909090909091,0.5840909090909091,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ab_cd,adam,exact,1,20,20,1.5847305504458302,1.166190933406687,2.1524321998768503,1.6015929974416458,1.194632524783607,2.14797392508646,0.634375,0.58125,0.6875,0.5240909090909092,0.4690909090909091,0.5840909090909091,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ab_cd,adam,exact,16,20,20,1.3703019575924917,1.0406680786858993,1.8089267040054404,1.3892594363069313,1.066896593147958,1.8118564184772936,0.671875,0.621875,0.725,0.5622727272727274,0.505,0.6245454545454546,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,adam,exact,64,20,20,0.9383613368579807,0.7597805878042784,1.15321158561741,0.959495930406297,0.7819720316461891,1.1669100843643032,0.75625,0.69375,0.815625,0.6590909090909091,0.585,0.7350000000000001,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ab_cd,adam,exact,256,20,20,0.34459752355376866,0.26348260580095517,0.44134804402361755,0.3693565620339456,0.28725747596765805,0.4670300213319862,0.915625,0.8812500000000001,0.94375,0.8731818181818183,0.8259090909090909,0.9127272727272728,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,adam,exact,512,20,20,0.21113401161219128,0.18545385102179585,0.24882035377194497,0.23657694713120742,0.20921505380560554,0.2751173759306676,0.9375,0.928125,0.946875,0.8999999999999998,0.8850000000000001,0.915,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,adam,exact,1024,20,20,0.18360624896492544,0.1745199789811396,0.19350641395292512,0.20941212026584757,0.19648985402361502,0.22383953210195592,0.94375,0.9375,0.953125,0.9099999999999999,0.9,0.925,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,adam,exact,2048,20,20,0.17387492302699348,0.16820088839789618,0.18093291189965777,0.1984667669327607,0.19043378879108575,0.2077867830590152,0.946875,0.9375,0.95625,0.9149999999999998,0.9000000000000001,0.9300000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,0,20,20,1.6013369546179945,1.1753109434286129,2.1796551412845506,1.6180336286657124,1.2028094193575525,2.1744972455607727,0.634375,0.58125,0.6875,0.5240909090909092,0.4690909090909091,0.5840909090909091,0.1391891760458897,-0.0935735492442487,0.3641221781243564,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,1,20,20,1.578834765321656,1.1743532306621247,2.1187101175088707,1.5960256521910758,1.1998650005378677,2.1134396974683214,0.6375,0.5874999999999999,0.6906249999999999,0.5263636363636364,0.47090909090909094,0.5868181818181819,0.14054044646840097,-0.09251667620343278,0.36549414241299716,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,16,20,20,1.36173931201765,1.1302238745219506,1.614029475525172,1.386550396213507,1.157188576835189,1.6371596342978751,0.653125,0.60625,0.703125,0.535,0.47772727272727267,0.5981931818181817,0.1411307137504289,-0.08149742354484801,0.35850817957687015,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,64,20,20,1.0499718895491987,0.8941684694691125,1.2174653688926949,1.0761655909581747,0.9177692741071377,1.2435235269206442,0.703125,0.6468750000000001,0.75625,0.5931818181818181,0.525,0.6618181818181817,0.3684006182416337,0.16578783017333149,0.547792422942661,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,256,20,20,0.37064031554608207,0.2750240574364748,0.4907596226055051,0.39797271683511715,0.3011168432258221,0.5190108131260587,0.903125,0.8625,0.9343750000000001,0.8531818181818182,0.7886363636363637,0.9027272727272728,0.7115569958524174,0.5653622791255455,0.8170108112184824,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,512,20,20,0.19336155768990798,0.1814091190794373,0.2081489647872462,0.2187298179478468,0.20429059114646292,0.23616729168911432,0.946875,0.9375,0.95625,0.9149999999999998,0.9000000000000001,0.9300000000000003,0.8420854877196484,0.7958416569667993,0.883591279692684,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,1024,20,20,0.17012844222687773,0.16792531386961213,0.17267100997630733,0.19365530641990053,0.18870190951869253,0.19899533466955596,0.946875,0.9375,0.95625,0.9149999999999998,0.9000000000000001,0.9300000000000003,0.8816385540671761,0.8456924397949085,0.9134181145537815,0,0.0,0.0
nested,balanced_ab_cd,sgd,broadcast,2048,20,20,0.16847343280146967,0.1663924526687029,0.17108546967925653,0.1919504939246281,0.18684525922100295,0.1976242832215538,0.95,0.940625,0.9624999999999999,0.9199999999999999,0.905,0.9400000000000001,0.9021140889302046,0.8792495076613889,0.9230106057713429,0,0.0,0.0
nested,balanced_ab_cd,sgd,exact,0,20,20,1.6013369546179945,1.1753109434286129,2.1796551412845506,1.6180336286657124,1.2028094193575525,2.1744972455607727,0.634375,0.58125,0.6875,0.5240909090909092,0.4690909090909091,0.5840909090909091,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ab_cd,sgd,exact,1,20,20,1.434527390707379,1.1322909364222196,1.803143396797451,1.4554852724010183,1.1598640686613062,1.812448010902752,0.64375,0.5968749999999999,0.6937500000000001,0.5336363636363636,0.48045454545454547,0.5931931818181818,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,sgd,exact,16,20,20,0.8476321553584144,0.7561609054104722,0.9410855790370551,0.8745482137729604,0.7816201213632702,0.9706772890883297,0.775,0.728125,0.8218750000000001,0.6781818181818182,0.6090795454545453,0.7472840909090909,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ab_cd,sgd,exact,64,20,20,0.474706841231696,0.3757470110313023,0.5865798603042592,0.4976734801002956,0.39916032737596563,0.6111356346448514,0.865625,0.8156250000000002,0.9093749999999999,0.7959090909090909,0.7227045454545455,0.8581818181818184,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,sgd,exact,256,20,20,0.2047263242001133,0.19529908939497875,0.21490000341374838,0.2290417688559741,0.21836127126471422,0.240148877888846,0.94375,0.9375,0.953125,0.9099999999999999,0.9,0.9250000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ab_cd,sgd,exact,512,20,20,0.18696808649021537,0.17896255581350734,0.1959700787642154,0.21128589477631388,0.20036568969135418,0.2235357163889807,0.94375,0.9375,0.953125,0.9099999999999999,0.9,0.925,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,sgd,exact,1024,20,20,0.17834738920002363,0.17147225203952263,0.18662635228111626,0.20243816686252186,0.1927768025968327,0.21347851928849587,0.95,0.940625,0.9624999999999999,0.9199999999999999,0.905,0.9400000000000001,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
nested,balanced_ab_cd,sgd,exact,2048,20,20,0.17105422019416117,0.16739328182253074,0.17570138453068854,0.1949234617510372,0.18865616793539083,0.2020407408441321,0.95,0.940625,0.9624999999999999,0.9199999999999999,0.905,0.9400000000000001,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ac_bd,adam,broadcast,0,20,20,1.6269144624642624,1.2165397884584241,2.163597363024317,1.6770515045519496,1.2413055362449132,2.254384173796378,0.634375,0.584375,0.684375,0.5240909090909092,0.47227272727272723,0.5786477272727273,0.20812443561102736,0.023724299540136943,0.40021273830792126,0,0.0,0.0
nested,balanced_ac_bd,adam,broadcast,1,20,20,1.6133554465504503,1.209338508800774,2.1404209987498226,1.662281369011022,1.2345264718148437,2.2293988034302497,0.6375,0.5874999999999999,0.6875000000000001,0.5290909090909091,0.475,0.5850000000000001,0.20040227341345473,0.015065347222176397,0.3932853481204431,0,0.0,0.0
nested,balanced_ac_bd,adam,broadcast,16,20,20,1.384452116934146,1.1107203134602879,1.7044639501105707,1.4233690461483988,1.1331995380896946,1.7658597871619324,0.665625,0.6218750000000001,0.7062499999999999,0.5440909090909091,0.4936363636363637,0.5968181818181819,0.1573018989514256,-0.036655823768975984,0.36096504948929053,0,0.0,0.0
nested,balanced_ac_bd,adam,broadcast,64,20,20,0.8623381409411206,0.7036149242030522,1.0279416772255348,0.8870163663590593,0.7220891735923245,1.0613698126137858,0.740625,0.684375,0.7968749999999999,0.6586363636363636,0.5886363636363637,0.7272727272727273,0.6313003747751031,0.5021473882354032,0.7417259172346429,0,0.0,0.0
nested,balanced_ac_bd,adam,broadcast,256,20,20,0.21817471795535873,0.164558082677319,0.28868075381748937,0.24195114134273754,0.18821063761862775,0.31082752177056916,0.953125,0.9093750000000002,0.9843750000000001,0.9331818181818182,0.875909090909091,0.9777272727272728,0.7031480667146359,0.6055458471878022,0.7888401905633281,0,0.0,0.15
nested,balanced_ac_bd,adam,broadcast,512,20,20,0.1534519827195761,0.1467954829659381,0.16067319109391925,0.17668569057578157,0.16975374410653643,0.18392966860848467,0.99375,0.9843750000000001,1.0000000000000002,0.99,0.9750000000000001,1.0000000000000002,0.7243163876491424,0.6183574745403618,0.8096464533251655,0,0.0,13.0
nested,balanced_ac_bd,adam,broadcast,1024,20,20,0.15277870698637802,0.14605808321558222,0.16066960637592687,0.1765977017113089,0.16847555751128165,0.1858031002972593,0.98125,0.96875,0.99375,0.97,0.95,0.9900000000000001,0.731219389276695,0.6496174039849099,0.8053401361622777,0,0.0,19.65
nested,balanced_ac_bd,adam,broadcast,2048,20,20,0.15095013523120787,0.1445995062035428,0.15825970763852595,0.1743513394339019,0.16701216051270945,0.18256185165546562,0.990625,0.98125,1.0,0.985,0.9699999999999999,1.0,0.7504932358398355,0.6667717675322379,0.8230478683655562,0,0.0,23.25
nested,balanced_ac_bd,adam,exact,0,20,20,1.6269144624642624,1.2165397884584241,2.163597363024317,1.6770515045519496,1.2413055362449132,2.254384173796378,0.634375,0.584375,0.684375,0.5240909090909092,0.47227272727272723,0.5786477272727273,1.0,1.0,1.0000000000000004,0,0.0,0.0
nested,balanced_ac_bd,adam,exact,1,20,20,1.6097406519466873,1.2070464817600752,2.1366996873319635,1.659396982934524,1.2306216484789305,2.2265993393586854,0.634375,0.584375,0.684375,0.5240909090909092,0.47227272727272723,0.5786477272727273,1.0,0.9999999999999999,1.0000000000000004,0,0.0,0.0
nested,balanced_ac_bd,adam,exact,16,20,20,1.3922773464858782,1.0765439466668194,1.7966238029551023,1.435736088059955,1.1022291420727843,1.8692043995418588,0.6625,0.6156250000000001,0.7093749999999999,0.55,0.5004545454545455,0.6018181818181818,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ac_bd,adam,exact,64,20,20,0.968034225651363,0.7890994791143795,1.1716962436837848,1.0018085973200057,0.815296579155568,1.2184406641749679,0.75,0.6937500000000001,0.8000000000000002,0.6463636363636365,0.5799886363636364,0.7127272727272728,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ac_bd,adam,exact,256,20,20,0.31902716529562125,0.22191333462915744,0.42862305528753253,0.34825027216949317,0.24729317880922166,0.46272707509675937,0.9125,0.86875,0.953125,0.8818181818181816,0.818625,0.9377386363636363,1.0,1.0,1.0000000000000002,0,0.0,0.0
nested,balanced_ac_bd,adam,exact,512,20,20,0.1814889320818739,0.14006206127186008,0.23954507376003734,0.20720105055080826,0.16310269470337724,0.2711485107237764,0.9625,0.9405468749999999,0.9812500000000002,0.9509090909090908,0.9186363636363636,0.9790909090909091,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
