cohort,seed,family,step,structure,optimizer,rate,rule,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,path_q,6,1.0685172795585502,2.1632230746237386,3,4,0.5567138445691077
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,loss_credit,6,1.4481657151798528,2.1653516829790367,3,4,0.5495181793813324
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,3.490407439273011,6.685081196312766,12,14,0.30377648344924824
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,4.771778825103107,5.649846113588133,11,14,0.33396283148173955
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,path_q,6,1.0685172795585502,2.1632230746237386,3,4,0.5567138445691077
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,1.4481657151798528,2.1653516829790367,3,4,0.5495181793813324
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,3.490407439273011,6.685081196312766,12,14,0.30377648344924824
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,4.771778825103107,5.649846113588133,11,14,0.33396283148173955
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,path_q,6,1.0685172795585502,2.1632230746237386,3,4,0.5567138445691077
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,1.4481657151798528,2.1653516829790367,3,4,0.5495181793813324
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,3.490407439273011,6.685081196312766,12,14,0.30377648344924824
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,4.771778825103107,5.649846113588133,11,14,0.33396283148173955
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,path_q,6,1.0685172795585502,2.1632230746237386,3,4,0.5567138445691077
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,6,1.4481657151798528,2.1653516829790367,3,4,0.5495181793813324
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,3.490407439273011,6.685081196312766,12,14,0.30377648344924824
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,subtree_projection,parameter_gradient_nonroot,24,4.771778825103107,5.649846113588133,11,14,0.33396283148173955
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,shuffled_projection,path_q,6,1.0685172795585502,2.1632230746237386,3,4,0.5567138445691077
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,shuffled_projection,loss_credit,6,1.4481657151798528,2.1653516829790367,3,4,0.5495181793813324
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_jacobian_nonroot,24,3.490407439273011,6.685081196312766,12,14,0.30377648344924824
frozen_algebraic_replay,127209,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_gradient_nonroot,24,4.771778825103107,5.649846113588133,11,14,0.33396283148173955
