cohort,seed,family,step,structure,optimizer,rate,rule,field,index,eigenvalue,fraction
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,path_q,1,0.4433655815488295,0.8619834591211789
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,path_q,2,0.04394648954050984,0.08543998146637684
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,path_q,3,0.02332928635031277,0.04535638259700223
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,path_q,4,0.0034335272657837618,0.006675402495629251
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,path_q,5,0.0002797885303432605,0.0005439598724944176
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,path_q,6,4.189151255153117e-07,8.144473184148197e-07
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,loss_credit,1,0.6607228643278571,0.8504909721066098
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,loss_credit,2,0.07370890885639979,0.0948790558503969
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,loss_credit,3,0.037036750643217216,0.04767418195867004
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,loss_credit,4,0.004990568808522159,0.006423924381128738
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,loss_credit,5,0.0004125819587925255,0.0005310808058141993
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,loss_credit,6,6.097650207629022e-07,7.84897380224326e-07
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,1,0.4443910495040883,0.2617454282820043
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,2,0.37725704942353366,0.22220363817849498
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,3,0.2426286740133976,0.14290779767954645
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,4,0.16515445154787878,0.09727563752987192
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,5,0.16515445154787875,0.0972756375298719
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,6,0.09059969905305656,0.053363039281115916
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,7,0.05071145785393577,0.0298689459870886
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,8,0.050711457853935736,0.02986894598708858
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,9,0.028820367801030537,0.016975138274598
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,10,0.024955775817370105,0.01469890142188188
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,11,0.024955775817370057,0.014698901421881851
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,12,0.02070689185261406,0.012196317370477893
