cohort,seed,family,step,structure,optimizer,rate,rule,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,path_q,6,1.3489031032480172,4.774534386517613,5,6,0.2705785727603857
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,loss_credit,6,2.7728927213202814,4.168652024845637,5,6,0.3419958165730975
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,5.299959254306387,9.342034145671835,13,15,0.24011708498222448
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,11.883513479516411,5.698716542868486,12,14,0.35604223705428956
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,broadcast,path_q,6,1.3489031032480172,4.774534386517613,5,6,0.2705785727603857
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,2.7728927213202814,4.168652024845637,5,6,0.3419958165730975
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,5.299959254306387,9.342034145671835,13,15,0.24011708498222448
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,11.883513479516411,5.698716542868486,12,14,0.35604223705428956
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,global_projection,path_q,6,1.3489031032480172,4.774534386517613,5,6,0.2705785727603857
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,2.7728927213202814,4.168652024845637,5,6,0.3419958165730975
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,5.299959254306387,9.342034145671835,13,15,0.24011708498222448
frozen_algebraic_replay,127206,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,11.883513479516411,5.698716542868486,12,14,0.35604223705428956
