cohort,seed,family,step,structure,optimizer,rate,rule,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,unit_broadcast_fixed,1,False,1.5638692458499572,6,-0.9232477373432082,-1.3604216501263866,-0.84794636507315,256,-1.1048451529203525,0.6746689739217879,0.7426589602248447,1.056308793043855,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,initial_mean_fixed,1,False,1.5638692458499572,6,0.8807818477279155,0.8551723828723088,0.903463475542225,256,0.9020947647004467,0.9726254203977613,0.9803931466302024,0.24386657439618376,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,initial_mean_projection,1,True,1.5638692458499572,6,0.9207643190576739,0.9234275578323359,0.9527285888919641,256,0.9497246224121284,0.9961253216073288,0.9970133672044459,0.10163275225973056,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,best_fixed_rank1_q,1,True,1.5638692458499572,6,0.9209644758200521,0.9227345819017383,0.95294504207227,256,0.9500729493273912,0.9966488974881913,0.9973700426100596,0.0966563770963825,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,best_fixed_rank1_error,1,True,1.5638692458499572,6,0.9199738813125219,0.9219668904934546,0.953988965550074,256,0.9511602417179291,0.9967583806626344,0.9975153124142913,0.09240625287482822,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,uniform_projection,1,True,1.5638692458499572,6,0.25806512952350913,0.2580457301015528,0.26078447140396366,256,0.20290699867444673,0.6780709747174533,0.7775447287022434,0.7643296588418798,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,ancestry_K2,2,True,1.5638692458499572,6,0.2876779525395843,0.28875525876541885,0.28359890550204014,256,0.2175299084720208,0.7441624770975923,0.8141059763429171,0.7126245847998317,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,ancestry_K3,3,True,1.5638692458499572,6,0.35640956293700377,0.35725778196041175,0.3369580270272212,256,0.29149426922564026,0.7774846591521557,0.8325442460211923,0.6848975082656635,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,ancestry_K4,4,True,1.5638692458499572,6,0.5586392414317678,0.5392958120517279,0.5418622438539487,256,0.5052230323323833,0.8936221485670863,0.9206062316763128,0.489661250583094,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,ancestry_K5,5,True,1.5638692458499572,6,0.9982339903508749,0.9981767350401043,0.9981632982424211,256,0.9982272945143134,0.9989142692860913,0.9992442219850247,0.04680350698443946,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,exact,ancestry_K6,6,True,1.5638692458499572,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,1.4389961076122167e-15,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,unit_broadcast_fixed,1,False,1.5638692458499572,6,-0.9232477373432082,-1.3604216501263866,-0.84794636507315,256,-1.1048451529203525,0.6746689739217879,0.7426589602248447,1.056308793043855,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,initial_mean_fixed,1,False,1.5638692458499572,6,0.8807818477279155,0.8551723828723088,0.903463475542225,256,0.9020947647004467,0.9726254203977613,0.9803931466302024,0.24386657439618376,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,initial_mean_projection,1,True,1.5638692458499572,6,0.9207643190576739,0.9234275578323359,0.9527285888919641,256,0.9497246224121284,0.9961253216073288,0.9970133672044459,0.10163275225973056,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,best_fixed_rank1_q,1,True,1.5638692458499572,6,0.9209644758200521,0.9227345819017383,0.95294504207227,256,0.9500729493273912,0.9966488974881913,0.9973700426100596,0.0966563770963825,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,best_fixed_rank1_error,1,True,1.5638692458499572,6,0.9199738813125219,0.9219668904934546,0.953988965550074,256,0.9511602417179291,0.9967583806626344,0.9975153124142913,0.09240625287482822,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,uniform_projection,1,True,1.5638692458499572,6,0.25806512952350913,0.2580457301015528,0.26078447140396366,256,0.20290699867444673,0.6780709747174533,0.7775447287022434,0.7643296588418798,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,ancestry_K2,2,True,1.5638692458499572,6,0.2876779525395843,0.28875525876541885,0.28359890550204014,256,0.2175299084720208,0.7441624770975923,0.8141059763429171,0.7126245847998317,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,ancestry_K3,3,True,1.5638692458499572,6,0.35640956293700377,0.35725778196041175,0.3369580270272212,256,0.29149426922564026,0.7774846591521557,0.8325442460211923,0.6848975082656635,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,ancestry_K4,4,True,1.5638692458499572,6,0.5586392414317678,0.5392958120517279,0.5418622438539487,256,0.5052230323323833,0.8936221485670863,0.9206062316763128,0.489661250583094,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,ancestry_K5,5,True,1.5638692458499572,6,0.9982339903508749,0.9981767350401043,0.9981632982424211,256,0.9982272945143134,0.9989142692860913,0.9992442219850247,0.04680350698443946,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,broadcast,ancestry_K6,6,True,1.5638692458499572,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,1.4389961076122167e-15,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,unit_broadcast_fixed,1,False,1.5638692458499572,6,-0.9232477373432082,-1.3604216501263866,-0.84794636507315,256,-1.1048451529203525,0.6746689739217879,0.7426589602248447,1.056308793043855,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,initial_mean_fixed,1,False,1.5638692458499572,6,0.8807818477279155,0.8551723828723088,0.903463475542225,256,0.9020947647004467,0.9726254203977613,0.9803931466302024,0.24386657439618376,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,initial_mean_projection,1,True,1.5638692458499572,6,0.9207643190576739,0.9234275578323359,0.9527285888919641,256,0.9497246224121284,0.9961253216073288,0.9970133672044459,0.10163275225973056,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_q,1,True,1.5638692458499572,6,0.9209644758200521,0.9227345819017383,0.95294504207227,256,0.9500729493273912,0.9966488974881913,0.9973700426100596,0.0966563770963825,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_error,1,True,1.5638692458499572,6,0.9199738813125219,0.9219668904934546,0.953988965550074,256,0.9511602417179291,0.9967583806626344,0.9975153124142913,0.09240625287482822,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,uniform_projection,1,True,1.5638692458499572,6,0.25806512952350913,0.2580457301015528,0.26078447140396366,256,0.20290699867444673,0.6780709747174533,0.7775447287022434,0.7643296588418798,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,ancestry_K2,2,True,1.5638692458499572,6,0.2876779525395843,0.28875525876541885,0.28359890550204014,256,0.2175299084720208,0.7441624770975923,0.8141059763429171,0.7126245847998317,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,ancestry_K3,3,True,1.5638692458499572,6,0.35640956293700377,0.35725778196041175,0.3369580270272212,256,0.29149426922564026,0.7774846591521557,0.8325442460211923,0.6848975082656635,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,ancestry_K4,4,True,1.5638692458499572,6,0.5586392414317678,0.5392958120517279,0.5418622438539487,256,0.5052230323323833,0.8936221485670863,0.9206062316763128,0.489661250583094,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,ancestry_K5,5,True,1.5638692458499572,6,0.9982339903508749,0.9981767350401043,0.9981632982424211,256,0.9982272945143134,0.9989142692860913,0.9992442219850247,0.04680350698443946,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,global_projection,ancestry_K6,6,True,1.5638692458499572,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,1.4389961076122167e-15,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,subtree_projection,unit_broadcast_fixed,1,False,1.5638692458499572,6,-0.9232477373432082,-1.3604216501263866,-0.84794636507315,256,-1.1048451529203525,0.6746689739217879,0.7426589602248447,1.056308793043855,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_fixed,1,False,1.5638692458499572,6,0.8807818477279155,0.8551723828723088,0.903463475542225,256,0.9020947647004467,0.9726254203977613,0.9803931466302024,0.24386657439618376,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,subtree_projection,initial_mean_projection,1,True,1.5638692458499572,6,0.9207643190576739,0.9234275578323359,0.9527285888919641,256,0.9497246224121284,0.9961253216073288,0.9970133672044459,0.10163275225973056,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_q,1,True,1.5638692458499572,6,0.9209644758200521,0.9227345819017383,0.95294504207227,256,0.9500729493273912,0.9966488974881913,0.9973700426100596,0.0966563770963825,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,subtree_projection,best_fixed_rank1_error,1,True,1.5638692458499572,6,0.9199738813125219,0.9219668904934546,0.953988965550074,256,0.9511602417179291,0.9967583806626344,0.9975153124142913,0.09240625287482822,1.0910144539354756
frozen_algebraic_replay,127203,matching,0,compatible,sgd,0.03,subtree_projection,uniform_projection,1,True,1.5638692458499572,6,0.25806512952350913,0.2580457301015528,0.26078447140396366,256,0.20290699867444673,0.6780709747174533,0.7775447287022434,0.7643296588418798,1.0910144539354756
