cohort,seed,family,step,structure,optimizer,rate,rule,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,exact,path_q,6,0.6127291287993157,2.0767483715900097,4,5,0.6638938487555802
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,exact,loss_credit,6,0.6015099515901732,2.0641483098925253,4,5,0.6662664229389642
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,1.9549957058945595,9.07965636395432,11,14,0.21048745110136124
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,1.8884954738369495,7.495372125997435,11,14,0.2699718716043338
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,broadcast,path_q,6,0.6127291287993157,2.0767483715900097,4,5,0.6638938487555802
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,0.6015099515901732,2.0641483098925253,4,5,0.6662664229389642
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,1.9549957058945595,9.07965636395432,11,14,0.21048745110136124
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,1.8884954738369495,7.495372125997435,11,14,0.2699718716043338
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,global_projection,path_q,6,0.6127291287993157,2.0767483715900097,4,5,0.6638938487555802
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,0.6015099515901732,2.0641483098925253,4,5,0.6662664229389642
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,1.9549957058945595,9.07965636395432,11,14,0.21048745110136124
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,1.8884954738369495,7.495372125997435,11,14,0.2699718716043338
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,subtree_projection,path_q,6,0.6127291287993157,2.0767483715900097,4,5,0.6638938487555802
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,6,0.6015099515901732,2.0641483098925253,4,5,0.6662664229389642
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,1.9549957058945595,9.07965636395432,11,14,0.21048745110136124
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,subtree_projection,parameter_gradient_nonroot,24,1.8884954738369495,7.495372125997435,11,14,0.2699718716043338
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,shuffled_projection,path_q,6,0.6127291287993157,2.0767483715900097,4,5,0.6638938487555802
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,shuffled_projection,loss_credit,6,0.6015099515901732,2.0641483098925253,4,5,0.6662664229389642
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_jacobian_nonroot,24,1.9549957058945595,9.07965636395432,11,14,0.21048745110136124
frozen_algebraic_replay,127201,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_gradient_nonroot,24,1.8884954738369495,7.495372125997435,11,14,0.2699718716043338
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.003,broadcast,path_q,6,0.6127291287993157,2.0767483715900097,4,5,0.6638938487555802
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.003,broadcast,loss_credit,6,0.6015099515901732,2.0641483098925253,4,5,0.6662664229389642
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.003,broadcast,parameter_jacobian_nonroot,24,1.9549957058945595,9.07965636395432,11,14,0.21048745110136124
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.003,broadcast,parameter_gradient_nonroot,24,1.8884954738369495,7.495372125997435,11,14,0.2699718716043338
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,exact,path_q,6,0.6127291287993157,2.0767483715900097,4,5,0.6638938487555802
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,exact,loss_credit,6,0.6015099515901732,2.0641483098925253,4,5,0.6662664229389642
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,exact,parameter_jacobian_nonroot,24,1.9549957058945595,9.07965636395432,11,14,0.21048745110136124
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,exact,parameter_gradient_nonroot,24,1.8884954738369495,7.495372125997435,11,14,0.2699718716043338
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,global_projection,path_q,6,0.6127291287993157,2.0767483715900097,4,5,0.6638938487555802
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,global_projection,loss_credit,6,0.6015099515901732,2.0641483098925253,4,5,0.6662664229389642
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,global_projection,parameter_jacobian_nonroot,24,1.9549957058945595,9.07965636395432,11,14,0.21048745110136124
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,global_projection,parameter_gradient_nonroot,24,1.8884954738369495,7.495372125997435,11,14,0.2699718716043338
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,shuffled_projection,path_q,6,0.6127291287993157,2.0767483715900097,4,5,0.6638938487555802
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,shuffled_projection,loss_credit,6,0.6015099515901732,2.0641483098925253,4,5,0.6662664229389642
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,shuffled_projection,parameter_jacobian_nonroot,24,1.9549957058945595,9.07965636395432,11,14,0.21048745110136124
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.01,shuffled_projection,parameter_gradient_nonroot,24,1.8884954738369495,7.495372125997435,11,14,0.2699718716043338
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.03,subtree_projection,path_q,6,0.6127291287993157,2.0767483715900097,4,5,0.6638938487555802
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.03,subtree_projection,loss_credit,6,0.6015099515901732,2.0641483098925253,4,5,0.6662664229389642
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.03,subtree_projection,parameter_jacobian_nonroot,24,1.9549957058945595,9.07965636395432,11,14,0.21048745110136124
frozen_algebraic_replay,127201,matching,0,compatible,adam,0.03,subtree_projection,parameter_gradient_nonroot,24,1.8884954738369495,7.495372125997435,11,14,0.2699718716043338
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,exact,path_q,6,0.6145096257740742,2.071134536784452,4,5,0.665058198957942
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,exact,loss_credit,6,0.6017132064189674,2.0633529734958604,4,5,0.6663114788381835
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,1.9597430718266409,9.05896043889905,11,14,0.2110801548630951
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,1.8882536366645317,7.506116857182096,11,14,0.26902442197951926
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,broadcast,path_q,6,0.6065324217237481,2.062953462644342,4,5,0.6667759347645527
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,broadcast,loss_credit,6,0.5938698204716576,2.0437216867130195,4,5,0.6709014461454658
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,1.9200581105273287,9.033283905520717,11,14,0.21294739190097953
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,1.8455947818586036,7.468617305617693,11,14,0.27122929298372694
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,global_projection,path_q,6,0.6146509714449868,2.0786648517997848,4,5,0.6634377411513399
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,global_projection,loss_credit,6,0.6039645068540926,2.068280061224265,4,5,0.6652584997755582
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,1.9615868140222839,9.077392567588992,11,14,0.21031846366689563
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,1.8982690551291646,7.4888912129995155,11,14,0.270071214465715
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,subtree_projection,path_q,6,0.6147969275470287,2.078513062196016,4,5,0.6635018682435789
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,subtree_projection,loss_credit,6,0.6039616437016102,2.0689585742926755,4,5,0.6651268220803006
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,1.9622648923417847,9.078352758835418,11,14,0.21033990263767827
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,subtree_projection,parameter_gradient_nonroot,24,1.898443896204041,7.494852384366577,11,14,0.2697622851770996
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,shuffled_projection,path_q,6,0.6147566467539054,2.078367271092796,4,5,0.6634726189917699
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,shuffled_projection,loss_credit,6,0.603888302717251,2.0687629556555875,4,5,0.6651063800019653
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,shuffled_projection,parameter_jacobian_nonroot,24,1.961229356897554,9.072411866043621,11,14,0.2104295683249449
frozen_algebraic_replay,127201,matching,1,compatible,sgd,0.03,shuffled_projection,parameter_gradient_nonroot,24,1.8972260562831278,7.4917693577100595,11,14,0.269834437180314
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.003,broadcast,path_q,6,0.6154077019441455,2.0870186115834874,4,5,0.661572191559724
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.003,broadcast,loss_credit,6,0.6040042218382159,2.0698644279474627,4,5,0.664999845362928
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.003,broadcast,parameter_jacobian_nonroot,24,1.9592133287431799,9.066310184042171,11,14,0.2102427984760153
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.003,broadcast,parameter_gradient_nonroot,24,1.8927610643098487,7.432147765007027,11,14,0.2730607522573466
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,exact,path_q,6,0.62507674826722,2.0576519019987356,4,5,0.6674284541962663
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,exact,loss_credit,6,0.612909011033314,2.0622048880368884,4,5,0.6655764133847738
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,exact,parameter_jacobian_nonroot,24,1.980965735786517,8.94703467556893,11,14,0.21349629750355245
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,exact,parameter_gradient_nonroot,24,1.9180907442898665,7.438006272054743,11,14,0.2698970924842936
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,global_projection,path_q,6,0.6282252439731089,2.0676400448347394,4,5,0.6649113935028034
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,global_projection,loss_credit,6,0.6164818597941192,2.0640812778171416,4,5,0.6649024955338018
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,global_projection,parameter_jacobian_nonroot,24,1.9955016170306898,8.927940143943768,11,14,0.21194741868115496
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,global_projection,parameter_gradient_nonroot,24,1.9337230126448843,7.331102690733121,11,14,0.2744666587980374
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,shuffled_projection,path_q,6,0.6258240689348028,2.0748371808155515,4,5,0.6633965431831088
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,shuffled_projection,loss_credit,6,0.6137847217033444,2.078742907437626,4,5,0.6616682941153222
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,shuffled_projection,parameter_jacobian_nonroot,24,1.9865464285087515,8.934219947721143,11,14,0.21173207786402418
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.01,shuffled_projection,parameter_gradient_nonroot,24,1.9241319240990848,7.440515264940278,11,14,0.26888182378866365
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.03,subtree_projection,path_q,6,0.6820688838099174,2.114028647187159,4,5,0.6559480452963148
frozen_algebraic_replay,127201,matching,1,compatible,adam,0.03,subtree_projection,loss_credit,6,0.6752379441977822,2.141909511066156,4,5,0.6487372667452072
