cohort,seed,family,step,structure,optimizer,rate,rule,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,exact,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,exact,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,0.45504787036591243,4.213137259965229,9,14,0.39915980573755755
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,broadcast,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,0.45504787036591243,4.213137259965229,9,14,0.39915980573755755
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,global_projection,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,0.45504787036591243,4.213137259965229,9,14,0.39915980573755755
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,subtree_projection,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,subtree_projection,parameter_gradient_nonroot,24,0.45504787036591243,4.213137259965229,9,14,0.39915980573755755
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,shuffled_projection,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,shuffled_projection,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
frozen_algebraic_replay,127208,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_gradient_nonroot,24,0.45504787036591243,4.213137259965229,9,14,0.39915980573755755
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.003,broadcast,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.003,broadcast,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.003,broadcast,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.003,broadcast,parameter_gradient_nonroot,24,0.45504787036591243,4.213137259965229,9,14,0.39915980573755755
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,exact,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,exact,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,exact,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,exact,parameter_gradient_nonroot,24,0.45504787036591243,4.213137259965229,9,14,0.39915980573755755
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,global_projection,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,global_projection,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,global_projection,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,global_projection,parameter_gradient_nonroot,24,0.45504787036591243,4.213137259965229,9,14,0.39915980573755755
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,shuffled_projection,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,shuffled_projection,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
frozen_algebraic_replay,127208,matching,0,compatible,adam,0.01,shuffled_projection,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
