cohort,seed,family,step,structure,optimizer,rate,rule,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,unit_broadcast_fixed,1,False,1.100751414158187,6,-13.16639869447443,-109.89559626678674,-11.003734563091742,256,-11.813431823527715,-0.024455197407770794,0.21598517952702576,4.272585118491041,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,initial_mean_fixed,1,False,1.100751414158187,6,0.016414237613228577,-0.1928553057616949,0.04559548497688315,256,0.038273850175261415,0.4540834157955372,0.8084648423340017,0.950921837999594,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,initial_mean_projection,1,True,1.100751414158187,6,0.47639645534885733,0.3429162257925731,0.5273357350623591,256,0.4459069737161967,0.8957854217323196,0.9579826665002522,0.4694453945119455,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,best_fixed_rank1_q,1,True,1.100751414158187,6,0.48218183864341535,0.3758981954684561,0.5530778572463191,256,0.49981558290770445,0.7586756299819234,0.9150010231109312,0.6515110640698669,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,best_fixed_rank1_error,1,True,1.100751414158187,6,0.4818140304770875,0.38779580509608025,0.5539125779996561,256,0.4993513145347058,0.7232444842431642,0.9036805283216144,0.6917968045439579,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,uniform_projection,1,True,1.100751414158187,6,0.010643196854600911,0.019014645668352904,0.011442479327978816,256,0.018358936899465217,-0.014153089525547412,0.7821363820615627,1.0062417194983748,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,ancestry_K2,2,True,1.100751414158187,6,0.04413152242612706,0.045373355096573115,0.04605490554382041,256,0.023907394939557625,-0.08345519556628848,0.7742635627981529,1.0222848443321277,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,ancestry_K3,3,True,1.100751414158187,6,0.25130873440562984,0.3515235501231496,0.22060785088827406,256,0.2132957901198822,0.3341190396658668,0.811507582930597,0.9436600671696382,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,ancestry_K4,4,True,1.100751414158187,6,0.5066228617531412,0.6177325996592244,0.43754749474371724,256,0.5053524273284071,0.6488604449282455,0.8820228243488103,0.7609133771188523,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,ancestry_K5,5,True,1.100751414158187,6,0.5452601047111701,0.6373066918228799,0.47609194577226466,256,0.5177116538402335,0.6460457113750879,0.8812306445998669,0.7633026392552505,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,ancestry_K6,6,True,1.100751414158187,6,1.0,1.0,1.0,256,1.0,0.9999999999999998,0.9999999999999999,3.3550542970738798e-15,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,unit_broadcast_fixed,1,False,1.100751414158187,6,-13.16639869447443,-109.89559626678674,-11.003734563091742,256,-11.813431823527715,-0.024455197407770794,0.21598517952702576,4.272585118491041,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,initial_mean_fixed,1,False,1.100751414158187,6,0.016414237613228577,-0.1928553057616949,0.04559548497688315,256,0.038273850175261415,0.4540834157955372,0.8084648423340017,0.950921837999594,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,initial_mean_projection,1,True,1.100751414158187,6,0.47639645534885733,0.3429162257925731,0.5273357350623591,256,0.4459069737161967,0.8957854217323196,0.9579826665002522,0.4694453945119455,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,best_fixed_rank1_q,1,True,1.100751414158187,6,0.48218183864341535,0.3758981954684561,0.5530778572463191,256,0.49981558290770445,0.7586756299819234,0.9150010231109312,0.6515110640698669,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,best_fixed_rank1_error,1,True,1.100751414158187,6,0.4818140304770875,0.38779580509608025,0.5539125779996561,256,0.4993513145347058,0.7232444842431642,0.9036805283216144,0.6917968045439579,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,uniform_projection,1,True,1.100751414158187,6,0.010643196854600911,0.019014645668352904,0.011442479327978816,256,0.018358936899465217,-0.014153089525547412,0.7821363820615627,1.0062417194983748,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,ancestry_K2,2,True,1.100751414158187,6,0.04413152242612706,0.045373355096573115,0.04605490554382041,256,0.023907394939557625,-0.08345519556628848,0.7742635627981529,1.0222848443321277,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,ancestry_K3,3,True,1.100751414158187,6,0.25130873440562984,0.3515235501231496,0.22060785088827406,256,0.2132957901198822,0.3341190396658668,0.811507582930597,0.9436600671696382,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,ancestry_K4,4,True,1.100751414158187,6,0.5066228617531412,0.6177325996592244,0.43754749474371724,256,0.5053524273284071,0.6488604449282455,0.8820228243488103,0.7609133771188523,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,ancestry_K5,5,True,1.100751414158187,6,0.5452601047111701,0.6373066918228799,0.47609194577226466,256,0.5177116538402335,0.6460457113750879,0.8812306445998669,0.7633026392552505,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,broadcast,ancestry_K6,6,True,1.100751414158187,6,1.0,1.0,1.0,256,1.0,0.9999999999999998,0.9999999999999999,3.3550542970738798e-15,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,unit_broadcast_fixed,1,False,1.100751414158187,6,-13.16639869447443,-109.89559626678674,-11.003734563091742,256,-11.813431823527715,-0.024455197407770794,0.21598517952702576,4.272585118491041,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,initial_mean_fixed,1,False,1.100751414158187,6,0.016414237613228577,-0.1928553057616949,0.04559548497688315,256,0.038273850175261415,0.4540834157955372,0.8084648423340017,0.950921837999594,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,initial_mean_projection,1,True,1.100751414158187,6,0.47639645534885733,0.3429162257925731,0.5273357350623591,256,0.4459069737161967,0.8957854217323196,0.9579826665002522,0.4694453945119455,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_q,1,True,1.100751414158187,6,0.48218183864341535,0.3758981954684561,0.5530778572463191,256,0.49981558290770445,0.7586756299819234,0.9150010231109312,0.6515110640698669,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,best_fixed_rank1_error,1,True,1.100751414158187,6,0.4818140304770875,0.38779580509608025,0.5539125779996561,256,0.4993513145347058,0.7232444842431642,0.9036805283216144,0.6917968045439579,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,uniform_projection,1,True,1.100751414158187,6,0.010643196854600911,0.019014645668352904,0.011442479327978816,256,0.018358936899465217,-0.014153089525547412,0.7821363820615627,1.0062417194983748,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,ancestry_K2,2,True,1.100751414158187,6,0.04413152242612706,0.045373355096573115,0.04605490554382041,256,0.023907394939557625,-0.08345519556628848,0.7742635627981529,1.0222848443321277,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,ancestry_K3,3,True,1.100751414158187,6,0.25130873440562984,0.3515235501231496,0.22060785088827406,256,0.2132957901198822,0.3341190396658668,0.811507582930597,0.9436600671696382,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,ancestry_K4,4,True,1.100751414158187,6,0.5066228617531412,0.6177325996592244,0.43754749474371724,256,0.5053524273284071,0.6488604449282455,0.8820228243488103,0.7609133771188523,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,ancestry_K5,5,True,1.100751414158187,6,0.5452601047111701,0.6373066918228799,0.47609194577226466,256,0.5177116538402335,0.6460457113750879,0.8812306445998669,0.7633026392552505,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,global_projection,ancestry_K6,6,True,1.100751414158187,6,1.0,1.0,1.0,256,1.0,0.9999999999999998,0.9999999999999999,3.3550542970738798e-15,0.2713222550572424
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,subtree_projection,unit_broadcast_fixed,1,False,1.100751414158187,6,-13.16639869447443,-109.89559626678674,-11.003734563091742,256,-11.813431823527715,-0.024455197407770794,0.21598517952702576,4.272585118491041,0.2713222550572424
