cohort,seed,family,step,structure,optimizer,rate,rule,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,path_q,6,0.5143550921509046,1.3290493066936455,3,3,0.8619834591211789
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,loss_credit,6,0.7768722843598096,1.3611899859374905,3,3,0.8504909721066098
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,1.697798706250188,6.144401677059278,9,12,0.2617454282820043
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,24,2.6830758674445176,5.210044294230722,9,12,0.3275259635230991
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,broadcast,path_q,6,0.5143550921509046,1.3290493066936455,3,3,0.8619834591211789
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,broadcast,loss_credit,6,0.7768722843598096,1.3611899859374905,3,3,0.8504909721066098
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,broadcast,parameter_jacobian_nonroot,24,1.697798706250188,6.144401677059278,9,12,0.2617454282820043
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,broadcast,parameter_gradient_nonroot,24,2.6830758674445176,5.210044294230722,9,12,0.3275259635230991
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,global_projection,path_q,6,0.5143550921509046,1.3290493066936455,3,3,0.8619834591211789
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,global_projection,loss_credit,6,0.7768722843598096,1.3611899859374905,3,3,0.8504909721066098
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,global_projection,parameter_jacobian_nonroot,24,1.697798706250188,6.144401677059278,9,12,0.2617454282820043
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,global_projection,parameter_gradient_nonroot,24,2.6830758674445176,5.210044294230722,9,12,0.3275259635230991
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,subtree_projection,path_q,6,0.5143550921509046,1.3290493066936455,3,3,0.8619834591211789
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,subtree_projection,loss_credit,6,0.7768722843598096,1.3611899859374905,3,3,0.8504909721066098
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,subtree_projection,parameter_jacobian_nonroot,24,1.697798706250188,6.144401677059278,9,12,0.2617454282820043
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,subtree_projection,parameter_gradient_nonroot,24,2.6830758674445176,5.210044294230722,9,12,0.3275259635230991
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,shuffled_projection,path_q,6,0.5143550921509046,1.3290493066936455,3,3,0.8619834591211789
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,shuffled_projection,loss_credit,6,0.7768722843598096,1.3611899859374905,3,3,0.8504909721066098
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_jacobian_nonroot,24,1.697798706250188,6.144401677059278,9,12,0.2617454282820043
frozen_algebraic_replay,127205,matching,0,compatible,sgd,0.03,shuffled_projection,parameter_gradient_nonroot,24,2.6830758674445176,5.210044294230722,9,12,0.3275259635230991
frozen_algebraic_replay,127205,matching,0,compatible,adam,0.003,broadcast,path_q,6,0.5143550921509046,1.3290493066936455,3,3,0.8619834591211789
frozen_algebraic_replay,127205,matching,0,compatible,adam,0.003,broadcast,loss_credit,6,0.7768722843598096,1.3611899859374905,3,3,0.8504909721066098
frozen_algebraic_replay,127205,matching,0,compatible,adam,0.003,broadcast,parameter_jacobian_nonroot,24,1.697798706250188,6.144401677059278,9,12,0.2617454282820043
frozen_algebraic_replay,127205,matching,0,compatible,adam,0.003,broadcast,parameter_gradient_nonroot,24,2.6830758674445176,5.210044294230722,9,12,0.3275259635230991
frozen_algebraic_replay,127205,matching,0,compatible,adam,0.01,exact,path_q,6,0.5143550921509046,1.3290493066936455,3,3,0.8619834591211789
frozen_algebraic_replay,127205,matching,0,compatible,adam,0.01,exact,loss_credit,6,0.7768722843598096,1.3611899859374905,3,3,0.8504909721066098
frozen_algebraic_replay,127205,matching,0,compatible,adam,0.01,exact,parameter_jacobian_nonroot,24,1.697798706250188,6.144401677059278,9,12,0.2617454282820043
frozen_algebraic_replay,127205,matching,0,compatible,adam,0.01,exact,parameter_gradient_nonroot,24,2.6830758674445176,5.210044294230722,9,12,0.3275259635230991
