cohort,seed,family,step,structure,optimizer,rate,rule,field,index,eigenvalue,fraction
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,path_q,1,0.2191727437384547,0.48218183864341485
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,path_q,2,0.19283283282594096,0.4242338180234072
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,path_q,3,0.03608588998756367,0.07938925473347787
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,path_q,4,0.004246294649392705,0.009341883149070737
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,path_q,5,0.0016614647426426699,0.00365523609726153
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,path_q,6,0.0005445294887731834,0.0011979693533678418
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,loss_credit,1,0.3311122660948213,0.5539125779996562
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,loss_credit,2,0.21526710741244034,0.36011700753848536
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,loss_credit,3,0.04377691073387419,0.07323371546289065
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,loss_credit,4,0.004804635333168714,0.00803759998121478
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,loss_credit,5,0.002128804883722715,0.003561244695366935
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,loss_credit,6,0.0006801750639634293,0.001137854322386146
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,1,0.46345383068769563,0.3150985696739225
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,2,0.21946144154548058,0.1492100868536289
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,3,0.18977675807303368,0.12902770689679088
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,4,0.09809839866990533,0.06669632024040588
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,5,0.09468403275313107,0.06437492003723452
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,6,0.09468403275313107,0.06437492003723452
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,7,0.049357650226526745,0.0335578734256371
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,8,0.049357650226526675,0.03355787342563705
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,9,0.04295775685898555,0.02920663687811406
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,10,0.03966133302797497,0.02696542456005167
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,11,0.03495023080400026,0.023762383665645103
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,12,0.034950230804000226,0.02376238366564508
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,13,0.022139540308432678,0.01505249719065598
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,14,0.022139540308432668,0.015052497190655972
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,15,0.015149326181573412,0.01029990625874057
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,16,1.1653694017143197e-16,7.923253780793187e-17
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,17,8.553401635630676e-17,5.81538967373427e-17
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,18,6.589158775603522e-17,4.4799165916186844e-17
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,19,5.193728801377067e-17,3.531174861927015e-17
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,20,5.566082935034923e-18,3.784335472885102e-18
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,21,0.0,0.0
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,22,0.0,0.0
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,23,0.0,0.0
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_jacobian_nonroot,24,0.0,0.0
frozen_algebraic_replay,127210,matching,0,compatible,sgd,0.03,exact,parameter_gradient_nonroot,1,0.6196928562917163,0.323477922406908
